Gene,Correlation
BIL2,-2.4895935
REF2,-2.4635983
AIM7,-2.2303643
SCP1,-2.072385
BIL1,-1.9271257
AFR1,-1.9104735
AIM3,-1.7942715
RVS161,-1.7390378
SLM1,-1.7336532
RDI1,-1.7159762
AIM44,-1.6704935
CAP1,-1.6452295
ARF3,-1.6297712
LSB1,-1.5976744
TPM2,-1.5507725
MYO1,-1.4041604
SPR28,-1.3955252
SHS1,-1.3870633
BNI4,-1.3850377
ENT5,-1.3471537
AIP5,-1.3396708
SLM2,-1.3357815
CDC5,-1.328372
TSC11,-1.2895578
BEM2,-1.241748
TDA2,-1.232555
BOI1,-1.207219
END3,-1.1903075
SCD5,-1.1790253
VPS1,-1.1729319
MLC1,-1.1585873
TPM1,-1.1498652
SPA2,-1.0964172
BIT61,-1.0811224
GIC2,-1.0792565
AVO1,-1.0617067
APC2,-1.0541096
BBC1,-0.9986757
PBS2,-0.9937888
GRX3,-0.9737139
ROM2,-0.9604777
SAC7,-0.95645934
TUS1,-0.9460815
BOI2,-0.91141427
AIM21,-0.9105076
MYO4,-0.8914209
SSK1,-0.8821026
BUD6,-0.88090426
LMO1,-0.8724225
AVO2,-0.85557026
CBK1,-0.846987
MLC2,-0.82321995
ENT4,-0.8076033
WHI2,-0.79255414
HOF1,-0.78773177
SIW14,-0.7803487
BNR1,-0.75262797
LRG1,-0.75101274
SLG1,-0.74845284
RHO5,-0.7141538
SRV2,-0.7139308
PIN3,-0.71269685
GEA2,-0.70627016
RHO4,-0.6981802
