Gene,Correlation
MED7,-2.765452
SUS1,-2.624418
MET32,-2.6176984
HAP4,-2.4849813
CSE2,-2.398132
MED11,-2.3962183
SFH1,-2.3492723
NRS1,-2.3284013
ASH1,-2.1969411
DIG2,-2.177934
CIN5,-2.1638234
AFT2,-2.1193738
KAR4,-2.1149502
INO4,-2.1044717
TAF11,-2.0921144
ACE2,-2.0607502
SRB5,-2.0551908
SWI5,-1.9589295
MIG2,-1.9527676
SRB4,-1.8941578
USV1,-1.8833386
CMR3,-1.8811427
SRB7,-1.870836
DAL80,-1.8648111
FKH2,-1.8237721
ULP2,-1.8110877
DAL82,-1.761073
RTG3,-1.737724
RPN4,-1.7320178
AHC2,-1.7241153
CRZ1,-1.7228806
AFT1,-1.7195371
RQT4,-1.7192694
MOT3,-1.6958216
NDD1,-1.6893226
MET28,-1.6822387
UME6,-1.675666
YAP6,-1.6746255
EUC1,-1.6722546
NRG2,-1.650145
CUP9,-1.5945003
COM2,-1.5811698
GAT2,-1.5778822
CST6,-1.5713408
GCR1,-1.5500907
RLM1,-1.5448511
HMS1,-1.5335712
MIG1,-1.5225295
SUB1,-1.5165607
INO2,-1.5138011
ROX1,-1.4954702
NRG1,-1.4895936
NUT2,-1.4607707
SOK2,-1.457385
STB3,-1.4477735
MSN4,-1.4474827
EDS1,-1.4471921
TOS8,-1.4228065
NGG1,-1.402228
GZF3,-1.3969691
ROX3,-1.3962182
HSF1,-1.3785037
RGM1,-1.3716589
CAT8,-1.3637091
BAS1,-1.3580546
PHD1,-1.3557378
WAR1,-1.3452036
MSN2,-1.3260698
MED1,-1.3153605
TOA1,-1.3064606
SWI4,-1.2940012
PHO2,-1.279692
MBP1,-1.2695451
SPT6,-1.2547681
RME1,-1.2394319
SEF1,-1.1910465
SWC4,-1.188855
MGA1,-1.1809013
STP1,-1.1732417
CAD1,-1.1717815
MED8,-1.160139
HAA1,-1.1502659
ARO80,-1.1485937
GIS1,-1.1445438
SAS3,-1.1315141
NSI1,-1.1279653
ADA2,-1.0918082
BUR6,-1.0878122
URE2,-1.0877054
MAC1,-1.0775098
ESA1,-1.0743607
SUM1,-1.0614331
STP2,-1.0543555
SAP30,-1.0521883
SKN7,-1.0501965
ARG81,-1.0355619
SPT20,-1.032736
YOX1,-1.0066736
RGR1,-0.99164605
GLN3,-0.9825862
YHP1,-0.97596985
CRF1,-0.97570497
