Gene,Correlation
SDS22,-2.9938533
CDC26,-2.483238
HSK3,-2.445119
IPL1,-2.366737
SFH1,-2.3492723
MCM16,-2.3428655
DAD3,-2.0451622
MAM1,-2.0448086
SHE1,-1.9727538
HED1,-1.8658386
DAD2,-1.8641363
ULP2,-1.8110877
SGO1,-1.7205667
AFT1,-1.7195371
MMS4,-1.712827
SCM3,-1.7060854
NDC80,-1.6475925
ELG1,-1.634344
BRN1,-1.5796236
KIP1,-1.5791452
KAR3,-1.5751829
CIN8,-1.5572485
CDC55,-1.5483373
MIF2,-1.5302355
OKP1,-1.5302355
LRS4,-1.5047004
HOP1,-1.4665099
CNN1,-1.4140426
SLK19,-1.4114149
SGS1,-1.3891517
MRC1,-1.3670998
GLC8,-1.3524485
FIN1,-1.3506862
MPS3,-1.3457832
ZIP1,-1.3348398
CBF2,-1.3321435
CDC5,-1.328372
SPO13,-1.3237847
DUO1,-1.2957703
DAD4,-1.2931963
RED1,-1.2924384
MAD2,-1.2568592
MIH1,-1.2342181
CSM1,-1.2321543
SDS23,-1.2317615
CSM2,-1.228207
ECO1,-1.2182915
ESC8,-1.2124002
DSN1,-1.1952513
CSM4,-1.1932006
SLI15,-1.1802931
SPC24,-1.1784723
MAD3,-1.173079
TOP2,-1.1672155
ATG31,-1.1142143
MCD1,-1.1106108
RFC2,-1.0926244
PDS1,-1.0921144
NUD1,-1.0812508
SPO11,-1.0745561
APC5,-1.0688121
PDS5,-1.0589118
APC2,-1.0541096
RSC2,-1.0539479
IOC3,-1.0452847
CTF18,-1.0396752
CDC20,-1.0362468
SWE1,-1.0291201
ESC2,-1.027635
MCM22,-1.0094033
AMN1,-1.0035527
VIK1,-0.99059707
ACL4,-0.9878291
REC8,-0.9677961
GAC1,-0.96659225
HOP2,-0.94527304
SRC1,-0.93398136
DBF4,-0.9337774
RAD61,-0.9169443
RDH54,-0.8982314
IRR1,-0.8880482
NFI1,-0.8761487
BIR1,-0.8720632
SCC2,-0.8690023
SPC105,-0.86742646
SMC4,-0.8573606
SMC1,-0.8502388
CLB3,-0.8448378
RTT102,-0.8446407
