Gene,Correlation
YCL001W-B,-3.074556
POP6,-2.7807791
MED7,-2.765452
YCL001W-A,-2.752628
PBI2,-2.6818066
SUS1,-2.624418
MET32,-2.6176984
IGO1,-2.5853772
SPO12,-2.525776
BIL2,-2.4895935
REF2,-2.4635983
RFM1,-2.4147584
CSE2,-2.398132
MED11,-2.3962183
RCO1,-2.3900578
IPL1,-2.366737
BNS1,-2.2791739
LSM4,-2.2448332
AIM7,-2.2303643
ASH1,-2.1969411
TIP41,-2.1951973
DIG2,-2.177934
LSM7,-2.1725311
NBP2,-2.1448145
MOT2,-2.061566
ACE2,-2.0607502
SET3,-2.0488956
REG1,-2.0350277
SDC1,-1.9941827
SWT1,-1.9934821
DCP1,-1.9668384
CMR1,-1.9584085
MIG2,-1.9527676
SRB7,-1.870836
HED1,-1.8658386
DAL80,-1.8648111
NRM1,-1.8608809
PIN4,-1.8556254
FYV10,-1.8539772
SAS4,-1.8391075
RXT2,-1.825877
FKH2,-1.8237721
NPR3,-1.8204788
ULP2,-1.8110877
PHO92,-1.7949388
AIM3,-1.7942715
RCK1,-1.7921563
ZDS2,-1.787289
MRT4,-1.7541444
SLZ1,-1.752628
YPL199C,-1.7414442
RPN4,-1.7320178
UPS2,-1.724657
ASF2,-1.7205667
SGO1,-1.7205667
SIR4,-1.7200601
AFT1,-1.7195371
SLD2,-1.7146602
HRP1,-1.7141539
MMS4,-1.712827
IES3,-1.7060854
SCM3,-1.7060854
MOT3,-1.6958216
UME6,-1.675666
YAP6,-1.6746255
JSN1,-1.6615711
NRG2,-1.650145
CAP1,-1.6452295
PAF1,-1.6405817
PAP2,-1.6375514
ELG1,-1.634344
LSB1,-1.5976744
RIE1,-1.595997
CUP9,-1.5945003
BMH2,-1.5821825
FUS3,-1.5790417
EDC1,-1.5619444
COX14,-1.557457
GCR1,-1.5500907
CDC55,-1.5483373
SPT10,-1.527404
SKP1,-1.5266848
MIG1,-1.5225295
SUB1,-1.5165607
ACM1,-1.5129576
LRS4,-1.5047004
LSM1,-1.495873
EAP1,-1.4954702
ROX1,-1.4954702
NRG1,-1.4895936
KNS1,-1.4799726
PKH2,-1.4764359
HOP1,-1.4665099
NUT2,-1.4607707
SKI7,-1.4601394
PLP2,-1.4368087
YAF9,-1.4343112
TAP42,-1.4172266
CNN1,-1.4140426
SYC1,-1.4136599
NUP60,-1.4061452
GZF3,-1.3969691
ROX3,-1.3962182
SGS1,-1.3891517
HSF1,-1.3785037
PAI3,-1.373834
MRC1,-1.3670998
CTH1,-1.3513689
FIN1,-1.3506862
PUB1,-1.3504308
SPT21,-1.3473715
MPS3,-1.3457832
UPF3,-1.3405744
IPA1,-1.3393509
CBP1,-1.3392383
ZIP1,-1.3348398
CDC5,-1.328372
SAP155,-1.3226466
MED1,-1.3153605
SKI6,-1.30928
MTR3,-1.3079833
MKS1,-1.3071675
