Gene,Correlation
BIL2,-2.4895935
REF2,-2.4635983
HSK3,-2.445119
IPL1,-2.366737
RAV2,-2.1137662
DAD3,-2.0451622
FUS2,-2.0284142
SLY1,-1.9307735
HED1,-1.8658386
DAD2,-1.8641363
SNX4,-1.8292493
RXT2,-1.825877
FKH2,-1.8237721
NPR3,-1.8204788
AIM3,-1.7942715
SIR4,-1.7200601
PEP3,-1.7176942
SLD2,-1.7146602
DST1,-1.648072
CAP1,-1.6452295
CCL1,-1.6253928
SPO77,-1.5987153
CDC55,-1.5483373
SED5,-1.5461771
SKP1,-1.5266848
PKH2,-1.4764359
CNN1,-1.4140426
AIP5,-1.3396708
DUO1,-1.2957703
DAD4,-1.2931963
ATG17,-1.2610489
SEC12,-1.2397912
TDA2,-1.232555
CAF20,-1.1366869
TPK3,-1.1141361
SCH9,-1.1047488
SPA2,-1.0964172
GIC2,-1.0792565
SMI1,-1.0536188
SAP30,-1.0521883
SIP2,-1.0472571
RPT3,-1.0398167
SWE1,-1.0291201
ROM2,-0.9604777
TUS1,-0.9460815
TPK1,-0.9299356
AIM21,-0.9105076
KSS1,-0.907471
RPT6,-0.8988454
BUD6,-0.88090426
IXR1,-0.87903935
SIN3,-0.8715942
GAL83,-0.86767024
PEP5,-0.8528921
CLB3,-0.8448378
PKC1,-0.8426248
NPR1,-0.8417866
TIF4632,-0.82924926
BDF1,-0.82766086
PPH21,-0.8261332
TEM1,-0.8019089
BIM1,-0.7926626
HOF1,-0.78773177
FUS1,-0.7782726
