Gene,Correlation
HXT11,3.0547268
VMA16,2.0101523
HXT1,1.8712782
HXT3,1.8650444
VMA3,1.8613212
VMA11,1.8389666
HXT2,1.8249934
VCX1,1.8035237
ENA5,1.7720923
UGA4,1.7304765
BOR1,1.6961266
CTP1,1.6842635
PET9,1.6804266
HXT6,1.6396894
VMA1,1.631166
AAC1,1.5808108
ODC1,1.5669934
NHX1,1.5301523
ITR1,1.5209663
CIN10,1.507007
PHO89,1.4964032
SPF1,1.4720976
MUP1,1.4529929
HXT4,1.4340497
PCA1,1.4254515
HXT8,1.4142693
VPH1,1.4031818
ENA2,1.376655
PMA2,1.3648828
FUR4,1.3559651
PMA1,1.353939
SMF1,1.3476948
HXT7,1.3466693
NHA1,1.3405257
YHM2,1.3295357
PHO84,1.3198622
GEF1,1.2912693
YBR220C,1.2621866
HXT14,1.2331693
COX5A,1.1865183
HXT9,1.1859715
HXT5,1.1819559
KHA1,1.1780336
GAL2,1.1542627
CRC1,1.0965257
ENA1,1.0903683
HXT10,1.0726489
COX9,1.0708151
YHL008C,1.062394
DAL4,1.0384619
VMA2,1.0340871
ATP2,1.0286375
RIP1,1.0081055
YPK9,1.0034257
VMA5,1.0004764
MAL31,0.97680813
