Gene,Correlation
HTL1,-3.0253375
SUS1,-2.624418
PFD1,-2.4443054
RCO1,-2.3900578
SFH1,-2.3492723
YKE2,-2.273744
MOT2,-2.061566
SWT1,-1.9934821
CTK3,-1.9760354
GIM5,-1.956096
FKH2,-1.8237721
RPA34,-1.6956252
DST1,-1.648072
PAF1,-1.6405817
RSC4,-1.5766284
SUB1,-1.5165607
MFT1,-1.4047047
BUR2,-1.3655646
MSS116,-1.3524485
ARP9,-1.3386805
GIM3,-1.3208266
ELF1,-1.2893814
SPT6,-1.2547681
RSC1,-1.2319161
SGV1,-1.1762848
NOT5,-1.1574937
NOT3,-1.105939
YNG1,-1.0974565
CET1,-1.0869818
ESA1,-1.0743607
SPN1,-1.0624566
RSC2,-1.0539479
SKN7,-1.0501965
THO1,-1.0497478
