Gene,Correlation
HSK3,-2.445119
YKE2,-2.273744
RBL2,-2.2441175
AIM7,-2.2303643
NUM1,-2.1326375
SCP1,-2.072385
DAD3,-2.0451622
SHE1,-1.9727538
GIM5,-1.956096
PAC10,-1.9498507
AFR1,-1.9104735
DAD2,-1.8641363
NDL1,-1.8244187
RVS161,-1.7390378
CIK1,-1.6848125
NDC80,-1.6475925
CAP1,-1.6452295
KIP1,-1.5791452
KAR3,-1.5751829
CIN8,-1.5572485
TPM2,-1.5507725
PLP2,-1.4368087
MYO1,-1.4041604
BNI4,-1.3850377
FIN1,-1.3506862
GIM3,-1.3208266
GIM4,-1.3145069
DUO1,-1.2957703
DAD4,-1.2931963
TDA2,-1.232555
SMY1,-1.1986573
END3,-1.1903075
SPC24,-1.1784723
VPS1,-1.1729319
MLC1,-1.1585873
TPM1,-1.1498652
YPT11,-1.1223578
SPC72,-1.119524
SPH1,-1.0986402
NUD1,-1.0812508
