Gene,Correlation
RNP1,-3.9565003
YFL002W-A,-3.7001605
YLR410W-B,-3.345811
YCL019W,-3.3368354
YDR034C-D,-3.2202036
YDR210C-D,-3.088717
YGR161C-D,-2.8619552
YJL114W,-2.8521636
YDR316W-B,-2.8319857
YER160C,-2.8244185
YAR009C,-2.7916768
YMR050C,-2.7875335
POP6,-2.7807791
YOL103W-B,-2.7385068
YDR261C-D,-2.7228806
MET32,-2.6176984
YOR192C-B,-2.6047826
HSH49,-2.5976534
YGR109W-B,-2.5922005
YLR227W-B,-2.569764
YIL082W-A,-2.4875312
HAP4,-2.4849813
REF2,-2.4635983
YLR157C-B,-2.4047046
IPL1,-2.366737
YML039W,-2.3603106
YDR098C-B,-2.3533578
YJR029W,-2.3196685
RSM18,-2.3094668
PSO2,-2.306959
YOR142W-B,-2.298228
SSP2,-2.2802572
UBC6,-2.2689176
YHR214C-B,-2.2653503
YNL284C-B,-2.2651138
LSM4,-2.2448332
ABF2,-2.238522
SMD2,-2.228967
GTF1,-2.2216685
YJR027W,-2.1975865
ASH1,-2.1969411
RPL35B,-2.1841955
YMR045C,-2.1829932
RPS10A,-2.1774192
LSM7,-2.1725311
CIN5,-2.1638234
NHP2,-2.1581628
RNA15,-2.1503875
ROF1,-2.1290703
PBP2,-2.122305
TOD6,-2.1205914
AFT2,-2.1193738
YPL060C-A,-2.1151981
KAR4,-2.1149502
UTP30,-2.1090195
INO4,-2.1044717
YJL113W,-2.0713818
MOT2,-2.061566
IDP3,-2.0607502
ACE2,-2.0607502
SRB5,-2.0551908
RPL35A,-2.0450273
YML045W,-2.0205612
YNL054W-B,-2.0153105
KIN82,-2.0065691
PTI1,-1.9703019
PES4,-1.9691198
DCP1,-1.9668384
YBL100W-B,-1.9666358
FAL1,-1.9656217
PRP31,-1.9618751
SWI5,-1.9589295
CMR1,-1.9584085
PRI2,-1.9556397
MIG2,-1.9527676
LSM12,-1.9218141
MTG1,-1.918306
SRB4,-1.8941578
IME2,-1.8838725
USV1,-1.8833386
CMR3,-1.8811427
YAK1,-1.878925
DAL80,-1.8648111
PIN4,-1.8556254
SPP2,-1.8530623
RSM23,-1.843589
YLL032C,-1.8425134
SLU7,-1.8306305
FKH2,-1.8237721
YDR261W-B,-1.8194734
CDC53,-1.8061352
CCE1,-1.8045291
PRP24,-1.799779
PHO92,-1.7949388
NUP53,-1.7943827
YPR158C-D,-1.79327
RCK1,-1.7921563
GCD10,-1.7848577
DBP9,-1.7823881
RPL24A,-1.780862
DAL82,-1.761073
ARL3,-1.759333
PFK26,-1.7577912
MRT4,-1.7541444
RPB5,-1.7449485
RTG3,-1.737724
RPS26B,-1.7364893
RAD55,-1.7364359
RPN4,-1.7320178
MIP6,-1.7295444
CRZ1,-1.7228806
SIR4,-1.7200601
AFT1,-1.7195371
CYC7,-1.7178626
SLD2,-1.7146602
HRP1,-1.7141539
MMS4,-1.712827
RRF1,-1.7020019
YDR170W-A,-1.696992
MOT3,-1.6958216
MGE1,-1.6896402
MAK5,-1.6883591
MET28,-1.6822387
PKP2,-1.6793113
YHC1,-1.6786274
UME6,-1.675666
YAP6,-1.6746255
EUC1,-1.6722546
SPP382,-1.667739
IST3,-1.666119
JSN1,-1.6615711
AIM23,-1.6571476
NRG2,-1.650145
DST1,-1.648072
SLX9,-1.6479758
YSP2,-1.647776
YHL009W-B,-1.6457127
PAP2,-1.6375514
IMP3,-1.6359695
ELG1,-1.634344
YER138C,-1.6317736
ARF3,-1.6297712
KTI12,-1.6221036
RIE1,-1.595997
CUP9,-1.5945003
SDD2,-1.5942122
YLR035C-A,-1.5907772
RPC17,-1.5833468
BMH2,-1.5821825
COM2,-1.5811698
KIP1,-1.5791452
FUS3,-1.5790417
GAT2,-1.5778822
KAR3,-1.5751829
GIS2,-1.5728034
CWC24,-1.5720557
CST6,-1.5713408
PRP28,-1.5662783
PRP11,-1.5648817
YGR161W-B,-1.5641829
EDC1,-1.5619444
RPL36A,-1.5584056
CIN8,-1.5572485
MTF2,-1.5548977
SWS2,-1.5532665
GEP3,-1.5526034
RRT5,-1.5519307
FRK1,-1.551452
GCR1,-1.5500907
RLM1,-1.5448511
MSH4,-1.5426192
MLH3,-1.5348083
BRX1,-1.53414
HMS1,-1.5335712
MIF2,-1.5302355
SPT10,-1.527404
SKP1,-1.5266848
NRK1,-1.5266423
FMO1,-1.5252175
MIG1,-1.5225295
RAD18,-1.5224582
PSP1,-1.5205854
GPA1,-1.5165676
SUB1,-1.5165607
INO2,-1.5138011
TAN1,-1.5088619
REX4,-1.5065194
MND1,-1.499862
YOR343W-B,-1.4989499
LSM1,-1.495873
EAP1,-1.4954702
ROX1,-1.4954702
NRG1,-1.4895936
ECM2,-1.4869468
KNS1,-1.4799726
