Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YGL068W,YPL206C,0,8.078931,0.0,1011.0,9988.0,1.0,0.9079999923706055,0.0,0.0,0.00010011011909227818,0.9998998641967773
YNL070W,YGR112W,1,8.034816,1.0,1010.0,9988.0,1.0,0.9080908894538879,0.5,0.0009891196386888623,0.00010011011909227818,0.9998998641967773
YKR065C,YGR062C,1,7.730625,2.0,1009.0,9988.0,1.0,0.9081818461418152,0.6666666865348816,0.0019782392773777246,0.00010011011909227818,0.9998998641967773
YMR150C,YGL219C,1,7.636527,3.0,1008.0,9988.0,1.0,0.9082727432250977,0.75,0.002967359032481909,0.00010011011909227818,0.9998998641967773
YKR085C,YLR370C,0,7.42015,3.0,1008.0,9987.0,2.0,0.9081818461418152,0.6000000238418579,0.002967359032481909,0.00020022023818455637,0.9997997879981995
YIL098C,YBR185C,1,7.352281,4.0,1007.0,9987.0,2.0,0.9082727432250977,0.6666666865348816,0.003956478554755449,0.00020022023818455637,0.9997997879981995
YGR231C,YJL063C,1,7.3417177,5.0,1006.0,9987.0,2.0,0.9083636403083801,0.7142857313156128,0.004945598542690277,0.00020022023818455637,0.9997997879981995
YJL180C,YDR296W,1,7.287512,6.0,1005.0,9987.0,2.0,0.9084545373916626,0.75,0.005934718064963818,0.00020022023818455637,0.9997997879981995
YBR185C,YOR232W,1,7.2618375,7.0,1004.0,9987.0,2.0,0.9085454344749451,0.7777777910232544,0.006923837587237358,0.00020022023818455637,0.9997997879981995
YMR098C,YPL215W,1,7.2124023,8.0,1003.0,9987.0,2.0,0.9086363911628723,0.800000011920929,0.007912957109510899,0.00020022023818455637,0.9997997879981995
YOR150W,YMR110C,0,7.1382294,8.0,1003.0,9986.0,3.0,0.9085454344749451,0.7272727489471436,0.007912957109510899,0.0003003303718287498,0.9996996521949768
YMR302C,YJL104W,1,6.966302,9.0,1002.0,9986.0,3.0,0.9086363911628723,0.75,0.008902077563107014,0.0003003303718287498,0.9996996521949768
YIL098C,YNR017W,1,6.9639106,10.0,1001.0,9986.0,3.0,0.9087272882461548,0.7692307829856873,0.009891197085380554,0.0003003303718287498,0.9996996521949768
YMR150C,YJL180C,1,6.872781,11.0,1000.0,9986.0,3.0,0.9088181853294373,0.7857142686843872,0.010880316607654095,0.0003003303718287498,0.9996996521949768
YMR150C,YLL009C,1,6.8531895,12.0,999.0,9986.0,3.0,0.9089090824127197,0.800000011920929,0.011869436129927635,0.0003003303718287498,0.9996996521949768
YKR065C,YLL009C,1,6.827363,13.0,998.0,9986.0,3.0,0.9089999794960022,0.8125,0.012858555652201176,0.0003003303718287498,0.9996996521949768
YLL009C,YDL029W,1,6.727047,14.0,997.0,9986.0,3.0,0.9090909361839294,0.8235294222831726,0.013847675174474716,0.0003003303718287498,0.9996996521949768
YNL055C,YOR266W,1,6.7246237,15.0,996.0,9986.0,3.0,0.9091818332672119,0.8333333134651184,0.014836795628070831,0.0003003303718287498,0.9996996521949768
YBR185C,YLR163C,1,6.710766,16.0,995.0,9986.0,3.0,0.9092727303504944,0.8421052694320679,0.015825914219021797,0.0003003303718287498,0.9996996521949768
YNL131W,YGR101W,1,6.6950474,17.0,994.0,9986.0,3.0,0.9093636274337769,0.8500000238418579,0.016815034672617912,0.0003003303718287498,0.9996996521949768
YLR038C,YIL157C,1,6.690233,18.0,993.0,9986.0,3.0,0.9094545245170593,0.8571428656578064,0.017804155126214027,0.0003003303718287498,0.9996996521949768
YJL180C,YIL051C,1,6.6824217,19.0,992.0,9986.0,3.0,0.9095454812049866,0.8636363744735718,0.018793273717164993,0.0003003303718287498,0.9996996521949768
YOL060C,YPL098C,1,6.680119,20.0,991.0,9986.0,3.0,0.909636378288269,0.8695651888847351,0.01978239417076111,0.0003003303718287498,0.9996996521949768
YNL284C,YDR377W,0,6.666103,20.0,991.0,9985.0,4.0,0.9095454812049866,0.8333333134651184,0.01978239417076111,0.00040044047636911273,0.9995995759963989
YPL215W,YGR112W,1,6.6266317,21.0,990.0,9985.0,4.0,0.909636378288269,0.8399999737739563,0.020771512761712074,0.00040044047636911273,0.9995995759963989
YOR266W,YGR082W,1,6.6119213,22.0,989.0,9985.0,4.0,0.9097272753715515,0.8461538553237915,0.02176063321530819,0.00040044047636911273,0.9995995759963989
YGR028W,YKL194C,0,6.5289326,22.0,989.0,9984.0,5.0,0.909636378288269,0.8148148059844971,0.02176063321530819,0.0005005506100133061,0.9994994401931763
YOR187W,YGR101W,0,6.401845,22.0,989.0,9983.0,6.0,0.9095454812049866,0.7857142686843872,0.02176063321530819,0.0006006607436574996,0.9993993639945984
YNL315C,YOR045W,1,6.380366,23.0,988.0,9983.0,6.0,0.909636378288269,0.7931034564971924,0.022749751806259155,0.0006006607436574996,0.9993993639945984
YLR395C,YGL040C,0,6.3493237,23.0,988.0,9982.0,7.0,0.9095454812049866,0.7666666507720947,0.022749751806259155,0.000700770819094032,0.9992992281913757
YJR065C,YPL098C,1,6.3475485,24.0,987.0,9982.0,7.0,0.909636378288269,0.774193525314331,0.02373887225985527,0.000700770819094032,0.9992992281913757
YKL003C,YDR284C,0,6.316857,24.0,987.0,9981.0,8.0,0.9095454812049866,0.75,0.02373887225985527,0.0008008809527382255,0.9991990923881531
YDR231C,YNL055C,1,6.307081,25.0,986.0,9981.0,8.0,0.909636378288269,0.7575757503509521,0.024727992713451385,0.0008008809527382255,0.9991990923881531
YLL009C,YLR201C,0,6.2628736,25.0,986.0,9980.0,9.0,0.9095454812049866,0.7352941036224365,0.024727992713451385,0.0009009910863824189,0.9990990161895752
YMR203W,YGR132C,1,6.262498,26.0,985.0,9980.0,9.0,0.909636378288269,0.7428571581840515,0.02571711130440235,0.0009009910863824189,0.9990990161895752
YLL009C,YGR046W,1,6.2574224,27.0,984.0,9980.0,9.0,0.9097272753715515,0.75,0.026706231757998466,0.0009009910863824189,0.9990990161895752
YJL180C,YDL107W,1,6.241337,28.0,983.0,9980.0,9.0,0.909818172454834,0.7567567825317383,0.027695350348949432,0.0009009910863824189,0.9990990161895752
YPL215W,YKL053C-A,1,6.2333984,29.0,982.0,9980.0,9.0,0.9099090695381165,0.7631579041481018,0.028684470802545547,0.0009009910863824189,0.9990990161895752
YHR001W-A,YMR293C,0,6.2234387,29.0,982.0,9979.0,10.0,0.909818172454834,0.7435897588729858,0.028684470802545547,0.0010011012200266123,0.9989988803863525
YGR062C,YJL063C,1,6.1985984,30.0,981.0,9979.0,10.0,0.9099090695381165,0.75,0.029673591256141663,0.0010011012200266123,0.9989988803863525
YJL180C,YAL005C,1,6.1860595,31.0,980.0,9979.0,10.0,0.9100000262260437,0.7560975551605225,0.03066270984709263,0.0010011012200266123,0.9989988803863525
YJR133W,YML129C,0,6.1687784,31.0,980.0,9978.0,11.0,0.9099090695381165,0.738095223903656,0.03066270984709263,0.0011012112954631448,0.9988988041877747
YLR163C,YIL157C,1,6.1604004,32.0,979.0,9978.0,11.0,0.9100000262260437,0.7441860437393188,0.031651828438043594,0.0011012112954631448,0.9988988041877747
YHR076W,YKL003C,0,6.139843,32.0,979.0,9977.0,12.0,0.9099090695381165,0.7272727489471436,0.031651828438043594,0.001201321487314999,0.998798668384552
YGR231C,YOR045W,1,6.113208,33.0,978.0,9977.0,12.0,0.9100000262260437,0.7333333492279053,0.03264094889163971,0.001201321487314999,0.998798668384552
YKR049C,YOR150W,0,6.0868907,33.0,978.0,9976.0,13.0,0.9099090695381165,0.717391312122345,0.03264094889163971,0.0013014315627515316,0.9986985921859741
YGR029W,YNL315C,1,6.073118,34.0,977.0,9976.0,13.0,0.9100000262260437,0.7234042286872864,0.033630069345235825,0.0013014315627515316,0.9986985921859741
YMR150C,YMR267W,0,6.0726995,34.0,977.0,9975.0,14.0,0.9099090695381165,0.7083333134651184,0.033630069345235825,0.001401541638188064,0.9985984563827515
YMR150C,YPR083W,1,6.044154,35.0,976.0,9975.0,14.0,0.9100000262260437,0.7142857313156128,0.03461918979883194,0.001401541638188064,0.9985984563827515
YCR079W,YGR181W,1,6.0432277,36.0,975.0,9975.0,14.0,0.9100909233093262,0.7200000286102295,0.035608310252428055,0.001401541638188064,0.9985984563827515
YOL060C,YNL131W,1,6.04289,37.0,974.0,9975.0,14.0,0.9101818203926086,0.7254902124404907,0.03659742698073387,0.001401541638188064,0.9985984563827515
YNL131W,YDR296W,1,6.0292606,38.0,973.0,9975.0,14.0,0.9102727174758911,0.7307692170143127,0.03758654743432999,0.001401541638188064,0.9985984563827515
YMR158W,YBR122C,0,6.0155287,38.0,973.0,9974.0,15.0,0.9101818203926086,0.7169811129570007,0.03758654743432999,0.0015016518300399184,0.9984983205795288
YDR529C,YGR028W,1,5.9888363,39.0,972.0,9974.0,15.0,0.9102727174758911,0.7222222089767456,0.0385756678879261,0.0015016518300399184,0.9984983205795288
YKL195W,YCR079W,1,5.9821677,40.0,971.0,9974.0,15.0,0.9103636145591736,0.7272727489471436,0.03956478834152222,0.0015016518300399184,0.9984983205795288
YDR529C,YJL063C,1,5.9504237,41.0,970.0,9974.0,15.0,0.9104545712471008,0.7321428656578064,0.04055390879511833,0.0015016518300399184,0.9984983205795288
YOL060C,YJL063C,1,5.9502497,42.0,969.0,9974.0,15.0,0.9105454683303833,0.7368420958518982,0.04154302552342415,0.0015016518300399184,0.9984983205795288
YDR231C,YPL098C,1,5.934087,43.0,968.0,9974.0,15.0,0.9106363654136658,0.7413793206214905,0.042532145977020264,0.0015016518300399184,0.9984983205795288
YDR231C,YJL180C,1,5.913235,44.0,967.0,9974.0,15.0,0.9107272624969482,0.7457627058029175,0.04352126643061638,0.0015016518300399184,0.9984983205795288
YDR529C,YIL157C,1,5.911559,45.0,966.0,9974.0,15.0,0.9108181595802307,0.75,0.044510386884212494,0.0015016518300399184,0.9984983205795288
YHR024C,YMR110C,0,5.911229,45.0,966.0,9973.0,16.0,0.9107272624969482,0.7377049326896667,0.044510386884212494,0.001601761905476451,0.9983982443809509
YDR231C,YKL195W,1,5.9082193,46.0,965.0,9973.0,16.0,0.9108181595802307,0.7419354915618896,0.04549950361251831,0.001601761905476451,0.9983982443809509
YJL180C,YLR008C,1,5.906929,47.0,964.0,9973.0,16.0,0.910909116268158,0.7460317611694336,0.046488624066114426,0.001601761905476451,0.9983982443809509
YGR174C,YNL070W,1,5.884713,48.0,963.0,9973.0,16.0,0.9110000133514404,0.75,0.04747774451971054,0.001601761905476451,0.9983982443809509
YHR059W,YKL197C,0,5.8800592,48.0,963.0,9972.0,17.0,0.910909116268158,0.7384615540504456,0.04747774451971054,0.0017018720973283052,0.9982981085777283
YNL284C,YOR158W,0,5.7991323,48.0,963.0,9971.0,18.0,0.9108181595802307,0.7272727489471436,0.04747774451971054,0.0018019821727648377,0.9981980323791504
YJL104W,YIL157C,1,5.787763,49.0,962.0,9971.0,18.0,0.910909116268158,0.7313432693481445,0.048466864973306656,0.0018019821727648377,0.9981980323791504
YIL062C,YJR118C,1,5.751361,50.0,961.0,9971.0,18.0,0.9110000133514404,0.7352941036224365,0.04945598542690277,0.0018019821727648377,0.9981980323791504
YEL020W-A,YJR034W,1,5.750351,51.0,960.0,9971.0,18.0,0.9110909104347229,0.739130437374115,0.05044510215520859,0.0018019821727648377,0.9981980323791504
YJR034W,YPL063W,1,5.738122,52.0,959.0,9971.0,18.0,0.9111818075180054,0.7428571581840515,0.0514342226088047,0.0018019821727648377,0.9981980323791504
YKL134C,YBR185C,1,5.719282,53.0,958.0,9971.0,18.0,0.9112727046012878,0.7464788556098938,0.05242334306240082,0.0018019821727648377,0.9981980323791504
YDR231C,YMR203W,1,5.710453,54.0,957.0,9971.0,18.0,0.9113636612892151,0.75,0.05341246351599693,0.0018019821727648377,0.9981980323791504
YNL284C,YDL104C,0,5.7029624,54.0,957.0,9970.0,19.0,0.9112727046012878,0.7397260069847107,0.05341246351599693,0.0019020922482013702,0.9980978965759277
YJL180C,YMR060C,1,5.701898,55.0,956.0,9970.0,19.0,0.9113636612892151,0.7432432174682617,0.05440158396959305,0.0019020922482013702,0.9980978965759277
YHR024C,YKL053C-A,1,5.687573,56.0,955.0,9970.0,19.0,0.9114545583724976,0.746666669845581,0.055390700697898865,0.0019020922482013702,0.9980978965759277
YKL195W,YGR132C,1,5.6636696,57.0,954.0,9970.0,19.0,0.91154545545578,0.75,0.05637982115149498,0.0019020922482013702,0.9980978965759277
YKR065C,YLR038C,1,5.6270494,58.0,953.0,9970.0,19.0,0.9116363525390625,0.7532467246055603,0.057368941605091095,0.0019020922482013702,0.9980978965759277
YNL026W,YPL183W-A,0,5.6188607,58.0,953.0,9969.0,20.0,0.91154545545578,0.7435897588729858,0.057368941605091095,0.0020022024400532246,0.9979978203773499
YLL009C,YBR212W,1,5.5972557,59.0,952.0,9969.0,20.0,0.9116363525390625,0.746835470199585,0.05835806205868721,0.0020022024400532246,0.9979978203773499
YFR007W,YBR037C,0,5.5829773,59.0,952.0,9968.0,21.0,0.91154545545578,0.737500011920929,0.05835806205868721,0.002102312631905079,0.9978976845741272
YLR370C,YLR038C,1,5.5724936,60.0,951.0,9968.0,21.0,0.9116363525390625,0.7407407164573669,0.059347182512283325,0.002102312631905079,0.9978976845741272
YMR035W,YPR140W,1,5.567954,61.0,950.0,9968.0,21.0,0.911727249622345,0.7439024448394775,0.06033629924058914,0.002102312631905079,0.9978976845741272
YMR098C,YFL036W,1,5.551701,62.0,949.0,9968.0,21.0,0.9118182063102722,0.7469879388809204,0.06132541969418526,0.002102312631905079,0.9978976845741272
YPR140W,YIL157C,1,5.5453997,63.0,948.0,9968.0,21.0,0.9119091033935547,0.75,0.06231454014778137,0.002102312631905079,0.9978976845741272
YJR045C,YOR232W,1,5.544805,64.0,947.0,9968.0,21.0,0.9120000004768372,0.7529411911964417,0.06330365687608719,0.002102312631905079,0.9978976845741272
YER058W,YPL098C,1,5.5187225,65.0,946.0,9968.0,21.0,0.9120908975601196,0.7558139562606812,0.0642927810549736,0.002102312631905079,0.9978976845741272
