Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPL215W,YKL053C-A,1,7.916704,1.0,1012.0,9987.0,0.0,0.9079999923706055,1.0,0.0009871668880805373,0.0,1.0
YJL180C,YNR017W,1,6.863734,2.0,1011.0,9987.0,0.0,0.9080908894538879,1.0,0.0019743337761610746,0.0,1.0
YPL098C,YKL195W,1,6.777866,3.0,1010.0,9987.0,0.0,0.9081818461418152,1.0,0.00296150054782629,0.0,1.0
YIL157C,YKL053C-A,1,6.6290298,4.0,1009.0,9987.0,0.0,0.9082727432250977,1.0,0.003948667552322149,0.0,1.0
YBR185C,YKL195W,1,6.5759096,5.0,1008.0,9987.0,0.0,0.9083636403083801,1.0,0.004935834091156721,0.0,1.0
YFL016C,YLR304C,1,6.464743,6.0,1007.0,9987.0,0.0,0.9084545373916626,1.0,0.00592300109565258,0.0,1.0
YOR147W,YBR185C,1,6.414328,7.0,1006.0,9987.0,0.0,0.9085454344749451,1.0,0.006910167634487152,0.0,1.0
YIL157C,YMR089C,1,6.353289,8.0,1005.0,9987.0,0.0,0.9086363911628723,1.0,0.007897335104644299,0.0,1.0
YJL180C,YPL098C,1,6.2786255,9.0,1004.0,9987.0,0.0,0.9087272882461548,1.0,0.00888450164347887,0.0,1.0
YDR079W,YHR024C,1,6.200825,10.0,1003.0,9987.0,0.0,0.9088181853294373,1.0,0.009871668182313442,0.0,1.0
YNL121C,YGR028W,1,6.1980433,11.0,1002.0,9987.0,0.0,0.9089090824127197,1.0,0.010858834721148014,0.0,1.0
YFL016C,YNL131W,1,6.0375867,12.0,1001.0,9987.0,0.0,0.9089999794960022,1.0,0.01184600219130516,0.0,1.0
YGR112W,YML091C,1,6.027405,13.0,1000.0,9987.0,0.0,0.9090909361839294,1.0,0.012833168730139732,0.0,1.0
YDR529C,YKL053C-A,1,5.981773,14.0,999.0,9987.0,0.0,0.9091818332672119,1.0,0.013820335268974304,0.0,1.0
YNL315C,YLR304C,1,5.968125,15.0,998.0,9987.0,0.0,0.9092727303504944,1.0,0.01480750273913145,0.0,1.0
YLR370C,YHR024C,1,5.871074,16.0,997.0,9987.0,0.0,0.9093636274337769,1.0,0.015794670209288597,0.0,1.0
YMR302C,YNR017W,1,5.8393216,17.0,996.0,9987.0,0.0,0.9094545245170593,1.0,0.01678183674812317,0.0,1.0
YOR266W,YJL180C,1,5.7853575,18.0,995.0,9987.0,0.0,0.9095454812049866,1.0,0.01776900328695774,0.0,1.0
YDR529C,YPR024W,1,5.726107,19.0,994.0,9987.0,0.0,0.909636378288269,1.0,0.018756169825792313,0.0,1.0
YPL215W,YLR163C,1,5.7064514,20.0,993.0,9987.0,0.0,0.9097272753715515,1.0,0.019743336364626884,0.0,1.0
YHR005C-A,YMR302C,1,5.681767,21.0,992.0,9987.0,0.0,0.909818172454834,1.0,0.020730502903461456,0.0,1.0
YKL067W,YJL102W,0,5.6748395,21.0,992.0,9986.0,1.0,0.9097272753715515,0.9545454382896423,0.020730502903461456,0.00010013017163146287,0.9998998641967773
YMR158W,YOR065W,0,5.6010194,21.0,992.0,9985.0,2.0,0.909636378288269,0.9130434989929199,0.020730502903461456,0.00020026034326292574,0.9997997283935547
