Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJL180C,YJL063C,1,8.862395,1.0,1008.0,9991.0,0.0,0.9083636403083801,1.0,0.0009910803055390716,0.0,1.0
YOR187W,YML081C-A,0,8.3167925,1.0,1008.0,9990.0,1.0,0.9082727432250977,0.5,0.0009910803055390716,0.00010009008110500872,0.9998999238014221
YOR142W,YNL315C,0,8.269921,1.0,1008.0,9989.0,2.0,0.9081818461418152,0.3333333432674408,0.0009910803055390716,0.00020018016221001744,0.9997998476028442
YPL098C,YKL195W,1,8.055418,2.0,1007.0,9989.0,2.0,0.9082727432250977,0.5,0.001982160611078143,0.00020018016221001744,0.9997998476028442
YKR065C,YJL063C,1,7.9631515,3.0,1006.0,9989.0,2.0,0.9083636403083801,0.6000000238418579,0.002973240800201893,0.00020018016221001744,0.9997998476028442
YGR231C,YBR185C,1,7.9437633,4.0,1005.0,9989.0,2.0,0.9084545373916626,0.6666666865348816,0.003964321222156286,0.00020018016221001744,0.9997998476028442
YCR079W,YNL131W,1,7.816817,5.0,1004.0,9989.0,2.0,0.9085454344749451,0.7142857313156128,0.004955401178449392,0.00020018016221001744,0.9997998476028442
YOR245C,YPL173W,0,7.6599555,5.0,1004.0,9988.0,3.0,0.9084545373916626,0.625,0.004955401178449392,0.00030027024331502616,0.9996997117996216
YIL062C,YBR185C,1,7.598286,6.0,1003.0,9988.0,3.0,0.9085454344749451,0.6666666865348816,0.005946481600403786,0.00030027024331502616,0.9996997117996216
YMR110C,YCR003W,0,7.5675116,6.0,1003.0,9987.0,4.0,0.9084545373916626,0.6000000238418579,0.005946481600403786,0.0004003603244200349,0.9995996356010437
YKL053C-A,YEL020W-A,1,7.476813,7.0,1002.0,9987.0,4.0,0.9085454344749451,0.6363636255264282,0.006937562022358179,0.0004003603244200349,0.9995996356010437
YKL013C,YBR185C,1,7.4408097,8.0,1001.0,9987.0,4.0,0.9086363911628723,0.6666666865348816,0.007928642444312572,0.0004003603244200349,0.9995996356010437
YHR005C-A,YGR112W,1,7.4050655,9.0,1000.0,9987.0,4.0,0.9087272882461548,0.692307710647583,0.008919722400605679,0.0004003603244200349,0.9995996356010437
YLR395C,YBR146W,0,7.3462586,9.0,1000.0,9986.0,5.0,0.9086363911628723,0.6428571343421936,0.008919722400605679,0.0005004503764212132,0.9994995594024658
