Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Batch_Test_Fixed/Control_x_b_113x2000x53_lr0.01_batch10_Train_/
./Yeast Resources/Pairwise/Spell/Batch_Test_Fixed/Control_x_b_113x2000x53_lr0.01_batch10_Test_/
100 Batch Cumulative Loss: 445.1021194458008
Time for 100 Batches: 0.016894010702768962
100 Batch Cumulative Loss: 422.6381251811981
Time for 100 Batches: 0.09378714164098104
100 Batch Cumulative Loss: 400.07533168792725
Time for 100 Batches: 0.09243354399998983
100 Batch Cumulative Loss: 377.6633379459381
Time for 100 Batches: 0.10116387605667114
100 Batch Cumulative Loss: 378.09458804130554
Time for 100 Batches: 0.09673216342926025
100 Batch Cumulative Loss: 353.0617287158966
Time for 100 Batches: 0.09034062226613362
100 Batch Cumulative Loss: 363.88828921318054
Time for 100 Batches: 0.09286779562632243
100 Batch Cumulative Loss: 343.88116908073425
Time for 100 Batches: 0.09634137153625488
100 Batch Cumulative Loss: 346.73737120628357
Time for 100 Batches: 0.0902092178662618
100 Batch Cumulative Loss: 342.2204670906067
Time for 100 Batches: 0.09364895820617676
100 Batch Cumulative Loss: 332.06419944763184
Time for 100 Batches: 0.09062939882278442
100 Batch Cumulative Loss: 336.3228839635849
Time for 100 Batches: 0.09390031496683757
100 Batch Cumulative Loss: 331.66732954978943
Time for 100 Batches: 0.09120677709579468
100 Batch Cumulative Loss: 332.78683733940125
Time for 100 Batches: 0.09114621877670288
100 Batch Cumulative Loss: 320.5813112258911
Time for 100 Batches: 0.09353562990824381
100 Batch Cumulative Loss: 325.1142760515213
Time for 100 Batches: 0.09329295953114827
100 Batch Cumulative Loss: 317.7394779920578
Time for 100 Batches: 0.09072492917378744
100 Batch Cumulative Loss: 328.990216255188
Time for 100 Batches: 0.09224157333374024
100 Batch Cumulative Loss: 310.3089437484741
Time for 100 Batches: 0.09050075213114421
100 Batch Cumulative Loss: 314.71894013881683
Time for 100 Batches: 0.09198749462763468
100 Batch Cumulative Loss: 311.2303491830826
Time for 100 Batches: 0.09076360861460368
100 Batch Cumulative Loss: 311.21872544288635
Time for 100 Batches: 0.09218133290608724
100 Batch Cumulative Loss: 307.21681439876556
Time for 100 Batches: 0.09158355394999186
100 Batch Cumulative Loss: 315.60284304618835
Time for 100 Batches: 0.09182809591293335
100 Batch Cumulative Loss: 305.9433271884918
Time for 100 Batches: 0.08981112639109294
100 Batch Cumulative Loss: 307.20231223106384
Time for 100 Batches: 0.09190410375595093
100 Batch Cumulative Loss: 307.4145883321762
Time for 100 Batches: 0.09011168877283732
100 Batch Cumulative Loss: 307.918622136116
Time for 100 Batches: 0.09261894623438517
100 Batch Cumulative Loss: 323.05720043182373
Time for 100 Batches: 0.0935403823852539
100 Batch Cumulative Loss: 315.7489093542099
Time for 100 Batches: 0.09224903583526611
100 Batch Cumulative Loss: 307.02234852313995
Time for 100 Batches: 0.0927533507347107
100 Batch Cumulative Loss: 312.7580850124359
Time for 100 Batches: 0.09118537902832032
100 Batch Cumulative Loss: 375.81855046749115
Time for 100 Batches: 0.0899504820505778
100 Batch Cumulative Loss: 387.3189163208008
Time for 100 Batches: 0.08940312067667643
100 Batch Cumulative Loss: 318.0212433338165
Time for 100 Batches: 0.08948280016581217
100 Batch Cumulative Loss: 311.4474151134491
Time for 100 Batches: 0.09184514284133911
100 Batch Cumulative Loss: 295.3656643629074
Time for 100 Batches: 0.09184868335723877
100 Batch Cumulative Loss: 298.42567682266235
Time for 100 Batches: 0.08700342178344726
100 Batch Cumulative Loss: 318.06199085712433
Time for 100 Batches: 0.09296011130015056
100 Batch Cumulative Loss: 316.00087451934814
Time for 100 Batches: 0.09069283008575439
100 Batch Cumulative Loss: 307.6618585586548
Time for 100 Batches: 0.09088459014892578
100 Batch Cumulative Loss: 295.5089943408966
Time for 100 Batches: 0.09165612061818441
100 Batch Cumulative Loss: 290.47071945667267
Time for 100 Batches: 0.08974439700444539
100 Batch Cumulative Loss: 294.32117104530334
Time for 100 Batches: 0.09303143421808878
100 Batch Cumulative Loss: 291.292964220047
Time for 100 Batches: 0.09284447431564331
100 Batch Cumulative Loss: 290.3093296289444
Time for 100 Batches: 0.0932273030281067
100 Batch Cumulative Loss: 306.3317838907242
Time for 100 Batches: 0.09058988094329834
100 Batch Cumulative Loss: 293.29417526721954
Time for 100 Batches: 0.09295062224070232
100 Batch Cumulative Loss: 304.72978591918945
Time for 100 Batches: 0.09188993374506632
100 Batch Cumulative Loss: 294.3362624645233
Time for 100 Batches: 0.09391361077626546
100 Batch Cumulative Loss: 308.44861686229706
Time for 100 Batches: 0.09152676264444987
100 Batch Cumulative Loss: 298.17020523548126
Time for 100 Batches: 0.09226164420445761
100 Batch Cumulative Loss: 298.46441543102264
Time for 100 Batches: 0.09210741917292277
100 Batch Cumulative Loss: 298.4763879776001
Time for 100 Batches: 0.09150763750076293
100 Batch Cumulative Loss: 287.3847026824951
Time for 100 Batches: 0.09085273345311483
100 Batch Cumulative Loss: 302.1343834400177
Time for 100 Batches: 0.09087623357772827
100 Batch Cumulative Loss: 299.73321175575256
Time for 100 Batches: 0.09339048862457275
100 Batch Cumulative Loss: 295.9609351158142
Time for 100 Batches: 0.09135419130325317
100 Batch Cumulative Loss: 291.0551496744156
Time for 100 Batches: 0.08865840832392374
100 Batch Cumulative Loss: 292.525359749794
Time for 100 Batches: 0.0883751630783081
100 Batch Cumulative Loss: 285.54115319252014
Time for 100 Batches: 0.0927873969078064
100 Batch Cumulative Loss: 283.9404399394989
Time for 100 Batches: 0.093522576491038
100 Batch Cumulative Loss: 305.9827551841736
Time for 100 Batches: 0.09302394390106201
100 Batch Cumulative Loss: 286.1768604516983
Time for 100 Batches: 0.09185877641042074
100 Batch Cumulative Loss: 286.4573407173157
Time for 100 Batches: 0.09242938756942749
100 Batch Cumulative Loss: 288.0517147779465
Time for 100 Batches: 0.09259135325749715
100 Batch Cumulative Loss: 279.7482820749283
Time for 100 Batches: 0.08891540765762329
100 Batch Cumulative Loss: 290.97601306438446
Time for 100 Batches: 0.09079860846201579
100 Batch Cumulative Loss: 292.3862417936325
Time for 100 Batches: 0.09081279039382935
100 Batch Cumulative Loss: 296.6441276073456
Time for 100 Batches: 0.09138639370600382
100 Batch Cumulative Loss: 288.56015956401825
Time for 100 Batches: 0.09017107486724854
100 Batch Cumulative Loss: 291.3139237165451
Time for 100 Batches: 0.0915324608484904
100 Batch Cumulative Loss: 276.3774777650833
Time for 100 Batches: 0.09423892498016358
100 Batch Cumulative Loss: 286.6917496919632
Time for 100 Batches: 0.0917590856552124
100 Batch Cumulative Loss: 302.0504733324051
Time for 100 Batches: 0.09090634187062581
100 Batch Cumulative Loss: 292.3446388244629
Time for 100 Batches: 0.0916334867477417
100 Batch Cumulative Loss: 282.90865820646286
Time for 100 Batches: 0.08921583493550618
100 Batch Cumulative Loss: 293.8129234313965
Time for 100 Batches: 0.09430007139841716
100 Batch Cumulative Loss: 280.0183221101761
Time for 100 Batches: 0.09183497031529744
100 Batch Cumulative Loss: 286.75488448143005
Time for 100 Batches: 0.09057767391204834
100 Batch Cumulative Loss: 283.6558555364609
Time for 100 Batches: 0.08956095774968466
100 Batch Cumulative Loss: 283.2326384782791
Time for 100 Batches: 0.08819878896077474
100 Batch Cumulative Loss: 291.04006135463715
Time for 100 Batches: 0.0883528709411621
100 Batch Cumulative Loss: 279.45099198818207
Time for 100 Batches: 0.08968751430511475
