Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Batch_Test_Fixed/Control_x_b_113x2000x53_lr0.01_batch1_Train_/
./Yeast Resources/Pairwise/Spell/Batch_Test_Fixed/Control_x_b_113x2000x53_lr0.01_batch1_Test_/
100 Batch Cumulative Loss: 373.1574535369873
Time for 100 Batches: 0.0016870299975077312
100 Batch Cumulative Loss: 1202.8315936873332
Time for 100 Batches: 0.019092440605163574
100 Batch Cumulative Loss: 1736.439814173762
Time for 100 Batches: 0.01894048849741618
100 Batch Cumulative Loss: 1707.829801087064
Time for 100 Batches: 0.01862694025039673
100 Batch Cumulative Loss: 3584.0332515817136
Time for 100 Batches: 0.01936660607655843
100 Batch Cumulative Loss: 3277.967729873024
Time for 100 Batches: 0.01944666306177775
100 Batch Cumulative Loss: 6255.292847201072
Time for 100 Batches: 0.01893308162689209
100 Batch Cumulative Loss: 10759.8397526443
Time for 100 Batches: 0.02052677075068156
100 Batch Cumulative Loss: 14030.77567845583
Time for 100 Batches: 0.020198619365692137
100 Batch Cumulative Loss: 16132.838267574225
Time for 100 Batches: 0.019109944502512615
100 Batch Cumulative Loss: 20933.627808913177
Time for 100 Batches: 0.019886040687561037
100 Batch Cumulative Loss: 29430.327744245384
Time for 100 Batches: 0.018426211675008138
100 Batch Cumulative Loss: 90043.25480043888
Time for 100 Batches: 0.019310386975606282
100 Batch Cumulative Loss: 111693.06444238633
Time for 100 Batches: 0.018864381313323974
100 Batch Cumulative Loss: 101052.75222052704
Time for 100 Batches: 0.019179701805114746
100 Batch Cumulative Loss: 179090.88419783115
Time for 100 Batches: 0.019390563170115154
100 Batch Cumulative Loss: 235660.14213562012
Time for 100 Batches: 0.01923451821009318
100 Batch Cumulative Loss: 347219.37287044525
Time for 100 Batches: 0.01946020523707072
100 Batch Cumulative Loss: 381176.88767933846
Time for 100 Batches: 0.01853899161020915
100 Batch Cumulative Loss: 625492.8851648569
Time for 100 Batches: 0.018956844011942545
100 Batch Cumulative Loss: 908740.4642705917
Time for 100 Batches: 0.019842668374379476
100 Batch Cumulative Loss: 1206795.6075286865
Time for 100 Batches: 0.019380887349446613
100 Batch Cumulative Loss: 1801110.7349758148
Time for 100 Batches: 0.01884627342224121
100 Batch Cumulative Loss: 2160125.6115927696
Time for 100 Batches: 0.01961046059926351
100 Batch Cumulative Loss: 3305597.8434963226
Time for 100 Batches: 0.01957591374715169
100 Batch Cumulative Loss: 4163310.843287945
Time for 100 Batches: 0.019213744004567466
100 Batch Cumulative Loss: 7063538.452764662
Time for 100 Batches: 0.01969529390335083
100 Batch Cumulative Loss: 8124101.130289555
Time for 100 Batches: 0.019269855817159016
100 Batch Cumulative Loss: 13264535.839040995
Time for 100 Batches: 0.019236870606740317
100 Batch Cumulative Loss: 23430074.67138672
Time for 100 Batches: 0.01974221467971802
100 Batch Cumulative Loss: 19088938.422641516
Time for 100 Batches: 0.019608648618062337
100 Batch Cumulative Loss: 23218004.867601275
Time for 100 Batches: 0.018992523352305096
100 Batch Cumulative Loss: 25619555.298217773
Time for 100 Batches: 0.019233644008636475
100 Batch Cumulative Loss: 55297525.09423828
Time for 100 Batches: 0.019836326440175373
100 Batch Cumulative Loss: 54557554.94658393
Time for 100 Batches: 0.019837133089701333
100 Batch Cumulative Loss: 98994521.390625
Time for 100 Batches: 0.02013415495554606
100 Batch Cumulative Loss: 152339148.2504955
Time for 100 Batches: 0.019188316663106282
100 Batch Cumulative Loss: 147429897.99365234
Time for 100 Batches: 0.01953157186508179
100 Batch Cumulative Loss: 369787709.39404297
Time for 100 Batches: 0.01995241641998291
100 Batch Cumulative Loss: 436875549.7438832
Time for 100 Batches: 0.02033236026763916
100 Batch Cumulative Loss: 508065256.53573805
Time for 100 Batches: 0.020204087098439533
100 Batch Cumulative Loss: 726829745.8845215
Time for 100 Batches: 0.019197869300842284
100 Batch Cumulative Loss: 881661149.75
Time for 100 Batches: 0.0192248264948527
100 Batch Cumulative Loss: 1343617773.868459
Time for 100 Batches: 0.019226173559824627
100 Batch Cumulative Loss: 1783186643.5778174
Time for 100 Batches: 0.020657638708750408
100 Batch Cumulative Loss: 2497445575.4375
Time for 100 Batches: 0.019997902711232505
100 Batch Cumulative Loss: 3680617860.2679768
Time for 100 Batches: 0.01983323891957601
100 Batch Cumulative Loss: 7293241622.875
Time for 100 Batches: 0.01977791388829549
100 Batch Cumulative Loss: 5749538108.644531
Time for 100 Batches: 0.020674161116282144
100 Batch Cumulative Loss: 8467387753.0
Time for 100 Batches: 0.0194991668065389
100 Batch Cumulative Loss: 22451482469.0
Time for 100 Batches: 0.018817631403605144
100 Batch Cumulative Loss: 19637830720.625
Time for 100 Batches: 0.019376925627390542
100 Batch Cumulative Loss: 31940849235.77832
Time for 100 Batches: 0.019437734285990396
100 Batch Cumulative Loss: 37625565967.65204
Time for 100 Batches: 0.020225123564402262
100 Batch Cumulative Loss: 43313727352.984375
Time for 100 Batches: 0.01992811361948649
100 Batch Cumulative Loss: 77972471425.94687
Time for 100 Batches: 0.019631294409434
100 Batch Cumulative Loss: 100558319534.0
Time for 100 Batches: 0.019525579611460366
100 Batch Cumulative Loss: 128150801169.75
Time for 100 Batches: 0.019318846861521403
100 Batch Cumulative Loss: 133610479144.25
Time for 100 Batches: 0.02035915454228719
100 Batch Cumulative Loss: 250906013920.07812
Time for 100 Batches: 0.019252026081085206
100 Batch Cumulative Loss: 463438516206.17365
Time for 100 Batches: 0.01932638088862101
100 Batch Cumulative Loss: 470028935320.1411
Time for 100 Batches: 0.019528611501057943
100 Batch Cumulative Loss: 614582316978.0
Time for 100 Batches: 0.02031235694885254
100 Batch Cumulative Loss: 910120164146.5059
Time for 100 Batches: 0.018585169315338136
100 Batch Cumulative Loss: 1147482042024.0
Time for 100 Batches: 0.020321420828501382
100 Batch Cumulative Loss: 1535825989655.3037
Time for 100 Batches: 0.01957342227300008
100 Batch Cumulative Loss: 2058253939037.25
Time for 100 Batches: 0.01870638132095337
100 Batch Cumulative Loss: 3043302947440.0
Time for 100 Batches: 0.019309171040852866
100 Batch Cumulative Loss: 4281765478147.671
Time for 100 Batches: 0.018443826834360758
100 Batch Cumulative Loss: 9470404157071.967
Time for 100 Batches: 0.020058985551198324
100 Batch Cumulative Loss: 6919597145987.753
Time for 100 Batches: 0.019208439191182456
100 Batch Cumulative Loss: 7623178137472.0
Time for 100 Batches: 0.019380752245585123
100 Batch Cumulative Loss: 12953637106026.926
Time for 100 Batches: 0.01932311455408732
100 Batch Cumulative Loss: 21962887011674.855
Time for 100 Batches: 0.020153204600016277
100 Batch Cumulative Loss: 26358447595967.96
Time for 100 Batches: 0.019075838724772136
100 Batch Cumulative Loss: 32433091622656.0
Time for 100 Batches: 0.019232666492462157
100 Batch Cumulative Loss: 35741589221120.0
Time for 100 Batches: 0.020436851183573405
100 Batch Cumulative Loss: 46651023001312.0
Time for 100 Batches: 0.019378817081451415
100 Batch Cumulative Loss: 74516387617536.0
Time for 100 Batches: 0.019743720690409344
100 Batch Cumulative Loss: 199258108409856.0
Time for 100 Batches: 0.019314805666605633
100 Batch Cumulative Loss: 239706579979859.5
Time for 100 Batches: 0.01859662135442098
100 Batch Cumulative Loss: 279807361444864.0
Time for 100 Batches: 0.01958630879720052
100 Batch Cumulative Loss: 409023948687604.6
Time for 100 Batches: 0.019710532824198403
100 Batch Cumulative Loss: 617133241585504.0
Time for 100 Batches: 0.020058679580688476
