GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:2000105,positive regulation of DNA-templated DNA replication,Biological Process,10,0.9749999999999999,0.003552397868561279,1.6578266250038403,0.07182109609921102,1
GO:0045740,positive regulation of DNA replication,Biological Process,13,0.974025974025974,0.0036036036036036037,1.6462442738773355,0.07182109609921102,1
GO:0010822,positive regulation of mitochondrion organization,Biological Process,7,0.9759036144578312,0.001639344262295082,1.6448699275903136,0.07182109609921102,1
GO:0045039,protein insertion into mitochondrial inner membrane,Biological Process,13,0.5755551726008463,0.026282853566958697,1.6427035470799882,0.07182109609921102,6
GO:0007007,inner mitochondrial membrane organization,Biological Process,29,0.5097336187516693,0.02108433734939759,1.4781580247375161,0.24470298368663412,6
GO:0010821,regulation of mitochondrion organization,Biological Process,18,0.7361111111111116,0.03577817531305903,1.4717125797049284,0.24470298368663412,2
GO:0032978,protein insertion into membrane from inner side,Biological Process,9,0.6232252913723453,0.06293706293706294,1.4549173392111299,0.24470298368663412,3
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,Biological Process,9,0.6232252913723453,0.08108108108108109,1.429317538633319,0.2628946265064977,3
GO:0051054,positive regulation of DNA metabolic process,Biological Process,34,0.9642857142857142,0.0,1.3954608490491185,0.2904437500197142,1
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.8026315789473686,0.09423076923076923,1.3590556678944918,0.3253275042418869,1
GO:0070129,regulation of mitochondrial translation,Biological Process,16,0.7972972972972976,0.08620689655172414,1.3439634965784497,0.33336754503388055,1
GO:0062125,regulation of mitochondrial gene expression,Biological Process,18,0.7916666666666665,0.100990099009901,1.331010749471146,0.36449819078336787,1
GO:0032042,mitochondrial DNA metabolic process,Biological Process,13,0.5597557855085371,0.1332312404287902,1.3198546481818554,0.41215714338747617,1
GO:0032781,positive regulation of ATP-dependent activity,Biological Process,14,0.9868421052631579,0.023809523809523808,1.3165593914569897,0.41215714338747617,0
GO:0051095,regulation of helicase activity,Biological Process,10,0.9875,0.020930232558139535,1.3092576890464809,0.43063242876141267,0
GO:0043462,regulation of ATP-dependent activity,Biological Process,22,0.9852941176470589,0.04390243902439024,1.27892359979515,0.5454070158030585,0
GO:0097035,regulation of membrane lipid distribution,Biological Process,23,0.9402985074626866,0.09283819628647215,1.2642925582880866,0.5454070158030585,0
GO:0045332,phospholipid translocation,Biological Process,21,0.9420289855072463,0.12467532467532468,1.2421820708825515,0.5454070158030585,0
GO:1904951,positive regulation of establishment of protein localization,Biological Process,7,0.9397590361445783,0.13114754098360656,1.2409206494099254,0.5454070158030585,0
GO:0051222,positive regulation of protein transport,Biological Process,7,0.9397590361445783,0.13114754098360656,1.2409206494099254,0.5454070158030585,0
GO:0032388,positive regulation of intracellular transport,Biological Process,6,0.9404761904761905,0.12026726057906459,1.2402881219623052,0.5454070158030585,0
GO:0034204,lipid translocation,Biological Process,22,0.9411764705882353,0.10817941952506596,1.2399550148246585,0.5454070158030585,0
GO:0071902,positive regulation of protein serine/threonine kinase activity,Biological Process,13,0.935064935064935,0.13288288288288289,1.2346670786343275,0.5454070158030585,0
GO:0045454,cell redox homeostasis,Biological Process,24,0.9242424242424242,0.14285714285714285,1.2344406261931984,0.5454070158030585,0
GO:1900180,regulation of protein localization to nucleus,Biological Process,21,0.927536231884058,0.14285714285714285,1.225976213030202,0.5454070158030585,0
GO:0046822,regulation of nucleocytoplasmic transport,Biological Process,21,0.7413866514172447,0.20711297071129708,1.2256950794174224,0.5454070158030585,0
GO:1900182,positive regulation of protein localization to nucleus,Biological Process,9,0.9382716049382716,0.13478260869565217,1.224775784753362,0.5454070158030585,0
GO:0033157,regulation of intracellular protein transport,Biological Process,17,0.9315068493150684,0.15207373271889402,1.22268716079049,0.5454070158030585,0
GO:0051223,regulation of protein transport,Biological Process,22,0.9264705882352942,0.14565826330532214,1.2223369565217392,0.5454070158030585,0
GO:1903829,positive regulation of protein localization,Biological Process,16,0.9324324324324325,0.1271186440677966,1.2208726945569035,0.5454070158030585,0
GO:0070201,regulation of establishment of protein localization,Biological Process,25,0.9230769230769231,0.17875647668393782,1.2160672092412725,0.5454070158030585,0
GO:0090151,establishment of protein localization to mitochondrial membrane,Biological Process,32,0.35588853320822766,0.1592920353982301,1.2027634623604364,0.5779698531226184,12
