GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0030150,protein import into mitochondrial matrix,Biological Process,24,0.46782754689790373,0.024844720496894408,1.5928933681821995,0.6026199955141864,9
GO:0051131,chaperone-mediated protein complex assembly,Biological Process,9,0.6893203883495146,0.035,1.481469240115635,0.6026199955141864,3
GO:0045861,negative regulation of proteolysis,Biological Process,12,0.8799999999999999,0.04655493482309125,1.4788866253147919,0.6026199955141864,1
GO:0000001,mitochondrion inheritance,Biological Process,24,0.8636363636363636,0.02197802197802198,1.4512449053154248,0.6026199955141864,1
GO:0048311,mitochondrion distribution,Biological Process,26,0.8604651162790695,0.027149321266968326,1.4457838939950254,0.6026199955141864,1
GO:0051646,mitochondrion localization,Biological Process,31,0.8518518518518519,0.04460093896713615,1.4162417834027843,0.6096968337632238,1
GO:0051031,tRNA transport,Biological Process,27,0.7153760533814205,0.08977556109725686,1.3737710405848391,0.6976907071564747,0
GO:0008535,respiratory chain complex IV assembly,Biological Process,29,0.4683872417598234,0.08517350157728706,1.3318992837952355,0.8873946885163172,7
GO:0032978,protein insertion into membrane from inner side,Biological Process,9,0.970873786407767,0.05739514348785872,1.2887257830502683,0.940221925114949,0
GO:0033617,mitochondrial cytochrome c oxidase assembly,Biological Process,29,0.4683872417598234,0.12149532710280374,1.2858488930617908,0.940221925114949,7
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,Biological Process,9,0.970873786407767,0.05307855626326964,1.2772534982102177,0.940221925114949,0
GO:0045041,protein import into mitochondrial intermembrane space,Biological Process,8,0.5506464887749427,0.16355140186915887,1.2722175976304027,0.940221925114949,3
GO:0043335,protein unfolding,Biological Process,8,0.9423076923076923,0.10358565737051793,1.2606924121671852,0.940221925114949,0
GO:0032079,positive regulation of endodeoxyribonuclease activity,Biological Process,6,0.9433962264150944,0.10775862068965517,1.254257447153596,0.940221925114949,0
GO:0032071,regulation of endodeoxyribonuclease activity,Biological Process,7,0.9428571428571428,0.10893246187363835,1.2528535980148907,0.940221925114949,0
GO:0032070,regulation of deoxyribonuclease activity,Biological Process,8,0.9423076923076923,0.13043478260869565,1.2453382690129553,0.940221925114949,0
GO:0032075,positive regulation of nuclease activity,Biological Process,10,0.9411764705882353,0.14189189189189189,1.2427184466019408,0.940221925114949,0
GO:0032069,regulation of nuclease activity,Biological Process,12,0.94,0.11627906976744186,1.241705578766281,0.940221925114949,0
GO:0032077,positive regulation of deoxyribonuclease activity,Biological Process,7,0.9428571428571428,0.14345114345114346,1.2414359455654633,0.940221925114949,0
GO:0000372,Group I intron splicing,Biological Process,8,0.740384615384615,0.2158273381294964,1.215311980615703,0.940221925114949,1
