Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7005354762077332
Batch 0 Time:	0.15708996454874674 minutes
Batch 100 Loss:	60.10936298966408
Batch 100 Time:	4.264618647098541 minutes
Batch 200 Loss:	43.03218203783035
Batch 200 Time:	4.224214808146159 minutes
Batch 300 Loss:	35.311681658029556
Batch 300 Time:	4.226956442991892 minutes
Batch 400 Loss:	28.283045917749405
Batch 400 Time:	4.20263577302297 minutes
Batch 500 Loss:	26.60123984515667
Batch 500 Time:	4.230028525988261 minutes
Batch 600 Loss:	21.98630176857114
Batch 600 Time:	4.244441497325897 minutes
Batch 700 Loss:	19.770866684615612
Batch 700 Time:	4.23805985848109 minutes
Batch 800 Loss:	18.48300489038229
Batch 800 Time:	4.2139152646064755 minutes
Batch 900 Loss:	15.868176382035017
Batch 900 Time:	4.207892866929372 minutes
Batch 1000 Loss:	15.794234700500965
Batch 1000 Time:	4.19837969938914 minutes
Batch 1100 Loss:	15.557603601366282
Batch 1100 Time:	4.179003202915192 minutes
Batch 1200 Loss:	13.340417258441448
Batch 1200 Time:	4.21625120639801 minutes
Batch 1300 Loss:	11.261480879038572
Batch 1300 Time:	4.216788597901663 minutes
Batch 1400 Loss:	10.783509603701532
Batch 1400 Time:	4.2696227669715885 minutes
Batch 1500 Loss:	9.695706555619836
Batch 1500 Time:	4.219228756427765 minutes
Batch 1600 Loss:	10.472178810276091
Batch 1600 Time:	4.223490957419077 minutes
Batch 1700 Loss:	9.479245787486434
Batch 1700 Time:	4.242922377586365 minutes
Batch 1800 Loss:	9.230360575020313
Batch 1800 Time:	4.208506155014038 minutes
Batch 1900 Loss:	8.540780410170555
Batch 1900 Time:	4.271329188346863 minutes
Batch 2000 Loss:	7.81841451767832
Batch 2000 Time:	4.218739295005799 minutes
Batch 2100 Loss:	8.583685716614127
Batch 2100 Time:	4.220668474833171 minutes
Batch 2200 Loss:	7.231949032284319
Batch 2200 Time:	4.238604025046031 minutes
Batch 2300 Loss:	7.712174096610397
Batch 2300 Time:	4.241227742036184 minutes
Batch 2400 Loss:	7.586571084801108
Batch 2400 Time:	4.237434395154318 minutes
Batch 2500 Loss:	7.482381470501423
Batch 2500 Time:	4.193675049146017 minutes
Batch 2600 Loss:	7.49686380662024
Batch 2600 Time:	4.246114945411682 minutes
Batch 2700 Loss:	7.070503391791135
Batch 2700 Time:	4.280262871583303 minutes
Batch 2800 Loss:	8.141628987155855
Batch 2800 Time:	4.211240724722544 minutes
Batch 2900 Loss:	6.802662473171949
Batch 2900 Time:	4.230955322583516 minutes
Batch 3000 Loss:	6.936905423179269
Batch 3000 Time:	4.243928706645965 minutes
Batch 3100 Loss:	5.38688085693866
Batch 3100 Time:	4.228736138343811 minutes
Batch 3200 Loss:	5.783438635990024
Batch 3200 Time:	4.249188685417176 minutes
Batch 3300 Loss:	5.634172836784273
Batch 3300 Time:	4.239269256591797 minutes
Batch 3400 Loss:	5.365269717294723
Batch 3400 Time:	4.185764586925506 minutes
Batch 3500 Loss:	5.460486351046711
Batch 3500 Time:	4.1759469946225485 minutes
Batch 3600 Loss:	5.733807755634189
Batch 3600 Time:	4.196376538276672 minutes
Batch 3700 Loss:	4.9873696798458695
Batch 3700 Time:	4.212653696537018 minutes
Batch 3800 Loss:	4.581641972763464
Batch 3800 Time:	4.240908698240916 minutes
Batch 3900 Loss:	4.785079613793641
Batch 3900 Time:	4.2008983810742695 minutes
Batch 4000 Loss:	4.327226791996509
Batch 4000 Time:	4.2185803890228275 minutes
Batch 4100 Loss:	4.127533143153414
Batch 4100 Time:	4.237166476249695 minutes
Batch 4200 Loss:	3.744926269631833
Batch 4200 Time:	4.219821425278981 minutes
Batch 4300 Loss:	5.02658934914507
Batch 4300 Time:	4.201609114805858 minutes
Batch 4400 Loss:	4.58564467751421
Batch 4400 Time:	4.250237222512563 minutes
Batch 4500 Loss:	6.1710146747063845
Batch 4500 Time:	4.219926937421163 minutes
Batch 4600 Loss:	4.507080631330609
Batch 4600 Time:	4.209576853116354 minutes
Batch 4700 Loss:	4.233643006300554
Batch 4700 Time:	4.241700633366903 minutes
Batch 4800 Loss:	5.349390039686114
Batch 4800 Time:	4.240184493859609 minutes
Batch 4900 Loss:	4.8794342543696985
Batch 4900 Time:	4.20279582341512 minutes
Batch 5000 Loss:	3.552404716378078
Batch 5000 Time:	4.216323550542196 minutes
Batch 5100 Loss:	4.046420279657468
Batch 5100 Time:	4.189273866017659 minutes
Batch 5200 Loss:	3.8026899923570454
Batch 5200 Time:	4.223911952972412 minutes
Batch 5300 Loss:	3.9928952971240506
Batch 5300 Time:	4.198532176017761 minutes
Batch 5400 Loss:	3.8174328533932567
Batch 5400 Time:	4.19663333495458 minutes
Batch 5500 Loss:	2.851538648363203
Batch 5500 Time:	4.257515450318654 minutes
Batch 5600 Loss:	3.562025368679315
Batch 5600 Time:	4.214661077658335 minutes
Batch 5700 Loss:	3.2338337532710284
Batch 5700 Time:	4.239899627367655 minutes
Batch 5800 Loss:	3.876506418804638
Batch 5800 Time:	4.216124288241068 minutes
Batch 5900 Loss:	3.7241886315168813
Batch 5900 Time:	4.241626938184102 minutes
Batch 6000 Loss:	3.621605717809871
Batch 6000 Time:	4.2074240644772845 minutes
Batch 6100 Loss:	4.310702005168423
Batch 6100 Time:	4.197915625572205 minutes
Batch 6200 Loss:	4.270908340811729
Batch 6200 Time:	4.231500494480133 minutes
Batch 6300 Loss:	2.949309960473329
Batch 6300 Time:	4.18228976726532 minutes
Batch 6400 Loss:	4.044029238051735
Batch 6400 Time:	4.2326850414276125 minutes
Batch 6500 Loss:	3.44086659734603
Batch 6500 Time:	4.235647213459015 minutes
Batch 6600 Loss:	3.5736919182818383
Batch 6600 Time:	4.246948313713074 minutes
Batch 6700 Loss:	3.1103146971436217
Batch 6700 Time:	4.2408612410227455 minutes
Batch 6800 Loss:	3.8743600810412318
Batch 6800 Time:	4.217191894849141 minutes
Batch 6900 Loss:	3.6664431534009054
Batch 6900 Time:	4.196833153565724 minutes
Batch 7000 Loss:	2.848858401994221
Batch 7000 Time:	4.203466486930847 minutes
Batch 7100 Loss:	3.8634168674470857
Batch 7100 Time:	4.216451903184255 minutes
Batch 7200 Loss:	2.9449292914941907
Batch 7200 Time:	4.267208909988403 minutes
Batch 7300 Loss:	3.6550094252452254
Batch 7300 Time:	4.256162321567535 minutes
Batch 7400 Loss:	3.8731037395773456
Batch 7400 Time:	4.246499697367351 minutes
Batch 7500 Loss:	2.755466971662827
Batch 7500 Time:	4.191730519135793 minutes
Batch 7600 Loss:	3.0748626914573833
Batch 7600 Time:	4.230607752005259 minutes
Batch 7700 Loss:	3.2678461862378754
Batch 7700 Time:	4.231750011444092 minutes
Batch 7800 Loss:	2.467171973315999
Batch 7800 Time:	4.236042300860087 minutes
Batch 7900 Loss:	3.193393449531868
Batch 7900 Time:	4.210173980394999 minutes
Batch 8000 Loss:	3.090412010787986
Batch 8000 Time:	4.250929876168569 minutes
Batch 8100 Loss:	3.1507803289568983
Batch 8100 Time:	4.242870954672496 minutes
Batch 8200 Loss:	2.674122632248327
Batch 8200 Time:	4.208841188748678 minutes
Batch 8300 Loss:	2.43452608800726
Batch 8300 Time:	4.195090846220652 minutes
Batch 8400 Loss:	1.9982374461833388
Batch 8400 Time:	4.213061491648356 minutes
Batch 8500 Loss:	2.899443104164675
Batch 8500 Time:	4.2035501797993975 minutes
Batch 8600 Loss:	3.0343906102352776
Batch 8600 Time:	4.227753829956055 minutes
Batch 8700 Loss:	2.567328263539821
Batch 8700 Time:	4.231770491600036 minutes
Batch 8800 Loss:	3.1873760637827218
Batch 8800 Time:	4.2429013768831885 minutes
Batch 8900 Loss:	2.6225069507490844
Batch 8900 Time:	4.189117153485616 minutes
Batch 9000 Loss:	3.4569371190154925
Batch 9000 Time:	4.233855140209198 minutes
Batch 9100 Loss:	2.6910634695377667
Batch 9100 Time:	4.2147318879763285 minutes
Batch 9200 Loss:	3.2732364154653624
Batch 9200 Time:	4.241374230384826 minutes
Batch 9300 Loss:	2.3221499604405835
Batch 9300 Time:	4.263846675554912 minutes
Batch 9400 Loss:	2.4406100214691833
