GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0140053,mitochondrial gene expression,Biological Process,157,0.8115655137064658,0.0,3.8911325389223466,0.0,61
GO:0032543,mitochondrial translation,Biological Process,131,0.8158014106017701,0.0,3.8224289114719867,0.0,56
GO:0000959,mitochondrial RNA metabolic process,Biological Process,42,0.820644248787082,0.0,2.2236883592579377,0.004883618922865881,4
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",Biological Process,11,0.7265624522698688,0.0,2.0197048289264625,0.04903552061326558,5
GO:0045333,cellular respiration,Biological Process,107,0.5277746127935783,0.0,2.01097319747082,0.04903552061326558,12
GO:0022900,electron transport chain,Biological Process,40,0.6268582448491699,0.0024509803921568627,2.0043799075625,0.04903552061326558,7
GO:0009060,aerobic respiration,Biological Process,89,0.5801161859823661,0.0,1.9920962931197768,0.04903552061326558,10
GO:0062125,regulation of mitochondrial gene expression,Biological Process,18,0.8402555910543146,0.0021645021645021645,1.9380315954223803,0.07732396627870979,4
GO:0043038,amino acid activation,Biological Process,41,0.7255117876036137,0.002380952380952381,1.9354759238829629,0.07732396627870979,3
GO:0022904,respiratory electron transport chain,Biological Process,33,0.6294972177290443,0.004329004329004329,1.9207652202690901,0.08014367482345974,6
GO:0019646,aerobic electron transport chain,Biological Process,29,0.629947997702168,0.004246284501061571,1.9100226149076198,0.08014367482345974,6
GO:0042773,ATP synthesis coupled electron transport,Biological Process,29,0.629947997702168,0.006944444444444444,1.9056006948967974,0.08014367482345974,6
GO:0043039,tRNA aminoacylation,Biological Process,41,0.7255117876036137,0.0022222222222222222,1.8980345991295802,0.08082120986632985,3
GO:0006119,oxidative phosphorylation,Biological Process,35,0.6292707327304052,0.0045045045045045045,1.88711237030906,0.08513941765016693,6
GO:0006612,protein targeting to membrane,Biological Process,65,0.6537488043018891,0.004962779156327543,1.8712158364577378,0.0871202732846967,7
GO:0042775,mitochondrial ATP synthesis coupled electron transport,Biological Process,29,0.629947997702168,0.004464285714285714,1.8711833667421225,0.0871202732846967,6
GO:0006418,tRNA aminoacylation for protein translation,Biological Process,37,0.7283739471914255,0.006550218340611353,1.8053369813819014,0.15284906452280653,3
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.8399681528662408,0.004273504273504274,1.7683536442896883,0.19612661708701526,3
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,Biological Process,14,0.955414012738852,0.0,1.7548638282282554,0.19612661708701526,2
GO:0044242,cellular lipid catabolic process,Biological Process,50,0.6612721025864972,0.004750593824228029,1.7402288657751126,0.19612661708701526,5
GO:0070129,regulation of mitochondrial translation,Biological Process,16,0.8397129186602864,0.010351966873706004,1.736046642456676,0.19612661708701526,3
GO:0072329,monocarboxylic acid catabolic process,Biological Process,36,0.6863500189842551,0.02558139534883721,1.7328414089322404,0.19612661708701526,4
GO:0090150,establishment of protein localization to membrane,Biological Process,115,0.6431149015518014,0.013404825737265416,1.7318886690981818,0.19612661708701526,7
GO:0016042,lipid catabolic process,Biological Process,63,0.5513586807308748,0.005434782608695652,1.7310995352970797,0.19612661708701526,6
GO:0051235,maintenance of location,Biological Process,59,0.5927622758212362,0.009501187648456057,1.7305502952393443,0.19612661708701526,7
GO:0016579,protein deubiquitination,Biological Process,31,0.48287588143532745,0.004434589800443459,1.7293584566179294,0.19612661708701526,9
GO:0051604,protein maturation,Biological Process,97,0.42438873874344907,0.011695906432748537,1.7252443947660157,0.19612661708701526,17
GO:0006631,fatty acid metabolic process,Biological Process,66,0.6304306138140432,0.01674641148325359,1.722848132411712,0.19612661708701526,5
GO:0018208,peptidyl-proline modification,Biological Process,16,0.6123741085867548,0.020179372197309416,1.72121370033493,0.19612661708701526,7
GO:1902600,proton transmembrane transport,Biological Process,80,0.5556317212555569,0.012345679012345678,1.709197297324516,0.2113909333754803,5
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,Biological Process,30,0.5726582740250229,0.011363636363636364,1.6786325529470332,0.2607662233943256,7
GO:0045185,maintenance of protein location,Biological Process,43,0.6501390707845255,0.021377672209026127,1.6749481678693012,0.2607662233943256,4
GO:0051668,localization within membrane,Biological Process,182,0.5074705929584007,0.009345794392523364,1.67206110735312,0.2607662233943256,12
GO:1901663,quinone biosynthetic process,Biological Process,16,0.8803827751196152,0.01440329218106996,1.6613535216960766,0.26827512725763747,2
GO:0034975,protein folding in endoplasmic reticulum,Biological Process,15,0.5753606502574042,0.02832244008714597,1.6512801262931298,0.26827512725763747,6
GO:0006744,ubiquinone biosynthetic process,Biological Process,16,0.8803827751196152,0.0,1.6511991066732663,0.26827512725763747,2
