Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.706184983253479
Batch 0 Time:	0.1735283613204956 minutes
Batch 100 Loss:	59.779893547296524
Batch 100 Time:	4.782034905751546 minutes
Batch 200 Loss:	42.18717956542969
Batch 200 Time:	4.7768252968788145 minutes
Batch 300 Loss:	32.1834802031517
Batch 300 Time:	4.729766563574473 minutes
Batch 400 Loss:	26.19766465574503
Batch 400 Time:	4.74577675263087 minutes
Batch 500 Loss:	21.78045029938221
Batch 500 Time:	4.727956875165304 minutes
Batch 600 Loss:	22.442443881183863
Batch 600 Time:	4.801443537076314 minutes
Batch 700 Loss:	16.81622115150094
Batch 700 Time:	4.716837096214294 minutes
Batch 800 Loss:	16.327854042872787
Batch 800 Time:	4.740403016408284 minutes
Batch 900 Loss:	15.478038147091866
Batch 900 Time:	4.7386670231819155 minutes
Batch 1000 Loss:	13.373906495049596
Batch 1000 Time:	4.712006930510203 minutes
Batch 1100 Loss:	12.781591271981597
Batch 1100 Time:	4.739664959907532 minutes
Batch 1200 Loss:	18.10055752657354
Batch 1200 Time:	4.710624214013418 minutes
Batch 1300 Loss:	12.297907308675349
Batch 1300 Time:	4.688613335291545 minutes
Batch 1400 Loss:	9.77013642899692
Batch 1400 Time:	4.748572154839834 minutes
Batch 1500 Loss:	10.519877409562469
Batch 1500 Time:	4.765421334902445 minutes
Batch 1600 Loss:	12.048673955723643
Batch 1600 Time:	4.712014730771383 minutes
Batch 1700 Loss:	9.021546912379563
Batch 1700 Time:	4.71178503036499 minutes
Batch 1800 Loss:	10.929970352910459
Batch 1800 Time:	4.772011482715607 minutes
Batch 1900 Loss:	8.809482846409082
Batch 1900 Time:	4.7184219598770145 minutes
Batch 2000 Loss:	11.688578179106116
Batch 2000 Time:	4.751079110304515 minutes
Batch 2100 Loss:	10.12116676941514
Batch 2100 Time:	4.718698859214783 minutes
Batch 2200 Loss:	7.252859361935407
Batch 2200 Time:	4.760146860281626 minutes
Batch 2300 Loss:	10.646297860424966
Batch 2300 Time:	4.727661812305451 minutes
Batch 2400 Loss:	7.890000958461314
Batch 2400 Time:	4.744939708709717 minutes
Batch 2500 Loss:	8.250692772679031
Batch 2500 Time:	4.757508635520935 minutes
Batch 2600 Loss:	7.581074371933937
Batch 2600 Time:	4.718789784113566 minutes
Batch 2700 Loss:	10.701105736428872
Batch 2700 Time:	4.718453156948089 minutes
Batch 2800 Loss:	8.870179478777573
Batch 2800 Time:	4.727494819959005 minutes
Batch 2900 Loss:	6.667824649019167
Batch 2900 Time:	4.755015540122986 minutes
Batch 3000 Loss:	8.42256848141551
Batch 3000 Time:	4.725723671913147 minutes
Batch 3100 Loss:	4.837991386302747
Batch 3100 Time:	4.715161450703939 minutes
Batch 3200 Loss:	4.509540863218717
Batch 3200 Time:	4.75657944281896 minutes
Batch 3300 Loss:	8.814105245284736
Batch 3300 Time:	4.7493196050326025 minutes
Batch 3400 Loss:	5.839336095494218
Batch 3400 Time:	4.690821933746338 minutes
Batch 3500 Loss:	6.108479590155184
Batch 3500 Time:	4.746363202730815 minutes
Batch 3600 Loss:	6.395740980282426
Batch 3600 Time:	4.730546967188517 minutes
Batch 3700 Loss:	6.2763470087666065
Batch 3700 Time:	4.707097959518433 minutes
Batch 3800 Loss:	8.381345335161313
Batch 3800 Time:	4.668049701054891 minutes
Batch 3900 Loss:	3.911459387629293
Batch 3900 Time:	4.693909271558126 minutes
Batch 4000 Loss:	5.470899265957996
Batch 4000 Time:	4.74351190328598 minutes
Batch 4100 Loss:	6.328231134219095
Batch 4100 Time:	4.747824239730835 minutes
Batch 4200 Loss:	3.983591992408037
Batch 4200 Time:	4.718455771605174 minutes
Batch 4300 Loss:	11.839299375656992
Batch 4300 Time:	4.781630484263102 minutes
Batch 4400 Loss:	3.3999358718283474
Batch 4400 Time:	4.772806183497111 minutes
Batch 4500 Loss:	6.899954686407
Batch 4500 Time:	4.734332032998403 minutes
Batch 4600 Loss:	6.882848533568904
Batch 4600 Time:	4.70525449514389 minutes
Batch 4700 Loss:	8.113763256464154
Batch 4700 Time:	4.7530011733373 minutes
Batch 4800 Loss:	6.987114020972513
Batch 4800 Time:	4.7604953845342 minutes
Batch 4900 Loss:	7.100328535656445
Batch 4900 Time:	4.725969711939494 minutes
Batch 5000 Loss:	8.794017272768542
Batch 5000 Time:	4.70578457514445 minutes
Batch 5100 Loss:	6.9596536660101265
Batch 5100 Time:	4.742604664961497 minutes
Batch 5200 Loss:	8.080276985070668
Batch 5200 Time:	4.7246424118677774 minutes
Batch 5300 Loss:	2.621292006224394
Batch 5300 Time:	4.736019468307495 minutes
Batch 5400 Loss:	4.512339978595264
Batch 5400 Time:	4.740623112519582 minutes
Batch 5500 Loss:	9.543547660345212
Batch 5500 Time:	4.753449976444244 minutes
Batch 5600 Loss:	3.245891082682647
Batch 5600 Time:	4.73687246243159 minutes
Batch 5700 Loss:	4.014508148655295
Batch 5700 Time:	4.715255542596181 minutes
Batch 5800 Loss:	4.876399953151122
Batch 5800 Time:	4.729887398084005 minutes
Batch 5900 Loss:	5.077385281852912
Batch 5900 Time:	4.7578882575035095 minutes
Batch 6000 Loss:	7.910958150168881
Batch 6000 Time:	4.729206466674805 minutes
Batch 6100 Loss:	6.915146831655875
Batch 6100 Time:	4.762571092446645 minutes
Batch 6200 Loss:	3.328796467743814
Batch 6200 Time:	4.729663447539012 minutes
Batch 6300 Loss:	3.1802650276804343
Batch 6300 Time:	4.674694915612538 minutes
Batch 6400 Loss:	2.9448069480713457
Batch 6400 Time:	4.72989315589269 minutes
Batch 6500 Loss:	4.497702759690583
Batch 6500 Time:	4.739161431789398 minutes
Batch 6600 Loss:	10.3259968070779
Batch 6600 Time:	4.760962196191152 minutes
Batch 6700 Loss:	12.287182147381827
Batch 6700 Time:	4.73970943291982 minutes
Batch 6800 Loss:	3.837196004926227
Batch 6800 Time:	4.73531254529953 minutes
Batch 6900 Loss:	4.366478488431312
Batch 6900 Time:	4.706875697771708 minutes
Batch 7000 Loss:	6.855640193680301
Batch 7000 Time:	4.754491253693899 minutes
Batch 7100 Loss:	5.578394164738711
Batch 7100 Time:	4.672876997788747 minutes
Batch 7200 Loss:	5.066437204484828
Batch 7200 Time:	4.736276483535766 minutes
Batch 7300 Loss:	2.4272059281356633
Batch 7300 Time:	4.732541688283285 minutes
Batch 7400 Loss:	3.7081195520004258
Batch 7400 Time:	4.720593039194743 minutes
Batch 7500 Loss:	4.376939880196005
Batch 7500 Time:	4.771554056803385 minutes
Batch 7600 Loss:	2.3283499168464914
Batch 7600 Time:	4.744942665100098 minutes
Batch 7700 Loss:	7.161534440238029
Batch 7700 Time:	4.76219314734141 minutes
Batch 7800 Loss:	2.5739672311756294
Batch 7800 Time:	4.69628316561381 minutes
Batch 7900 Loss:	6.241548065620009
Batch 7900 Time:	4.745767207940419 minutes
Batch 8000 Loss:	2.9798996311146766
Batch 8000 Time:	4.728444906075795 minutes
Batch 8100 Loss:	4.248551674740156
Batch 8100 Time:	4.776245200634003 minutes
Batch 8200 Loss:	7.8379000494023785
Batch 8200 Time:	4.80021634499232 minutes
Batch 8300 Loss:	3.2856982211815193
Batch 8300 Time:	4.740939660867055 minutes
Batch 8400 Loss:	2.153141738352133
Batch 8400 Time:	4.745750017960867 minutes
Batch 8500 Loss:	5.981192254286725
Batch 8500 Time:	4.747775979836782 minutes
Batch 8600 Loss:	4.256564600509591
Batch 8600 Time:	4.733706657091776 minutes
Batch 8700 Loss:	2.4406230775639415
Batch 8700 Time:	4.743715564409892 minutes
Batch 8800 Loss:	9.118320787674747
Batch 8800 Time:	4.71805690129598 minutes
Batch 8900 Loss:	5.446604817174375
Batch 8900 Time:	4.75081003109614 minutes
Batch 9000 Loss:	5.76778263959568
Batch 9000 Time:	4.717078685760498 minutes
Batch 9100 Loss:	2.4584371884702705
Batch 9100 Time:	4.719664780298869 minutes
Batch 9200 Loss:	6.5768931969068944
Batch 9200 Time:	4.75941348473231 minutes
Batch 9300 Loss:	5.257902578392532
Batch 9300 Time:	4.776818100611369 minutes
Batch 9400 Loss:	4.8774452136131
Batch 9400 Time:	4.756567279497783 minutes
Batch 9500 Loss:	6.867896776820999
Batch 9500 Time:	4.725737786293029 minutes
Batch 9600 Loss:	3.948863987228833
Batch 9600 Time:	4.725563228130341 minutes
Batch 9700 Loss:	9.16766699089203
Batch 9700 Time:	4.682927636305491 minutes
Batch 9800 Loss:	4.148694407806033
Batch 9800 Time:	4.722252869606018 minutes
Batch 9900 Loss:	3.481052898860071
Batch 9900 Time:	4.703693715731303 minutes
Batch 10000 Loss:	7.012497533578426
Batch 10000 Time:	4.7271599213282265 minutes
Batch 10100 Loss:	6.203435431118123
Batch 10100 Time:	4.721280586719513 minutes
Batch 10200 Loss:	4.622419836814515
Batch 10200 Time:	4.703249367078145 minutes
Batch 10300 Loss:	6.076521369628608
Batch 10300 Time:	4.7364828785260515 minutes
Batch 10400 Loss:	3.7609503837302327
Batch 10400 Time:	4.748150372505188 minutes
Batch 10500 Loss:	5.605900892056525
Batch 10500 Time:	4.774882066249847 minutes
Batch 10600 Loss:	4.625991413195152
Batch 10600 Time:	4.691052281856537 minutes
Batch 10700 Loss:	3.021661392529495
Batch 10700 Time:	4.716262825330099 minutes
Batch 10800 Loss:	4.925794029200915
Batch 10800 Time:	4.754733192920685 minutes
Batch 10900 Loss:	2.2379263325128704
Batch 10900 Time:	4.74510981241862 minutes
Batch 11000 Loss:	4.244211371988058
Batch 11000 Time:	4.716149012247722 minutes
Batch 11100 Loss:	5.871675841452088
Batch 11100 Time:	4.723607321580251 minutes
Batch 11200 Loss:	4.131988074776018
Batch 11200 Time:	4.71918556690216 minutes
Batch 11300 Loss:	4.356506494048517
Batch 11300 Time:	4.756299209594727 minutes
Batch 11400 Loss:	3.4664761181920767
Batch 11400 Time:	4.75056562423706 minutes
Batch 11500 Loss:	3.1472350080730394
Batch 11500 Time:	4.700765291849772 minutes
Batch 11600 Loss:	2.624879458337091
Batch 11600 Time:	4.7491246064503985 minutes
Batch 11700 Loss:	4.799705868354067
Batch 11700 Time:	4.702498722076416 minutes
Batch 11800 Loss:	3.9814919448108412
Batch 11800 Time:	4.765067327022552 minutes
Batch 11900 Loss:	6.4936329767806455
Batch 11900 Time:	4.724744908014933 minutes
Batch 12000 Loss:	7.729213670419995
Batch 12000 Time:	4.707501721382141 minutes
Batch 12100 Loss:	3.42125039169332
Batch 12100 Time:	4.7476083636283875 minutes
Batch 12200 Loss:	5.28728548809886
Batch 12200 Time:	4.716116007169088 minutes
Batch 12300 Loss:	6.325447378971148
Batch 12300 Time:	4.762065792083741 minutes
Batch 12400 Loss:	5.134188022115268
Batch 12400 Time:	4.7011566440264385 minutes
Batch 12500 Loss:	4.650862361508189
Batch 12500 Time:	4.7139067848523455 minutes
Batch 12600 Loss:	2.6283579166338313
Batch 12600 Time:	4.778649107615153 minutes
Batch 12700 Loss:	3.869325761916116
Batch 12700 Time:	4.764069394270579 minutes
Batch 12800 Loss:	2.1157038754899986
Batch 12800 Time:	4.714680782953898 minutes
Batch 12900 Loss:	7.87415005613002
Batch 12900 Time:	4.720298071702321 minutes
Batch 13000 Loss:	2.1517140987270977
Batch 13000 Time:	4.722725097338358 minutes
Batch 13100 Loss:	1.7718826764903497
Batch 13100 Time:	4.761565033594767 minutes
Batch 13200 Loss:	4.192557083471911
Batch 13200 Time:	4.724194196859996 minutes
Batch 13300 Loss:	1.30682713483111
Batch 13300 Time:	4.7801305492719015 minutes
Batch 13400 Loss:	1.2932013603276573
Batch 13400 Time:	4.691250391801199 minutes
Batch 13500 Loss:	4.0762720025959425
Batch 13500 Time:	4.756530463695526 minutes
Batch 13600 Loss:	3.0939371529530035
Batch 13600 Time:	4.704412297407786 minutes
Batch 13700 Loss:	5.327838724304456
Batch 13700 Time:	4.723998518784841 minutes
Batch 13800 Loss:	10.672144339594524
Batch 13800 Time:	4.729215347766877 minutes
Batch 13900 Loss:	4.635543996148044
Batch 13900 Time:	4.706422134240468 minutes
Batch 14000 Loss:	4.601772857800825
Batch 14000 Time:	4.743524865309397 minutes
Batch 14100 Loss:	3.85244724660879
Batch 14100 Time:	4.727348713080088 minutes
Batch 14200 Loss:	4.488255405041855
Batch 14200 Time:	4.723001126448313 minutes
Batch 14300 Loss:	2.839422396646114
Batch 14300 Time:	4.69812875588735 minutes
Batch 14400 Loss:	3.618623725284124
Batch 14400 Time:	4.732761752605438 minutes
Batch 14500 Loss:	5.804237842996372
Batch 14500 Time:	4.7210793733596805 minutes
Batch 14600 Loss:	3.8220836398540996
Batch 14600 Time:	4.70170298020045 minutes
Batch 14700 Loss:	2.5236971629201435
Batch 14700 Time:	4.764337388674418 minutes
Batch 14800 Loss:	4.7752059194026515
Batch 14800 Time:	4.744819676876068 minutes
Batch 14900 Loss:	9.167376775178127
Batch 14900 Time:	4.776930737495422 minutes
Batch 15000 Loss:	4.080504174402449
Batch 15000 Time:	4.669216545422872 minutes
Batch 15100 Loss:	3.431326895370148
Batch 15100 Time:	4.741445076465607 minutes
Batch 15200 Loss:	8.149668636149727
Batch 15200 Time:	4.731578103701273 minutes
