GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0034641,cellular nitrogen compound metabolic process,Biological Process,2346,1.0025728987993139,0.332,1.0000000000000269,0.7561354148841762,8
GO:0044087,regulation of cellular component biogenesis,Biological Process,184,1.0588235294117645,0.114,1.0000000000000244,0.7561354148841762,4
GO:0045184,establishment of protein localization,Biological Process,655,1.0202808112324493,0.0,1.0000000000000242,0.7561354148841762,1
GO:0006950,response to stress,Biological Process,806,1.0164141414141414,0.698,1.0000000000000242,0.7561354148841762,1
GO:1902410,mitotic cytokinetic process,Biological Process,29,1.8666666666666665,0.214,1.0000000000000238,0.7561354148841762,1
GO:0071555,cell wall organization,Biological Process,250,1.055084745762712,0.0,1.0000000000000238,0.7561354148841762,1
GO:0045229,external encapsulating structure organization,Biological Process,250,1.055084745762712,0.0,1.0000000000000238,0.7561354148841762,1
GO:0032502,developmental process,Biological Process,250,1.055084745762712,0.0,1.0000000000000238,0.7561354148841762,1
GO:0071840,cellular component organization or biogenesis,Biological Process,2386,1.0029510961214165,0.421,1.0000000000000233,0.9114578151675176,7
GO:0019752,carboxylic acid metabolic process,Biological Process,412,1.030150753768844,0.298,1.0000000000000213,0.9114578151675176,2
GO:0019219,regulation of nucleobase-containing compound metabolic process,Biological Process,743,1.017832647462277,0.055,1.000000000000021,0.9114578151675176,1
GO:0007010,cytoskeleton organization,Biological Process,282,1.0298507462686568,0.046,1.000000000000021,0.9114578151675176,6
GO:0031032,actomyosin structure organization,Biological Process,28,1.9285714285714282,0.343,1.0000000000000207,0.9235322442419367,1
GO:0044837,actomyosin contractile ring organization,Biological Process,28,1.9285714285714282,0.366,1.0000000000000207,0.9235322442419367,1
GO:0006473,protein acetylation,Biological Process,77,1.206349206349206,0.202,1.00000000000002,0.9235322442419367,1
GO:0051128,regulation of cellular component organization,Biological Process,405,1.025575447570332,0.933,1.00000000000002,0.9235322442419367,4
GO:0140053,mitochondrial gene expression,Biological Process,157,1.069930069930071,0.0,1.00000000000002,0.9235322442419367,4
GO:0051234,establishment of localization,Biological Process,1429,1.0077738515901058,0.255,1.000000000000019,0.9673700740966458,3
GO:0000003,reproduction,Biological Process,516,1.0258964143426295,0.0,1.000000000000019,0.9673700740966458,1
GO:0048518,positive regulation of biological process,Biological Process,798,1.0165816326530608,0.375,1.0000000000000189,0.9673700740966458,1
GO:0022402,cell cycle process,Biological Process,662,1.0200617283950615,0.126,1.0000000000000189,0.9673700740966458,1
GO:0071704,organic substance metabolic process,Biological Process,3641,1.0013785497656467,0.0,1.0000000000000187,0.9683927143067489,8
GO:0048522,positive regulation of cellular process,Biological Process,730,1.0181564245810057,0.0,1.0000000000000187,0.9683927143067489,1
GO:0050896,response to stimulus,Biological Process,1252,1.0105008077544428,0.282,1.0000000000000184,0.9683927143067489,1
GO:0006518,peptide metabolic process,Biological Process,546,1.0187969924812026,0.642,1.0000000000000184,0.9683927143067489,4
GO:0000966,RNA 5'-end processing,Biological Process,51,1.3513513513513509,0.575,1.000000000000018,0.9683927143067489,1
GO:0065003,protein-containing complex assembly,Biological Process,554,1.018518518518518,0.938,1.000000000000018,0.9683927143067489,4
GO:0071554,cell wall organization or biogenesis,Biological Process,300,1.0454545454545456,0.488,1.000000000000018,0.9683927143067489,1
GO:1901565,organonitrogen compound catabolic process,Biological Process,420,1.0295566502463054,0.823,1.000000000000018,0.9683927143067489,1
GO:0030163,protein catabolic process,Biological Process,300,1.0454545454545454,0.855,1.0000000000000178,0.9683927143067489,0
GO:0034660,ncRNA metabolic process,Biological Process,538,1.0229007633587792,0.14,1.0000000000000178,0.9683927143067489,2
GO:0080090,regulation of primary metabolic process,Biological Process,1051,1.012536162005786,0.646,1.0000000000000178,0.9683927143067489,1
GO:0009987,cellular process,Biological Process,5168,1.0001940240589833,0.138,1.0000000000000178,0.9683927143067489,13
GO:0010467,gene expression,Biological Process,1764,1.005142857142858,0.0,1.0000000000000173,0.9683927143067489,5
GO:0051258,protein polymerization,Biological Process,48,1.2941176470588232,0.659,1.0000000000000167,0.9749061000635396,4
GO:0006281,DNA repair,Biological Process,314,1.0433333333333337,0.567,1.0000000000000167,0.9749061000635396,1
GO:0031505,fungal-type cell wall organization,Biological Process,198,1.0706521739130432,0.13,1.0000000000000164,0.9749061000635396,1
GO:0042254,ribosome biogenesis,Biological Process,405,1.0332480818414316,0.635,1.0000000000000164,0.9749061000635396,1
GO:0050789,regulation of biological process,Biological Process,1716,1.0052878965922447,0.002,1.000000000000016,0.9749061000635396,5
GO:0090501,RNA phosphodiester bond hydrolysis,Biological Process,198,1.0706521739130428,0.517,1.000000000000016,0.9749061000635396,1
GO:0043436,oxoacid metabolic process,Biological Process,431,1.028776978417266,0.238,1.0000000000000158,0.9749061000635396,2
GO:0009058,biosynthetic process,Biological Process,2031,1.0049578582052545,0.978,1.000000000000015,0.9749061000635396,4
GO:0022607,cellular component assembly,Biological Process,972,1.0093945720250523,0.0,1.0000000000000149,0.9749061000635396,5
GO:0070726,cell wall assembly,Biological Process,50,1.361111111111111,0.13,1.0000000000000144,0.9749061000635396,1
GO:0032506,cytokinetic process,Biological Process,50,1.361111111111111,0.126,1.0000000000000144,0.9749061000635396,1
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process,36,1.5909090909090906,0.513,1.0000000000000144,0.9749061000635396,1
GO:0006396,RNA processing,Biological Process,589,1.0226086956521747,0.161,1.0000000000000142,0.9749061000635396,1
GO:1903047,mitotic cell cycle process,Biological Process,368,1.0367231638418077,0.078,1.0000000000000142,0.9749061000635396,1
GO:0097435,supramolecular fiber organization,Biological Process,120,1.0849056603773586,0.305,1.0000000000000138,0.9774418910496384,5
GO:0006897,endocytosis,Biological Process,140,1.0952380952380951,0.077,1.0000000000000138,0.9774418910496384,2
GO:0022413,reproductive process in single-celled organism,Biological Process,151,1.0948905109489053,0.723,1.0000000000000138,0.9774418910496384,1
GO:0019953,sexual reproduction,Biological Process,243,1.0567685589519646,0.207,1.0000000000000138,0.9774418910496384,1
GO:0051171,regulation of nitrogen compound metabolic process,Biological Process,1011,1.013039117352056,0.0,1.0000000000000135,0.9774418910496384,1
GO:0015031,protein transport,Biological Process,634,1.0209677419354841,0.635,1.0000000000000133,0.9774418910496384,1
GO:1901615,organic hydroxy compound metabolic process,Biological Process,162,1.087837837837838,0.534,1.0000000000000133,0.9774418910496384,1
GO:0003006,developmental process involved in reproduction,Biological Process,162,1.087837837837838,0.602,1.0000000000000133,0.9774418910496384,1
GO:0016043,cellular component organization,Biological Process,2090,1.0038535645472064,0.009,1.000000000000013,0.9774418910496384,6
GO:0006898,receptor-mediated endocytosis,Biological Process,26,2.083333333333333,0.214,1.0000000000000129,0.9774418910496384,1
