GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0009987,cellular process,Biological Process,5168,1.0001940617116243,0.0,1.0000000000000273,0.8970826861250586,13
GO:0051179,localization,Biological Process,1626,1.007448789571695,0.18,1.0000000000000258,0.8970826861250586,3
GO:0006753,nucleoside phosphate metabolic process,Biological Process,188,1.0809248554913296,0.725,1.000000000000025,0.8970826861250586,1
GO:0000469,cleavage involved in rRNA processing,Biological Process,86,1.1971830985915493,0.0,1.000000000000025,0.8970826861250586,1
GO:0043543,protein acylation,Biological Process,86,1.197183098591549,0.558,1.0000000000000249,0.8970826861250586,1
GO:0000281,mitotic cytokinesis,Biological Process,86,1.197183098591549,0.515,1.0000000000000249,0.8970826861250586,1
GO:1901607,alpha-amino acid biosynthetic process,Biological Process,114,1.141414141414142,0.133,1.0000000000000246,0.8970826861250586,1
GO:0016043,cellular component organization,Biological Process,2090,1.003855421686747,0.047,1.0000000000000242,0.8970826861250586,7
GO:0019219,regulation of nucleobase-containing compound metabolic process,Biological Process,743,1.0192307692307692,0.0,1.0000000000000238,0.8970826861250586,1
GO:0071704,organic substance metabolic process,Biological Process,3641,1.0013789299503586,0.053,1.0000000000000238,0.8970826861250586,9
GO:0009141,nucleoside triphosphate metabolic process,Biological Process,67,1.2692307692307692,0.0,1.0000000000000235,0.8970826861250586,1
GO:0018394,peptidyl-lysine acetylation,Biological Process,67,1.2692307692307687,0.405,1.000000000000023,0.8970826861250586,1
GO:0018393,internal peptidyl-lysine acetylation,Biological Process,67,1.2692307692307687,0.372,1.000000000000023,0.8970826861250586,1
GO:0006475,internal protein amino acid acetylation,Biological Process,67,1.2692307692307687,0.378,1.000000000000023,0.8970826861250586,1
GO:0034660,ncRNA metabolic process,Biological Process,538,1.0248565965583172,0.246,1.0000000000000229,0.8970826861250586,2
GO:0033554,cellular response to stress,Biological Process,750,1.0190476190476199,0.283,1.0000000000000222,0.8970826861250586,1
GO:0032989,cellular component morphogenesis,Biological Process,78,1.2222222222222219,0.24,1.000000000000022,0.8970826861250586,1
