Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6879006624221802
Batch 0 Time:	0.1958223819732666 minutes
Batch 100 Loss:	52.42492336034775
Batch 100 Time:	2.7245391249656676 minutes
Batch 200 Loss:	47.6479355096817
Batch 200 Time:	2.631270937124888 minutes
Batch 300 Loss:	43.31616997718811
Batch 300 Time:	2.581147579352061 minutes
Batch 400 Loss:	44.81448169052601
Batch 400 Time:	2.6241231481234233 minutes
Batch 500 Loss:	1090.4942445382476
Batch 500 Time:	2.6263295650482177 minutes
Batch 600 Loss:	4982.146259307861
Batch 600 Time:	2.582747423648834 minutes
Batch 700 Loss:	4921.655963897705
Batch 700 Time:	2.6781264742215476 minutes
Batch 800 Loss:	5000.360771179199
Batch 800 Time:	2.749950095017751 minutes
Batch 900 Loss:	5000.0
Batch 900 Time:	2.7544028957684836 minutes
Batch 1000 Loss:	5000.0
Batch 1000 Time:	2.792390163739522 minutes
Batch 1100 Loss:	4991.212760925293
Batch 1100 Time:	2.7669950246810915 minutes
Batch 1200 Loss:	5000.00004196167
Batch 1200 Time:	2.7802764972050986 minutes
Batch 1300 Loss:	4995.352245330811
Batch 1300 Time:	2.812582238515218 minutes
Batch 1400 Loss:	4990.317569732666
Batch 1400 Time:	2.766442362467448 minutes
Batch 1500 Loss:	4995.109794616699
Batch 1500 Time:	2.719394052028656 minutes
Batch 1600 Loss:	4995.11661529541
Batch 1600 Time:	2.733486612637838 minutes
Batch 1700 Loss:	5000.0
Batch 1700 Time:	2.7417814175287885 minutes
Batch 1800 Loss:	5000.0182762146
Batch 1800 Time:	2.785521411895752 minutes
Batch 1900 Loss:	4990.112724304199
Batch 1900 Time:	2.7629703680674234 minutes
Batch 2000 Loss:	4985.157028198242
Batch 2000 Time:	2.755852158864339 minutes
Batch 2100 Loss:	4986.0144691467285
Batch 2100 Time:	2.7615724325180055 minutes
Batch 2200 Loss:	4990.578369140625
Batch 2200 Time:	2.734015417098999 minutes
Batch 2300 Loss:	5010.144142150879
Batch 2300 Time:	2.7930644512176515 minutes
Batch 2400 Loss:	4980.240798950195
Batch 2400 Time:	2.7519235889116924 minutes
Batch 2500 Loss:	4995.2583084106445
Batch 2500 Time:	2.7048338890075683 minutes
Batch 2600 Loss:	5000.323066711426
Batch 2600 Time:	2.709235978126526 minutes
Batch 2700 Loss:	4985.127487182617
Batch 2700 Time:	2.6885149518648785 minutes
Batch 2800 Loss:	4990.248428344727
Batch 2800 Time:	2.679703140258789 minutes
Batch 2900 Loss:	4990.065589904785
Batch 2900 Time:	2.718763267993927 minutes
Batch 3000 Loss:	4990.287445068359
Batch 3000 Time:	2.707409906387329 minutes
Batch 3100 Loss:	4985.083751678467
Batch 3100 Time:	2.687201960881551 minutes
Batch 3200 Loss:	4980.158672332764
Batch 3200 Time:	2.66820619503657 minutes
Batch 3300 Loss:	5006.24760055542
Batch 3300 Time:	2.6861966451009116 minutes
Batch 3400 Loss:	5069.339653015137
Batch 3400 Time:	2.704954433441162 minutes
Batch 3500 Loss:	5010.236534118652
Batch 3500 Time:	2.736494461695353 minutes
Batch 3600 Loss:	5087.948650360107
Batch 3600 Time:	2.6704969366391498 minutes
Batch 3700 Loss:	5139.349159240723
Batch 3700 Time:	2.6897273540496824 minutes
Batch 3800 Loss:	5159.9696617126465
Batch 3800 Time:	2.7299325903256735 minutes
Batch 3900 Loss:	3811.18851852417
Batch 3900 Time:	2.7239490667978923 minutes
Batch 4000 Loss:	3932.088203430176
Batch 4000 Time:	2.734075407187144 minutes
Batch 4100 Loss:	3800.0
Batch 4100 Time:	2.7060192704200743 minutes
Batch 4200 Loss:	3905.0
Batch 4200 Time:	2.6858197887738546 minutes
Batch 4300 Loss:	3871.561981201172
Batch 4300 Time:	2.7070385694503782 minutes
Batch 4400 Loss:	3728.4365463256836
Batch 4400 Time:	2.6900681257247925 minutes
Batch 4500 Loss:	3720.0
Batch 4500 Time:	2.702451018492381 minutes
Batch 4600 Loss:	3743.4365463256836
Batch 4600 Time:	2.701917362213135 minutes
Batch 4700 Loss:	3703.436544418335
Batch 4700 Time:	2.684427885214488 minutes
Batch 4800 Loss:	3968.436544418335
Batch 4800 Time:	2.7437203844388325 minutes
Batch 4900 Loss:	3883.4365463256836
Batch 4900 Time:	2.720901564757029 minutes
Batch 5000 Loss:	3816.8730907440186
Batch 5000 Time:	2.7172358353932697 minutes
Batch 5100 Loss:	3885.0
Batch 5100 Time:	2.7146219491958616 minutes
Batch 5200 Loss:	3723.4365463256836
Batch 5200 Time:	2.6888097484906512 minutes
Batch 5300 Loss:	3570.248119354248
Batch 5300 Time:	2.682520846525828 minutes
Batch 5400 Loss:	3865.0
Batch 5400 Time:	2.7044957677523294 minutes
Batch 5500 Loss:	3795.0
Batch 5500 Time:	2.7021318594614665 minutes
Batch 5600 Loss:	3820.00834274292
Batch 5600 Time:	2.7305261572202046 minutes
Batch 5700 Loss:	3645.0
Batch 5700 Time:	2.6696690122286477 minutes
Batch 5800 Loss:	4095.861583709717
Batch 5800 Time:	2.6534207503000897 minutes
Batch 5900 Loss:	5005.0
Batch 5900 Time:	2.6779471317927044 minutes
Batch 6000 Loss:	4995.0
Batch 6000 Time:	2.706077512105306 minutes
Batch 6100 Loss:	5010.0
Batch 6100 Time:	2.691611683368683 minutes
Batch 6200 Loss:	5000.0
Batch 6200 Time:	2.674737636248271 minutes
Batch 6300 Loss:	5000.0
Batch 6300 Time:	2.663826135794322 minutes
Batch 6400 Loss:	5000.888442993164
Batch 6400 Time:	2.7542864203453066 minutes
Batch 6500 Loss:	5000.0
Batch 6500 Time:	2.7046725074450175 minutes
Batch 6600 Loss:	5000.0
Batch 6600 Time:	2.711705569426219 minutes
Batch 6700 Loss:	5005.0
Batch 6700 Time:	2.678727054595947 minutes
Batch 6800 Loss:	5000.0
Batch 6800 Time:	2.7114753206570943 minutes
Batch 6900 Loss:	5005.0
Batch 6900 Time:	2.7021328687667845 minutes
Batch 7000 Loss:	5005.0
Batch 7000 Time:	2.6575856685638426 minutes
Batch 7100 Loss:	5000.0
Batch 7100 Time:	2.6994398792584735 minutes
Batch 7200 Loss:	5000.0
Batch 7200 Time:	2.691881326834361 minutes
Batch 7300 Loss:	4995.0
Batch 7300 Time:	2.662072475751241 minutes
Batch 7400 Loss:	5005.0
Batch 7400 Time:	2.673232686519623 minutes
Batch 7500 Loss:	5015.0
Batch 7500 Time:	2.6841163198153177 minutes
Batch 7600 Loss:	4995.0
Batch 7600 Time:	2.6977264483769736 minutes
Batch 7700 Loss:	5000.0
Batch 7700 Time:	2.700157590707143 minutes
Batch 7800 Loss:	5000.0
Batch 7800 Time:	2.695384709040324 minutes
Batch 7900 Loss:	5010.0
Batch 7900 Time:	2.7370387434959413 minutes
Batch 8000 Loss:	5010.0
Batch 8000 Time:	2.6519540309906007 minutes
Batch 8100 Loss:	5000.0
Batch 8100 Time:	2.6689194321632383 minutes
Batch 8200 Loss:	5005.0
Batch 8200 Time:	2.6663261453310647 minutes
Batch 8300 Loss:	5005.0
Batch 8300 Time:	2.6968557437260947 minutes
Batch 8400 Loss:	5000.0
Batch 8400 Time:	2.687125794092814 minutes
Batch 8500 Loss:	5000.0
Batch 8500 Time:	2.7034706711769103 minutes
Batch 8600 Loss:	4985.019145965576
Batch 8600 Time:	2.7279330531756085 minutes
Batch 8700 Loss:	5005.0
Batch 8700 Time:	2.680395718415578 minutes
Batch 8800 Loss:	4985.0
Batch 8800 Time:	2.6556265870730082 minutes
Batch 8900 Loss:	5015.0
Batch 8900 Time:	2.7079719225565593 minutes
Batch 9000 Loss:	5005.0
Batch 9000 Time:	2.7212319652239483 minutes
Batch 9100 Loss:	5005.0
Batch 9100 Time:	2.6736464699109397 minutes
Batch 9200 Loss:	5000.0
Batch 9200 Time:	2.7063958843549094 minutes
Batch 9300 Loss:	5010.0
Batch 9300 Time:	2.712717847029368 minutes
Batch 9400 Loss:	5015.0
Batch 9400 Time:	2.69329221645991 minutes
