Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6839975118637085
Batch 0 Time:	0.19849667151769002 minutes
Batch 100 Loss:	60.48196616768837
Batch 100 Time:	2.7521005670229592 minutes
Batch 200 Loss:	56.27413511276245
Batch 200 Time:	2.742908271153768 minutes
Batch 300 Loss:	48.00278499722481
Batch 300 Time:	2.7486606280008954 minutes
Batch 400 Loss:	98.94334487617016
Batch 400 Time:	2.7234288771947224 minutes
Batch 500 Loss:	4634.223354816437
Batch 500 Time:	2.7733582258224487 minutes
Batch 600 Loss:	4998.760845184326
Batch 600 Time:	2.7378459850947063 minutes
Batch 700 Loss:	5000.0
Batch 700 Time:	2.7768824378649395 minutes
Batch 800 Loss:	4995.001007080078
Batch 800 Time:	2.741276443004608 minutes
Batch 900 Loss:	5000.0
Batch 900 Time:	2.7115682562192283 minutes
Batch 1000 Loss:	5000.797119140625
Batch 1000 Time:	2.717460870742798 minutes
Batch 1100 Loss:	4991.0678787231445
Batch 1100 Time:	2.756337547302246 minutes
Batch 1200 Loss:	5000.0
Batch 1200 Time:	2.748250659306844 minutes
Batch 1300 Loss:	5000.0
Batch 1300 Time:	2.7558374643325805 minutes
Batch 1400 Loss:	5000.0
Batch 1400 Time:	2.7167159001032513 minutes
Batch 1500 Loss:	5000.0
Batch 1500 Time:	2.721922739346822 minutes
Batch 1600 Loss:	5000.0
Batch 1600 Time:	2.725040296713511 minutes
Batch 1700 Loss:	4995.0
Batch 1700 Time:	2.7599896947542826 minutes
Batch 1800 Loss:	5000.0
Batch 1800 Time:	2.7337469855944314 minutes
Batch 1900 Loss:	5000.0
Batch 1900 Time:	2.7167382637659707 minutes
Batch 2000 Loss:	5000.0
Batch 2000 Time:	2.7009381453196206 minutes
Batch 2100 Loss:	5000.0
Batch 2100 Time:	2.754608464241028 minutes
Batch 2200 Loss:	5000.0
Batch 2200 Time:	2.787554629643758 minutes
Batch 2300 Loss:	5000.0
Batch 2300 Time:	2.768849726517995 minutes
Batch 2400 Loss:	5000.0
Batch 2400 Time:	2.731366499265035 minutes
Batch 2500 Loss:	5000.0
Batch 2500 Time:	2.749205505847931 minutes
Batch 2600 Loss:	5000.0
Batch 2600 Time:	2.7444066246350607 minutes
Batch 2700 Loss:	5000.0
Batch 2700 Time:	2.7420490741729737 minutes
Batch 2800 Loss:	5000.0
Batch 2800 Time:	2.7058968424797056 minutes
Batch 2900 Loss:	5000.0
Batch 2900 Time:	2.7006775538126626 minutes
Batch 3000 Loss:	5000.0
Batch 3000 Time:	2.730595640341441 minutes
Batch 3100 Loss:	5000.0
Batch 3100 Time:	2.7281007766723633 minutes
Batch 3200 Loss:	5000.0
Batch 3200 Time:	2.7521243055661517 minutes
Batch 3300 Loss:	5000.0
Batch 3300 Time:	2.7507484475771586 minutes
Batch 3400 Loss:	5000.0
Batch 3400 Time:	2.765309504667918 minutes
Batch 3500 Loss:	5000.0
Batch 3500 Time:	2.7533438404401145 minutes
Batch 3600 Loss:	5000.0
Batch 3600 Time:	2.7258726994196576 minutes
Batch 3700 Loss:	5000.0
Batch 3700 Time:	2.7285598556200665 minutes
Batch 3800 Loss:	5000.0
Batch 3800 Time:	2.737722758452098 minutes
Batch 3900 Loss:	5000.0
Batch 3900 Time:	2.702624674638112 minutes
Batch 4000 Loss:	5000.0
Batch 4000 Time:	2.709523836771647 minutes
Batch 4100 Loss:	5000.0
Batch 4100 Time:	2.741720112164815 minutes
Batch 4200 Loss:	5000.0
Batch 4200 Time:	2.765184493859609 minutes
Batch 4300 Loss:	5000.0
Batch 4300 Time:	2.7435118397076925 minutes
Batch 4400 Loss:	5000.0
Batch 4400 Time:	2.7273215850194297 minutes
Batch 4500 Loss:	5000.0
Batch 4500 Time:	2.721016597747803 minutes
Batch 4600 Loss:	5000.0
Batch 4600 Time:	2.7358560005823773 minutes
Batch 4700 Loss:	5000.0
Batch 4700 Time:	2.706679403781891 minutes
Batch 4800 Loss:	5000.0
Batch 4800 Time:	2.735719875494639 minutes
Batch 4900 Loss:	5000.0
Batch 4900 Time:	2.7075350920359296 minutes
Batch 5000 Loss:	5000.0
Batch 5000 Time:	2.727461802959442 minutes
Batch 5100 Loss:	5000.0
Batch 5100 Time:	2.7424761851628623 minutes
Batch 5200 Loss:	5000.0
Batch 5200 Time:	2.7326579332351684 minutes
Batch 5300 Loss:	5000.0
Batch 5300 Time:	2.73701761563619 minutes
Batch 5400 Loss:	5000.0
Batch 5400 Time:	2.7089119950930276 minutes
Batch 5500 Loss:	4995.655460357666
Batch 5500 Time:	2.698973087469737 minutes
Batch 5600 Loss:	4970.727806091309
Batch 5600 Time:	2.764775828520457 minutes
Batch 5700 Loss:	4990.218955993652
Batch 5700 Time:	2.701051914691925 minutes
Batch 5800 Loss:	5010.429912567139
Batch 5800 Time:	2.7458519458770754 minutes
Batch 5900 Loss:	5000.0
Batch 5900 Time:	2.7357892831166586 minutes
Batch 6000 Loss:	5000.0
Batch 6000 Time:	2.7579701066017153 minutes
Batch 6100 Loss:	5000.0
Batch 6100 Time:	2.7458800872166953 minutes
Batch 6200 Loss:	5000.0
Batch 6200 Time:	2.7764336705207824 minutes
Batch 6300 Loss:	5000.0
Batch 6300 Time:	2.74997886021932 minutes
Batch 6400 Loss:	5000.0
Batch 6400 Time:	2.7409310062726338 minutes
Batch 6500 Loss:	5000.0
Batch 6500 Time:	2.7271920601526896 minutes
Batch 6600 Loss:	5000.0
Batch 6600 Time:	2.689095147450765 minutes
Batch 6700 Loss:	5000.0
Batch 6700 Time:	2.764204478263855 minutes
Batch 6800 Loss:	5000.0
Batch 6800 Time:	2.7123983025550844 minutes
Batch 6900 Loss:	5000.0
Batch 6900 Time:	2.732431789239248 minutes
Batch 7000 Loss:	5000.0
Batch 7000 Time:	2.732341416676839 minutes
Batch 7100 Loss:	5000.0
Batch 7100 Time:	2.6887676239013674 minutes
Batch 7200 Loss:	5000.0
Batch 7200 Time:	2.70145822763443 minutes
Batch 7300 Loss:	5000.0
Batch 7300 Time:	2.70237029393514 minutes
Batch 7400 Loss:	5000.0
Batch 7400 Time:	2.744887085755666 minutes
Batch 7500 Loss:	5000.0
Batch 7500 Time:	2.7772661209106446 minutes
Batch 7600 Loss:	5000.0
Batch 7600 Time:	2.7239238460858664 minutes
Batch 7700 Loss:	5000.0
Batch 7700 Time:	2.749651523431142 minutes
Batch 7800 Loss:	5000.0
Batch 7800 Time:	2.761223193009694 minutes
Batch 7900 Loss:	5000.0
Batch 7900 Time:	2.788922671477 minutes
Batch 8000 Loss:	5000.0
Batch 8000 Time:	2.7545218070348105 minutes
Batch 8100 Loss:	5000.0
Batch 8100 Time:	2.776513624191284 minutes
Batch 8200 Loss:	5000.0
Batch 8200 Time:	2.782823093732198 minutes
Batch 8300 Loss:	5000.0
Batch 8300 Time:	2.768454444408417 minutes
Batch 8400 Loss:	5000.0
Batch 8400 Time:	2.756526231765747 minutes
Batch 8500 Loss:	5000.0
Batch 8500 Time:	2.7882098952929177 minutes
Batch 8600 Loss:	5000.0
Batch 8600 Time:	2.750154976050059 minutes
Batch 8700 Loss:	5000.0
Batch 8700 Time:	2.782473313808441 minutes
Batch 8800 Loss:	5000.0
Batch 8800 Time:	2.7496879418691 minutes
Batch 8900 Loss:	5000.0
Batch 8900 Time:	2.7481678167978925 minutes
Batch 9000 Loss:	5000.0
Batch 9000 Time:	2.756255304813385 minutes
Batch 9100 Loss:	5000.0
Batch 9100 Time:	2.7750351349512736 minutes
Batch 9200 Loss:	5000.0
Batch 9200 Time:	2.7451346278190614 minutes
Batch 9300 Loss:	5000.0
Batch 9300 Time:	2.7843066771825153 minutes
Batch 9400 Loss:	5000.0
Batch 9400 Time:	2.799894642829895 minutes
Batch 9500 Loss:	5000.0
Batch 9500 Time:	2.7883166511853537 minutes
Batch 9600 Loss:	5000.0
Batch 9600 Time:	2.7402068893114726 minutes
