Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7074201703071594
Batch 0 Time:	0.13027809858322142 minutes
Batch 100 Loss:	51.78393042087555
Batch 100 Time:	1.837605929374695 minutes
Batch 200 Loss:	89.16021531820297
Batch 200 Time:	1.8283811211585999 minutes
Batch 300 Loss:	1100.7698464095592
Batch 300 Time:	1.7989372968673707 minutes
Batch 400 Loss:	4310.113597869873
Batch 400 Time:	1.795604646205902 minutes
Batch 500 Loss:	6125.0
Batch 500 Time:	1.8249271551767985 minutes
Batch 600 Loss:	5995.0
Batch 600 Time:	1.8415205200513205 minutes
Batch 700 Loss:	5920.0
Batch 700 Time:	1.7975391467412314 minutes
Batch 800 Loss:	5850.0
Batch 800 Time:	1.8178495327631632 minutes
Batch 900 Loss:	5535.783203125
Batch 900 Time:	1.8212933937708538 minutes
Batch 1000 Loss:	5040.0
Batch 1000 Time:	1.8137351274490356 minutes
Batch 1100 Loss:	4940.0
Batch 1100 Time:	1.8102593024571736 minutes
Batch 1200 Loss:	4995.0
Batch 1200 Time:	1.8428005576133728 minutes
Batch 1300 Loss:	5045.0
Batch 1300 Time:	1.8227264046669007 minutes
Batch 1400 Loss:	5075.0
Batch 1400 Time:	1.8144360343615213 minutes
Batch 1500 Loss:	5040.0
Batch 1500 Time:	1.8483004689216613 minutes
Batch 1600 Loss:	5025.0
Batch 1600 Time:	1.805003571510315 minutes
Batch 1700 Loss:	5015.0
Batch 1700 Time:	1.8408951004346212 minutes
Batch 1800 Loss:	4990.0
Batch 1800 Time:	1.8639504273732503 minutes
Batch 1900 Loss:	4970.0
Batch 1900 Time:	1.8283571561177572 minutes
Batch 2000 Loss:	5040.0
Batch 2000 Time:	1.8114001313845316 minutes
Batch 2100 Loss:	4975.0
Batch 2100 Time:	1.82334357102712 minutes
Batch 2200 Loss:	4990.0
Batch 2200 Time:	1.8285814722379048 minutes
Batch 2300 Loss:	4960.0
Batch 2300 Time:	1.8280113379160563 minutes
Batch 2400 Loss:	4995.0
Batch 2400 Time:	1.8392630060513815 minutes
Batch 2500 Loss:	4970.0
Batch 2500 Time:	1.8195012529691061 minutes
Batch 2600 Loss:	5010.0
Batch 2600 Time:	1.8290542443593343 minutes
Batch 2700 Loss:	4995.0
Batch 2700 Time:	1.8206433335940042 minutes
Batch 2800 Loss:	5010.0
Batch 2800 Time:	1.838355334599813 minutes
Batch 2900 Loss:	4995.0
Batch 2900 Time:	1.813706342379252 minutes
Batch 3000 Loss:	5020.0
Batch 3000 Time:	1.806468419233958 minutes
Batch 3100 Loss:	5015.0
Batch 3100 Time:	1.78914475440979 minutes
Batch 3200 Loss:	4940.0
Batch 3200 Time:	1.8115556200345357 minutes
Batch 3300 Loss:	5015.0
Batch 3300 Time:	1.8239338397979736 minutes
Batch 3400 Loss:	4940.0
Batch 3400 Time:	1.8233744064966837 minutes
Batch 3500 Loss:	5000.0
Batch 3500 Time:	1.8059224724769591 minutes
Batch 3600 Loss:	4970.0
Batch 3600 Time:	1.8267279942830403 minutes
Batch 3700 Loss:	4975.0
Batch 3700 Time:	1.8285030444463095 minutes
Batch 3800 Loss:	4930.0
Batch 3800 Time:	1.8248642285664876 minutes
Batch 3900 Loss:	4995.0
Batch 3900 Time:	1.8348790446917216 minutes
Batch 4000 Loss:	4945.0
Batch 4000 Time:	1.8166643659273782 minutes
Batch 4100 Loss:	5020.0
Batch 4100 Time:	1.8116921623547872 minutes
Batch 4200 Loss:	4960.0
Batch 4200 Time:	1.8061399380366008 minutes
Batch 4300 Loss:	5030.0
Batch 4300 Time:	1.8005382815996807 minutes
Batch 4400 Loss:	4965.0
Batch 4400 Time:	1.8274784882863362 minutes
Batch 4500 Loss:	5000.0
Batch 4500 Time:	1.8113422632217406 minutes
Batch 4600 Loss:	4995.0
Batch 4600 Time:	1.8308827916781107 minutes
Batch 4700 Loss:	4990.0
Batch 4700 Time:	1.8107055266698202 minutes
Batch 4800 Loss:	4980.0
Batch 4800 Time:	1.8260034600893655 minutes
Batch 4900 Loss:	4995.0
Batch 4900 Time:	1.8359587947527567 minutes
Batch 5000 Loss:	4920.0
Batch 5000 Time:	1.821755576133728 minutes
Batch 5100 Loss:	4985.0
Batch 5100 Time:	1.8120359381039937 minutes
Batch 5200 Loss:	4905.0
Batch 5200 Time:	1.839125124613444 minutes
Batch 5300 Loss:	4980.0
Batch 5300 Time:	1.813282835483551 minutes
Batch 5400 Loss:	4940.0
Batch 5400 Time:	1.79825808207194 minutes
Batch 5500 Loss:	4970.0
Batch 5500 Time:	1.8266850670178731 minutes
Batch 5600 Loss:	4970.0
Batch 5600 Time:	1.8233140150705973 minutes
Batch 5700 Loss:	4980.0
Batch 5700 Time:	1.8211214979489645 minutes
Batch 5800 Loss:	4980.0
Batch 5800 Time:	1.8200674255688984 minutes
Batch 5900 Loss:	4925.0
Batch 5900 Time:	1.8040595094362895 minutes
Batch 6000 Loss:	4960.0
Batch 6000 Time:	1.8278356115023295 minutes
Batch 6100 Loss:	5060.0
Batch 6100 Time:	1.8001200636227925 minutes
Batch 6200 Loss:	5005.0
Batch 6200 Time:	1.828009561697642 minutes
Batch 6300 Loss:	5050.0
Batch 6300 Time:	1.8321217139561972 minutes
Batch 6400 Loss:	4960.0
Batch 6400 Time:	1.8140544493993123 minutes
Batch 6500 Loss:	4945.0
Batch 6500 Time:	1.8353426257769268 minutes
Batch 6600 Loss:	5030.0
Batch 6600 Time:	1.8025250395139059 minutes
Batch 6700 Loss:	4985.0
Batch 6700 Time:	1.8390569845835367 minutes
Batch 6800 Loss:	4980.0
Batch 6800 Time:	1.8367018381754556 minutes
Batch 6900 Loss:	4975.0
Batch 6900 Time:	1.803614366054535 minutes
Batch 7000 Loss:	5025.0
Batch 7000 Time:	1.8129809578259786 minutes
Batch 7100 Loss:	4995.0
Batch 7100 Time:	1.8282214482625325 minutes
Batch 7200 Loss:	4965.0
Batch 7200 Time:	1.817356562614441 minutes
Batch 7300 Loss:	4945.0
Batch 7300 Time:	1.8340684413909911 minutes
Batch 7400 Loss:	4945.0
Batch 7400 Time:	1.8321398178736368 minutes
Batch 7500 Loss:	4950.0
Batch 7500 Time:	1.8212150891621908 minutes
Batch 7600 Loss:	4955.0
Batch 7600 Time:	1.8020909150441489 minutes
Batch 7700 Loss:	4995.0
Batch 7700 Time:	1.8287104646364847 minutes
Batch 7800 Loss:	4985.0
Batch 7800 Time:	1.8021657864252727 minutes
Batch 7900 Loss:	4955.0
Batch 7900 Time:	1.8194525917371114 minutes
Batch 8000 Loss:	4950.0
Batch 8000 Time:	1.8341661095619202 minutes
Batch 8100 Loss:	4950.0
Batch 8100 Time:	1.826945165793101 minutes
Batch 8200 Loss:	5035.0
Batch 8200 Time:	1.7966307838757833 minutes
Batch 8300 Loss:	4995.0
Batch 8300 Time:	1.8064046502113342 minutes
Batch 8400 Loss:	4915.0
Batch 8400 Time:	1.8267590999603271 minutes
Batch 8500 Loss:	5050.0
Batch 8500 Time:	1.7973140438397726 minutes
Batch 8600 Loss:	4880.0
Batch 8600 Time:	1.8276510079701742 minutes
Batch 8700 Loss:	4965.0
Batch 8700 Time:	1.837570059299469 minutes
Batch 8800 Loss:	5000.0
Batch 8800 Time:	1.8160098910331726 minutes
Batch 8900 Loss:	4955.0
Batch 8900 Time:	1.834193193912506 minutes
Batch 9000 Loss:	4920.0
Batch 9000 Time:	1.8095932801564534 minutes
Batch 9100 Loss:	4940.0
Batch 9100 Time:	1.813181984424591 minutes
Batch 9200 Loss:	4965.0
Batch 9200 Time:	1.8041056474049886 minutes
Batch 9300 Loss:	4995.0
Batch 9300 Time:	1.8066687305768332 minutes
Batch 9400 Loss:	5035.0
Batch 9400 Time:	1.8269798000653585 minutes
Batch 9500 Loss:	4995.0
Batch 9500 Time:	1.8303447922070821 minutes
Batch 9600 Loss:	5115.797119140625
Batch 9600 Time:	1.806684386730194 minutes
