GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0009987,cellular process,Biological Process,5168,1.0001940617116243,0.212,1.0000000000000273,0.7810380029167024,13
GO:0051179,localization,Biological Process,1626,1.0074487895716953,0.0,1.000000000000026,0.7810380029167024,3
GO:0006753,nucleoside phosphate metabolic process,Biological Process,188,1.0809248554913296,0.76,1.000000000000025,0.7915587200823541,0
GO:0043543,protein acylation,Biological Process,86,1.1971830985915493,0.0,1.000000000000025,0.7915587200823541,1
GO:0000469,cleavage involved in rRNA processing,Biological Process,86,1.1971830985915493,0.0,1.000000000000025,0.7915587200823541,1
GO:0000281,mitotic cytokinesis,Biological Process,86,1.1971830985915493,0.0,1.000000000000025,0.7915587200823541,1
GO:1901607,alpha-amino acid biosynthetic process,Biological Process,114,1.1414141414141419,0.395,1.0000000000000244,0.8360749518989204,1
GO:0016043,cellular component organization,Biological Process,2090,1.0038554216867466,0.771,1.0000000000000238,0.8360749518989204,6
GO:0019219,regulation of nucleobase-containing compound metabolic process,Biological Process,743,1.0192307692307692,0.0,1.0000000000000238,0.8360749518989204,1
GO:0071704,organic substance metabolic process,Biological Process,3641,1.0013789299503586,0.081,1.0000000000000238,0.8360749518989204,9
GO:0009141,nucleoside triphosphate metabolic process,Biological Process,67,1.2692307692307692,0.0,1.0000000000000235,0.8360749518989204,0
GO:0018394,peptidyl-lysine acetylation,Biological Process,67,1.269230769230769,0.201,1.0000000000000233,0.8360749518989204,1
GO:0018393,internal peptidyl-lysine acetylation,Biological Process,67,1.269230769230769,0.196,1.0000000000000233,0.8360749518989204,1
GO:0006475,internal protein amino acid acetylation,Biological Process,67,1.269230769230769,0.196,1.0000000000000233,0.8360749518989204,1
GO:0034660,ncRNA metabolic process,Biological Process,538,1.0248565965583174,0.0,1.000000000000023,0.8751232735695291,2
GO:0032989,cellular component morphogenesis,Biological Process,78,1.222222222222222,0.061,1.0000000000000222,0.9505187996104336,1
GO:0030010,establishment of cell polarity,Biological Process,78,1.222222222222222,0.067,1.0000000000000222,0.9505187996104336,1
GO:0033554,cellular response to stress,Biological Process,750,1.0190476190476194,0.602,1.0000000000000218,0.9716055720894017,1
GO:0034645,cellular macromolecule biosynthetic process,Biological Process,679,1.016566265060241,0.821,1.0000000000000215,0.9716055720894017,4
GO:0051603,proteolysis involved in protein catabolic process,Biological Process,270,1.0549019607843135,0.399,1.0000000000000213,0.9716055720894017,1
GO:0090407,organophosphate biosynthetic process,Biological Process,266,1.0557768924302788,0.0,1.0000000000000207,0.9716055720894017,0
GO:0033036,macromolecule localization,Biological Process,984,1.0134158926728587,0.21,1.0000000000000207,0.9716055720894017,2
GO:0043038,amino acid activation,Biological Process,41,1.5384615384615388,0.67,1.0000000000000198,0.9716055720894017,1
GO:0043039,tRNA aminoacylation,Biological Process,41,1.5384615384615388,0.635,1.0000000000000198,0.9716055720894017,1
GO:0018193,peptidyl-amino acid modification,Biological Process,229,1.0654205607476637,0.661,1.0000000000000195,0.9716055720894017,1
GO:0019438,aromatic compound biosynthetic process,Biological Process,984,1.0144478844169247,0.0,1.0000000000000195,0.9716055720894017,0
GO:0048522,positive regulation of cellular process,Biological Process,730,1.0195804195804195,0.072,1.0000000000000189,0.9734301907294615,1
GO:0044249,cellular biosynthetic process,Biological Process,1969,1.0051177072671438,0.621,1.0000000000000187,0.9734301907294615,4
GO:0009059,macromolecule biosynthetic process,Biological Process,1463,1.0075966850828728,0.622,1.0000000000000184,0.9734301907294615,4
GO:0044238,primary metabolic process,Biological Process,3446,1.0017487612940836,0.015,1.0000000000000178,0.9734301907294615,8
GO:0033043,regulation of organelle organization,Biological Process,261,1.044715447154472,0.096,1.0000000000000178,0.9734301907294615,4
GO:0030036,actin cytoskeleton organization,Biological Process,157,1.0633802816901408,0.091,1.0000000000000175,0.9734301907294615,6
GO:0009057,macromolecule catabolic process,Biological Process,481,1.0300429184549351,0.411,1.0000000000000175,0.9734301907294615,1
GO:0022607,cellular component assembly,Biological Process,972,1.010449320794148,0.511,1.0000000000000175,0.9734301907294615,5
GO:1901362,organic cyclic compound biosynthetic process,Biological Process,1048,1.0135527589545015,0.0,1.0000000000000173,0.9734301907294615,0
GO:0042221,response to chemical,Biological Process,525,1.0274509803921568,0.0,1.0000000000000173,0.9734301907294615,1
GO:0006364,rRNA processing,Biological Process,296,1.0498220640569398,0.723,1.0000000000000173,0.9734301907294615,1
GO:0032505,reproduction of a single-celled organism,Biological Process,205,1.0736842105263158,0.443,1.0000000000000167,0.9734301907294615,1
GO:0046483,heterocycle metabolic process,Biological Process,1996,1.004543160020192,0.392,1.0000000000000167,0.9734301907294615,5
GO:0044237,cellular metabolic process,Biological Process,3568,1.0016887137630175,0.007,1.0000000000000164,0.9734301907294615,8
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",Biological Process,144,1.1085271317829457,0.588,1.0000000000000164,0.9734301907294615,1
GO:0036211,protein modification process,Biological Process,822,1.0173482032218093,0.602,1.0000000000000162,0.9734301907294615,1
GO:0044271,cellular nitrogen compound biosynthetic process,Biological Process,1500,1.0067340067340071,0.002,1.000000000000016,0.9734301907294615,4
GO:0009060,aerobic respiration,Biological Process,89,1.1891891891891893,0.86,1.0000000000000158,0.9734301907294615,0
GO:0050789,regulation of biological process,Biological Process,1716,1.0058788947677835,0.122,1.0000000000000153,0.9734301907294615,5
GO:0006396,RNA processing,Biological Process,589,1.0243902439024393,0.727,1.000000000000015,0.9734301907294615,1
GO:0006259,DNA metabolic process,Biological Process,548,1.0243902439024393,0.74,1.000000000000015,0.9734301907294615,2
GO:0090066,regulation of anatomical structure size,Biological Process,50,1.3142857142857134,0.902,1.0000000000000149,0.9734301907294615,4
GO:0032535,regulation of cellular component size,Biological Process,50,1.3142857142857134,0.889,1.0000000000000149,0.9734301907294615,4
GO:0006810,transport,Biological Process,1384,1.009495982468955,0.505,1.0000000000000149,0.9734301907294615,2
GO:0044283,small molecule biosynthetic process,Biological Process,348,1.0420420420420422,0.516,1.0000000000000147,0.9734301907294615,1
GO:0034641,cellular nitrogen compound metabolic process,Biological Process,2346,1.0025740025740024,0.162,1.0000000000000142,0.9734301907294615,8
