YORF	NAME	GWEIGHT	Primig00_SK1a alpha t 0	Primig00_SK1a alpha 1h	Primig00_SK1a alpha 2h	Primig00_SK1a alpha 3h	Primig00_SK1a alpha 4h	Primig00_SK1a alpha 6h	Primig00_SK1a alpha 8h	Primig00_SK1a alpha 10h	Primig00_SK1alpha alpha t 0	Primig00_SK1alpha alpha 2h	Primig00_SK1alpha alpha 4h	Primig00_SK1alpha alpha 6h	Primig00_SK1alpha alpha 8h	Primig00_W303a alpha t 0	Primig00_W303a alpha 2h	Primig00_W303a alpha 4h	Primig00_W303a alpha 6h	Primig00_W303a alpha 8h	Primig00_W303a alpha 10h	Primig00_W303a alpha 12h	Primig00_W303a a t 0	Primig00_W303a a 2h	Primig00_W303a a 4h	Primig00_ 6h
EWEIGHT			1.9635352476861379	-0.5321378938468955	-1.4764267553071309	-1.0064251071741304	-0.9639844290240358	-0.8086538682035166	-0.08732240048295527	0.2686873328325635	-0.9602948009748055	-0.15723169992266703	0.5145640592222009	1.2190580640434376	-1.1009513214088547	0.8086901663071198	-2.4940092675295142	-0.6179714891523177	-0.11042507889002985	-0.038999057107532	-1.001983639397314	0.2616087793215978	-1.5301597491305923	0.22964290447122826	-0.2904099949954338	-0.4942735257973328
YDL025C	YDL025C	1.0	0.09419162704566525	1.3045873191105097	-0.6255356293486289	0.5279500542448334	0.6049471940002465	0.5662741912688205	-0.15286597549536826	-0.034745800157784855	0.21719228344676766	-1.197558917879947	0.557716567772273	-0.26385493863073384	-0.4408386588097628	0.9635830560346085	-0.92494606310383	1.3140792730182087	0.41740341300659856	0.721790458168144	-0.8459057228663646	0.8117572167754173	-0.07792441853995324	-0.768780832612595	-0.846503766575267	0.5874330037360814
YPR128C	YPR128C	1.0	-0.7997659718661139	-0.9092349988304568	-0.572608026678067	-0.20595214814350923	0.5755848640314355	1.502092528014662	-1.17348765187202	1.7391095920718154	-0.005767646408754151	-1.0574938867736803	-0.16416305395940814	0.020686509640102206	-0.21873647980720443	0.47708362504411794	-0.3395699135872865	-1.9887004667538486	-0.43241752012043577	2.092702641847491	1.3782105414943515	-0.08670649319726881	-0.2623175662463511	-1.8410717618907477	-0.848828367139525	0.5466366314779465
YKL032C	YKL032C	1.0	1.1540820167843588	1.0991466936221466	-0.42953418222023015	0.44404395414319825	0.8252896757731991	-0.2924731477070911	-1.2325665137494712	2.2852626511574896	-0.8383003933522196	-0.06076472208911873	-0.21654490360310175	0.0030474115173452616	-0.6596199379208008	-0.6317018284711331	-1.7483567468413002	2.08308438908017	0.42203004767821267	1.3638280975859267	-0.4987748447522877	-1.4729805636926356	0.2157629761101618	-1.5806039190853969	0.23834709301191076	-0.5896793685874456
YNL325C	YNL325C	1.0	0.8344109579550433	-1.5286388810831204	0.41217346211155576	-0.15097787727106443	0.5039773515920686	-1.2936568410844116	-1.169020216777738	1.4944045042996923	0.37222104304695847	1.3626606612557957	-1.2091131539066657	0.17110575477302123	-0.6877826741567475	-0.14422209855914636	1.0565350993401588	0.4336180792314834	-0.5785285496881888	0.6405834602944049	1.761051302818528	-1.6817574345221507	-1.6463185415546862	0.012848618128120834	0.6598775346999872	-1.3297722851273752
YJR150C	YJR150C	1.0	0.0012462577544784	0.23353625606342493	0.308300174217354	-1.9146658929141358	-0.05832744287107534	1.9160625134769207	0.01423302248782272	-0.7172232898198829	0.29692209590242113	-0.5305947905812869	-2.237987246752294	-0.13167384205920468	1.3918223900613083	0.5378666383405389	-1.5203082994513435	0.5958037838155419	-1.6793677444858102	0.25132221481272443	-0.2892212428065627	-1.4913933914689506	1.3425204937458701	-0.22472921787514014	-0.9073472405943427	0.08896647408803049
YPL201C	YPL201C	1.0	0.1382085970224174	1.1428953259361605	1.2489552262881656	-0.5670691904400349	-0.019476118710495822	-0.8317150329400337	1.113456134559316	0.07414034352308499	0.45908125708370523	1.0168894835185476	-0.8742420659634299	1.0389151415851556	0.9903644987962007	3.341997832341443	0.870719864698011	-0.6761949836631579	-0.7448132967363255	0.2866776110551653	-1.5698671792448464	-0.8822622584775293	-0.9062974764090838	-0.3707817213338139	0.9386201808072993	0.006883787163330379
YPR097W	YPR097W	1.0	-0.12770458020547043	1.5748921617416838	-0.39988279115890124	0.40523163224866543	-0.0599192754516152	-1.3258409260935429	1.0495381890843896	-0.9977230626017505	-1.0527419863152703	1.175402757189638	-1.5668877945264332	0.3032986786380138	-1.3499452234712928	-0.7436226383758661	0.09779137237931797	0.7618202564267685	0.38623615825088464	0.88433596925421	0.34313606855049494	-0.0382596551649587	0.32523137890710996	0.6078155009194157	-0.1303116592213034	0.9901658602809356
YER048C	YER048C	1.0	-0.54213160459725	0.9326614751546278	-0.7761474206885168	1.8263163950009695	-0.6248601259313871	0.6173073604511498	0.7800277441976423	-2.5452194711811567	-0.306131103609953	-1.587308724667012	-0.541684148840407	0.7726693018040085	-0.3965945293124992	-1.4587674599069356	-0.55046096545467	0.5322046645168599	-0.78389210037935	0.6597449917210536	0.4822748029281803	-0.920269210977161	1.0811302412612194	0.34966202677542535	-2.2283466994310737	-1.1551585965722597
YIL114C	YIL114C	1.0	1.0463292796012893	0.2711101914235179	-0.9965657944982135	-0.2591477858559978	3.3216416784908995	1.1658512690901444	0.6798572411244181	-1.4099164158391877	-0.4367134978496522	0.7865466369822999	-1.221357542316226	-0.7842405976864725	0.5569590034399959	-0.5342116729906781	-0.04612181331943589	-0.6477549571645579	-1.8650538307093885	1.9255204275140687	-0.11002202630205851	1.420401676290404	-0.48791103576732525	1.38342200831603	-1.6729677176993416	-1.2439913694318694
