Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YLL009C,YMR175W,0,8.659667,0.0,1025.0,9974.0,1.0,0.9067272543907166,0.0,0.0,0.00010025062510976568,0.9998997449874878
YLL009C,YDR504C,0,8.606617,0.0,1025.0,9973.0,2.0,0.9066363573074341,0.0,0.0,0.00020050125021953136,0.9997994899749756
YGR215W,YML042W,0,8.475695,0.0,1025.0,9972.0,3.0,0.9065454602241516,0.0,0.0,0.00030075188260525465,0.9996992349624634
YKL053C-A,YJR080C,1,8.453794,1.0,1024.0,9972.0,3.0,0.9066363573074341,0.25,0.0009756097570061684,0.00030075188260525465,0.9996992349624634
YGR062C,YGR183C,1,8.171449,2.0,1023.0,9972.0,3.0,0.9067272543907166,0.4000000059604645,0.0019512195140123367,0.00030075188260525465,0.9996992349624634
YDR003W,YKL138C,0,8.102311,2.0,1023.0,9971.0,4.0,0.9066363573074341,0.3333333432674408,0.0019512195140123367,0.0004010025004390627,0.9995989799499512
YBR185C,YOR003W,0,8.08335,2.0,1023.0,9970.0,5.0,0.9065454602241516,0.2857142984867096,0.0019512195140123367,0.0005012531182728708,0.999498724937439
YKR085C,YBR269C,0,8.01101,2.0,1023.0,9969.0,6.0,0.9064545631408691,0.25,0.0019512195140123367,0.0006015037652105093,0.9993984699249268
YIL042C,YBR185C,1,8.004796,3.0,1022.0,9969.0,6.0,0.9065454602241516,0.3333333432674408,0.002926829271018505,0.0006015037652105093,0.9993984699249268
YGL219C,YLL009C,1,7.9908733,4.0,1021.0,9969.0,6.0,0.9066363573074341,0.4000000059604645,0.0039024390280246735,0.0006015037652105093,0.9993984699249268
YBR185C,YJL036W,1,7.9355125,5.0,1020.0,9969.0,6.0,0.9067272543907166,0.4545454680919647,0.004878048785030842,0.0006015037652105093,0.9993984699249268
YAL008W,YLL009C,1,7.858807,6.0,1019.0,9969.0,6.0,0.9068182110786438,0.5,0.00585365854203701,0.0006015037652105093,0.9993984699249268
YKL195W,YOR045W,1,7.778572,7.0,1018.0,9969.0,6.0,0.9069091081619263,0.5384615659713745,0.0068292682990431786,0.0006015037652105093,0.9993984699249268
YDR322C-A,YGR028W,1,7.614386,8.0,1017.0,9969.0,6.0,0.9070000052452087,0.5714285969734192,0.007804878056049347,0.0006015037652105093,0.9993984699249268
YBR269C,YBR262C,1,7.5675154,9.0,1016.0,9969.0,6.0,0.9070909023284912,0.6000000238418579,0.008780487813055515,0.0006015037652105093,0.9993984699249268
YDR116C,YGR236C,0,7.55546,9.0,1016.0,9968.0,7.0,0.9070000052452087,0.5625,0.008780487813055515,0.0007017544121481478,0.9992982745170593
YIL065C,YMR002W,1,7.535854,10.0,1015.0,9968.0,7.0,0.9070909023284912,0.5882353186607361,0.009756097570061684,0.0007017544121481478,0.9992982745170593
YKL016C,YNL252C,0,7.499414,10.0,1015.0,9967.0,8.0,0.9070000052452087,0.5555555820465088,0.009756097570061684,0.0008020050008781254,0.9991980195045471
YNL070W,YGR231C,1,7.495188,11.0,1014.0,9967.0,8.0,0.9070909023284912,0.5789473652839661,0.010731707327067852,0.0008020050008781254,0.9991980195045471
YGR132C,YDR493W,1,7.4001355,12.0,1013.0,9967.0,8.0,0.9071817994117737,0.6000000238418579,0.01170731708407402,0.0008020050008781254,0.9991980195045471
YJR080C,YHR116W,1,7.339524,13.0,1012.0,9967.0,8.0,0.9072727560997009,0.6190476417541504,0.012682926841080189,0.0008020050008781254,0.9991980195045471
YIL065C,YBR120C,1,7.319734,14.0,1011.0,9967.0,8.0,0.9073636531829834,0.6363636255264282,0.013658536598086357,0.0008020050008781254,0.9991980195045471
YMR068W,YOR187W,0,7.264186,14.0,1011.0,9966.0,9.0,0.9072727560997009,0.6086956262588501,0.013658536598086357,0.000902255647815764,0.9990977644920349
YGR132C,YLL009C,1,7.258825,15.0,1010.0,9966.0,9.0,0.9073636531829834,0.625,0.014634146355092525,0.000902255647815764,0.9990977644920349
YBR185C,YIL107C,0,7.248814,15.0,1010.0,9965.0,10.0,0.9072727560997009,0.6000000238418579,0.014634146355092525,0.0010025062365457416,0.9989975094795227
YPL172C,YNR007C,0,7.2423387,15.0,1010.0,9964.0,11.0,0.9071817994117737,0.5769230723381042,0.014634146355092525,0.001102756941691041,0.9988972544670105
YGR220C,YKL091C,0,7.1818695,15.0,1010.0,9963.0,12.0,0.9070909023284912,0.5555555820465088,0.014634146355092525,0.0012030075304210186,0.9987969994544983
YJR080C,YKL170W,0,7.1513896,15.0,1010.0,9962.0,13.0,0.9070000052452087,0.5357142686843872,0.014634146355092525,0.0013032581191509962,0.9986967444419861
YDR322C-A,YBR230C,1,7.1313605,16.0,1009.0,9962.0,13.0,0.9070909023284912,0.5517241358757019,0.015609756112098694,0.0013032581191509962,0.9986967444419861
YPL215W,YKL141W,1,7.121757,17.0,1008.0,9962.0,13.0,0.9071817994117737,0.5666666626930237,0.016585364937782288,0.0013032581191509962,0.9986967444419861
YLR178C,YBR122C,0,7.0625815,17.0,1008.0,9961.0,14.0,0.9070909023284912,0.5483871102333069,0.016585364937782288,0.0014035088242962956,0.9985964894294739
YKR009C,YNL005C,0,7.0532923,17.0,1008.0,9960.0,15.0,0.9070000052452087,0.53125,0.016585364937782288,0.0015037594130262733,0.9984962344169617
YBR230C,YFL036W,1,7.0330725,18.0,1007.0,9960.0,15.0,0.9070909023284912,0.5454545617103577,0.01756097562611103,0.0015037594130262733,0.9984962344169617
YBR185C,YDR493W,1,6.959414,19.0,1006.0,9960.0,15.0,0.9071817994117737,0.5588235259056091,0.018536584451794624,0.0015037594130262733,0.9984962344169617
YGR028W,YBR262C,1,6.9209003,20.0,1005.0,9960.0,15.0,0.9072727560997009,0.5714285969734192,0.019512195140123367,0.0015037594130262733,0.9984962344169617
YDR375C,YMR302C,1,6.8615875,21.0,1004.0,9960.0,15.0,0.9073636531829834,0.5833333134651184,0.02048780396580696,0.0015037594130262733,0.9984962344169617
YDL239C,YKL195W,1,6.847981,22.0,1003.0,9960.0,15.0,0.9074545502662659,0.5945945978164673,0.021463414654135704,0.0015037594130262733,0.9984962344169617
YPL063W,YDR512C,1,6.764909,23.0,1002.0,9960.0,15.0,0.9075454473495483,0.6052631735801697,0.022439023479819298,0.0015037594130262733,0.9984962344169617
YGR062C,YPR020W,1,6.7559423,24.0,1001.0,9960.0,15.0,0.9076363444328308,0.6153846383094788,0.02341463416814804,0.0015037594130262733,0.9984962344169617
YPL215W,YER058W,1,6.7523084,25.0,1000.0,9960.0,15.0,0.9077273011207581,0.625,0.024390242993831635,0.0015037594130262733,0.9984962344169617
YGL129C,YIL155C,0,6.7357793,25.0,1000.0,9959.0,16.0,0.9076363444328308,0.6097561120986938,0.024390242993831635,0.0016040100017562509,0.9983959794044495
YNL252C,YMR175W,0,6.7240314,25.0,1000.0,9958.0,17.0,0.9075454473495483,0.5952380895614624,0.024390242993831635,0.0017042607069015503,0.9982957243919373
