Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDL149W,YDR322W,1,9.276178,1.0,1031.0,9968.0,0.0,0.9062727093696594,1.0,0.0009689922444522381,0.0,1.0
YIL098C,YDR493W,1,9.235185,2.0,1030.0,9968.0,0.0,0.9063636660575867,1.0,0.0019379844889044762,0.0,1.0
YBL078C,YNL005C,1,9.1882,3.0,1029.0,9968.0,0.0,0.9064545631408691,1.0,0.0029069767333567142,0.0,1.0
YNR007C,YDR493W,1,8.730252,4.0,1028.0,9968.0,0.0,0.9065454602241516,1.0,0.0038759689778089523,0.0,1.0
YHR104W,YBR185C,0,8.678089,4.0,1028.0,9967.0,1.0,0.9064545631408691,0.800000011920929,0.0038759689778089523,0.00010032102727564052,0.999899685382843
YNL252C,YPR184W,0,8.660816,4.0,1028.0,9966.0,2.0,0.9063636660575867,0.6666666865348816,0.0038759689778089523,0.00020064205455128103,0.999799370765686
YGL219C,YGR101W,1,8.57735,5.0,1027.0,9966.0,2.0,0.9064545631408691,0.7142857313156128,0.00484496122226119,0.00020064205455128103,0.999799370765686
YGR220C,YGL250W,0,8.547781,5.0,1027.0,9965.0,3.0,0.9063636660575867,0.625,0.00484496122226119,0.00030096308910287917,0.999699056148529
YJR080C,YGR231C,1,8.417618,6.0,1026.0,9965.0,3.0,0.9064545631408691,0.6666666865348816,0.0058139534667134285,0.00030096308910287917,0.999699056148529
YJL048C,YPL104W,0,8.186917,6.0,1026.0,9964.0,4.0,0.9063636660575867,0.6000000238418579,0.0058139534667134285,0.00040128410910256207,0.9995987415313721
YBR230C,YNL005C,1,8.163204,7.0,1025.0,9964.0,4.0,0.9064545631408691,0.6363636255264282,0.006782945711165667,0.00040128410910256207,0.9995987415313721
YNR020C,YDL142C,1,8.115579,8.0,1024.0,9964.0,4.0,0.9065454602241516,0.6666666865348816,0.007751937955617905,0.00040128410910256207,0.9995987415313721
YBR185C,YDR512C,1,8.082792,9.0,1023.0,9964.0,4.0,0.9066363573074341,0.692307710647583,0.00872093066573143,0.00040128410910256207,0.9995987415313721
YGR112W,YKL053C-A,1,7.9986644,10.0,1022.0,9964.0,4.0,0.9067272543907166,0.7142857313156128,0.00968992244452238,0.00040128410910256207,0.9995987415313721
YDL113C,YMR024W,0,7.8113413,10.0,1022.0,9963.0,5.0,0.9066363573074341,0.6666666865348816,0.00968992244452238,0.0005016051582060754,0.9994983673095703
YDR322W,YBR024W,1,7.7855315,11.0,1021.0,9963.0,5.0,0.9067272543907166,0.6875,0.010658915154635906,0.0005016051582060754,0.9994983673095703
YJL036W,YHR024C,1,7.77433,12.0,1020.0,9963.0,5.0,0.9068182110786438,0.7058823704719543,0.011627906933426857,0.0005016051582060754,0.9994983673095703
YIL050W,YBR282W,0,7.72562,12.0,1020.0,9962.0,6.0,0.9067272543907166,0.6666666865348816,0.011627906933426857,0.0006019261782057583,0.9993980526924133
YGR101W,YDR322C-A,1,7.7230954,13.0,1019.0,9962.0,6.0,0.9068182110786438,0.6842105388641357,0.012596899643540382,0.0006019261782057583,0.9993980526924133
YJL153C,YJL096W,0,7.699561,13.0,1019.0,9961.0,7.0,0.9067272543907166,0.6499999761581421,0.012596899643540382,0.0007022471982054412,0.9992977380752563
YKR016W,YOL026C,1,7.6914067,14.0,1018.0,9961.0,7.0,0.9068182110786438,0.6666666865348816,0.013565891422331333,0.0007022471982054412,0.9992977380752563
YER058W,YDR393W,1,7.6741643,15.0,1017.0,9961.0,7.0,0.9069091081619263,0.6818181872367859,0.014534884132444859,0.0007022471982054412,0.9992977380752563
YDR337W,YKR091W,0,7.6676345,15.0,1017.0,9960.0,8.0,0.9068182110786438,0.6521739363670349,0.014534884132444859,0.0008025682182051241,0.9991974234580994
YBR269C,YPL029W,1,7.5693984,16.0,1016.0,9960.0,8.0,0.9069091081619263,0.6666666865348816,0.01550387591123581,0.0008025682182051241,0.9991974234580994
YBL078C,YPR024W,1,7.5650725,17.0,1015.0,9960.0,8.0,0.9070000052452087,0.6800000071525574,0.016472868621349335,0.0008025682182051241,0.9991974234580994
YKL195W,YPL015C,0,7.490952,17.0,1015.0,9959.0,9.0,0.9069091081619263,0.6538461446762085,0.016472868621349335,0.000902889238204807,0.9990971088409424
YJL036W,YMR024W,0,7.4811015,17.0,1015.0,9958.0,10.0,0.9068182110786438,0.6296296119689941,0.016472868621349335,0.0010032103164121509,0.9989967942237854
YKL137W,YER058W,1,7.428379,18.0,1014.0,9958.0,10.0,0.9069091081619263,0.6428571343421936,0.01744186133146286,0.0010032103164121509,0.9989967942237854
YKL192C,YOR036W,0,7.3433547,18.0,1014.0,9957.0,11.0,0.9068182110786438,0.6206896305084229,0.01744186133146286,0.0011035313364118338,0.9988964796066284
YBR033W,YKL053C-A,0,7.2918553,18.0,1014.0,9956.0,12.0,0.9067272543907166,0.6000000238418579,0.01744186133146286,0.0012038523564115167,0.9987961649894714
YLR163C,YNL315C,1,7.283893,19.0,1013.0,9956.0,12.0,0.9068182110786438,0.6129032373428345,0.018410852178931236,0.0012038523564115167,0.9987961649894714
YJR080C,YPR100W,1,7.2631392,20.0,1012.0,9956.0,12.0,0.9069091081619263,0.625,0.01937984488904476,0.0012038523564115167,0.9987961649894714
YKL053C-A,YBL078C,1,7.262119,21.0,1011.0,9956.0,12.0,0.9070000052452087,0.6363636255264282,0.020348837599158287,0.0012038523564115167,0.9987961649894714
YMR267W,YEL011W,0,7.2458663,21.0,1011.0,9955.0,13.0,0.9069091081619263,0.6176470518112183,0.020348837599158287,0.0013041733764111996,0.9986958503723145
