Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL103C,YML009C,0,8.985289,0.0,1034.0,9965.0,1.0,0.9059090614318848,0.0,0.0,0.00010034115985035896,0.999899685382843
YKL195W,YLR295C,1,8.927383,1.0,1033.0,9965.0,1.0,0.906000018119812,0.5,0.0009671180159784853,0.00010034115985035896,0.999899685382843
YFL030W,YPR100W,0,8.890881,1.0,1033.0,9964.0,2.0,0.9059090614318848,0.3333333432674408,0.0009671180159784853,0.00020068231970071793,0.9997993111610413
YNL284C,YEL052W,0,8.668598,1.0,1033.0,9963.0,3.0,0.9058181643486023,0.25,0.0009671180159784853,0.0003010234795510769,0.9996989965438843
YBR037C,YJL180C,1,8.570449,2.0,1032.0,9963.0,3.0,0.9059090614318848,0.4000000059604645,0.0019342360319569707,0.0003010234795510769,0.9996989965438843
YDR116C,YDL091C,0,8.463631,2.0,1032.0,9962.0,4.0,0.9058181643486023,0.3333333432674408,0.0019342360319569707,0.00040136463940143585,0.9995986223220825
YJL180C,YFL016C,1,8.436915,3.0,1031.0,9962.0,4.0,0.9059090614318848,0.4285714328289032,0.0029013538733124733,0.00040136463940143585,0.9995986223220825
YJL180C,YLR038C,1,8.420914,4.0,1030.0,9962.0,4.0,0.906000018119812,0.5,0.0038684720639139414,0.00040136463940143585,0.9995986223220825
YBR185C,YNL223W,1,8.371482,5.0,1029.0,9962.0,4.0,0.9060909152030945,0.5555555820465088,0.004835589788854122,0.00040136463940143585,0.9995986223220825
YBR179C,YLL009C,1,8.2741165,6.0,1028.0,9962.0,4.0,0.906181812286377,0.6000000238418579,0.005802707746624947,0.00040136463940143585,0.9995986223220825
YMR024W,YKL093W,0,8.265328,6.0,1028.0,9961.0,5.0,0.9060909152030945,0.5454545617103577,0.005802707746624947,0.0005017057992517948,0.9994983077049255
YDR322W,YGR112W,1,8.212111,7.0,1027.0,9961.0,5.0,0.906181812286377,0.5833333134651184,0.006769825704395771,0.0005017057992517948,0.9994983077049255
YOL071W,YGR082W,1,8.208989,8.0,1026.0,9961.0,5.0,0.9062727093696594,0.6153846383094788,0.007736944127827883,0.0005017057992517948,0.9994983077049255
YDR322W,YER058W,1,8.168173,9.0,1025.0,9961.0,5.0,0.9063636660575867,0.6428571343421936,0.00870406161993742,0.0005017057992517948,0.9994983077049255
YJR161C,YEL050C,0,8.159089,9.0,1025.0,9960.0,6.0,0.9062727093696594,0.6000000238418579,0.00870406161993742,0.0006020469591021538,0.9993979334831238
YBR269C,YJR080C,1,7.959764,10.0,1024.0,9960.0,6.0,0.9063636660575867,0.625,0.009671179577708244,0.0006020469591021538,0.9993979334831238
YJL180C,YKL195W,1,7.9313173,11.0,1023.0,9960.0,6.0,0.9064545631408691,0.6470588445663452,0.010638297535479069,0.0006020469591021538,0.9993979334831238
YBL078C,YNL005C,1,7.9000244,12.0,1022.0,9960.0,6.0,0.9065454602241516,0.6666666865348816,0.011605415493249893,0.0006020469591021538,0.9993979334831238
YDL149W,YLR203C,1,7.8917294,13.0,1021.0,9960.0,6.0,0.9066363573074341,0.6842105388641357,0.012572533451020718,0.0006020469591021538,0.9993979334831238
YOR158W,YCR046C,0,7.8360033,13.0,1021.0,9959.0,7.0,0.9065454602241516,0.6499999761581421,0.012572533451020718,0.0007023881189525127,0.9992976188659668
YJR080C,YNR007C,1,7.8179493,14.0,1020.0,9959.0,7.0,0.9066363573074341,0.6666666865348816,0.013539651408791542,0.0007023881189525127,0.9992976188659668
YLR304C,YBL078C,1,7.774625,15.0,1019.0,9959.0,7.0,0.9067272543907166,0.6818181872367859,0.014506769366562366,0.0007023881189525127,0.9992976188659668
YDR175C,YHR209W,0,7.714422,15.0,1019.0,9958.0,8.0,0.9066363573074341,0.6521739363670349,0.014506769366562366,0.0008027292788028717,0.999197244644165
YDL149W,YBR262C,1,7.6435776,16.0,1018.0,9958.0,8.0,0.9067272543907166,0.6666666865348816,0.015473888255655766,0.0008027292788028717,0.999197244644165
YBR037C,YOR266W,1,7.601703,17.0,1017.0,9958.0,8.0,0.9068182110786438,0.6800000071525574,0.01644100621342659,0.0008027292788028717,0.999197244644165
YMR024W,YNR036C,0,7.5451117,17.0,1017.0,9957.0,9.0,0.9067272543907166,0.6538461446762085,0.01644100621342659,0.0009030704386532307,0.9990969300270081
YKL093W,YIL098C,0,7.461657,17.0,1017.0,9956.0,10.0,0.9066363573074341,0.6296296119689941,0.01644100621342659,0.0010034115985035896,0.9989966154098511
YJL063C,YGL037C,0,7.4600453,17.0,1017.0,9955.0,11.0,0.9065454602241516,0.6071428656578064,0.01644100621342659,0.0011037527583539486,0.9988962411880493
YOR158W,YOL122C,0,7.385206,17.0,1017.0,9954.0,12.0,0.9064545631408691,0.5862069129943848,0.01644100621342659,0.0012040939182043076,0.9987959265708923
YJR080C,YBR120C,1,7.360736,18.0,1016.0,9954.0,12.0,0.9065454602241516,0.6000000238418579,0.01740812323987484,0.0012040939182043076,0.9987959265708923
YBR037C,YLL009C,1,7.3598924,19.0,1015.0,9954.0,12.0,0.9066363573074341,0.6129032373428345,0.01837524212896824,0.0012040939182043076,0.9987959265708923
YHR091C,YDL142C,0,7.2924366,19.0,1015.0,9953.0,13.0,0.9065454602241516,0.59375,0.01837524212896824,0.0013044350780546665,0.9986955523490906
YBR185C,YPR100W,1,7.280384,20.0,1014.0,9953.0,13.0,0.9066363573074341,0.6060606241226196,0.01934235915541649,0.0013044350780546665,0.9986955523490906
YLR163C,YBR120C,1,7.2617216,21.0,1013.0,9953.0,13.0,0.9067272543907166,0.6176470518112183,0.020309478044509888,0.0013044350780546665,0.9986955523490906
YLR304C,YDL113C,1,7.2445455,22.0,1012.0,9953.0,13.0,0.9068182110786438,0.6285714507102966,0.021276595070958138,0.0013044350780546665,0.9986955523490906
YAL030W,YDR116C,0,7.233897,22.0,1012.0,9952.0,14.0,0.9067272543907166,0.6111111044883728,0.021276595070958138,0.0014047762379050255,0.9985952377319336
YBR230C,YNL242W,1,7.2325993,23.0,1011.0,9952.0,14.0,0.9068182110786438,0.6216216087341309,0.022243713960051537,0.0014047762379050255,0.9985952377319336
YJL143W,YBL078C,1,7.2138553,24.0,1010.0,9952.0,14.0,0.9069091081619263,0.6315789222717285,0.023210830986499786,0.0014047762379050255,0.9985952377319336
YDR375C,YOR266W,1,7.213634,25.0,1009.0,9952.0,14.0,0.9070000052452087,0.6410256624221802,0.024177949875593185,0.0014047762379050255,0.9985952377319336
YLR204W,YGR194C,0,7.2029223,25.0,1009.0,9951.0,15.0,0.9069091081619263,0.625,0.024177949875593185,0.0015051173977553844,0.9984948635101318
YJL102W,YGR183C,1,7.183098,26.0,1008.0,9951.0,15.0,0.9070000052452087,0.6341463327407837,0.025145066902041435,0.0015051173977553844,0.9984948635101318
YJL036W,YHR024C,1,7.06819,27.0,1007.0,9951.0,15.0,0.9070909023284912,0.6428571343421936,0.026112185791134834,0.0015051173977553844,0.9984948635101318
YGR132C,YJL180C,1,7.0613856,28.0,1006.0,9951.0,15.0,0.9071817994117737,0.6511628031730652,0.027079302817583084,0.0015051173977553844,0.9984948635101318
YKL087C,YGL191W,0,7.028722,28.0,1006.0,9950.0,16.0,0.9070909023284912,0.6363636255264282,0.027079302817583084,0.0016054585576057434,0.9983945488929749
YKL053C-A,YKR065C,1,7.0192575,29.0,1005.0,9950.0,16.0,0.9071817994117737,0.644444465637207,0.028046421706676483,0.0016054585576057434,0.9983945488929749
YBR037C,YKL137W,1,6.9404902,30.0,1004.0,9950.0,16.0,0.9072727560997009,0.6521739363670349,0.029013538733124733,0.0016054585576057434,0.9983945488929749
YGR132C,YJL102W,1,6.8842363,31.0,1003.0,9950.0,16.0,0.9073636531829834,0.6595744490623474,0.029980657622218132,0.0016054585576057434,0.9983945488929749
YGL219C,YPR100W,1,6.8632374,32.0,1002.0,9950.0,16.0,0.9074545502662659,0.6666666865348816,0.03094777651131153,0.0016054585576057434,0.9983945488929749
YAL054C,YML129C,0,6.848839,32.0,1002.0,9949.0,17.0,0.9073636531829834,0.6530612111091614,0.03094777651131153,0.0017057997174561024,0.9982941746711731
YPR191W,YGR165W,0,6.8250775,32.0,1002.0,9948.0,18.0,0.9072727560997009,0.6399999856948853,0.03094777651131153,0.0018061408773064613,0.9981938600540161
YNR017W,YNR007C,1,6.819566,33.0,1001.0,9948.0,18.0,0.9073636531829834,0.6470588445663452,0.03191489353775978,0.0018061408773064613,0.9981938600540161
YJL063C,YNL127W,0,6.8133273,33.0,1001.0,9947.0,19.0,0.9072727560997009,0.6346153616905212,0.03191489353775978,0.0019064820371568203,0.9980935454368591
YLR284C,YGR165W,0,6.8033147,33.0,1001.0,9946.0,20.0,0.9071817994117737,0.6226415038108826,0.03191489353775978,0.0020068231970071793,0.9979931712150574
YNL242W,YML009C,0,6.801069,33.0,1001.0,9945.0,21.0,0.9070909023284912,0.6111111044883728,0.03191489353775978,0.0021071643568575382,0.9978928565979004
YJL104W,YNL160W,0,6.798919,33.0,1001.0,9944.0,22.0,0.9070000052452087,0.6000000238418579,0.03191489353775978,0.002207505516707897,0.9977924823760986
YHR005C-A,YDL215C,0,6.7796535,33.0,1001.0,9943.0,23.0,0.9069091081619263,0.5892857313156128,0.03191489353775978,0.002307846676558256,0.9976921677589417
YNL284C,YJL103C,0,6.769554,33.0,1001.0,9942.0,24.0,0.9068182110786438,0.5789473652839661,0.03191489353775978,0.002408187836408615,0.9975917935371399
YER017C,YPR100W,1,6.7663555,34.0,1000.0,9942.0,24.0,0.9069091081619263,0.5862069129943848,0.03288201242685318,0.002408187836408615,0.9975917935371399
YPL215W,YLR203C,1,6.754447,35.0,999.0,9942.0,24.0,0.9070000052452087,0.5932203531265259,0.03384913131594658,0.002408187836408615,0.9975917935371399
YPL203W,YCR046C,0,6.73258,35.0,999.0,9941.0,25.0,0.9069091081619263,0.5833333134651184,0.03384913131594658,0.002508528996258974,0.9974914789199829
YOR266W,YDL113C,1,6.7284,36.0,998.0,9941.0,25.0,0.9070000052452087,0.5901639461517334,0.03481624647974968,0.002508528996258974,0.9974914789199829
YPL097W,YPL215W,0,6.72665,36.0,998.0,9940.0,26.0,0.9069091081619263,0.5806451439857483,0.03481624647974968,0.002608870156109333,0.9973911046981812
YAL008W,YGR101W,1,6.717395,37.0,997.0,9940.0,26.0,0.9070000052452087,0.5873016119003296,0.03578336536884308,0.002608870156109333,0.9973911046981812
YJL036W,YGR082W,1,6.711377,38.0,996.0,9940.0,26.0,0.9070909023284912,0.59375,0.03675048425793648,0.002608870156109333,0.9973911046981812
YOR020C,YDR150W,1,6.708543,39.0,995.0,9940.0,26.0,0.9071817994117737,0.6000000238418579,0.03771760314702988,0.002608870156109333,0.9973911046981812
YIR024C,YER058W,1,6.705415,40.0,994.0,9940.0,26.0,0.9072727560997009,0.6060606241226196,0.03868471831083298,0.002608870156109333,0.9973911046981812
YLR203C,YLR038C,1,6.70471,41.0,993.0,9940.0,26.0,0.9073636531829834,0.611940324306488,0.039651837199926376,0.002608870156109333,0.9973911046981812
YNR017W,YLR295C,1,6.698077,42.0,992.0,9940.0,26.0,0.9074545502662659,0.6176470518112183,0.040618956089019775,0.002608870156109333,0.9973911046981812
YKR065C,YLR295C,1,6.6946783,43.0,991.0,9940.0,26.0,0.9075454473495483,0.6231883764266968,0.041586074978113174,0.002608870156109333,0.9973911046981812
YOR266W,YGR062C,1,6.661133,44.0,990.0,9940.0,26.0,0.9076363444328308,0.6285714507102966,0.042553190141916275,0.002608870156109333,0.9973911046981812
YLR203C,YDR258C,1,6.656852,45.0,989.0,9940.0,26.0,0.9077273011207581,0.6338028311729431,0.043520309031009674,0.002608870156109333,0.9973911046981812
YGR132C,YGR112W,1,6.6423388,46.0,988.0,9940.0,26.0,0.9078181982040405,0.6388888955116272,0.04448742792010307,0.002608870156109333,0.9973911046981812
YDR296W,YER058W,1,6.621399,47.0,987.0,9940.0,26.0,0.907909095287323,0.6438356041908264,0.04545454680919647,0.002608870156109333,0.9973911046981812
YNL131W,YOR027W,1,6.569859,48.0,986.0,9940.0,26.0,0.9079999923706055,0.6486486196517944,0.04642166197299957,0.002608870156109333,0.9973911046981812
YLL009C,YHR116W,1,6.5606823,49.0,985.0,9940.0,26.0,0.9080908894538879,0.653333306312561,0.04738878086209297,0.002608870156109333,0.9973911046981812
YKL195W,YGR028W,1,6.553445,50.0,984.0,9940.0,26.0,0.9081818461418152,0.6578947305679321,0.04835589975118637,0.002608870156109333,0.9973911046981812
YFL030W,YML110C,0,6.550474,50.0,984.0,9939.0,27.0,0.9080908894538879,0.649350643157959,0.04835589975118637,0.002709211315959692,0.9972907900810242
YLR168C,YMR098C,1,6.511548,51.0,983.0,9939.0,27.0,0.9081818461418152,0.6538461446762085,0.04932301864027977,0.002709211315959692,0.9972907900810242
YML013W,YCR046C,0,6.4956136,51.0,983.0,9938.0,28.0,0.9080908894538879,0.6455696225166321,0.04932301864027977,0.002809552475810051,0.9971904754638672
YDR513W,YDR298C,0,6.4930453,51.0,983.0,9937.0,29.0,0.9079999923706055,0.637499988079071,0.04932301864027977,0.00290989363566041,0.9970901012420654
