Gene,Correlation
YFL002W-A,-3.7001605
YLR410W-B,-3.345811
YCL019W,-3.3368354
YDR034C-D,-3.2202036
YDR210C-D,-3.088717
YGR161C-D,-2.8619552
YDR316W-B,-2.8319857
YER160C,-2.8244185
YAR009C,-2.7916768
YMR050C,-2.7875335
YOL103W-B,-2.7385068
YDR261C-D,-2.7228806
MET32,-2.6176984
YOR192C-B,-2.6047826
YGR109W-B,-2.5922005
YLR227W-B,-2.569764
YIL082W-A,-2.4875312
HAP4,-2.4849813
YLR157C-B,-2.4047046
YML039W,-2.3603106
YDR098C-B,-2.3533578
YJR029W,-2.3196685
PSO2,-2.306959
YOR142W-B,-2.298228
YHR214C-B,-2.2653503
YNL284C-B,-2.2651138
ABF2,-2.238522
YJR027W,-2.1975865
ASH1,-2.1969411
YMR045C,-2.1829932
CIN5,-2.1638234
ROF1,-2.1290703
TOD6,-2.1205914
AFT2,-2.1193738
YPL060C-A,-2.1151981
INO4,-2.1044717
YJL113W,-2.0713818
ACE2,-2.0607502
SRB5,-2.0551908
YML045W,-2.0205612
YNL054W-B,-2.0153105
YBL100W-B,-1.9666358
SWI5,-1.9589295
CMR1,-1.9584085
PRI2,-1.9556397
MIG2,-1.9527676
SRB4,-1.8941578
USV1,-1.8833386
CMR3,-1.8811427
DAL80,-1.8648111
FKH2,-1.8237721
YDR261W-B,-1.8194734
CDC53,-1.8061352
CCE1,-1.8045291
NUP53,-1.7943827
YPR158C-D,-1.79327
DAL82,-1.761073
RPB5,-1.7449485
RTG3,-1.737724
RAD55,-1.7364359
RPN4,-1.7320178
CRZ1,-1.7228806
SIR4,-1.7200601
AFT1,-1.7195371
SLD2,-1.7146602
MMS4,-1.712827
MOT3,-1.6958216
MET28,-1.6822387
UME6,-1.675666
YAP6,-1.6746255
EUC1,-1.6722546
NRG2,-1.650145
DST1,-1.648072
SLX9,-1.6479758
YHL009W-B,-1.6457127
ELG1,-1.634344
YER138C,-1.6317736
CUP9,-1.5945003
SDD2,-1.5942122
YLR035C-A,-1.5907772
BMH2,-1.5821825
COM2,-1.5811698
GAT2,-1.5778822
GIS2,-1.5728034
CWC24,-1.5720557
CST6,-1.5713408
YGR161W-B,-1.5641829
GCR1,-1.5500907
RLM1,-1.5448511
MSH4,-1.5426192
MLH3,-1.5348083
HMS1,-1.5335712
MIF2,-1.5302355
SPT10,-1.527404
SKP1,-1.5266848
MIG1,-1.5225295
RAD18,-1.5224582
SUB1,-1.5165607
INO2,-1.5138011
MND1,-1.499862
YOR343W-B,-1.4989499
ROX1,-1.4954702
NRG1,-1.4895936
SRD1,-1.476148
HOP1,-1.4665099
TFA1,-1.4574236
SOK2,-1.457385
STB3,-1.4477735
MSN4,-1.4474827
EDS1,-1.4471921
