Batch,Training Loss,Validation Loss
0,70.78527808189392,70.74110448360443
100,55.86518836021423,40.53612798452377
200,30.144462928175926,21.844341605901718
300,17.54968100041151,14.137531518936157
400,12.144955269992352,11.301939934492111
500,9.738877810537815,9.056421741843224
600,8.657230444252491,8.290586471557617
700,7.671176120638847,6.93549707531929
800,7.009756404906511,6.198204830288887
900,6.707251254469156,6.932037994265556
1000,6.3214088678359985,7.528578117489815
1100,6.021414007991552,5.613993294537067
1200,5.94809939712286,5.376123301684856
1300,5.698688190430403,5.195709504187107
1400,5.527985975146294,5.475079752504826
1500,5.382785264402628,5.537502579391003
1600,5.2040142603218555,5.740532726049423
1700,5.19573800265789,5.003042817115784
1800,5.067398447543383,5.376095920801163
1900,5.027793422341347,5.345340520143509
2000,4.932150114327669,5.894199013710022
2100,4.8505798280239105,4.710091277956963
2200,4.79300856217742,4.925864934921265
2300,4.775419540703297,4.286922588944435
2400,4.63238151371479,4.425150342285633
2500,4.644365016371012,4.153317324817181
2600,4.606099881231785,4.974547512829304
2700,4.5997681468725204,4.334741048514843
2800,4.530459143221378,4.555695503950119
2900,4.50998879224062,6.107673197984695
3000,4.4770412258803844,4.821378700435162
3100,4.379678472876549,4.287960901856422
3200,4.464935939759016,4.0740132331848145
3300,4.391607325524092,4.539172574877739
3400,4.357689987868071,4.61753249168396
3500,4.3327807523310184,4.256955347955227
3600,4.343516133725643,3.867509625852108
3700,4.246066637337208,4.005124010145664
3800,4.264497756958008,4.648399204015732
3900,4.285209897905588,4.443700090050697
4000,4.162371814250946,4.05030895024538
4100,4.245728503912687,4.542827270925045
4200,4.189179785549641,3.818039856851101
4300,4.099635019898415,4.19636070728302
4400,4.171545777469873,3.8874483853578568
4500,4.192653883248568,4.284624457359314
4600,4.14950942248106,3.764597438275814
4700,4.0683761946856976,4.265772327780724
4800,4.08624192327261,4.128713719546795
4900,4.048501431941986,4.4523800909519196
5000,3.9945776611566544,4.147732853889465
5100,4.095321413129568,4.241019934415817
5200,3.97324550896883,5.174975097179413
5300,4.036572270095348,4.721176214516163
5400,4.119577571749687,4.233619309961796
5500,4.0941712483763695,4.165701195597649
5600,4.080622859299183,4.782203584909439
5700,3.9768402241170406,3.9881546422839165
5800,4.059911161661148,4.506394229829311
5900,3.924770563840866,3.9576682820916176
6000,4.034686991944909,4.52969990670681
6100,3.9552524015307426,3.3070531114935875
6200,4.006757775321603,4.1545069962739944
6300,3.9521155320107937,4.0770335122942924
6400,3.9681557156145573,4.962378479540348
6500,3.977815378457308,4.285798594355583
6600,3.9484985694289207,4.022755473852158
6700,3.904130132868886,4.119305238127708
6800,3.92130683735013,4.400972798466682
6900,3.910549698397517,4.135948978364468
7000,3.8816525544971228,4.071198180317879
7100,3.909682046622038,3.8354521989822388
7200,3.951948594301939,4.138515815138817
7300,3.9196936935186386,4.4047656282782555
7400,3.8795866779983044,4.720905385911465
7500,3.8177381195127964,4.404118359088898
7600,3.907834481447935,4.319552779197693
