GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.921737101837095,0.9187600273533238,0.27140632056420155,0.28132081912064594
GO:0000278,0.70906397654109,0.799156773033245,0.17003975155136802,0.21228414853983982
GO:0000747,0.6276676650078654,0.7371283639322184,0.14156699445971171,0.18620050587335768
GO:0000902,0.5986345681496816,0.7186603184404667,0.12352641256068916,0.17183226254599335
GO:0000910,0.6556283984878599,0.7632975909062292,0.14609705113524302,0.19143133484538302
GO:0001403,0.5994973898707924,0.7253563333536813,0.12915045930956945,0.17616865311615906
GO:0003700,0.7268315223858832,0.7955078532729402,0.17319815624778812,0.20665725873365756
GO:0004518,0.8160833800629385,0.8642663872549416,0.23373594419858001,0.24984421855837785
GO:0005085,0.6611548759587129,0.7573844934649223,0.15205882530378192,0.18809830139348815
GO:0006260,0.780487005972198,0.8485737952411027,0.2135255259402178,0.24396475683169608
GO:0006281,0.7453908204394704,0.8025217734129613,0.17611733995233936,0.20908630792390212
GO:0006310,0.6850784678811213,0.7690659318521793,0.1607822571270347,0.19945904416353866
GO:0006325,0.752512682210646,0.8155895451459377,0.1835338812434876,0.219356178924272
GO:0006352,0.8239051225366024,0.8665906802079164,0.21693629853512547,0.24381904561037931
GO:0006353,0.6540151548430775,0.7629402577608122,0.14506581692645942,0.18441342342090725
GO:0006360,0.8396319699820484,0.8837575559226067,0.23307732111950225,0.25668166099952755
GO:0006364,0.9092918831227695,0.9474617973135635,0.2861814863801477,0.30407514439980415
GO:0006366,0.6726409095020103,0.7746257276360888,0.15241441615247583,0.1967723267476328
GO:0006383,0.7592358170465452,0.7945305111857007,0.19680194662780065,0.21577903153231898
GO:0006397,0.7588177784039135,0.821972431708929,0.18962677510355255,0.2235082121205262
GO:0006401,0.7307109052304676,0.7934255907917184,0.18361024769585166,0.21642680116302584
GO:0006413,0.8835494865866514,0.8762230202013928,0.26631960659987913,0.26653412791841175
GO:0006414,0.8875539851941379,0.9179613842295836,0.2643530737576417,0.28496729658066255
GO:0006418,0.8950299419983533,0.8866813433799777,0.2634496777682981,0.2679782567263056
GO:0006457,0.6620185298139928,0.735691772813496,0.1599665298790119,0.19264676734991368
GO:0006468,0.6435247583190502,0.7394279096046573,0.13663154800294197,0.17925525561940261
GO:0006470,0.6010429136818737,0.656410896717908,0.14325729813127405,0.1572997491276344
