GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9054039292135592,0.8946633378677011,0.25617471699418787,0.27095566411504113
GO:0000278,0.6993107501101066,0.7597987049130129,0.16996868571097196,0.19706992070732465
GO:0000747,0.6020487247785469,0.6910075684894321,0.13251732620610832,0.16979329871098423
GO:0000902,0.5775999319665373,0.6682182500049583,0.11839549880813466,0.1528692461257292
GO:0000910,0.6280700843228321,0.7109936818129446,0.13563000814009152,0.1676623862714252
GO:0001403,0.5964529871501035,0.6765126762230953,0.12392144184063557,0.1563891741248459
GO:0003700,0.6867848206120695,0.73442448439791,0.16488252970915068,0.18597928043889736
GO:0004518,0.7908392564422839,0.8212591137349479,0.218281248379262,0.22943441104126924
GO:0005085,0.7086311111747928,0.733197681622023,0.16986652725776547,0.18100862982286348
GO:0006260,0.7865348059959614,0.8332635455275463,0.21205734045879837,0.238140927391804
GO:0006281,0.7360880667667923,0.7902854093868333,0.17307825356368164,0.2021184737123548
GO:0006310,0.6820654215781676,0.7567739777356672,0.15712630023051638,0.1934079442696476
GO:0006325,0.7339840904170203,0.7866964307767683,0.1766833272078497,0.2043421199773861
GO:0006352,0.8175779762513816,0.8545249951406527,0.21214458104593373,0.23698117059427892
GO:0006353,0.5334090934558349,0.5888713706411546,0.12260552120366777,0.11864804993445607
GO:0006360,0.864138576357912,0.8780176872315104,0.24376471139195355,0.2543961362530941
GO:0006364,0.9182007104669112,0.9386426372016377,0.2904397169657099,0.29987962815656577
GO:0006366,0.6702932275539444,0.733290227570899,0.15426120142638677,0.1826596965579824
GO:0006383,0.7204875238727628,0.7672545258799499,0.1887719934574926,0.20618856622918103
GO:0006397,0.7557536069153765,0.8064463182218288,0.1912800536518244,0.21876515255580564
GO:0006401,0.7353469379320343,0.763854931869396,0.19440322966357657,0.21200472743978552
GO:0006413,0.7933701961218914,0.8273468330394578,0.24175973602811393,0.2523217032821776
GO:0006414,0.8296913028882162,0.8054383087462034,0.251072900964439,0.2491411109982481
GO:0006418,0.8153319726008528,0.8133790721801508,0.2296475119661541,0.2231777641916479
GO:0006457,0.6751621490070049,0.7159804999358126,0.17105899307559244,0.1915304902766577
GO:0006468,0.6345354179151633,0.7133587729314008,0.13157132760144752,0.16673103338293727
GO:0006470,0.5786990524510809,0.602776570865627,0.13689865495674342,0.1359865297615992
