GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9027460571839427,0.8968537182439855,0.2563843608321823,0.27070577968834075
GO:0000278,0.7031220911463711,0.7513817946174055,0.17034976066835222,0.19371710110371082
GO:0000747,0.561409322898107,0.66556354566727,0.11384528582015785,0.15387091784839602
GO:0000902,0.5696010453967557,0.6546866360555869,0.1147788350067355,0.144438617227091
GO:0000910,0.6314180472656536,0.6889922502049012,0.13341687173952912,0.15572083761661562
GO:0001403,0.589669171362154,0.68004851701281,0.12661951507866734,0.15444006176474365
GO:0003700,0.6714226745678926,0.7344269057240881,0.1579051896060754,0.1797972701381778
GO:0004518,0.7880896404962038,0.807481999808769,0.21613616002452915,0.22339079299501394
GO:0005085,0.6791713094949761,0.7112253371615463,0.15840511270517132,0.1673764616149512
GO:0006260,0.7763061892631706,0.830382295852109,0.2055230172661385,0.23316013125296345
GO:0006281,0.7402827761045483,0.7792029100962734,0.1731998305040017,0.19316445712711322
GO:0006310,0.68436229460839,0.7384446815976169,0.15909827279215774,0.1841293280939148
GO:0006325,0.7364795679632781,0.786454704485913,0.17584212462705642,0.20322761051864785
GO:0006352,0.8094759047277319,0.8413520759969392,0.20924407061465383,0.23058205163665002
GO:0006353,0.668762631223283,0.6964751057167833,0.1510611379349773,0.15583969557684507
GO:0006360,0.8661829836232944,0.8597228461145523,0.24683592538750943,0.2394354907195635
GO:0006364,0.9150724269337188,0.9384295698254137,0.2891840932740637,0.29893403749963776
GO:0006366,0.6796539770200907,0.72158954575325,0.15979734415120694,0.17545421934974464
GO:0006383,0.7422049028448632,0.7552865923183856,0.18647760558308185,0.19217056037781916
GO:0006397,0.7511805603118311,0.7964433635508493,0.18743237419840642,0.21103968080200924
GO:0006401,0.7412757555275435,0.7606556140067616,0.1897631528967704,0.20169247116334732
GO:0006413,0.8399029101494887,0.8359237386740843,0.24476497578253217,0.24978542395124775
GO:0006414,0.8408256032788375,0.8588149657112096,0.24659076934333612,0.2544431094278521
GO:0006418,0.828991045042108,0.814949354251008,0.2306331006519664,0.22881396189176462
GO:0006457,0.6588942241881325,0.7049117044736949,0.16458725821071044,0.1807091891750354
GO:0006468,0.6095228432040318,0.6972469549144179,0.12342587703759363,0.16197943049398333
GO:0006470,0.6592953182082354,0.6380259533278958,0.15307632635259455,0.14234780366447558
GO:0006486,0.7822550092729907,0.820844136461351,0.2165931643124769,0.2363118799496442
GO:0006497,0.6002473234378483,0.6854013359432071,0.14501966654877016,0.16784702905421214
GO:0006605,0.6607316592725561,0.7116598178418883,0.14008479230647736,0.1645017700259658
GO:0006629,0.6475367046593112,0.713623022395612,0.15076102701456032,0.1775063712673092
GO:0006766,0.6789234855575124,0.7472784317975827,0.16127886829389068,0.19299828677980058
GO:0006811,0.7360323867169819,0.7783091818526895,0.1807840229310862,0.20285802931338548
GO:0006865,0.6955196028292686,0.7122941007890943,0.17838895467297997,0.17760967563662375
GO:0006869,0.522678910166506,0.5729609354780071,0.1114438634791691,0.11689379751736843
GO:0006873,0.6110146690536662,0.6825869320121762,0.12910570821455236,0.15686750272949307
GO:0006887,0.7121855543217778,0.7364098995592717,0.16921173458963062,0.1782456572800356
GO:0006897,0.7253241234878178,0.7705844543617171,0.18210961835144923,0.20301330304687668
GO:0006970,0.7000950920176326,0.7148081817312579,0.1622295689478499,0.17166042999567632
GO:0006979,0.7517418613876361,0.798020387205454,0.19361152561492034,0.21684528898684813
GO:0006997,0.7429273896616005,0.7806670423710866,0.18775403358619247,0.20731854301741254
GO:0007005,0.6398618962127417,0.7027180229177599,0.15375454778963304,0.17548720979741345
GO:0007010,0.6709588861114065,0.7183518639526421,0.14406434003212906,0.1668622398345985
GO:0007031,0.7556046962823233,0.7859496281909232,0.18696588683655813,0.1979558443053293
GO:0007033,0.6895185979944889,0.7248889023548162,0.1678370881517697,0.1837527252974756
GO:0007059,0.7653755035405483,0.8084102044880697,0.1991984800823573,0.217137887425382
GO:0007114,0.6775591635633654,0.7339391820582228,0.15719087771295198,0.18046028080548748
GO:0007124,0.49829715770207966,0.6305645464778583,0.1022045545296955,0.1357724592566688
GO:0008033,0.6605618092162158,0.694666142635827,0.16953460837601486,0.17344588760895208
GO:0008135,0.8560007913862451,0.8755664210805574,0.25620566289853386,0.26625421344255495
GO:0008213,0.7437121259838795,0.7941127033668252,0.18917278377057023,0.20895186162349527
GO:0008380,0.745693292206175,0.7950802051030014,0.18445417298408268,0.2106498115694319
GO:0008643,0.7193732600520955,0.7824465261737727,0.19875810937563798,0.20948773475318833
GO:0009408,0.6374000274846371,0.7525768132767573,0.1606260745677274,0.19352920319555444
GO:0009451,0.8394855009927069,0.8722046646162027,0.249419161532084,0.26115883665238926
GO:0010324,0.7270255020308839,0.7735807726259862,0.18383436672823844,0.2046734071367166
GO:0015931,0.7321610330133177,0.7756773414408512,0.18404582078583642,0.20239941176602783
GO:0016050,0.6138636395786747,0.538500085738381,0.15008885625072496,0.11191692671829936
GO:0016197,0.8187755777845604,0.861574643422543,0.2201643799276362,0.24125077449289906
GO:0016570,0.7392595856263403,0.7889896817029936,0.17458227106998117,0.2049947637172246
GO:0018193,0.8158959710522693,0.7833026156077975,0.21983004513528795,0.20318024359350748
GO:0032196,0.943725251208209,0.9445703222525665,0.2984698309179281,0.29883895842324604
GO:0032200,0.5664990682311657,0.6330748182026251,0.12041489612666717,0.1429193335143341
GO:0032787,0.7376295740331806,0.7842785908205285,0.19390538507819619,0.2166194932630116
GO:0042221,0.6338122269508286,0.671248681563302,0.14124598423662507,0.1565175812789662
GO:0042255,0.9079832214804368,0.9274080227437819,0.2832825453224942,0.2935447408113898
GO:0042273,0.9258159723965506,0.9397380345245208,0.29135451325776524,0.2989725293783484
GO:0042274,0.9015800867360731,0.9018919570910997,0.2682951645978053,0.2833169150414996
GO:0042594,0.6362121261938503,0.6851591458248193,0.16190451621783497,0.1743896029874697
GO:0043543,0.6052014888051136,0.6712356531738399,0.12667576248365178,0.1519387966099798
GO:0045333,0.7708393985429157,0.81244002262686,0.2334186919019302,0.24800342603688208
GO:0048193,0.7981339645376614,0.8300307733523765,0.20881430212603652,0.22384246289747003
GO:0048284,0.6450115991901462,0.6543526464576722,0.15876481828695052,0.14256299232469796
GO:0048308,0.6888243721129174,0.7563372622919706,0.16978456775852618,0.19262276548821883
GO:0051049,0.8484848550323284,0.6488095288390688,0.2339446629877343,0.15815350736059985
GO:0051052,0.5871508820255221,0.689743901222309,0.14908939838291155,0.16490802926261341
GO:0051321,0.7163847199984172,0.7699429088809359,0.18684340137937736,0.2090942550945011
GO:0051603,0.7910949073011768,0.8314396360273029,0.2213155203598085,0.23985551698709073
GO:0051726,0.6664300739788898,0.7226845689103409,0.14819516498600335,0.17254144346934147
