GO Term,AUC,Average Precision
GO:0000054,0.28914772690358487,0.09090909361839294
GO:0000278,0.40651318224101457,0.09107545248419047
GO:0000747,0.48218236337832854,0.09228889223052697
GO:0000902,0.46949154560281686,0.0915081967108629
GO:0000910,0.4515624548255635,0.09128326872262088
GO:0001403,0.41696902046450024,0.09298291226736546
GO:0003700,0.49790718232960945,0.09764020330797542
GO:0004518,0.6618949087577745,0.16558751538463615
GO:0005085,0.36750703563907966,0.09181700131940873
GO:0006260,0.3593314544888298,0.09090909361839294
GO:0006281,0.3939720001401888,0.09100831391865558
GO:0006310,0.48167536380525083,0.09445935807241634
GO:0006325,0.3686155454634414,0.09095041816478426
GO:0006352,0.26606663526854707,0.09091743750239425
GO:0006353,0.33866161688682483,0.09097795927840652
GO:0006360,0.383886358315514,0.09110525866453055
GO:0006364,0.26534727309604006,0.09090909361839294
GO:0006366,0.39924754546704405,0.09100157990238883
GO:0006383,0.3246313129317467,0.09118495234034278
GO:0006397,0.33540445463373114,0.09093388464234092
GO:0006401,0.3941259087717097,0.09334430521184747
GO:0006413,0.3129320259741758,0.09090909361839294
GO:0006414,0.2756145038743402,0.107755408725598
GO:0006418,0.3713584874667937,0.09090909361839294
GO:0006457,0.4394319996993925,0.09907229600508105
GO:0006468,0.3829971815767507,0.09093388464234092
GO:0006470,0.29783137734370607,0.09094844544346714
GO:0006486,0.26555645484084645,0.09095041816478426
GO:0006497,0.42071285023907506,0.09204847856787993
GO:0006605,0.4015217269496802,0.09115127042884176
GO:0006629,0.5081418182914548,0.09608181167122992
GO:0006766,0.5630836367055414,0.11370647164976055
GO:0006811,0.4603962721752151,0.09099532731486992
GO:0006865,0.5405603478881195,0.11393468658347118
GO:0006869,0.5142105103199589,0.0974807708222686
GO:0006873,0.4303708178805801,0.09103313742171634
GO:0006887,0.3197451011023097,0.09100304837351454
GO:0006897,0.3603946362580384,0.09098094173994932
GO:0006970,0.4622215451680611,0.09493395783074877
GO:0006979,0.4527230916062095,0.09389932273870165
GO:0006997,0.3574272098602229,0.09273173429389188
GO:0007005,0.4218326360289092,0.09130186396159909
GO:0007010,0.39296399998288095,0.09122437526014718
GO:0007031,0.3397867627446784,0.0909905424362413
GO:0007033,0.4046723638175542,0.0912109266715971
GO:0007059,0.3805473643430107,0.09250748328187249
GO:0007114,0.3713280004167146,0.09105796902355823
GO:0007124,0.4883503639754649,0.09289650224691087
GO:0008033,0.35436611298201565,0.0911060318899103
GO:0008135,0.2711920027025035,0.09421125582938951
GO:0008213,0.2961121476751256,0.09217669148465772
GO:0008380,0.3361926362699702,0.0909256242019209
GO:0008643,0.6585390007467224,0.15066719015995106
GO:0009408,0.39705146402754343,0.09694436615939979
GO:0009451,0.3172331820077009,0.09093388464234092
GO:0010324,0.34659836313107306,0.09094215177947824
GO:0015931,0.3556726366859141,0.09110883878645572
GO:0016050,0.3679564256970219,0.09178926567893383
GO:0016197,0.2618787245480808,0.09090909361839294
GO:0016570,0.32655227281739513,0.09093388464234092
GO:0018193,0.40841263093590924,0.09429835751752325
GO:0032196,0.8660609100493073,0.24119218337468126
GO:0032200,0.482514091366267,0.09210674367167733
GO:0032787,0.5980328183122063,0.12699087306179785
GO:0042221,0.5461403634851608,0.10430040606314486
GO:0042255,0.25530690898918756,0.09090909361839294
GO:0042273,0.19732499985935548,0.09090909361839294
GO:0042274,0.286115598069213,0.09090909361839294
GO:0042594,0.48853806493695534,0.09959445467945885
GO:0043543,0.40018235581556694,0.09135739416759751
GO:0045333,0.35304309093489694,0.09090909361839294
GO:0048193,0.25800854558911474,0.0909256242019209
GO:0048284,0.4123053640219941,0.09323027530774713
GO:0048308,0.38382281903848986,0.09121490467758495
GO:0051049,0.39515152302655304,0.09681162590330297
GO:0051052,0.4867937404831702,0.09685691393303227
GO:0051321,0.45360200012800156,0.09316411761397665
GO:0051603,0.3083122732460774,0.09090909361839294
GO:0051726,0.41175436349311545,0.09105796902355823
