GO Term,AUC,Average Precision
GO:0000054,0.3831326512502014,0.09090909361839294
GO:0000278,0.6175173638631822,0.12419624917209149
GO:0000747,0.5590754547258733,0.10857388124140827
GO:0000902,0.5242129089369291,0.10098154941404408
GO:0000910,0.5133417275812455,0.09838539392772046
GO:0001403,0.48534503467183565,0.09702329214653775
GO:0003700,0.5287153410244397,0.10404042516984138
GO:0004518,0.7392580004244704,0.1965140873119235
GO:0005085,0.4471171654788149,0.09280114807079265
GO:0006260,0.6217745465197156,0.12382814761251211
GO:0006281,0.6218412720870163,0.12457704543796452
GO:0006310,0.6486680011640578,0.13586991277269342
GO:0006325,0.5967311820546695,0.11966350260512396
GO:0006352,0.43270200008192017,0.09170784983648496
GO:0006353,0.40465277874080297,0.09442357450836536
GO:0006360,0.4712078842162775,0.09574028962846287
GO:0006364,0.8980400006941794,0.283235957310281
GO:0006366,0.6202775444552323,0.13231411684169012
GO:0006383,0.5182676365841696,0.10086161044865993
GO:0006397,0.5941684542051939,0.11639210710335862
GO:0006401,0.46655036321010396,0.0935055554962971
GO:0006413,0.33427671565014877,0.090924744593036
GO:0006414,0.2657765151777615,0.09134081888831024
GO:0006418,0.4097832840453382,0.09103982313326953
GO:0006457,0.4279369091457179,0.09253416136381301
GO:0006468,0.5034212724551114,0.09789561628618024
GO:0006470,0.3635716243111556,0.09112396236363944
GO:0006486,0.4066970003546131,0.09232111690261147
GO:0006497,0.44088376995530637,0.09257418198009273
GO:0006605,0.5004771815141535,0.09639670492776416
GO:0006629,0.5625129087965999,0.1084682945670052
GO:0006766,0.5551864548812472,0.10792717933993448
GO:0006811,0.4878729093438332,0.09323154433952137
GO:0006865,0.5521125508769257,0.11476868819044958
GO:0006869,0.48931766876213056,0.0958437237775687
GO:0006873,0.49988581842921714,0.09492420481687243
GO:0006887,0.41069560508742753,0.09146863873663151
GO:0006897,0.38415545456846967,0.09100842992555011
GO:0006970,0.4597140912535939,0.09184070600975644
GO:0006979,0.39665909126805227,0.09109183950044893
GO:0006997,0.46642320432777173,0.09329087664485826
GO:0007005,0.46058954516296613,0.09390120028501207
GO:0007010,0.5457296371061926,0.1035489673614502
GO:0007031,0.43524499183730997,0.09191049489194009
GO:0007033,0.444642000164879,0.09422703680260615
GO:0007059,0.576497727129185,0.11372894608161666
GO:0007114,0.4642709086119642,0.09395041706819426
GO:0007124,0.47705299970872744,0.09610764338888905
GO:0008033,0.44766715993723916,0.09338539087843047
GO:0008135,0.37607335306478723,0.09095329103236491
GO:0008213,0.4114009905970695,0.09440860819609408
GO:0008380,0.5684150002608922,0.10895526217330585
GO:0008643,0.6409510496745889,0.1369138100701612
GO:0009408,0.40028789004133714,0.09115099979011003
GO:0009451,0.718935727562004,0.15656404685567726
GO:0010324,0.38525481770910447,0.09099185039373961
GO:0015931,0.5199715455022789,0.10083407929201017
GO:0016050,0.3721303957265599,0.09141100867145975
GO:0016197,0.40940648358850534,0.09203496562109446
GO:0016570,0.43307309048655657,0.0923006205775521
GO:0018193,0.5124426928049394,0.09991375923403038
GO:0032196,0.9325451817800482,0.2859514846009287
GO:0032200,0.5272154547848463,0.10243817450512539
GO:0032787,0.562808454576594,0.10985692409222776
GO:0042221,0.555687999664446,0.11024855801463126
GO:0042255,0.8458548186806729,0.2499854852069508
GO:0042273,0.8961927280093819,0.27616522745449434
GO:0042274,0.3989417284492638,0.09090909361839294
GO:0042594,0.48562548713788983,0.10042571647218614
GO:0043543,0.3963088185722114,0.09142410895160653
GO:0045333,0.6089690006059509,0.12154948260364207
GO:0048193,0.6064974548535802,0.12072035764090039
GO:0048284,0.5830494313715742,0.13116642468910672
GO:0048308,0.418745490912856,0.09294505649767926
GO:0051049,0.3812615965045505,0.09552991225734933
GO:0051052,0.5359989899322108,0.11151154530770852
GO:0051321,0.586576817606671,0.11553547160869294
GO:0051603,0.5906891820172737,0.12343475312536413
GO:0051726,0.5278999090953412,0.10169532556222244
