GO Term,AUC,Average Precision
GO:0000054,0.8150853272723557,0.23626599574391854
GO:0000278,0.7144731816898037,0.17151439089395784
GO:0000747,0.6356605462830366,0.13649691085788337
GO:0000902,0.6208851823800942,0.12768723641877824
GO:0000910,0.637209455439514,0.1374088447100737
GO:0001403,0.5696546913407813,0.11720932505347512
GO:0003700,0.5653890910622854,0.10934592219577595
GO:0004518,0.7640844534120036,0.2081776856001128
GO:0005085,0.6265847710505202,0.1284191303815988
GO:0006260,0.7516401825004194,0.19754785513403741
GO:0006281,0.7518563634415412,0.17554364055801522
GO:0006310,0.6826367275766626,0.15187825747172942
GO:0006325,0.7504542742502051,0.18068014933846213
GO:0006352,0.7273379675658886,0.17498296251135634
GO:0006353,0.7032449494179508,0.15869721677154303
GO:0006360,0.7558440145000537,0.19604748198115093
GO:0006364,0.9174692755712048,0.2910471377013759
GO:0006366,0.7243437265209346,0.169945472038605
GO:0006383,0.4860666669857209,0.0949301301304138
GO:0006397,0.7582793648379262,0.1800228864245794
GO:0006401,0.6200284547744721,0.1338850275535475
GO:0006413,0.6805179785485975,0.1849674634147483
GO:0006414,0.6450472739883341,0.17013648121834515
GO:0006418,0.5528607388084942,0.13257816726225985
GO:0006457,0.5686893638948254,0.12119175067340786
GO:0006468,0.6279231812715509,0.13193735359812325
GO:0006470,0.556184570022942,0.11887068470101368
GO:0006486,0.7502227268129884,0.19171561002595858
GO:0006497,0.6076658153853072,0.13610043112974723
GO:0006605,0.68605054402036,0.14862250985476103
GO:0006629,0.6730632728915344,0.15082131587713957
GO:0006766,0.6454446362683824,0.14117779589579865
GO:0006811,0.630065454446499,0.13892449900169265
GO:0006865,0.4480010870776827,0.09178090981446348
GO:0006869,0.5784243198975919,0.12039925625976643
GO:0006873,0.6042780905753183,0.1184638836607337
GO:0006887,0.6607630519048938,0.14028751990488234
GO:0006897,0.6830152720125836,0.16315068968656388
GO:0006970,0.6322833626684415,0.13865663773498751
GO:0006979,0.6797588179678423,0.17302182836085558
GO:0006997,0.7416998343996075,0.17490404696140813
GO:0007005,0.6336182719383981,0.13943245604634286
GO:0007010,0.6750927277830832,0.14640042401376097
GO:0007031,0.666874719739259,0.14584907787050577
GO:0007033,0.6519805452119961,0.13723908568580043
GO:0007059,0.7736681830667975,0.19191108559004286
GO:0007114,0.6668032736035847,0.15201567811722105
GO:0007124,0.5228368134772566,0.1043368077050946
GO:0008033,0.6134800269877064,0.12424824548313426
GO:0008135,0.6807694001546183,0.1965740641453399
GO:0008213,0.7231391557329833,0.17531033319465936
GO:0008380,0.7505725461847826,0.1784367693147876
GO:0008643,0.5099524493906257,0.10402968555063634
GO:0009408,0.6125616121437318,0.14067933080685827
GO:0009451,0.8036099100639007,0.23382580816474827
GO:0010324,0.6720172718232815,0.15667374746027318
GO:0015931,0.6955361818859185,0.16449714792993936
GO:0016050,0.5425084169267329,0.1111692488381658
GO:0016197,0.7800512809386352,0.20240985369074935
GO:0016570,0.7456970001322598,0.18255964252826842
GO:0018193,0.6306144451990889,0.13970030936841865
GO:0032196,0.9471459056668682,0.3031509920893745
GO:0032200,0.5934991815719987,0.12643824949386445
GO:0032787,0.7433193640864285,0.18818801589919762
GO:0042221,0.6588918190487681,0.1486895771236582
GO:0042255,0.872630273065244,0.2760761378001083
GO:0042273,0.9027176362180934,0.28756905375150116
GO:0042274,0.7505009360200205,0.1885551761561658
GO:0042594,0.6116035349208466,0.1318228523444497
GO:0043543,0.5223340254382872,0.0985263301386663
GO:0045333,0.7931470913397338,0.22564299752224576
GO:0048193,0.7928548167054859,0.19983193306489425
GO:0048284,0.659729865327338,0.14512126972490452
GO:0048308,0.6583414043516627,0.1493440796852619
GO:0051049,0.5777777842951544,0.13993771347132597
GO:0051052,0.5987836935705004,0.1316630900537972
GO:0051321,0.6862734549275112,0.16804976179112088
GO:0051603,0.7783599993012189,0.21684486604685133
GO:0051726,0.6817984543130204,0.15502910426326774
