Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Opt_WeightDecay/WeightDecay_x_b_113x20x53_lr0.01_batch50_wd0.001_Train_/
./Yeast Resources/Pairwise/Spell/Opt_WeightDecay/WeightDecay_x_b_113x20x53_lr0.01_batch50_wd0.001_Test_/
100 Batch Cumulative Loss: 441.9508490562439
Time for 100 Batches: 0.03590724468231201
100 Batch Cumulative Loss: 404.4548603329061
Time for 100 Batches: 0.4022526144981384
100 Batch Cumulative Loss: 364.62809143699684
Time for 100 Batches: 0.3962914029757182
100 Batch Cumulative Loss: 344.8713534627856
Time for 100 Batches: 0.3966759483019511
100 Batch Cumulative Loss: 339.1474742670729
Time for 100 Batches: 0.39278653065363567
100 Batch Cumulative Loss: 326.80252707600596
Time for 100 Batches: 0.3971891601880391
100 Batch Cumulative Loss: 322.8738945248724
Time for 100 Batches: 0.397007687886556
100 Batch Cumulative Loss: 322.2088498181105
Time for 100 Batches: 0.3954583128293355
100 Batch Cumulative Loss: 313.40715262949465
Time for 100 Batches: 0.3960779587427775
100 Batch Cumulative Loss: 314.29124163076284
Time for 100 Batches: 0.39712586800257366
100 Batch Cumulative Loss: 313.4556129503249
Time for 100 Batches: 0.3928483525911967
100 Batch Cumulative Loss: 310.1894266986847
Time for 100 Batches: 0.401494554678599
100 Batch Cumulative Loss: 311.6306373985297
Time for 100 Batches: 0.3882575790087382
100 Batch Cumulative Loss: 311.7245838698745
Time for 100 Batches: 0.3934627056121826
100 Batch Cumulative Loss: 310.33226659497234
Time for 100 Batches: 0.39249697923660276
100 Batch Cumulative Loss: 306.98292853146785
Time for 100 Batches: 0.3971198916435242
100 Batch Cumulative Loss: 304.3209147789144
Time for 100 Batches: 0.39406261444091795
100 Batch Cumulative Loss: 308.8645058332755
Time for 100 Batches: 0.3923482855161031
100 Batch Cumulative Loss: 306.7642457635701
Time for 100 Batches: 0.39232532580693563
100 Batch Cumulative Loss: 303.47481290217485
Time for 100 Batches: 0.39274601141611737
100 Batch Cumulative Loss: 303.4007070287689
Time for 100 Batches: 0.38914642731348675
100 Batch Cumulative Loss: 305.12611202452337
Time for 100 Batches: 0.3917296369870504
100 Batch Cumulative Loss: 301.33145268738264
Time for 100 Batches: 0.3960210164388021
100 Batch Cumulative Loss: 301.9414010811596
Time for 100 Batches: 0.3989582141240438
100 Batch Cumulative Loss: 301.6324075192026
Time for 100 Batches: 0.3951528271039327
100 Batch Cumulative Loss: 300.8822954146005
Time for 100 Batches: 0.39306147893269855
100 Batch Cumulative Loss: 302.64863518374045
Time for 100 Batches: 0.39565085172653197
100 Batch Cumulative Loss: 299.03424211008473
Time for 100 Batches: 0.3945409854253133
100 Batch Cumulative Loss: 301.6073966326563
Time for 100 Batches: 0.39663021167119344
100 Batch Cumulative Loss: 300.37094251565634
Time for 100 Batches: 0.3922923405965169
100 Batch Cumulative Loss: 300.4018725655974
Time for 100 Batches: 0.39595243136088054
100 Batch Cumulative Loss: 300.6853276399523
Time for 100 Batches: 0.3959943413734436
100 Batch Cumulative Loss: 300.72655045680716
Time for 100 Batches: 0.395463752746582
100 Batch Cumulative Loss: 300.2530824832991
Time for 100 Batches: 0.393251629670461
100 Batch Cumulative Loss: 296.65703587450093
Time for 100 Batches: 0.3935749848683675
100 Batch Cumulative Loss: 295.94670935519036
Time for 100 Batches: 0.39238540331522626
100 Batch Cumulative Loss: 297.32832538910225
Time for 100 Batches: 0.3977875749270121
100 Batch Cumulative Loss: 297.9560395334103
Time for 100 Batches: 0.39822980960210164
100 Batch Cumulative Loss: 299.27316274303934
Time for 100 Batches: 0.3996721943219503
100 Batch Cumulative Loss: 298.75478897191584
Time for 100 Batches: 0.3942559321721395
100 Batch Cumulative Loss: 298.31501322195413
Time for 100 Batches: 0.397513488928477
100 Batch Cumulative Loss: 301.41655432224263
Time for 100 Batches: 0.3949998537699381
100 Batch Cumulative Loss: 303.72323737533753
Time for 100 Batches: 0.39810269673665366
100 Batch Cumulative Loss: 303.76874751579015
Time for 100 Batches: 0.39204275608062744
100 Batch Cumulative Loss: 300.91669964693483
Time for 100 Batches: 0.4006111184755961
100 Batch Cumulative Loss: 296.42144648557525
Time for 100 Batches: 0.3917427182197571
100 Batch Cumulative Loss: 291.23734094792036
Time for 100 Batches: 0.40116056203842165
100 Batch Cumulative Loss: 296.81738160695875
Time for 100 Batches: 0.39482343196868896
100 Batch Cumulative Loss: 304.0773013396094
Time for 100 Batches: 0.3973286191622416
100 Batch Cumulative Loss: 296.1016816146392
Time for 100 Batches: 0.3966822544733683
100 Batch Cumulative Loss: 295.48006092552095
Time for 100 Batches: 0.396769654750824
100 Batch Cumulative Loss: 295.01334412955686
Time for 100 Batches: 0.39555370012919105
100 Batch Cumulative Loss: 300.7298746415972
Time for 100 Batches: 0.39220603307088214
100 Batch Cumulative Loss: 294.8098475031926
Time for 100 Batches: 0.4000086863835653
100 Batch Cumulative Loss: 297.48484649356453
Time for 100 Batches: 0.3949281970659892
100 Batch Cumulative Loss: 293.7277164414712
Time for 100 Batches: 0.3966731031735738
100 Batch Cumulative Loss: 295.9931661694311
Time for 100 Batches: 0.3937849044799805
100 Batch Cumulative Loss: 298.67138654142605
Time for 100 Batches: 0.3915096680323283
100 Batch Cumulative Loss: 297.7676766323857
Time for 100 Batches: 0.3936145265897115
100 Batch Cumulative Loss: 295.69024850407624
Time for 100 Batches: 0.39505529006322226
100 Batch Cumulative Loss: 303.01807768508803
Time for 100 Batches: 0.39104460875193275
100 Batch Cumulative Loss: 295.28842660009866
Time for 100 Batches: 0.39550406535466515
100 Batch Cumulative Loss: 293.858091479931
Time for 100 Batches: 0.39382359981536863
100 Batch Cumulative Loss: 297.1510319216178
Time for 100 Batches: 0.3912246068318685
100 Batch Cumulative Loss: 296.83101760309205
Time for 100 Batches: 0.3896254102389018
100 Batch Cumulative Loss: 296.6575130406395
Time for 100 Batches: 0.39430301189422606
100 Batch Cumulative Loss: 297.7200526786968
Time for 100 Batches: 0.40198254187901816
100 Batch Cumulative Loss: 297.4476112132146
Time for 100 Batches: 0.3919492324193319
100 Batch Cumulative Loss: 293.0050919734501
Time for 100 Batches: 0.39649856090545654
100 Batch Cumulative Loss: 297.896864504218
Time for 100 Batches: 0.39629246791203815
100 Batch Cumulative Loss: 297.2261526402832
Time for 100 Batches: 0.40063395102818805
100 Batch Cumulative Loss: 293.14932461602615
Time for 100 Batches: 0.39102525313695274
100 Batch Cumulative Loss: 291.0851739955321
Time for 100 Batches: 0.39169541994730633
100 Batch Cumulative Loss: 293.35851169396204
Time for 100 Batches: 0.39662718375523887
100 Batch Cumulative Loss: 295.43659280106425
Time for 100 Batches: 0.40019251505533854
100 Batch Cumulative Loss: 292.0644183322974
Time for 100 Batches: 0.39140457709630333
100 Batch Cumulative Loss: 296.50878853430964
Time for 100 Batches: 0.40336059729258217
100 Batch Cumulative Loss: 296.1951730168239
Time for 100 Batches: 0.40261902411778766
100 Batch Cumulative Loss: 294.78897953830665
Time for 100 Batches: 0.4021627068519592
100 Batch Cumulative Loss: 297.290713918209
Time for 100 Batches: 0.39348620573679605
100 Batch Cumulative Loss: 297.88616938780996
Time for 100 Batches: 0.39418967962265017
100 Batch Cumulative Loss: 293.867427566126
Time for 100 Batches: 0.39694477717081705
100 Batch Cumulative Loss: 295.13891102660443
Time for 100 Batches: 0.3955806891123454
100 Batch Cumulative Loss: 291.94950139984485
