,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,31.871225354239414,25.551033618256557,16.79342697698914,13.719035813372788,12.990399391481509,12.29898180660932,13.177976666318342,13.924524723510027,12.119733862812536,12.335991423988705,12.718827635897286,12.275512442113646,11.19076365079676,10.892952833271979,11.536243087457748,11.402764955138627,13.340800325690822,11.975536127095445,11.65246904277699,12.146192215391745,10.888125806839307,11.015487506201408,13.71709445934719,11.688773716593708,13.03196140519244,12.985372209432777,14.32934950070845,11.139088627843622,11.457082244385859,11.658604323862594,11.451155292052958,13.201044405638335,11.955135830320355,12.843839110731842,12.543089459327408,12.149763283804866,13.965998139139804,13.923459350241874,13.376247162266688,10.67124094846809,12.002861745573883,10.966099105075086,15.449282777088074,11.83351796486595,12.06718545156359,10.716327227245307,11.059566507602044,12.514443671955824,10.570509968268512,10.827171467951452,12.90254970810884
1,36.32674045846021,27.88981158523946,20.118825369532917,16.72266219497662,17.53013258145404,15.536852051475245,18.110658149449115,19.511160584763054,18.178139104885947,18.225033066300593,18.8116480473912,15.327270060230955,16.31134686674745,15.610100574263818,17.262538275142894,16.193060713468473,17.866857011615178,17.11851500183358,17.040865214639652,17.230271195096606,16.16831476860848,15.141463757930271,20.127854788347467,15.73082922945953,19.00590641546127,17.822118028988736,20.579251785893405,15.50383738859514,15.472992003689615,14.818782089844767,16.001176131607,19.75263871117479,15.15954664452305,18.618192024399395,17.558935632961376,18.41847221107943,17.88809939664295,18.20036005401594,18.663232496517114,14.409799711401488,18.39471793881795,15.06661294563156,21.224556344455912,14.810198659847604,17.084467815190017,16.327548934766448,15.25195105055492,18.448557091806773,14.89637156764026,14.397236678147573,18.765419994357448
2,37.553521608548834,26.747023590659115,19.237079960135908,17.823747502394347,19.42713148400014,17.62055329826907,19.092656159127774,19.776325827515567,19.528197790115385,20.592727321277273,19.304187996687112,16.882899693974952,17.434667178773044,16.944235882758335,18.13468262612144,16.97600668719665,19.666149303939257,18.197840010206924,19.2506021611347,19.48199772385658,17.795622760941125,16.69784467719325,22.35918989559812,17.41813107717187,19.835849266976748,18.645925978376894,23.552547207582005,16.748638014668643,17.520234716344177,16.9819162667785,17.92387213163385,22.49717588790698,17.34109187287096,20.85200971621517,18.649293363786708,20.37746891775669,19.2190378339022,20.23190283522013,21.969809458714,16.346482918997975,19.619341257557902,16.831953272881712,21.8009744975635,16.510828923024672,20.134426835707906,18.375525118114485,16.683388804950177,20.868764048016335,16.06334638589445,16.134614444532044,20.201956600689375
3,66.67373750196482,20.326768305221474,17.91359978977796,14.719408096484274,20.877217161502642,15.44361554215786,13.601636211035274,13.913100382465613,14.291929464304506,14.345006953303251,12.674669765635397,16.50939253272825,12.65167900969108,13.012125849136247,13.269050632556755,14.263144465595648,13.632813168001503,12.1101093329719,11.665110481838584,11.811761311300389,14.907256232748281,19.44325256667608,13.880731699434678,16.192760921096596,13.201471248456464,11.797849324227657,12.344397333557001,11.892591827305262,12.891462656675678,16.919270063423173,13.921423180882375,13.622697381690674,11.160628767506978,12.709074981927737,13.168808071673729,11.536298627199182,10.989135141609722,12.724008841450019,11.510125692022388,12.030162065791624,11.216273912474398,11.344046030723764,13.714453928501785,11.929943148131748,12.530503879764481,11.05199548901898,13.089435011113013,12.210131379376339,11.202934424315547,12.204162425743071,11.952176507036985
4,60.5643372691291,18.898945033469587,18.300402203695135,15.203233103398627,21.917865186924885,15.116364648657793,14.677900700138169,15.042277310506206,14.450752060747343,15.594059799150378,13.506864092660958,16.514712615229026,13.461727570245696,14.399335967162719,13.59510613481917,14.968573917214822,13.49603899288102,12.98803067640768,12.649692777743976,13.104585523250027,14.501284664478876,19.411757557378113,13.68953239973831,17.923029831967515,14.253584273028586,12.69014505997223,12.69482911172521,13.056794379643467,14.40348080401973,16.423852110194094,15.047785281446883,13.48037399427515,11.97754129504717,13.207094256427718,13.219245850570536,12.31546965987726,12.068585242814448,13.57316332345168,12.790498504382306,12.402433961438081,12.115892118731326,12.219965906282468,14.272346528880183,12.328709022593989,13.098435740966604,12.137921168297044,13.489593922814997,13.090742589140195,12.15488684077211,12.868510786774722,12.735379027388221
5,64.06001934816015,20.02965874975464,20.086038978281014,16.985431319969056,23.38957389859403,18.595088442990342,16.40845613034828,16.98115633743668,18.08043855055229,17.522599357983555,15.909003537746278,18.5423303315728,14.733951152998962,17.367013323772493,16.327604176690826,16.69438025589778,18.200863636647362,15.58888010588132,15.163549688692509,14.96311781940788,17.38194376780239,22.411570238423593,17.074594555524982,19.457640916057077,16.426366738302576,15.350693198990054,14.916660771207171,14.818444968712727,16.837348423899062,20.790982052020297,17.345368574342743,16.253946936327356,15.01628155703399,16.187952878603785,16.767500704783227,14.618420107791314,14.701572761301977,15.284496478532278,13.887167548027133,14.605628628924533,14.584231224375277,14.902017879216164,17.394877094129598,15.760763891216985,15.772958955152813,14.563103739378008,17.37879142721792,15.917777134261692,14.547228991038258,13.447046672536542,15.951853976624204
6,27.765326597422963,17.56736092772017,19.326233429485363,21.913651402054388,19.423525205285166,14.53535872466113,19.071151129569746,17.608273947478622,15.905519451742833,13.810466708037,14.35627278742023,15.706033317638276,13.311313158593215,17.146713473058647,12.48349202887728,17.08545387396142,15.816383051172037,15.522802565668083,19.239246662350368,15.216611589327142,12.820436758102186,16.38054657279961,12.709688311918965,13.626609040630663,28.84774535628833,13.227302079962232,21.668424655500708,12.332146274140426,13.099738769018224,16.488124852480063,25.32721649582609,19.513673689836253,12.356208609789002,13.514154442007031,16.226248438687723,12.229791910751963,20.272447164006255,12.27530477225687,17.27669369077635,12.022767702907974,13.443974734042177,20.62184813022963,14.563275611191006,17.22940947956628,13.893904467345083,12.073537937649625,17.189206247429393,11.820387673786549,17.872454671705892,11.821197072076183,15.900788717534276
7,27.74838884437432,17.08300234678062,18.58166795583096,21.042577190305366,19.508233560950615,13.163362737059575,19.309314337528082,15.851951805548314,14.937792943041906,12.797083613198327,14.56259875261241,16.352355646817436,14.14705780973302,17.21103487121114,13.099403707123592,15.61117488381582,17.556697412972895,17.56590929446231,21.074262302085835,14.989165207323552,13.362273093449096,18.977838744478394,14.222045718651053,13.43253802921197,29.469686100047593,11.747964245687722,20.367940848900087,12.876586974058913,14.200043001029613,17.570995360348448,28.248799157787335,19.965468759857938,12.533610460787376,14.80904045273211,15.563832506213583,11.976942674609617,22.64460787463385,12.14996238260657,16.609497407587284,11.875556393663981,12.56684216509853,21.87189590004962,14.096243886487212,16.257557214541325,14.609194383398297,11.408766225244609,18.812960676250036,12.012546505410866,20.653389377625782,12.945340155836464,17.814486999588226
8,28.96285908585787,19.850028900417552,20.321457400880664,25.858717666872533,23.521438094360125,17.434803952954198,21.278150543261958,20.069622265245357,19.626723418793123,17.309015899163782,17.358403683001942,18.80744452066819,16.34211592970511,20.534774987503702,16.328625940632215,19.949830110001223,18.705913557982452,17.39680272333836,22.553688160077026,18.43852382189485,15.847228996623416,18.245315278046842,15.197936001888523,16.87128768383686,28.614385064014968,14.968874490725675,22.60126664566391,15.187698984924259,15.888325227419712,18.01631597684421,26.123464618180797,20.541752032420597,14.785443940637396,16.261880325071925,18.85545277878243,14.909184404610421,21.303440647408756,15.438970810694228,20.407689278283144,14.897852661685352,16.154158602093016,22.07623734194216,16.87406161397264,18.935409115062406,17.249183988814806,15.340950717879624,19.2302500868516,15.366237282439766,20.03494829490009,15.028936261626601,18.299185782951565
9,60.06857591554876,18.751871087703336,17.366250205288473,16.088195787886924,15.93726360330784,17.764449249461173,15.991604452627545,17.26091836309743,18.33499714811772,14.390927453985682,13.884971140070453,13.83319441126275,15.341091278631797,13.761083203521576,13.366790504036155,12.850675772733075,13.388920873861235,15.583906048412155,15.415431955670483,12.906413832815542,12.973062327059262,13.415996465053937,13.488675976990644,13.79659090068555,11.881713640889178,11.366432923250674,16.437452022393618,11.431775630209595,11.63012180656818,14.073499543700436,12.831691503745201,11.839083007005149,14.18728566278619,13.411870034077566,12.770100260575187,11.56427846505536,13.234990479565854,11.796579166730929,11.438506856204276,11.971349171493156,13.134529697395699,13.088752201916321,17.947680373273517,11.084776314270849,11.159752418369736,12.116208289959944,10.869619362738723,12.008866875718715,15.439332863859093,12.45929430221567,10.700579844049948
10,75.3880059228554,18.61172626365057,17.259262074430335,14.338060337779753,13.905492797164953,22.69987388178773,13.658561413732805,14.100474777831046,17.627723652582524,15.241916631741292,14.229688437979743,14.840897313785598,13.973415361578793,17.53727212400426,13.687968564517346,12.684653617456773,14.232013309159353,17.427644992437095,14.1203940086093,12.25095088435968,14.532780509881322,12.871474841316811,13.661285471517798,15.963252525307656,11.615455687340058,12.978118945078185,13.009527785862696,11.4718739282004,11.383386067487153,14.011623815157343,12.489337195121582,12.809478298959803,13.382957121259723,14.162917398291839,11.926912873097875,12.886858644079165,12.88701179064719,13.528833042633929,12.15775472015093,12.948842560184948,18.27264715445979,12.148725076122119,15.868636454801347,12.810927588381821,12.178705994960279,12.21816785216363,12.66820747302485,13.289265324123336,14.716603464901858,14.33724680783646,12.274382221667144
11,63.42433095099065,21.046459644322272,20.711293179042535,20.280440816316403,19.708225055900325,20.068720395730477,19.956599155675512,22.10636380562704,21.804429803977197,16.884696487865053,17.42701337088055,17.233606094648465,19.425511648142496,17.242407863185566,17.054203426469822,16.616882075193434,16.94022297372872,19.317955860777424,19.109750618174353,15.233945735839416,17.024500332007566,16.746833074932972,16.24627299810792,16.62963911574711,14.884897437196395,14.154797316268711,20.5453130602154,15.038995503166117,14.848156172674095,16.877898800820134,16.285362022669133,14.556875644771194,18.209512944908138,18.52347979600416,16.28794234797552,15.102596725669908,17.774289133404718,16.397555977616047,15.767720933187695,15.933691488486499,16.005534074436174,16.756321195055385,23.760376667449112,14.789194871442099,14.343107995623718,15.936665664296168,14.61697216612435,15.401169794474786,19.27210800614502,16.708637159368813,14.736691367973734
