,0,1,2,3
0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6857142857142857
1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6761904761904762
3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
4,0.3333333333333333,0.7047619047619048,0.6761904761904762,0.6666666666666666
5,0.3333333333333333,0.6666666666666666,0.780952380952381,0.9142857142857143
6,0.3333333333333333,0.7047619047619048,0.6666666666666666,0.6857142857142857
7,0.0,0.6,0.6666666666666666,0.8380952380952381
8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6761904761904762
9,0.3333333333333333,0.6285714285714286,0.6666666666666666,0.9047619047619048
