,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,44.08680472829442,24.570126203306682,14.875739497675342,17.842320936159727,22.51557756154262,15.528969895234992,16.450574698504955,15.719720739445197,13.999424143761619,13.351608632923922,12.680147055453977,12.431496507485988,13.299455169333992,12.949768995150981,12.990901022625392,12.708774689381839,13.38781400301482,12.29541694253903,12.65566485578003,11.95452330060522,11.488948686309678,11.657111447632595,11.999663800076828,12.467256249432118,14.366003773345119,11.583346176881678,13.217906519008906,11.320909227170336,12.934111434398481,11.019219460373609,11.326094498878508,12.537735997518041,11.445811374248363,12.951252956735356,11.462587216958902,12.132975655921612,11.65130759855427,12.668623838970957,11.701756392802624,12.31289171293819,11.370659245964122,11.171036986721484,10.971326916791263,11.502954312965247,11.351663559106228,12.471185941148216,12.134403226705496,11.05207275237875,11.837348889172542,11.233038447782615,15.114646439259827
1,41.32058740966965,20.783762468559328,13.263664764719799,15.932480657653183,21.07191357778855,14.310421665965267,15.189125193587186,14.808450847794427,13.12689634711777,12.783285623300447,13.055028383276854,12.565345557002757,12.867162695990702,12.614728475402476,13.129693121653574,12.890388304957925,12.900158200633093,12.680725453395118,12.640605279430295,12.146488663783234,11.840366450619603,12.09878576550565,12.419707211262237,12.532110343731157,14.019166691676025,12.3759071732877,13.457641730793442,11.599526829308807,13.27646465799472,12.350617627009393,12.253238382001989,13.061478652231298,11.712497339124814,13.05944294763394,12.061853486214533,12.791113456669423,11.771856353441564,12.327364258780179,12.051135060806674,12.198996747485026,12.395388154094498,11.921832803464653,12.149284504378727,12.21559084531217,12.066556989384637,13.17526497882972,12.645693708599387,12.182974623659184,11.868441881095679,12.127907263388806,15.181523500869815
2,54.027712197778754,26.59768574860662,17.277023660425353,19.263279563867737,26.83592949242047,18.667290433385368,20.211244894573262,18.512652397779625,16.52427955142139,16.407806046893377,14.432800426102455,14.502043448349259,16.259945138255464,16.620481118526175,15.819836954920277,13.801747207108894,15.020512473307928,14.639122574322212,16.3605835956502,14.228465737047843,14.042693587194224,15.201641737827442,15.047766364145746,16.44887155774944,16.898658430240943,13.397250112088976,15.235397036087406,15.027329238323658,17.448211218836075,14.477834444865124,14.429723337054664,14.885959429736875,15.40905471079126,15.548675475351596,15.150428150709766,17.413788489776895,15.798545041943749,17.88512280605215,16.848675361881956,16.807874284202633,15.923702926681873,16.326442250349096,14.806635404935422,16.277528539013154,15.150099777719078,14.900324318577448,17.578743709390302,16.145205131631553,18.19585248723221,16.880788180705085,22.283878031479844
3,46.90594163167776,25.857336382272017,18.0542083563778,19.214979999749847,20.353143537012247,14.978851954025806,13.08427916720015,13.251091064297556,14.144093416111382,15.555007100082314,13.796569039287169,14.57769546116311,15.36969920902718,15.251571269517427,14.254434713049232,12.18335708886349,12.450924090417057,16.039589237517394,12.954633860938051,12.779919431861583,11.291907635896054,12.027626080243476,12.139874265313972,11.804822178598702,12.509026742357399,10.989252053254164,14.523837134668888,12.87834245643805,12.509087133984739,10.848900427315549,11.222927412472043,11.250676126806407,10.898334252702977,14.52161043094731,12.305094185624228,11.124889337927259,11.244217912907628,17.73320614094958,10.668888098848331,12.167897941290425,11.354424571823603,10.426806689349686,10.715600594381925,10.79386531212071,13.354796670917942,10.595802246560154,10.514459194576945,10.713386148364688,10.210677121707617,10.030204832404438,10.269428979213204
4,57.28077437632601,31.01804055063353,22.07572820150737,21.318947745848575,24.117880516633697,18.673256335023375,16.82364231380096,16.215542391790734,18.83389807802373,16.428286801923562,15.89169070988489,18.463910767723775,18.34641254861096,18.593804957377216,17.519380958764927,16.475528186342984,16.071197563584906,20.64068647329929,16.443733409844473,17.201585601271972,15.496769833995995,17.16951819413836,15.691568352756446,16.805161760150988,17.513796687835672,15.075418913139885,17.562000173281707,17.49361032188224,16.87216139934346,14.43136157313895,15.356276169002218,14.912924825811691,16.013541151341478,18.809715731064202,14.937285335066333,16.22038664554298,14.965336551861006,19.227776511278154,15.117303762465555,16.68302888923416,16.376755107383882,15.283324501539205,15.063765133473384,15.924518570310681,17.952594255083625,15.69494509805721,14.524697912559159,14.361628227013137,15.090140022426812,14.840169442264974,14.96635589257122
5,60.80962000818677,30.537833056148088,20.886991994565264,21.265961166139007,24.641949194782082,19.383713360148867,16.959885270433194,17.094419872927492,18.67176607916892,17.786079098705237,17.24467728932084,19.070419567248415,20.265128756723723,20.185825365210928,18.820180675404234,16.030141446249296,15.977611021355232,21.5370155455993,15.321020559140742,17.252121265269675,15.354301944014054,17.715365803061324,16.692815430101664,16.817830589736122,17.095575284600354,15.210728681325673,18.745169646277954,15.783932699783469,18.214575809260747,14.118853307948836,15.71952019762799,14.24376299712899,16.32279776667042,20.13465874483439,15.274249604095841,15.937322965838405,15.68126132371177,20.915092227614437,14.149094182457228,15.244711225272159,15.495017125070094,15.023855302111011,14.630096216289349,16.343494958005202,20.274011296391762,16.224414414597412,14.2814018961787,14.790224869348254,16.018164594414404,14.775289789956519,16.136541124091217
6,32.00477432396455,33.30918803369171,32.37451372863681,22.818298032373146,23.24498735216839,23.409661586804905,16.87278442375288,15.357115392631112,16.42969443722728,14.124272890164216,14.209927050739301,14.537545023308503,14.611346295433842,19.37379719452606,16.76545653306078,13.004959491055313,13.900171842800644,13.348503883463147,14.455506071619972,15.11492527494846,13.005325098012003,14.416915762348282,13.972117704108388,12.777139411814373,12.259317921732295,12.480466032522285,12.333131421205888,12.496948266103805,12.518306862829249,17.907500727297883,15.58226483194952,12.866293876209422,12.814886853649842,11.81346531375059,11.758545415179597,12.86644457486129,12.05968151317449,12.633213006013863,12.722883611066592,13.195674138169295,16.384164369212527,12.682972799447837,12.312816722359917,11.530238614545201,13.342565530089146,11.422247997610825,11.708635021017418,11.676866031506398,11.259808061967368,11.98105827094565,11.210620792190122
7,28.546756409393875,29.554514270906218,28.844411346353677,21.41949831324557,22.516176340347478,22.476153854546933,14.899269866693214,12.571409504612602,15.518178082631426,12.302335647869226,11.735559144561899,11.343763104216228,12.552408369499135,18.60462776696284,16.19951571503502,11.067331137449866,13.890296803340327,10.925519812970288,12.165888903197212,14.219103910788133,11.168899702871634,11.846483440882356,12.617356135259113,12.520548986884805,10.98598463988493,11.061696749098198,11.058951807763009,11.188260447842726,11.45544921414325,18.120597532230292,16.43529379368448,11.206213500082637,11.237672415821095,10.412099607589848,10.577581205056696,12.289275787049462,11.206892597263819,11.029582923854347,12.627706238995534,12.667285947487173,17.257890629846635,11.18596403825143,10.82345077821913,10.937032595033745,11.626235755993108,11.52360505173879,11.281087502937678,10.78100655585744,10.433784601017637,11.097557494070745,10.868113430416045
8,35.259732989067906,38.446904722816214,37.39274516141969,24.385232270168718,26.210145413901515,24.264865321133605,19.766136451093875,16.38031102246283,19.871675327978085,16.42148548218774,16.520714652675466,15.520116380952253,17.322217668088072,25.173028505280676,21.393027947309832,14.474733835901105,17.20029106812104,16.866089426135332,15.40016582185268,19.57346868965336,16.382838925100295,15.436627107751203,18.351456724201608,16.656876925038222,15.935607063543983,16.633592572106163,16.02554497396587,16.157369859514922,17.59164987140273,23.006287138456845,22.27449498003121,15.908743907209132,15.977038595502298,16.336852716786705,15.452832777817841,18.29834106137678,16.226852036787324,15.393569743246891,18.83096722981982,18.09029483675186,20.715963966762246,15.76114299397377,14.901929592725347,16.530550070208616,15.305229990423728,16.308474062810433,17.329347169026512,15.410637757990397,16.06985584278223,14.411071831085284,15.737772458344363
9,30.897177171526497,18.008193585563443,14.97604587730463,16.56858332880626,12.36091717539123,13.232747635408929,14.28646288892346,12.919513306522902,12.579380607337134,13.118926601549955,12.633753484247698,13.081441329172533,12.76681635993767,12.877031721716381,14.31404661048116,11.649018640493104,14.232178133085982,12.34936727049172,12.20988237776252,11.098961075563121,11.795737246379193,12.95709576909603,12.045699768086351,12.08668213431944,11.82033508377943,12.128647125704518,12.061602162422231,11.991654709719564,11.808398228636753,12.48069012370035,11.68832603137308,11.514545794550868,13.297157374104277,14.678988152295622,12.989211063838452,11.521168084796644,11.300161109206718,10.680917821195985,10.965404385772818,12.403818195887483,10.85509620837258,10.664803510861242,10.646791916753509,13.02198389627264,11.087219519067736,11.774848831738845,11.953578615320872,11.100003604934646,10.60400932988766,13.45000265619597,11.500140840078322
10,39.44601269217214,31.690165822276605,25.050239931596163,24.97157231439732,22.979332723195505,26.007514412979194,24.049728239648523,24.75196972049822,23.08958017283468,23.188774858324095,23.341084721345553,25.26220451855038,22.723368942575522,24.380396284827555,24.602445091000472,22.277186087656897,21.4132093955155,21.581838385009743,23.008940976084727,20.838735617210062,21.52982386143953,21.3788762192055,23.101870128630196,23.19835123469331,20.71603608065972,20.94532284681231,23.022072521828182,20.36000862650759,22.711919799814133,21.50200257640393,21.503679004506136,21.430938853519887,21.791258343751966,21.177008128258546,21.73375861330188,20.848911815544767,19.813456273996188,20.008331762768513,21.17225926484801,20.736435166644394,20.817078872568278,21.28505762547096,19.547063617902033,21.387486406422106,19.566693054096916,20.81272779337787,23.25863280886109,21.526907488519154,20.007542824159373,20.425754314796578,19.761252469238126
