Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,69.74053978919983,74.53169250488281,61.89498519897461,59.01850509643555,54.97300720214844,64.19320678710938,65.91801452636719,83.70542907714844,72.34644317626953,75.26139831542969,66.68559265136719,59.40422439575195,72.34435272216797,65.4764404296875,75.12969970703125,63.5925407409668,69.404541015625,58.056358337402344,58.81535339355469,71.29072570800781,72.69439697265625,60.8349723815918,65.53155517578125,67.64315795898438,62.57533264160156,64.4036636352539,63.41374206542969,52.08222198486328,70.47266387939453,72.86507415771484,68.10137176513672,62.79668426513672,65.13151550292969,63.938297271728516,77.11444091796875,85.17250061035156,64.18226623535156,76.11964416503906,73.45343017578125,81.88037872314453,82.09465789794922,77.11614227294922,72.54631042480469,68.55121612548828,74.66575622558594,77.39276885986328,84.25619506835938,66.14736938476562,73.19059753417969,71.3453140258789,61.67292022705078,89.5194320678711,71.43750762939453,71.12248229980469,71.5857162475586,68.333984375,67.41119384765625,70.28760528564453,69.78626251220703,77.501953125,59.67412567138672,53.61028289794922,79.67060852050781,66.80957794189453,64.9848403930664,66.20702362060547,80.55989074707031,74.51055908203125,72.32386016845703,87.6121597290039,54.66426086425781,70.59110260009766,57.894813537597656,71.79156494140625,65.45687103271484,58.02141571044922,69.99768829345703,75.25251770019531,86.36973571777344,85.0851058959961
100,60.71110254526138,64.88455200195312,55.851593017578125,53.298431396484375,50.208404541015625,55.712364196777344,56.24260330200195,73.82090759277344,62.98890686035156,66.30626678466797,57.266361236572266,53.240482330322266,61.467193603515625,55.557472229003906,63.01251983642578,55.12858581542969,60.151187896728516,52.483619689941406,54.420875549316406,63.59528350830078,63.14362335205078,54.19536590576172,57.033817291259766,61.157958984375,56.032630920410156,57.26834487915039,54.931922912597656,45.80331039428711,60.33009719848633,63.04267883300781,60.19902420043945,56.0509033203125,57.956050872802734,56.15888977050781,67.7874526977539,71.4170913696289,55.764400482177734,66.64839172363281,64.44430541992188,69.18728637695312,69.52653503417969,66.16682434082031,62.97553634643555,60.79706954956055,63.84906768798828,65.6646728515625,74.19482421875,57.36653137207031,63.538936614990234,61.69377899169922,52.768157958984375,75.92412567138672,62.680240631103516,60.45014953613281,63.08000564575195,58.7995491027832,59.05961608886719,61.804969787597656,61.14508819580078,66.60828399658203,51.529327392578125,47.259456634521484,65.25353240966797,61.2135124206543,57.351444244384766,60.185726165771484,70.28204345703125,62.44342803955078,61.672306060791016,73.38153076171875,49.33818435668945,62.15080261230469,51.10224151611328,61.116241455078125,58.652976989746094,50.489723205566406,61.92864227294922,63.237876892089844,73.24837493896484,72.05462646484375
200,39.112447798252106,41.22968673706055,38.88454055786133,34.91360855102539,35.694610595703125,36.295799255371094,35.30452346801758,45.73307800292969,39.0460205078125,43.027198791503906,38.10337829589844,35.733585357666016,38.17912292480469,38.5849723815918,39.700679779052734,33.880096435546875,37.68049240112305,36.70360565185547,40.542327880859375,40.4617805480957,40.639068603515625,35.0778694152832,35.147708892822266,39.016597747802734,35.965675354003906,36.766571044921875,36.171688079833984,28.993192672729492,37.8536491394043,39.38770294189453,40.653160095214844,38.28467559814453,37.872615814208984,36.17888259887695,44.41097640991211,45.119808197021484,34.76335144042969,41.49893569946289,41.34385299682617,43.7662353515625,44.25193405151367,40.70722579956055,40.77460479736328,41.897613525390625,41.06486892700195,40.549896240234375,46.51313400268555,36.393714904785156,40.204193115234375,38.27264404296875,33.529144287109375,46.09904861450195,41.58951187133789,36.452510833740234,39.74174880981445,37.09526062011719,38.810691833496094,40.69862747192383,38.58970642089844,42.264564514160156,33.17707443237305,30.025707244873047,40.74998092651367,43.405029296875,36.4299430847168,44.126285552978516,46.119285583496094,40.110008239746094,37.87120056152344,45.538475036621094,32.5418815612793,40.83149337768555,33.84226989746094,38.228824615478516,36.76755142211914,31.802478790283203,38.940067291259766,39.87025451660156,47.223480224609375,48.170127868652344
300,22.229355812072754,21.922998428344727,26.7882137298584,20.132291793823242,24.94283676147461,20.17293930053711,19.443946838378906,24.372785568237305,22.0008602142334,23.51587677001953,22.125703811645508,22.571306228637695,21.297822952270508,26.026290893554688,21.769445419311523,18.641677856445312,20.081985473632812,24.058828353881836,30.287185668945312,22.451133728027344,23.493623733520508,20.213098526000977,18.913185119628906,21.156330108642578,19.403718948364258,21.0106143951416,20.159168243408203,16.107425689697266,20.536666870117188,21.27153778076172,25.803485870361328,24.952774047851562,21.205015182495117,20.22513198852539,23.644453048706055,23.947908401489258,19.475290298461914,22.011152267456055,22.938753128051758,23.813199996948242,23.645736694335938,21.37417221069336,22.791454315185547,28.869125366210938,22.426773071289062,21.684755325317383,26.011178970336914,19.709178924560547,21.272594451904297,20.756519317626953,18.553691864013672,23.90239906311035,22.98957061767578,19.24481773376465,21.660133361816406,20.293411254882812,21.931739807128906,22.184608459472656,20.883129119873047,22.667280197143555,19.816755294799805,16.43372344970703,22.106420516967773,29.26519203186035,20.511449813842773,33.786869049072266,24.858665466308594,22.13086700439453,20.115766525268555,23.531278610229492,18.33838653564453,22.62122344970703,21.123817443847656,20.46767807006836,20.024391174316406,17.49883460998535,21.461162567138672,22.660531997680664,26.511573791503906,27.115554809570312
400,14.682722210884094,13.045716285705566,21.223230361938477,13.524877548217773,20.301454544067383,12.965106010437012,12.181723594665527,14.80879020690918,14.848027229309082,14.475630760192871,14.987556457519531,16.31195831298828,13.926063537597656,21.404672622680664,13.493369102478027,11.796344757080078,12.308969497680664,19.616010665893555,27.032438278198242,13.955348014831543,16.326780319213867,12.597426414489746,11.886785507202148,12.782094955444336,12.044647216796875,14.214058876037598,13.196428298950195,10.258440971374512,13.20870590209961,13.0740327835083,20.44582748413086,20.110105514526367,13.351631164550781,12.772571563720703,13.674939155578613,14.343393325805664,12.6823148727417,13.005321502685547,14.178387641906738,14.257940292358398,14.080833435058594,12.863256454467773,14.573472023010254,21.044740676879883,13.261983871459961,13.426700592041016,16.65586280822754,12.277946472167969,12.993016242980957,12.926652908325195,11.696176528930664,14.015477180480957,14.800436973571777,11.820599555969238,13.27096939086914,12.399628639221191,13.593945503234863,13.716828346252441,12.677778244018555,13.671001434326172,13.410216331481934,10.535318374633789,13.837628364562988,22.4477481842041,14.072378158569336,29.758037567138672,15.182134628295898,14.027299880981445,12.237804412841797,13.939736366271973,12.132901191711426,14.162968635559082,16.343273162841797,12.673640251159668,12.072580337524414,10.98538589477539,13.176612854003906,15.73248291015625,18.139202117919922,18.68126678466797
500,11.147962287068367,9.072225570678711,18.914113998413086,10.422598838806152,19.983192443847656,10.088101387023926,8.377638816833496,10.398996353149414,11.72052001953125,9.969036102294922,11.455623626708984,14.777186393737793,9.921239852905273,19.03924560546875,9.575906753540039,8.202747344970703,8.670391082763672,15.745556831359863,25.189586639404297,9.715106964111328,12.55652141571045,9.6162748336792,8.689531326293945,8.68199348449707,8.666097640991211,9.975605964660645,9.501945495605469,7.41031551361084,9.998723983764648,9.630151748657227,18.32727813720703,16.84920883178711,9.529918670654297,9.864063262939453,9.282665252685547,9.603874206542969,10.033822059631348,9.181388854980469,10.412517547607422,10.05346393585205,9.720929145812988,9.12809944152832,11.289454460144043,19.265892028808594,9.298723220825195,9.689022064208984,11.822665214538574,9.522658348083496,9.086776733398438,8.982757568359375,8.880302429199219,9.44316291809082,11.236125946044922,8.297748565673828,9.266380310058594,9.076436996459961,10.017383575439453,9.723092079162598,8.599705696105957,9.411587715148926,9.905913352966309,7.596444129943848,9.555469512939453,19.043737411499023,11.462446212768555,29.055339813232422,10.555505752563477,9.390198707580566,8.394399642944336,9.376483917236328,8.629080772399902,10.31918716430664,13.735136985778809,8.5269136428833,8.65090560913086,7.659709453582764,9.079376220703125,11.25296401977539,13.47580337524414,14.160726547241211
600,9.322068266570568,6.822476863861084,18.52881622314453,8.382596015930176,17.47638702392578,8.09136962890625,6.477903842926025,7.983298301696777,8.85088062286377,7.401381969451904,9.823326110839844,12.840380668640137,8.057764053344727,19.484699249267578,7.165656089782715,6.158729076385498,6.528765678405762,15.067853927612305,25.38125991821289,7.2897210121154785,10.365776062011719,8.239057540893555,6.376361846923828,6.4374542236328125,6.286442279815674,7.298211574554443,8.430044174194336,5.546898365020752,7.445110321044922,7.607337474822998,17.4244327545166,16.619606018066406,7.466372013092041,8.556290626525879,6.838919162750244,7.064112663269043,8.388999938964844,7.514338493347168,8.471515655517578,8.0343017578125,7.815241813659668,6.699886322021484,8.941442489624023,17.514446258544922,7.126891613006592,7.52510929107666,10.221114158630371,7.821164608001709,6.858493804931641,6.837693691253662,6.803536891937256,7.023271560668945,8.727351188659668,6.221902370452881,6.804305553436279,7.366006374359131,8.19713020324707,7.275400161743164,6.542248725891113,7.423483848571777,9.395780563354492,5.823854923248291,7.427248954772949,19.122047424316406,10.109491348266602,26.695056915283203,8.054553985595703,7.70761251449585,6.541962146759033,6.89616584777832,6.747625350952148,8.357623100280762,14.158617973327637,6.465114593505859,6.727604389190674,5.787477016448975,6.718545913696289,10.388457298278809,12.518625259399414,12.828957557678223
700,8.225725557655096,5.487829685211182,18.9449405670166,7.567149639129639,18.1748046875,7.927340030670166,5.202662467956543,6.631704807281494,7.832510471343994,6.103715419769287,9.139155387878418,13.569372177124023,6.911464691162109,17.419160842895508,5.9349799156188965,5.022300720214844,5.414010047912598,12.773967742919922,23.157865524291992,6.127892017364502,9.250410079956055,7.157168388366699,5.449933052062988,5.867132663726807,5.430988788604736,6.2663774490356445,6.770552158355713,4.550517559051514,7.2105488777160645,5.684453964233398,16.042821884155273,18.237407684326172,6.157037258148193,7.12905740737915,5.761703014373779,5.863844394683838,7.091030120849609,5.816767692565918,6.738882064819336,6.349327564239502,6.0728440284729,5.712986469268799,8.196359634399414,15.26475715637207,5.84109354019165,6.42783260345459,9.094782829284668,5.682885646820068,6.1852850914001465,5.356118202209473,5.380526065826416,5.704668045043945,8.203418731689453,5.139960765838623,5.665990829467773,6.3163251876831055,6.546820640563965,6.611230850219727,5.3255133628845215,5.949591159820557,6.700119495391846,5.242537975311279,6.164513111114502,18.025148391723633,8.765131950378418,27.84234619140625,7.270533561706543,6.917654037475586,5.164420127868652,5.887836933135986,5.65400505065918,7.4466376304626465,12.410348892211914,5.215842247009277,5.822311878204346,4.756875514984131,5.512546539306641,9.081864356994629,11.26348876953125,11.840362548828125
800,7.566365368664265,4.779980659484863,18.411544799804688,7.49384880065918,19.282302856445312,7.154519081115723,4.311262130737305,5.391669273376465,7.304895401000977,5.0713653564453125,8.448854446411133,12.299945831298828,7.457849025726318,18.954965591430664,4.8146843910217285,4.355071544647217,4.499483585357666,11.872790336608887,21.369361877441406,4.813937187194824,9.020720481872559,6.0717387199401855,4.755799770355225,4.395648002624512,4.539309978485107,5.602615833282471,6.134148597717285,3.8648743629455566,5.684577465057373,5.501065254211426,17.296398162841797,16.250883102416992,5.391613960266113,7.010388374328613,4.626285552978516,4.902786731719971,6.689277172088623,4.908493518829346,6.4160075187683105,5.430485725402832,5.323774337768555,5.363681793212891,6.9026360511779785,15.890759468078613,4.844808101654053,5.0538554191589355,8.086129188537598,5.898247718811035,5.443892002105713,4.744052410125732,4.954954147338867,4.7921576499938965,7.436183452606201,4.3926167488098145,4.633697986602783,5.423544883728027,6.249761581420898,6.265048980712891,4.388821601867676,4.898765563964844,7.348902702331543,4.180145740509033,5.409480571746826,20.767471313476562,8.075424194335938,26.561134338378906,5.793328762054443,6.365849494934082,4.404631614685059,4.744541168212891,5.354208946228027,6.7883219718933105,11.229013442993164,4.6540937423706055,4.394471645355225,3.988786220550537,4.711789608001709,9.005982398986816,9.637981414794922,10.758458137512207
900,7.007747434079647,3.9015064239501953,18.575557708740234,6.73868465423584,18.549196243286133,6.237500190734863,3.9976139068603516,4.596179962158203,6.912619590759277,4.611788749694824,7.925288677215576,13.161055564880371,6.3680009841918945,17.116596221923828,4.555999279022217,3.650172710418701,3.874788761138916,11.700181007385254,25.08208465576172,4.471529483795166,8.738103866577148,5.799533843994141,3.971914768218994,3.7873451709747314,3.8774831295013428,5.3128581047058105,6.051816463470459,3.5250673294067383,5.878817081451416,4.227715969085693,15.641706466674805,15.237251281738281,4.746435165405273,6.573264122009277,3.865943670272827,4.266456604003906,5.223111152648926,4.127083778381348,5.369596004486084,4.797067165374756,4.529483318328857,4.1776957511901855,6.515267372131348,16.802335739135742,4.216546535491943,4.844326972961426,7.226667404174805,5.386097431182861,4.516072750091553,3.9298977851867676,4.121111869812012,4.000586986541748,7.248370170593262,3.895432233810425,4.08092737197876,4.74598503112793,5.245223522186279,5.934167385101318,3.7677114009857178,4.4634013175964355,5.278647422790527,3.428889513015747,4.663212776184082,17.324504852294922,7.421558856964111,26.682344436645508,5.728326320648193,5.45819091796875,4.147273063659668,3.99418306350708,4.782038688659668,6.356734752655029,11.879494667053223,3.641883611679077,3.6235501766204834,3.376516819000244,4.0966691970825195,8.411438941955566,10.180264472961426,10.444106101989746
