Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,70.34401297569275,60.347999572753906,71.20632934570312,87.29359436035156,52.587745666503906,70.54470825195312,71.56397247314453,57.84916687011719,59.04605484008789,92.96763610839844,70.62739562988281,64.7394027709961,66.80747985839844,78.05633544921875,56.66073226928711,89.54598999023438,67.09839630126953,70.9157485961914,64.7234115600586,69.32785034179688,66.85149383544922,75.57074737548828,67.81421661376953,68.64682006835938,63.06779479980469,79.33111572265625,60.800010681152344,73.12197875976562,67.32852935791016,68.65457153320312,67.61803436279297,71.88265991210938,77.2586441040039,54.70701217651367,76.7579574584961,83.11261749267578,73.77510070800781,63.999141693115234,78.26411437988281,58.770721435546875,72.46459197998047,75.10404968261719,61.03494644165039,64.94142150878906,74.42261505126953,73.12229919433594,84.36737060546875,74.29015350341797,63.83842849731445,61.759185791015625,64.95883178710938,69.07394409179688,65.8892822265625,62.16572570800781,75.27804565429688,82.67236328125,74.34137725830078,74.98245239257812,69.81439208984375,86.9976577758789,71.5108413696289,66.86878967285156,59.13493347167969,68.44100189208984,62.074066162109375,78.80951690673828,61.6058464050293,64.68505096435547,53.789146423339844,72.97290802001953,77.59584045410156,89.64270782470703,63.02467346191406,70.92497253417969,69.30554962158203,83.3740234375,70.33950805664062,89.25251770019531,70.51760864257812,62.54548263549805
100,60.35575756430626,49.491943359375,63.22715377807617,74.86011505126953,46.80522537231445,59.871585845947266,61.35874557495117,48.77362823486328,51.56340408325195,78.56754302978516,58.244224548339844,55.482276916503906,57.55665588378906,69.37511444091797,49.086856842041016,77.15625,55.386817932128906,61.52945327758789,58.30517578125,60.0088005065918,57.281620025634766,61.58940887451172,55.095638275146484,58.436729431152344,54.384315490722656,65.58851623535156,55.025062561035156,62.591976165771484,55.96548843383789,58.04830551147461,58.83781433105469,64.86141967773438,64.21175384521484,48.53385925292969,66.27667999267578,71.6355209350586,61.6790885925293,54.535667419433594,68.13020324707031,51.300289154052734,62.193260192871094,64.32660675048828,53.648311614990234,56.82308578491211,63.552215576171875,61.14995193481445,73.00602722167969,64.82633972167969,54.25001525878906,52.821964263916016,55.66446304321289,58.84099578857422,58.01292419433594,52.552894592285156,65.39840698242188,71.59037017822266,64.9289779663086,64.32809448242188,59.522274017333984,73.02494812011719,60.1429328918457,56.154396057128906,50.763484954833984,58.41099166870117,55.93064498901367,69.06991577148438,53.892154693603516,55.116729736328125,46.707550048828125,62.796390533447266,64.18197631835938,74.63395690917969,55.379173278808594,63.77141571044922,59.388938903808594,70.44158935546875,59.525821685791016,75.87443542480469,60.93073272705078,53.869163513183594
200,37.60316835343838,30.351547241210938,41.9996337890625,45.42768859863281,33.06583023071289,37.543331146240234,37.145294189453125,30.89193344116211,31.52972412109375,47.08551788330078,35.55889129638672,35.4795036315918,34.45951843261719,46.698368072509766,30.648889541625977,47.428436279296875,32.651756286621094,40.97393035888672,43.04066467285156,36.64348220825195,35.08891296386719,37.365440368652344,33.42242431640625,36.484100341796875,33.59959411621094,39.914302825927734,35.1074333190918,37.912696838378906,34.504730224609375,35.17144775390625,39.72092819213867,42.592491149902344,40.69471740722656,30.3653564453125,40.371036529541016,43.84367370605469,38.54109191894531,33.801727294921875,41.084190368652344,32.80664825439453,38.802921295166016,40.437381744384766,34.16902160644531,36.1230583190918,37.993247985839844,37.524261474609375,46.36458969116211,40.192447662353516,32.850364685058594,31.60634994506836,33.95352554321289,37.282684326171875,37.417633056640625,32.1197509765625,38.47914505004883,43.535057067871094,39.7309455871582,38.17776107788086,35.738494873046875,42.60603332519531,35.7776985168457,34.67121505737305,31.243797302246094,39.35711669921875,35.373714447021484,47.75981521606445,34.01136779785156,33.365047454833984,29.115598678588867,39.251888275146484,39.543392181396484,44.53727722167969,36.504058837890625,40.303226470947266,36.25382995605469,42.281227111816406,36.382850646972656,47.03667068481445,37.21650695800781,34.542457580566406
300,22.024923995137215,17.504079818725586,28.357261657714844,25.451528549194336,24.640928268432617,22.074609756469727,20.697620391845703,18.55469512939453,18.993938446044922,25.05035972595215,21.33804702758789,23.33654022216797,20.220500946044922,29.960498809814453,17.768264770507812,24.665111541748047,18.106307983398438,26.119728088378906,32.532264709472656,20.928359985351562,21.114551544189453,21.03365707397461,18.724239349365234,21.210372924804688,18.890533447265625,22.41415023803711,20.6540470123291,20.66988754272461,20.470842361450195,19.885406494140625,27.835582733154297,27.350217819213867,23.975717544555664,18.577377319335938,21.89266586303711,23.299236297607422,22.829782485961914,19.57151222229004,22.933849334716797,19.670469284057617,21.660053253173828,22.522443771362305,20.076770782470703,23.228700637817383,20.99478530883789,20.864797592163086,25.330360412597656,22.19902992248535,19.10894012451172,18.26782989501953,19.256671905517578,20.80364990234375,22.043115615844727,18.507522583007812,20.74338150024414,24.190601348876953,22.143152236938477,21.650009155273438,19.858135223388672,23.281545639038086,20.374679565429688,19.507064819335938,18.070140838623047,27.84774398803711,21.502403259277344,34.750370025634766,19.824460983276367,19.55697250366211,17.274831771850586,21.66299057006836,21.528732299804688,24.132463455200195,22.757129669189453,22.022226333618164,20.05307960510254,22.379375457763672,20.554353713989258,25.193124771118164,22.607378005981445,22.333223342895508
400,14.488437242805958,10.966896057128906,22.0975399017334,15.944144248962402,21.815610885620117,14.359294891357422,12.629992485046387,11.599387168884277,12.155065536499023,14.477442741394043,14.183394432067871,17.309864044189453,13.52185344696045,22.20940589904785,11.90158462524414,14.333261489868164,11.03552532196045,17.973020553588867,29.42526626586914,13.078075408935547,15.45604133605957,13.088020324707031,11.827235221862793,12.910863876342773,11.581717491149902,14.37734603881836,12.943428039550781,12.415489196777344,13.009169578552246,12.089860916137695,23.0152587890625,21.39464569091797,14.931899070739746,11.96175765991211,12.958399772644043,13.597128868103027,14.655041694641113,12.164850234985352,14.24273681640625,11.862068176269531,13.515735626220703,13.572920799255371,12.787650108337402,17.269792556762695,12.977961540222168,12.931783676147461,15.714308738708496,13.606949806213379,12.033559799194336,11.255424499511719,11.945036888122559,12.513193130493164,14.634502410888672,11.487444877624512,12.559377670288086,14.756699562072754,13.877401351928711,14.004101753234863,12.096003532409668,14.169668197631836,12.57409381866455,11.94880485534668,11.461108207702637,22.864089965820312,14.656563758850098,30.683521270751953,12.489912033081055,12.26728630065918,11.296161651611328,12.835866928100586,12.685565948486328,14.835421562194824,16.621383666992188,13.12413215637207,12.15235710144043,13.00092887878418,12.597311973571777,15.4026517868042,15.626012802124023,16.25428009033203
500,10.953985832631588,7.72373104095459,19.837614059448242,11.486202239990234,18.80499839782715,10.312836647033691,8.83786392211914,8.766229629516602,9.203204154968262,9.661754608154297,10.663435935974121,14.634686470031738,9.429845809936523,20.48688316345215,7.910890102386475,9.59857177734375,7.522012710571289,14.789782524108887,25.744733810424805,8.984577178955078,12.508641242980957,9.207422256469727,8.03166675567627,8.888418197631836,7.800788402557373,9.894700050354004,9.4751615524292,8.57194709777832,10.502847671508789,8.685138702392578,19.448457717895508,17.356792449951172,11.080761909484863,9.921163558959961,8.706724166870117,9.035970687866211,11.435131072998047,8.5676851272583,10.168255805969238,9.650986671447754,9.528674125671387,9.521522521972656,9.778011322021484,15.760237693786621,8.74478530883789,9.602108001708984,11.494476318359375,9.652082443237305,8.437922477722168,7.831530570983887,8.041498184204102,8.561029434204102,12.013923645019531,8.216102600097656,8.569413185119629,10.803500175476074,9.982967376708984,9.859580993652344,8.23636531829834,9.902427673339844,9.294661521911621,8.255271911621094,7.981541156768799,21.926969528198242,10.941509246826172,28.379596710205078,8.966292381286621,10.035799026489258,7.591116905212402,8.824288368225098,8.907927513122559,10.221013069152832,15.209136009216309,8.875412940979004,8.537837982177734,8.594414710998535,8.554659843444824,11.435013771057129,11.770346641540527,13.185402870178223
600,9.405918665230274,6.12332820892334,19.510398864746094,9.663187980651855,18.46942901611328,8.605053901672363,6.720722198486328,7.036961555480957,7.738868236541748,7.7509894371032715,8.146491050720215,13.743968963623047,8.519577980041504,19.076316833496094,6.981044769287109,7.338596343994141,5.9728546142578125,13.212533950805664,26.113601684570312,7.072494983673096,10.030081748962402,7.920623302459717,6.478835582733154,7.1105756759643555,6.355208873748779,8.453106880187988,8.100851058959961,6.71148681640625,8.568981170654297,6.928215980529785,19.918004989624023,16.712739944458008,8.133723258972168,8.344298362731934,6.700380802154541,6.966484546661377,9.519177436828613,6.790122032165527,8.853880882263184,7.6328535079956055,7.074855327606201,7.5661540031433105,9.021299362182617,13.76431655883789,7.130103588104248,7.422999382019043,10.329071044921875,7.732565879821777,6.971170425415039,6.572814464569092,6.473874092102051,6.843969821929932,9.153168678283691,6.425508975982666,6.719005584716797,8.420105934143066,8.716384887695312,8.363968849182129,6.359777927398682,7.559552192687988,7.7280707359313965,6.4402546882629395,6.611147403717041,22.655649185180664,9.436667442321777,26.5989990234375,7.2601189613342285,7.954881191253662,6.003976821899414,6.680892467498779,7.12800407409668,8.13211441040039,15.278478622436523,6.832214832305908,6.640870571136475,6.659087657928467,6.827396869659424,10.106188774108887,12.59347152709961,12.852365493774414
700,8.236948136240244,5.031924724578857,19.038908004760742,8.478569030761719,15.776203155517578,7.597104549407959,5.582934379577637,6.100788593292236,6.695075511932373,5.958653450012207,8.320106506347656,12.913150787353516,7.6493964195251465,18.840133666992188,6.0179667472839355,5.740320205688477,4.967830181121826,11.431607246398926,24.93545150756836,5.69813346862793,10.2669038772583,5.705047607421875,5.298422813415527,5.56330680847168,5.361851692199707,6.77401065826416,6.892117500305176,5.399397373199463,6.224766254425049,5.362082004547119,19.32642364501953,14.939619064331055,7.230679988861084,7.465089797973633,5.255124568939209,5.805231094360352,8.71480941772461,5.642553806304932,6.818191051483154,6.635879039764404,6.047062397003174,6.346939563751221,6.9020280838012695,13.844914436340332,5.26496696472168,6.982570648193359,8.727110862731934,6.3826470375061035,5.6593918800354,5.325134754180908,5.510986804962158,5.31687068939209,10.492719650268555,5.201762676239014,5.51573371887207,6.440999984741211,6.792744159698486,7.46209716796875,5.0770039558410645,5.853757381439209,6.659940719604492,5.203452110290527,5.487968921661377,19.934192657470703,7.936760425567627,27.96851348876953,6.897172451019287,6.85592794418335,5.003430366516113,5.264240264892578,5.447920322418213,6.982624053955078,13.253998756408691,5.36850643157959,5.324009418487549,5.194623947143555,5.553903579711914,9.760189056396484,11.635894775390625,12.382414817810059
800,7.4285696260631084,4.117770195007324,18.20378875732422,7.532581806182861,17.180517196655273,7.128869533538818,4.619633674621582,4.696233749389648,6.7849321365356445,4.9150848388671875,7.0424675941467285,12.065506935119629,5.882038593292236,17.402502059936523,5.092890739440918,4.808358669281006,4.185545444488525,10.291306495666504,24.949743270874023,4.971199989318848,10.919910430908203,5.680120944976807,4.367214202880859,4.426431179046631,4.514511585235596,5.865138053894043,6.817302227020264,4.444534778594971,6.170042514801025,4.6405110359191895,19.3555965423584,14.813254356384277,5.881556510925293,7.231882095336914,4.264777183532715,4.830550670623779,7.383322715759277,4.628843307495117,6.3449320793151855,5.845295429229736,5.116114616394043,5.259800434112549,6.812012195587158,12.998919486999512,5.020148277282715,5.3963799476623535,6.803170680999756,5.748051643371582,4.890512466430664,4.142938137054443,4.419740676879883,4.408545970916748,8.838743209838867,4.344404220581055,4.492704391479492,6.007143020629883,6.336988925933838,6.160927772521973,4.139257907867432,5.056638717651367,5.914859771728516,4.194674491882324,4.836734771728516,20.636823654174805,6.761422634124756,27.98968505859375,5.250581741333008,5.619315147399902,3.9985766410827637,4.449123382568359,5.299188613891602,5.845815658569336,11.596017837524414,4.505488872528076,4.926960468292236,4.219024181365967,4.405186653137207,7.8697991371154785,10.124770164489746,11.723114013671875
900,6.974677141755819,3.470592737197876,16.670434951782227,6.950972080230713,16.184450149536133,6.265578746795654,4.331715106964111,4.730179786682129,6.772282123565674,4.2417778968811035,5.979063510894775,13.46723747253418,6.886362075805664,17.91775131225586,3.9747114181518555,3.9779176712036133,3.533994197845459,11.43507194519043,25.801393508911133,4.107903957366943,9.269115447998047,5.3323516845703125,3.7626843452453613,3.9455318450927734,3.5563743114471436,5.318902492523193,6.088775634765625,3.7305755615234375,5.6713337898254395,3.7283191680908203,17.804113388061523,15.153678894042969,5.813617706298828,6.242933750152588,4.041040420532227,4.132922649383545,7.770501613616943,3.777153253555298,5.593240261077881,5.735153675079346,4.9754862785339355,4.871160984039307,6.238996982574463,13.147075653076172,3.694307565689087,5.647716522216797,7.627192974090576,4.660046577453613,4.263288497924805,4.149763107299805,3.9465389251708984,3.895651340484619,9.199379920959473,3.711487054824829,4.060619831085205,4.784597396850586,5.554906845092773,6.403926372528076,3.5783350467681885,4.27885627746582,5.442533016204834,3.5391440391540527,4.4602179527282715,19.130199432373047,7.718283176422119,26.080312728881836,5.039428234100342,5.922428607940674,3.657991409301758,3.7252042293548584,4.6545729637146,5.087594985961914,11.562029838562012,3.7862703800201416,3.6687684059143066,3.7805347442626953,3.9823434352874756,7.793600559234619,9.028990745544434,11.082000732421875
