Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,72.70246744155884,81.7801284790039,68.80491638183594,79.24394226074219,82.9149398803711,79.20086669921875,63.571510314941406,65.85926055908203,62.77901840209961,65.32017517089844,64.2999267578125,71.54129028320312,67.54161834716797,73.89775085449219,69.7408447265625,55.73479080200195,83.61161041259766,72.15179443359375,66.98442077636719,66.09480285644531,63.759056091308594,68.05842590332031,70.1514663696289,65.4015121459961,72.02377319335938,74.6429672241211,75.0808334350586,50.782779693603516,70.10505676269531,84.0849838256836,64.70722961425781,64.11389923095703,73.30155181884766,78.3503189086914,63.6271858215332,69.02967834472656,64.99711608886719,68.78789520263672,67.88969421386719,68.78602600097656,66.57186126708984,83.59353637695312,66.12345886230469,66.90457916259766,66.40833282470703,65.9839096069336,62.34526062011719,76.28278350830078,65.46174621582031,70.59154510498047,74.26154327392578,62.9597053527832,86.62043762207031,66.98296356201172,62.68360900878906,64.53626251220703,69.67265319824219,72.50344848632812,73.11853790283203,71.86023712158203,69.78337860107422,83.83931732177734,63.00812530517578,73.1431655883789,69.51062774658203,73.5894546508789,63.56058120727539,64.70532989501953,72.7447738647461,69.14938354492188,70.52916717529297,69.84671783447266,59.68434524536133,67.21212768554688,52.49544906616211,69.99954223632812,71.4488525390625,61.47196960449219,70.74919128417969,67.51803588867188
100,69.31012684106827,72.90422058105469,61.78825759887695,68.1349105834961,72.9815902709961,67.26052856445312,56.32086944580078,56.96323776245117,55.83482360839844,60.27445983886719,57.2728157043457,62.6729621887207,58.559486389160156,67.47401428222656,61.694488525390625,50.39866638183594,74.06670379638672,64.64562225341797,61.67377471923828,57.62690353393555,58.17634201049805,60.83916091918945,65.39111328125,58.718345642089844,62.806251525878906,66.5719223022461,65.07453918457031,45.85124969482422,60.88373565673828,74.0199203491211,56.91497039794922,59.077266693115234,65.44721221923828,66.86194610595703,56.091007232666016,58.3387565612793,57.4099006652832,61.520870208740234,58.376434326171875,60.54314041137695,60.22031784057617,69.90131378173828,56.76823425292969,59.476539611816406,58.10025405883789,56.34999084472656,57.821617126464844,65.1139144897461,58.747005462646484,63.56142044067383,66.40410614013672,59.72248077392578,73.85009765625,59.991981506347656,54.76329040527344,56.361759185791016,61.314029693603516,62.594329833984375,67.8021011352539,62.44200134277344,60.9458122253418,74.40652465820312,55.48115539550781,64.49746704101562,59.126399993896484,63.0851936340332,57.546512603759766,59.166114807128906,62.8459358215332,58.91911697387695,62.482852935791016,61.92210388183594,52.56229019165039,57.009334564208984,46.674259185791016,61.439491271972656,61.627010345458984,54.20596694946289,63.560096740722656,59.964202880859375
200,52.27940568327904,50.788265228271484,44.43671417236328,47.30647277832031,50.91397476196289,46.134944915771484,38.69466018676758,39.384944915771484,39.1237678527832,43.04694747924805,38.20118713378906,43.51628494262695,38.844608306884766,48.973045349121094,41.980045318603516,39.825740814208984,53.04835510253906,46.54800796508789,45.823204040527344,40.600040435791016,41.54605484008789,42.493507385253906,44.82577133178711,37.277320861816406,42.534610748291016,44.6560173034668,44.13664627075195,31.3834228515625,40.3014030456543,50.431243896484375,41.80384826660156,42.10377502441406,43.9965934753418,45.532073974609375,36.905784606933594,41.3742790222168,40.758602142333984,40.653526306152344,39.309017181396484,42.306888580322266,41.987953186035156,46.248748779296875,39.00698471069336,42.61909103393555,40.8621711730957,38.21507263183594,40.826820373535156,44.70002365112305,41.07343673706055,41.92374038696289,48.9684944152832,47.79901885986328,50.78152847290039,39.420753479003906,42.065364837646484,38.830020904541016,40.99635314941406,43.68458557128906,45.18197250366211,44.14113235473633,41.60795593261719,56.74094772338867,36.16282653808594,46.36699676513672,39.476009368896484,46.74299240112305,42.606666564941406,44.901039123535156,44.611690521240234,41.832523345947266,41.435665130615234,45.352386474609375,38.611629486083984,36.713191986083984,33.51665115356445,39.79893493652344,40.125911712646484,36.94841766357422,45.1416015625,43.56363296508789
300,41.576731741428375,28.47052001953125,32.296180725097656,29.325855255126953,34.408470153808594,29.81182098388672,24.717500686645508,26.528907775878906,24.87824249267578,27.163354873657227,25.687721252441406,30.163419723510742,25.240190505981445,33.705528259277344,26.93022918701172,24.17766571044922,30.265024185180664,33.04738235473633,35.407752990722656,28.303539276123047,28.860301971435547,26.61117172241211,30.571189880371094,21.688983917236328,30.15973472595215,28.741167068481445,28.508115768432617,19.89003562927246,26.823198318481445,31.267292022705078,29.26870346069336,29.506210327148438,28.709714889526367,28.95342445373535,22.913192749023438,25.839427947998047,27.75263023376465,26.250276565551758,27.32842254638672,28.011581420898438,24.928434371948242,29.124008178710938,26.37366485595703,30.892641067504883,24.962133407592773,24.913114547729492,27.576810836791992,28.578125,25.00510025024414,28.730270385742188,36.71491241455078,31.55167007446289,33.19211196899414,25.814651489257812,26.699697494506836,27.32292938232422,28.263938903808594,28.296457290649414,26.390514373779297,28.004249572753906,28.033740997314453,32.795963287353516,22.280546188354492,32.747215270996094,25.107145309448242,35.651771545410156,31.301063537597656,36.027076721191406,26.059907913208008,24.168750762939453,26.034648895263672,30.296649932861328,27.059728622436523,21.458301544189453,22.12639808654785,22.97431182861328,28.825674057006836,25.132474899291992,29.54381561279297,30.579927444458008
400,39.91339120268822,25.81165313720703,26.110553741455078,20.753700256347656,27.573257446289062,22.166667938232422,17.499202728271484,19.7380313873291,18.46062660217285,19.780160903930664,20.204113006591797,23.964433670043945,18.858457565307617,26.87710952758789,21.11257553100586,19.649169921875,22.74197769165039,25.370031356811523,30.155479431152344,21.085161209106445,23.875892639160156,20.903287887573242,25.891206741333008,15.5569429397583,25.22510528564453,23.564138412475586,22.520465850830078,14.961129188537598,21.753494262695312,25.753355026245117,24.90839195251465,24.334949493408203,21.442060470581055,20.921520233154297,16.522348403930664,19.14899253845215,22.709365844726562,20.946043014526367,22.468782424926758,21.571630477905273,18.111186981201172,22.059616088867188,20.18370819091797,25.90878677368164,17.279844284057617,19.794641494750977,21.062097549438477,21.667724609375,19.129383087158203,21.9342041015625,26.320730209350586,26.930444717407227,26.065940856933594,18.707277297973633,21.326038360595703,21.072465896606445,22.840044021606445,20.886734008789062,17.124107360839844,21.06387710571289,21.781347274780273,29.57744789123535,15.910754203796387,26.591020584106445,18.840734481811523,31.120216369628906,22.427846908569336,26.716283798217773,28.829387664794922,19.22646713256836,19.20293617248535,21.888710021972656,22.285022735595703,15.115776062011719,19.047693252563477,15.343253135681152,24.121498107910156,19.624101638793945,22.500141143798828,23.523757934570312
500,34.825330182909966,18.728609085083008,23.131826400756836,16.791719436645508,24.16632843017578,17.796567916870117,15.465641021728516,15.84771728515625,14.87533187866211,15.830538749694824,17.15658187866211,20.09178924560547,15.906196594238281,22.960315704345703,16.613025665283203,13.300362586975098,19.077606201171875,21.36273193359375,27.230606079101562,17.90813446044922,20.22327423095703,17.30640411376953,18.419668197631836,15.132933616638184,22.683643341064453,19.369510650634766,17.999370574951172,11.678235054016113,17.918041229248047,22.29553985595703,22.959716796875,21.045366287231445,17.048816680908203,16.799985885620117,12.942296028137207,15.855666160583496,18.245038986206055,14.959599494934082,18.649492263793945,18.203113555908203,14.371498107910156,18.955997467041016,17.567401885986328,21.899677276611328,14.061212539672852,16.547657012939453,17.394126892089844,17.448633193969727,16.450414657592773,16.743030548095703,16.495460510253906,19.167308807373047,21.467615127563477,15.531192779541016,16.820758819580078,18.331525802612305,18.70623207092285,18.335613250732422,12.002018928527832,17.776845932006836,18.10877227783203,20.571887969970703,12.18440055847168,23.821142196655273,15.610614776611328,28.41891860961914,19.996780395507812,19.97323989868164,34.4356803894043,17.468387603759766,15.716880798339844,18.009817123413086,20.1370906829834,13.430562973022461,17.65715980529785,11.04776382446289,18.506919860839844,16.228368759155273,19.82448387145996,19.472450256347656
600,33.76969434320927,25.74597930908203,20.969158172607422,14.682579040527344,21.996986389160156,16.353487014770508,15.054095268249512,14.328418731689453,13.571453094482422,15.5231351852417,15.962298393249512,18.96893882751465,14.321364402770996,21.97152328491211,15.514842987060547,10.457098007202148,15.9564790725708,18.273826599121094,26.757034301757812,17.611156463623047,19.13315200805664,18.38140296936035,15.3435697555542,19.325963973999023,16.12590789794922,17.693735122680664,15.791779518127441,11.64172077178955,18.104228973388672,17.89995002746582,21.57706069946289,19.8193359375,16.154390335083008,16.327184677124023,10.930373191833496,14.87929916381836,17.089723587036133,14.213366508483887,17.371156692504883,18.4978084564209,12.493968963623047,20.190378189086914,15.26634407043457,20.3460693359375,14.015494346618652,17.110368728637695,15.880690574645996,15.293874740600586,14.67819595336914,13.273157119750977,13.24360466003418,22.082542419433594,19.93588638305664,12.250153541564941,13.075163841247559,14.826011657714844,17.113441467285156,16.96240997314453,9.780126571655273,18.281871795654297,16.497926712036133,20.1966609954834,10.351329803466797,22.37079620361328,14.14733600616455,30.79180335998535,18.012577056884766,18.233810424804688,23.403282165527344,12.576033592224121,15.492637634277344,15.726763725280762,18.858352661132812,10.668179512023926,14.197052955627441,9.157916069030762,15.123039245605469,15.435394287109375,19.02618980407715,17.876758575439453
700,34.38507032394409,20.566551208496094,20.205493927001953,13.856900215148926,21.797626495361328,15.625946998596191,13.412527084350586,14.026949882507324,12.047743797302246,13.801830291748047,14.306443214416504,16.946569442749023,13.033121109008789,20.763818740844727,18.3878173828125,8.30843734741211,13.025116920471191,15.679622650146484,27.262928009033203,13.791729927062988,17.71828269958496,16.26927375793457,14.090978622436523,22.757526397705078,13.842131614685059,15.989930152893066,14.615906715393066,10.60141372680664,17.880006790161133,15.445638656616211,20.865802764892578,20.63333511352539,14.530609130859375,14.457184791564941,11.159207344055176,12.419882774353027,15.295166969299316,12.820862770080566,15.564678192138672,18.50436782836914,11.345861434936523,16.99104118347168,13.601231575012207,19.47393798828125,17.280866622924805,15.401580810546875,14.73989486694336,17.069211959838867,12.371783256530762,11.748442649841309,12.7719087600708,18.502126693725586,18.084915161132812,10.539665222167969,15.177437782287598,12.785091400146484,15.369293212890625,15.362735748291016,10.912334442138672,18.132047653198242,15.028517723083496,14.632292747497559,9.090246200561523,20.634214401245117,13.97285270690918,28.043203353881836,15.031489372253418,15.067551612854004,18.602210998535156,9.810137748718262,14.057602882385254,15.108015060424805,17.393688201904297,8.604418754577637,12.771598815917969,7.451961517333984,17.350557327270508,14.59394645690918,18.13117218017578,17.239608764648438
800,34.30372440814972,16.369298934936523,18.552444458007812,13.437058448791504,19.722837448120117,14.561650276184082,16.633115768432617,14.21716594696045,11.646029472351074,11.789497375488281,14.154483795166016,16.358381271362305,12.238424301147461,20.70986557006836,19.15351676940918,7.927943706512451,11.977075576782227,14.109367370605469,26.373533248901367,12.516831398010254,17.647899627685547,14.520956993103027,15.91830062866211,21.914104461669922,13.512513160705566,15.229662895202637,13.927119255065918,10.168993949890137,16.185565948486328,14.180683135986328,20.005483627319336,19.2691707611084,14.121057510375977,13.50558853149414,9.885068893432617,11.863933563232422,15.340620040893555,14.607135772705078,14.082983016967773,16.302295684814453,11.47092056274414,18.592090606689453,13.207418441772461,18.330453872680664,20.68582534790039,13.202496528625488,14.603598594665527,16.20753288269043,12.697402000427246,12.425063133239746,12.27868938446045,12.64741325378418,16.64093589782715,10.1221284866333,15.942688941955566,12.875212669372559,13.921900749206543,14.384631156921387,8.798785209655762,16.8311824798584,14.496051788330078,11.119205474853516,8.215351104736328,21.251310348510742,12.961684226989746,27.331533432006836,12.956485748291016,12.950639724731445,20.094812393188477,7.991748809814453,15.357431411743164,15.762234687805176,16.476083755493164,8.784074783325195,10.796111106872559,6.309589862823486,18.113157272338867,13.918861389160156,17.362329483032227,15.848370552062988
900,34.36969868838787,14.576205253601074,18.916954040527344,13.677641868591309,20.4285831451416,13.61496353149414,20.255523681640625,13.647025108337402,10.773856163024902,11.159863471984863,14.317209243774414,16.771385192871094,12.41377067565918,19.280261993408203,15.65135383605957,12.158259391784668,12.344804763793945,13.353102684020996,25.97930335998535,12.360355377197266,16.233373641967773,12.820525169372559,14.444846153259277,15.143293380737305,13.616703033447266,14.863412857055664,14.142119407653809,10.778857231140137,16.74966812133789,15.272909164428711,20.012025833129883,19.713350296020508,15.018390655517578,13.332109451293945,9.98713207244873,11.322408676147461,15.325182914733887,14.42347526550293,13.337881088256836,16.490446090698242,11.8706636428833,15.930514335632324,13.654960632324219,17.33718490600586,17.74083137512207,14.269784927368164,14.013615608215332,15.550393104553223,12.155609130859375,12.170127868652344,11.265868186950684,9.944336891174316,15.62585163116455,10.324511528015137,16.214202880859375,14.265527725219727,13.008020401000977,14.440407752990723,7.677760124206543,15.691675186157227,13.817343711853027,16.69072914123535,7.628939151763916,21.151718139648438,13.380472183227539,28.22350311279297,12.969781875610352,11.611785888671875,19.24896240234375,9.159165382385254,15.284573554992676,15.598075866699219,15.96777629852295,10.73068618774414,10.602263450622559,5.783319473266602,16.903369903564453,14.538064002990723,15.855345726013184,16.017601013183594
