Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,124.94053840637207,67.97674560546875,60.95473098754883,69.34609985351562,71.71650695800781,81.89535522460938,78.83060455322266,69.82737731933594,67.75618743896484,72.47350311279297,62.99808120727539,73.80929565429688,69.05154418945312,67.71617889404297,68.74638366699219,67.97552490234375,59.20554733276367,79.48979187011719,74.58078002929688,68.11615753173828,70.74493408203125,71.078369140625,69.15754699707031,65.69586181640625,72.34264373779297,81.53547668457031,54.784454345703125,65.67926025390625,75.39379119873047,74.01870727539062,55.28163146972656,59.552040100097656,80.91222381591797,66.12793731689453,65.08061218261719,73.6259536743164,75.8772201538086,59.58319854736328,64.20811462402344,94.14735412597656,71.88793182373047,66.34446716308594,73.2522201538086,63.2871208190918,61.89547348022461,65.38895416259766,80.22151184082031,73.40830993652344,59.6988410949707,58.97489929199219,83.75138854980469,62.083858489990234,67.69054412841797,70.04653930664062,64.02812194824219,75.06232452392578,58.02455139160156,71.92871856689453,70.59971618652344,65.91858673095703,62.67006301879883,57.6263313293457,75.07909393310547,65.86640167236328,60.34992980957031,79.01191711425781,76.4599380493164,68.42619323730469,80.44769287109375,72.37097930908203,70.5728988647461,67.55697631835938,86.03376007080078,76.34170532226562,87.8959732055664,82.1989517211914,54.819061279296875,64.61955261230469,83.77777099609375,62.360595703125
100,141.11648446321487,104.90306854248047,61.09355163574219,66.48335266113281,73.02664184570312,74.08889770507812,69.16828918457031,79.3750991821289,64.5531997680664,73.0093994140625,64.03993225097656,68.88568115234375,70.62147521972656,66.20709228515625,72.46166229248047,68.26746368408203,73.69483947753906,79.57711791992188,74.51078033447266,72.03042602539062,75.8740463256836,71.93577575683594,78.72076416015625,56.87550735473633,82.83849334716797,79.8780746459961,59.45188522338867,66.4666519165039,76.7140884399414,73.71687316894531,61.582332611083984,62.45024490356445,78.70317077636719,66.6183853149414,68.84030151367188,66.34960174560547,72.17784881591797,61.646968841552734,66.10384368896484,82.60965728759766,81.8445816040039,70.51959228515625,75.565185546875,61.65504455566406,64.21393585205078,68.80297088623047,79.7671890258789,68.84306335449219,66.77217102050781,62.365997314453125,84.87726593017578,60.45485305786133,68.79193115234375,78.0808334350586,80.2241439819336,73.7003402709961,59.354583740234375,67.98511505126953,94.3272933959961,66.33221435546875,65.79478454589844,60.41200256347656,64.60388946533203,68.69943237304688,63.675811767578125,73.56423950195312,78.4856948852539,74.7745590209961,111.41834259033203,63.005191802978516,72.30485534667969,71.95555877685547,80.91046142578125,77.9172134399414,88.51046752929688,71.32638549804688,57.88211441040039,64.87518310546875,84.8136978149414,61.92963790893555
200,139.47460228204727,114.16960906982422,62.054359436035156,69.59510803222656,71.4395980834961,69.6456298828125,65.53679656982422,77.89138793945312,57.79248046875,60.875247955322266,60.79112243652344,69.05838012695312,69.56104278564453,66.8884048461914,82.81181335449219,63.465721130371094,74.81693267822266,75.91128540039062,72.14395141601562,83.07505798339844,74.68351745605469,69.769775390625,70.31504821777344,198.2209014892578,84.20665740966797,69.73956298828125,61.25043869018555,69.72583770751953,77.42922973632812,61.474205017089844,66.18173217773438,64.18525695800781,74.85504913330078,66.05241394042969,61.401710510253906,55.51119613647461,69.09044647216797,77.01253509521484,75.5761947631836,68.8912124633789,87.90010070800781,78.46582794189453,68.20194244384766,66.86309814453125,77.53270721435547,70.95721435546875,75.8382797241211,58.64249038696289,82.17256927490234,69.51250457763672,85.1925277709961,115.20880126953125,67.62249755859375,73.35006713867188,99.5988540649414,67.79512023925781,71.54646301269531,74.93576049804688,72.38493347167969,74.81747436523438,70.80302429199219,64.98108673095703,52.796669006347656,66.90186309814453,64.60665893554688,71.88501739501953,70.87886810302734,72.49016571044922,78.43040466308594,53.89418029785156,66.3263931274414,71.72227478027344,76.39584350585938,89.34182739257812,77.30804443359375,52.914920806884766,56.07390594482422,65.40498352050781,81.18325805664062,62.95610046386719
300,130.5547776222229,76.5909194946289,61.83462905883789,72.0322036743164,69.3768081665039,62.889556884765625,69.51618957519531,65.41714477539062,57.00959014892578,61.06623840332031,65.35159301757812,67.68447875976562,68.65158081054688,69.1967544555664,70.06805419921875,69.1698989868164,73.2049331665039,66.67796325683594,70.20657348632812,89.82217407226562,71.68766784667969,65.5988540649414,58.01198196411133,160.78042602539062,79.4704360961914,65.0373306274414,65.3121109008789,65.91028594970703,68.5005874633789,85.46470642089844,69.69407653808594,65.17516326904297,76.01226806640625,69.68074035644531,64.8914566040039,50.647216796875,67.48661804199219,63.7406120300293,75.55427551269531,63.96280288696289,75.37162017822266,75.42633819580078,66.24301147460938,65.76911926269531,78.25975799560547,70.20122528076172,66.54801940917969,58.626495361328125,83.41473388671875,77.73707580566406,83.5556869506836,108.2743148803711,74.152099609375,65.51068115234375,77.57073211669922,55.94771957397461,73.66307067871094,81.81605529785156,53.79789733886719,70.40580749511719,69.53679656982422,49.36186218261719,46.50279235839844,69.27516174316406,67.92670440673828,72.30599975585938,62.044864654541016,68.36685180664062,72.9925308227539,56.70079040527344,57.44999694824219,73.6204605102539,74.32340240478516,91.53748321533203,81.96874237060547,41.349246978759766,76.53260040283203,64.74678039550781,71.63184356689453,65.96109771728516
400,133.97126561403275,54.48955154418945,62.939815521240234,71.2651596069336,69.14803314208984,64.08311462402344,76.29664611816406,64.32707977294922,54.61687088012695,60.32952117919922,65.43944549560547,67.28148651123047,65.96495056152344,69.14126586914062,60.839630126953125,68.02923583984375,84.20770263671875,59.49858856201172,69.479736328125,79.3826675415039,70.86648559570312,57.35179138183594,66.18000793457031,160.07168579101562,83.66976928710938,63.035648345947266,69.50349426269531,64.10466766357422,66.19791412353516,89.08781433105469,70.90384674072266,65.63636016845703,79.03787231445312,73.8758773803711,59.560028076171875,59.179710388183594,68.86811065673828,58.088401794433594,69.52449035644531,71.15765380859375,68.49287414550781,69.31314086914062,67.86769104003906,68.16415405273438,71.33926391601562,68.42086791992188,64.22366333007812,66.27229309082031,81.64291381835938,65.91278076171875,91.59870147705078,90.1264877319336,74.25678253173828,59.823272705078125,75.24996185302734,55.459930419921875,68.63514709472656,79.35379028320312,41.806793212890625,76.3171157836914,68.99297332763672,49.578521728515625,41.132843017578125,68.03059387207031,71.63672637939453,70.8702163696289,61.04146957397461,56.76837921142578,75.7734375,79.35842895507812,54.82001495361328,68.44853210449219,72.91799926757812,67.90582275390625,78.21711730957031,33.67050552368164,64.63184356689453,69.77249908447266,69.88652038574219,66.29653930664062
500,124.23812574148178,39.644004821777344,63.953861236572266,69.58786010742188,68.85115051269531,66.14340209960938,70.7662124633789,66.11658477783203,50.970489501953125,59.48153305053711,63.76630783081055,65.4046859741211,67.21430969238281,69.83634948730469,57.11636734008789,80.48457336425781,85.0972671508789,51.18983840942383,68.50297546386719,84.30888366699219,69.11791229248047,66.55442810058594,76.7448959350586,106.13253784179688,69.85897827148438,66.19068145751953,65.89017486572266,54.0921630859375,61.60906219482422,88.39634704589844,70.91300964355469,70.20703887939453,75.17753601074219,72.19776153564453,72.74114990234375,73.50060272216797,67.8354721069336,66.8082504272461,72.49221801757812,79.63253784179688,73.04566192626953,78.11236572265625,72.99524688720703,67.59973907470703,58.396461486816406,75.45844268798828,64.85720825195312,67.49644470214844,72.20663452148438,65.65777587890625,76.62470245361328,97.43946075439453,73.80606079101562,55.42705154418945,67.09687805175781,55.90884780883789,72.05210876464844,74.67940521240234,31.356220245361328,64.43112182617188,72.56947326660156,105.72662353515625,36.34327697753906,69.14966583251953,72.55565643310547,70.56267547607422,49.41122055053711,44.04328536987305,59.449005126953125,58.365272521972656,65.32649230957031,63.677947998046875,71.45339965820312,70.37353515625,81.63533782958984,26.671466827392578,73.97013854980469,70.10345458984375,70.18689727783203,64.2823486328125
600,121.67162597179413,28.426198959350586,64.57691192626953,70.11475372314453,72.37319946289062,64.72846984863281,72.36180877685547,57.627105712890625,49.950096130371094,64.76112365722656,63.137184143066406,63.155399322509766,62.93186569213867,69.3415756225586,66.86641693115234,70.87149047851562,80.7814712524414,45.30668640136719,68.3132095336914,75.88995361328125,70.62696075439453,57.818267822265625,79.76638793945312,67.3616943359375,74.97643280029297,75.7918472290039,64.56655883789062,56.748497009277344,60.18354415893555,74.02684020996094,71.88746643066406,73.73114776611328,64.43484497070312,71.68350219726562,79.6513900756836,57.147674560546875,65.14181518554688,80.04032897949219,71.79519653320312,78.97160339355469,78.5272216796875,75.14654541015625,68.90387725830078,67.16798400878906,58.97389602661133,73.03411102294922,64.09477233886719,72.99334716796875,71.71891784667969,91.08222961425781,68.52052307128906,65.13323974609375,70.72383117675781,50.26933288574219,79.54315185546875,57.4491081237793,71.10137939453125,73.86064147949219,44.93149948120117,71.28548431396484,72.5263671875,68.7564468383789,31.701017379760742,68.66629791259766,68.38082885742188,70.84630584716797,38.35906219482422,37.82032775878906,40.525699615478516,41.7038459777832,73.89118957519531,61.85368728637695,68.76651000976562,47.45382308959961,78.80816650390625,21.193708419799805,64.29554748535156,68.44839477539062,67.15079498291016,66.10781860351562
700,117.54215240478516,38.40119171142578,66.25263977050781,70.05093383789062,68.8921127319336,60.882049560546875,53.61680221557617,55.56572723388672,47.890655517578125,54.16654968261719,61.52119064331055,62.08541488647461,67.0024642944336,68.80183410644531,56.02842330932617,48.985870361328125,63.98414993286133,42.41547775268555,69.23238372802734,72.54623413085938,66.38910675048828,54.928524017333984,65.58674621582031,45.773799896240234,57.544376373291016,76.02479553222656,62.926021575927734,87.5442123413086,65.40076446533203,64.34380340576172,71.76203918457031,70.88444519042969,64.47002410888672,76.83903503417969,67.43492126464844,57.664066314697266,65.24958801269531,76.95838928222656,58.59174728393555,78.82157897949219,78.1303939819336,77.40287017822266,66.8788833618164,66.55563354492188,68.88159942626953,64.4677734375,65.5975570678711,64.58627319335938,73.72238159179688,72.80384826660156,59.511837005615234,46.17056655883789,65.57028198242188,48.447532653808594,54.424564361572266,54.82951736450195,59.51247024536133,72.3901596069336,35.88495635986328,72.5078353881836,63.21376419067383,49.335235595703125,29.232343673706055,71.38186645507812,64.41000366210938,70.49466705322266,44.230186462402344,38.661808013916016,31.800161361694336,135.35031127929688,73.89627838134766,71.31774139404297,69.15548706054688,57.76032638549805,86.52406311035156,17.535131454467773,76.20054626464844,67.64532470703125,66.78268432617188,62.686676025390625
800,123.65022039413452,40.053001403808594,68.40081787109375,72.5418930053711,70.16563415527344,57.29488754272461,54.896366119384766,57.77012252807617,47.75386047363281,52.830867767333984,63.6922492980957,64.14071655273438,61.489227294921875,66.71753692626953,56.88551712036133,66.14266967773438,53.47877883911133,37.760520935058594,68.7838363647461,69.5117416381836,65.87895202636719,53.888065338134766,67.17636108398438,36.52668762207031,71.54431915283203,66.2098159790039,72.0432357788086,72.92597961425781,75.16339111328125,82.54666137695312,71.08949279785156,69.32714080810547,71.13379669189453,74.04979705810547,66.38824462890625,83.58972930908203,64.87176513671875,87.45454406738281,68.1382827758789,66.32508850097656,77.61233520507812,72.23042297363281,73.36190795898438,66.2889404296875,60.8012580871582,55.293678283691406,62.53913116455078,71.87126922607422,73.92406463623047,72.10539245605469,53.394168853759766,34.136009216308594,69.1600570678711,50.1604118347168,58.58026885986328,57.80510711669922,68.9461441040039,69.65902709960938,48.921669006347656,72.16693115234375,67.24423217773438,45.35442352294922,25.412179946899414,69.74962615966797,64.07614135742188,69.9107437133789,45.69757843017578,40.656532287597656,34.008060455322266,119.78450012207031,79.4655990600586,64.92813110351562,71.03678894042969,51.070594787597656,76.20150756835938,14.604589462280273,73.90831756591797,65.17296600341797,67.30848693847656,63.60771560668945
900,111.02665954828262,41.219051361083984,67.70294952392578,67.63002014160156,71.46511840820312,65.85929107666016,68.38470458984375,49.15556716918945,44.00643539428711,56.55158233642578,66.26850891113281,67.25565338134766,60.680965423583984,65.61853790283203,53.39678192138672,76.48689270019531,45.92585754394531,32.41878890991211,67.47986602783203,55.19287109375,67.80276489257812,81.27691650390625,57.058143615722656,27.198261260986328,65.1703872680664,61.82172775268555,77.32223510742188,47.17543411254883,67.78331756591797,94.04159545898438,71.83313751220703,70.38253021240234,73.3286361694336,72.57025146484375,75.95685577392578,77.03498840332031,60.1075325012207,83.23381042480469,61.22687530517578,61.552406311035156,74.21057891845703,55.78648376464844,73.22129821777344,69.36438751220703,54.135459899902344,53.55619812011719,56.423465728759766,85.44522094726562,86.85906982421875,58.82939147949219,48.99082946777344,25.569917678833008,66.83696746826172,50.271507263183594,66.5050277709961,44.86249923706055,62.001216888427734,72.93773651123047,77.84538269042969,89.495849609375,69.45227813720703,60.942100524902344,22.2318058013916,69.93379211425781,68.03992462158203,68.95806884765625,40.675411224365234,36.29838943481445,31.1369571685791,66.85452270507812,79.4566879272461,58.57450866699219,71.0390396118164,33.8777961730957,72.9533920288086,12.336540222167969,51.327205657958984,66.1644058227539,68.02351379394531,62.84543991088867
