Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,76.47484540939331,77.18235778808594,85.3282241821289,67.48546600341797,65.20885467529297,73.85214233398438,57.889434814453125,71.21931457519531,69.5422134399414,78.27539825439453,74.08432006835938,96.69583129882812,69.33187866210938,73.0256576538086,71.85696411132812,65.8941421508789,66.06250762939453,68.1180191040039,69.17388916015625,68.68709564208984,83.29618072509766,54.03651809692383,68.29125213623047,62.56254959106445,76.75899505615234,65.04999542236328,81.777099609375,69.17404174804688,84.61646270751953,66.39480590820312,78.75353240966797,78.09015655517578,69.4987564086914,65.76480865478516,78.7381362915039,72.4313735961914,77.7619857788086,56.7302131652832,91.74113464355469,54.863494873046875,82.248779296875,72.54650115966797,68.04522705078125,78.70995330810547,54.12648391723633,78.09806823730469,76.46244812011719,76.8623275756836,74.15132141113281,69.0251235961914,78.59765625,67.00450897216797,69.46774291992188,77.39627075195312,84.75634002685547,81.93112182617188,80.68513488769531,64.32890319824219,84.12584686279297,63.348243713378906,69.41918182373047,74.85137939453125,71.4181900024414,71.27523803710938,67.7197494506836,72.85075378417969,70.71176147460938,67.31352233886719,62.1059684753418,66.58462524414062,90.08992004394531,88.14938354492188,78.15692138671875,70.06945037841797,62.405948638916016,76.180419921875,77.29596710205078,71.49565124511719,59.744937896728516,77.9850845336914
100,70.64468741416931,66.14936065673828,76.6808853149414,58.87664031982422,58.860382080078125,64.1752700805664,52.072296142578125,64.32707214355469,61.54026412963867,69.08004760742188,65.03451538085938,82.85114288330078,62.67034149169922,64.46498107910156,63.54429244995117,58.07474136352539,58.56159210205078,60.97077178955078,62.110984802246094,61.57749938964844,71.87129974365234,47.910186767578125,61.805782318115234,54.46479034423828,65.55343627929688,58.637611389160156,71.59616088867188,59.33112716674805,76.84336853027344,59.005287170410156,67.17399597167969,69.49757385253906,61.941436767578125,57.01416015625,68.66230773925781,64.33899688720703,69.33181762695312,50.33305358886719,78.91600036621094,50.32535171508789,74.28021240234375,64.46745300292969,61.222137451171875,69.76049041748047,51.164756774902344,69.18391418457031,68.97639465332031,66.8022232055664,65.32020568847656,60.075599670410156,69.49996185302734,60.49541091918945,60.48704528808594,67.6474838256836,73.29352569580078,70.90426635742188,69.30354309082031,60.25321960449219,71.25275421142578,56.19318771362305,59.83951187133789,67.72136688232422,62.9624137878418,62.92472839355469,61.17494583129883,65.51934814453125,61.88234329223633,60.343849182128906,54.093482971191406,57.305606842041016,75.67200469970703,75.7280502319336,67.5245590209961,60.51951599121094,56.963478088378906,67.64247131347656,67.06651306152344,63.378929138183594,53.00298309326172,69.43989562988281
200,54.299671679735184,44.481197357177734,55.75312423706055,41.309635162353516,44.127052307128906,46.54684066772461,36.24507141113281,44.51065444946289,43.954227447509766,46.86505889892578,46.367401123046875,56.91641616821289,44.802528381347656,45.82268524169922,43.737396240234375,40.91685104370117,40.618080139160156,46.254146575927734,48.23200607299805,46.60147476196289,51.9886360168457,35.49081802368164,45.350460052490234,37.94389343261719,47.472808837890625,42.769866943359375,49.76954650878906,42.302730560302734,53.180931091308594,41.6071662902832,48.32170867919922,49.01405715942383,44.285301208496094,39.447105407714844,47.887107849121094,46.0831413269043,47.378013610839844,34.969276428222656,55.66130065917969,35.66325378417969,51.94503402709961,45.688453674316406,43.312400817871094,49.51295471191406,37.82646179199219,46.622772216796875,49.48383712768555,47.23727035522461,46.631343841552734,41.09096145629883,49.631839752197266,41.78984069824219,43.2623405456543,46.749969482421875,52.66214370727539,48.45075988769531,48.0825080871582,44.47807693481445,53.04453659057617,40.15433120727539,42.855098724365234,46.494667053222656,42.12775421142578,45.89683532714844,44.62592697143555,48.14701843261719,43.278892517089844,42.085044860839844,36.082313537597656,40.28240966796875,52.52533721923828,51.86345672607422,47.69388198852539,40.731048583984375,40.493064880371094,45.335357666015625,47.15058135986328,44.32645034790039,38.118125915527344,50.997257232666016
300,44.233478009700775,26.0560302734375,39.171730041503906,26.698387145996094,31.58672332763672,31.027502059936523,23.855260848999023,28.012109756469727,28.52706527709961,29.759653091430664,31.465185165405273,36.87730407714844,29.271896362304688,31.392349243164062,31.127168655395508,27.517375946044922,28.022968292236328,32.655029296875,36.875938415527344,31.534893035888672,34.75999450683594,24.689748764038086,32.06230545043945,25.9222469329834,29.322044372558594,28.135662078857422,31.407690048217773,30.544767379760742,32.39990234375,27.56110191345215,33.666908264160156,32.17550277709961,27.817298889160156,26.764482498168945,27.970415115356445,30.49365234375,29.711389541625977,23.56646156311035,34.989051818847656,23.278573989868164,33.78473663330078,29.74349594116211,29.51504898071289,34.209964752197266,23.62851333618164,29.531230926513672,32.563087463378906,31.101816177368164,30.0602970123291,24.671581268310547,33.28326416015625,31.643648147583008,28.857831954956055,28.951059341430664,40.36515426635742,32.018768310546875,30.836009979248047,29.597488403320312,30.707202911376953,28.336835861206055,27.800395965576172,29.502634048461914,25.390182495117188,33.4563102722168,29.131542205810547,35.6470832824707,29.792652130126953,29.726730346679688,22.076801300048828,28.361173629760742,32.50727462768555,33.346675872802734,31.601463317871094,24.305644989013672,27.336627960205078,26.647905349731445,28.921039581298828,29.410419464111328,26.861034393310547,33.792720794677734
400,41.28098291158676,18.519901275634766,29.165494918823242,19.532468795776367,25.501535415649414,22.791826248168945,17.99474334716797,20.20515251159668,19.98743438720703,21.597185134887695,23.209239959716797,26.788223266601562,21.607074737548828,25.395347595214844,22.638019561767578,19.713665008544922,19.457843780517578,24.484146118164062,30.750537872314453,23.887781143188477,25.67882537841797,19.032115936279297,28.964458465576172,22.160266876220703,23.2812557220459,20.71982192993164,22.563980102539062,27.17258071899414,21.042552947998047,18.08962631225586,27.505023956298828,25.123388290405273,20.916423797607422,19.49848175048828,18.3249568939209,23.157676696777344,21.060129165649414,16.158863067626953,25.348485946655273,17.48101806640625,24.69207191467285,22.606338500976562,21.261741638183594,26.49709701538086,17.834501266479492,23.419544219970703,23.110313415527344,23.414203643798828,21.464759826660156,16.433765411376953,25.308095932006836,21.583356857299805,22.44449234008789,20.575176239013672,27.871671676635742,22.398637771606445,23.654985427856445,21.260812759399414,30.196447372436523,23.420988082885742,20.524486541748047,19.343114852905273,16.78125762939453,26.686668395996094,21.484336853027344,30.46550750732422,24.224092483520508,21.771207809448242,17.490951538085938,19.71222686767578,23.208824157714844,24.070825576782227,24.098512649536133,18.6488094329834,20.73333740234375,17.009483337402344,19.292184829711914,22.072364807128906,22.069190979003906,24.801158905029297
500,37.860149681568146,15.231266975402832,24.723731994628906,16.581418991088867,23.214941024780273,19.885622024536133,16.704042434692383,17.989450454711914,16.601642608642578,18.771743774414062,20.76380157470703,22.419031143188477,18.53746795654297,23.272550582885742,19.065555572509766,18.376184463500977,15.811650276184082,19.927122116088867,29.419841766357422,18.85501480102539,21.918672561645508,16.587135314941406,22.736051559448242,27.91400909423828,22.012161254882812,17.475692749023438,19.060697555541992,24.612089157104492,18.167903900146484,15.422368049621582,25.070711135864258,22.046428680419922,17.846263885498047,16.226594924926758,16.414356231689453,17.526182174682617,17.409210205078125,17.01983642578125,19.179649353027344,15.786981582641602,21.388002395629883,20.320018768310547,19.375154495239258,22.939268112182617,14.625600814819336,20.33059310913086,19.058895111083984,19.706497192382812,18.305402755737305,13.555401802062988,20.901025772094727,14.711834907531738,20.05218505859375,17.78822135925293,18.381248474121094,19.534557342529297,18.916894912719727,18.063325881958008,29.450294494628906,18.0059757232666,17.48885154724121,18.836318969726562,12.7411527633667,24.533958435058594,18.077295303344727,28.18976593017578,20.37270736694336,17.219324111938477,15.036179542541504,21.444198608398438,19.502460479736328,19.791656494140625,20.492250442504883,19.582138061523438,17.7087345123291,12.447440147399902,17.585451126098633,18.5958251953125,19.629098892211914,20.360618591308594
600,34.97168631851673,12.628866195678711,21.850566864013672,14.612203598022461,22.386560440063477,16.75205421447754,15.955890655517578,16.028162002563477,14.130077362060547,16.679502487182617,18.594667434692383,19.961536407470703,15.82325553894043,22.863656997680664,15.738236427307129,16.30884552001953,13.147565841674805,17.407508850097656,28.2548885345459,15.526202201843262,19.691001892089844,16.581892013549805,18.586040496826172,20.046096801757812,16.160324096679688,15.134892463684082,16.979228973388672,18.138717651367188,16.654577255249023,13.9461030960083,23.653038024902344,20.262311935424805,15.061915397644043,14.105788230895996,13.034357070922852,14.488346099853516,16.144634246826172,17.2320499420166,15.802118301391602,13.968769073486328,17.80495834350586,17.978958129882812,18.312759399414062,21.807737350463867,14.38552474975586,17.562000274658203,15.834903717041016,18.164016723632812,16.332979202270508,11.400337219238281,18.1656551361084,15.069416046142578,18.273792266845703,13.538931846618652,19.040687561035156,16.532209396362305,15.869161605834961,16.382614135742188,25.867504119873047,16.098678588867188,16.036096572875977,20.294328689575195,10.88753890991211,22.977693557739258,15.617735862731934,25.532508850097656,16.981962203979492,16.181835174560547,12.093745231628418,14.725462913513184,17.607036590576172,16.836462020874023,18.406343460083008,14.588733673095703,16.459190368652344,9.827796936035156,15.398078918457031,16.701169967651367,17.739473342895508,18.864639282226562
700,35.95843639969826,12.846837043762207,21.53948402404785,14.36728286743164,21.118846893310547,14.42297077178955,14.620312690734863,14.381440162658691,12.484282493591309,17.933961868286133,17.092248916625977,18.069730758666992,15.870083808898926,21.571565628051758,13.49194049835205,13.52813720703125,11.906389236450195,15.732904434204102,27.47734832763672,13.106623649597168,17.743545532226562,14.960942268371582,16.71204376220703,15.094239234924316,13.626025199890137,15.08230209350586,16.116605758666992,16.462387084960938,15.443987846374512,13.4818696975708,22.633092880249023,17.659330368041992,13.325882911682129,12.89592170715332,11.227036476135254,13.043475151062012,15.34034538269043,15.97168254852295,13.841575622558594,14.660972595214844,14.900943756103516,17.6317195892334,16.944679260253906,20.00670623779297,13.320873260498047,17.0452938079834,14.89266586303711,16.656024932861328,14.488041877746582,10.030097961425781,14.81035041809082,16.190143585205078,17.030616760253906,12.061066627502441,18.031038284301758,14.101907730102539,13.977103233337402,14.763965606689453,20.6981143951416,17.19105339050293,14.946303367614746,16.74597930908203,9.473546981811523,21.96961212158203,14.937463760375977,26.3784122467041,13.64398193359375,13.965839385986328,11.162127494812012,11.002178192138672,14.566104888916016,14.626639366149902,18.1385555267334,16.493337631225586,15.757962226867676,8.03538703918457,15.43122673034668,15.945225715637207,17.194055557250977,16.756994247436523
800,36.694504752755165,13.323132514953613,20.923851013183594,14.7317476272583,20.410158157348633,15.061409950256348,13.774469375610352,16.148649215698242,12.40182113647461,16.243091583251953,16.688737869262695,18.052335739135742,14.940256118774414,19.8204402923584,15.008526802062988,14.477643013000488,12.451091766357422,14.960430145263672,27.113481521606445,12.581639289855957,17.421005249023438,15.287775993347168,17.05474281311035,14.07394790649414,14.780574798583984,15.624765396118164,16.665483474731445,14.325284004211426,15.261635780334473,13.391390800476074,22.61056137084961,18.634489059448242,13.465409278869629,14.26108169555664,11.895682334899902,12.827138900756836,14.8853120803833,17.810882568359375,13.382878303527832,14.634077072143555,12.943215370178223,16.588294982910156,16.517663955688477,19.603065490722656,12.32310676574707,17.10493278503418,15.135780334472656,16.065134048461914,13.965250015258789,11.340361595153809,16.056312561035156,18.11615562438965,16.841901779174805,12.265385627746582,33.28182601928711,12.99709701538086,13.774992942810059,14.822226524353027,18.030437469482422,16.922697067260742,14.151942253112793,15.748543739318848,9.56573486328125,21.325674057006836,14.561644554138184,27.1043758392334,12.729273796081543,13.14571762084961,12.824853897094727,12.985623359680176,14.242389678955078,13.961913108825684,18.942642211914062,22.801227569580078,18.447036743164062,7.502070426940918,13.693245887756348,16.027942657470703,17.092670440673828,17.0278377532959
900,34.74982339143753,19.032634735107422,20.068065643310547,13.793048858642578,19.613182067871094,13.879220962524414,14.286852836608887,15.813750267028809,11.967620849609375,12.980838775634766,15.435447692871094,16.964998245239258,15.046462059020996,19.123659133911133,15.427576065063477,16.74675941467285,13.111815452575684,14.006275177001953,26.12567710876465,13.5423583984375,17.122699737548828,14.860515594482422,16.32099151611328,11.360180854797363,12.587642669677734,14.483526229858398,15.92603874206543,13.94563102722168,14.867290496826172,14.412257194519043,21.857778549194336,18.172161102294922,12.683398246765137,13.995738983154297,11.695793151855469,13.129548072814941,14.695241928100586,18.924476623535156,13.943048477172852,13.749394416809082,12.941132545471191,15.109119415283203,15.25931167602539,20.517526626586914,11.6528959274292,14.77709674835205,14.431880950927734,14.900766372680664,12.340054512023926,11.750177383422852,16.124887466430664,14.512655258178711,16.95581817626953,10.580615997314453,31.63579750061035,11.870233535766602,14.459985733032227,14.002893447875977,19.433897018432617,17.71936798095703,13.87124252319336,19.211095809936523,8.618906021118164,21.648475646972656,13.622783660888672,26.818418502807617,11.733321189880371,11.826367378234863,16.196313858032227,13.385146141052246,14.81714153289795,13.087952613830566,18.312000274658203,19.479103088378906,16.91840171813965,6.4453511238098145,13.474564552307129,15.2676420211792,16.373340606689453,16.341135025024414
