Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YML091C,YLR038C,1,4.864105,1.0,1010.0,9989.0,0.0,0.9081818461418152,1.0,0.0009891196386888623,0.0,1.0
YBL038W,YGR220C,0,4.5691357,1.0,1010.0,9988.0,1.0,0.9080908894538879,0.5,0.0009891196386888623,0.00010011011909227818,0.9998998641967773
YBR056W,YOR142W,0,4.3844953,1.0,1010.0,9987.0,2.0,0.9079999923706055,0.3333333432674408,0.0009891196386888623,0.00020022023818455637,0.9997997879981995
YBR185C,YIL062C,1,4.32579,2.0,1009.0,9987.0,2.0,0.9080908894538879,0.5,0.0019782392773777246,0.00020022023818455637,0.9997997879981995
YAL039C,YOR347C,0,4.3219314,2.0,1009.0,9986.0,3.0,0.9079999923706055,0.4000000059604645,0.0019782392773777246,0.0003003303718287498,0.9996996521949768
YPL098C,YDR231C,1,4.047353,3.0,1008.0,9986.0,3.0,0.9080908894538879,0.5,0.002967359032481909,0.0003003303718287498,0.9996996521949768
YBL038W,YPL271W,0,4.000342,3.0,1008.0,9985.0,4.0,0.9079999923706055,0.4285714328289032,0.002967359032481909,0.00040044047636911273,0.9995995759963989
YKL138C,YER026C,0,3.9819443,3.0,1008.0,9984.0,5.0,0.907909095287323,0.375,0.002967359032481909,0.0005005506100133061,0.9994994401931763
YKL195W,YIL157C,1,3.934714,4.0,1007.0,9984.0,5.0,0.9079999923706055,0.4444444477558136,0.003956478554755449,0.0005005506100133061,0.9994994401931763
YPR100W,YBR035C,0,3.9291267,4.0,1007.0,9983.0,6.0,0.907909095287323,0.4000000059604645,0.003956478554755449,0.0006006607436574996,0.9993993639945984
YBR139W,YOR374W,0,3.8623593,4.0,1007.0,9982.0,7.0,0.9078181982040405,0.3636363744735718,0.003956478554755449,0.000700770819094032,0.9992992281913757
YBL030C,YLR119W,0,3.831904,4.0,1007.0,9981.0,8.0,0.9077273011207581,0.3333333432674408,0.003956478554755449,0.0008008809527382255,0.9991990923881531
YIL062C,YKL141W,0,3.8234713,4.0,1007.0,9980.0,9.0,0.9076363444328308,0.3076923191547394,0.003956478554755449,0.0009009910863824189,0.9990990161895752
YKL195W,YNR036C,0,3.783449,4.0,1007.0,9979.0,10.0,0.9075454473495483,0.2857142984867096,0.003956478554755449,0.0010011012200266123,0.9989988803863525
YDR231C,YKL195W,1,3.7763984,5.0,1006.0,9979.0,10.0,0.9076363444328308,0.3333333432674408,0.004945598542690277,0.0010011012200266123,0.9989988803863525
YJR065C,YJL063C,1,3.7101583,6.0,1005.0,9979.0,10.0,0.9077273011207581,0.375,0.005934718064963818,0.0010011012200266123,0.9989988803863525
YLL009C,YDR231C,1,3.6698406,7.0,1004.0,9979.0,10.0,0.9078181982040405,0.4117647111415863,0.006923837587237358,0.0010011012200266123,0.9989988803863525
YKL091C,YIL022W,0,3.6629212,7.0,1004.0,9978.0,11.0,0.9077273011207581,0.3888888955116272,0.006923837587237358,0.0011012112954631448,0.9988988041877747
YGL070C,YKL103C,0,3.6554015,7.0,1004.0,9977.0,12.0,0.9076363444328308,0.3684210479259491,0.006923837587237358,0.001201321487314999,0.998798668384552
YPL063W,YGR028W,1,3.623097,8.0,1003.0,9977.0,12.0,0.9077273011207581,0.4000000059604645,0.007912957109510899,0.001201321487314999,0.998798668384552
YGL187C,YBR139W,0,3.6160262,8.0,1003.0,9976.0,13.0,0.9076363444328308,0.380952388048172,0.007912957109510899,0.0013014315627515316,0.9986985921859741
YDR353W,YFL062W,0,3.4983656,8.0,1003.0,9975.0,14.0,0.9075454473495483,0.3636363744735718,0.007912957109510899,0.001401541638188064,0.9985984563827515
YPL135W,YDR353W,0,3.4802668,8.0,1003.0,9974.0,15.0,0.9074545502662659,0.3478260934352875,0.007912957109510899,0.0015016518300399184,0.9984983205795288
YDL142C,YMR203W,1,3.4687302,9.0,1002.0,9974.0,15.0,0.9075454473495483,0.375,0.008902077563107014,0.0015016518300399184,0.9984983205795288
YLR258W,YLL039C,0,3.4344928,9.0,1002.0,9973.0,16.0,0.9074545502662659,0.36000001430511475,0.008902077563107014,0.001601761905476451,0.9983982443809509
YDR418W,YIL097W,0,3.426206,9.0,1002.0,9972.0,17.0,0.9073636531829834,0.3461538553237915,0.008902077563107014,0.0017018720973283052,0.9982981085777283
YKL150W,YKL148C,0,3.4184458,9.0,1002.0,9971.0,18.0,0.9072727560997009,0.3333333432674408,0.008902077563107014,0.0018019821727648377,0.9981980323791504
YMR002W,YDR236C,0,3.4160647,9.0,1002.0,9970.0,19.0,0.9071817994117737,0.3214285671710968,0.008902077563107014,0.0019020922482013702,0.9980978965759277
YLR370C,YGR101W,1,3.3906314,10.0,1001.0,9970.0,19.0,0.9072727560997009,0.3448275923728943,0.009891197085380554,0.0019020922482013702,0.9980978965759277
YDR513W,YOR131C,0,3.3902142,10.0,1001.0,9969.0,20.0,0.9071817994117737,0.3333333432674408,0.009891197085380554,0.0020022024400532246,0.9979978203773499
YBR173C,YDR513W,0,3.3775032,10.0,1001.0,9968.0,21.0,0.9070909023284912,0.32258063554763794,0.009891197085380554,0.002102312631905079,0.9978976845741272
YKL150W,YOR122C,0,3.3770595,10.0,1001.0,9967.0,22.0,0.9070000052452087,0.3125,0.009891197085380554,0.0022024225909262896,0.9977975487709045
YJR133W,YKL138C,0,3.3725808,10.0,1001.0,9966.0,23.0,0.9069091081619263,0.3030303120613098,0.009891197085380554,0.002302532782778144,0.9976974725723267
YPL215W,YKL013C,1,3.3687115,11.0,1000.0,9966.0,23.0,0.9070000052452087,0.3235294222831726,0.010880316607654095,0.002302532782778144,0.9976974725723267
YIL098C,YLR178C,0,3.365282,11.0,1000.0,9965.0,24.0,0.9069091081619263,0.3142857253551483,0.010880316607654095,0.002402642974629998,0.997597336769104
YKL103C,YKL192C,0,3.363538,11.0,1000.0,9964.0,25.0,0.9068182110786438,0.3055555522441864,0.010880316607654095,0.002502752933651209,0.9974972605705261
