Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDR322W,YBR269C,1,10.569074,1.0,1021.0,9978.0,0.0,0.9071817994117737,1.0,0.000978473573923111,0.0,1.0
YML128C,YDR322W,0,10.033408,1.0,1021.0,9977.0,1.0,0.9070909023284912,0.5,0.000978473573923111,0.00010022048809332773,0.9998998045921326
YML129C,YDR493W,1,9.246462,2.0,1020.0,9977.0,1.0,0.9071817994117737,0.6666666865348816,0.001956947147846222,0.00010022048809332773,0.9998998045921326
YBR185C,YDR258C,1,8.846406,3.0,1019.0,9977.0,1.0,0.9072727560997009,0.75,0.002935420721769333,0.00010022048809332773,0.9998998045921326
YNR007C,YDR322W,1,8.742427,4.0,1018.0,9977.0,1.0,0.9073636531829834,0.800000011920929,0.003913894295692444,0.00010022048809332773,0.9998998045921326
YBR120C,YIL065C,1,8.70128,5.0,1017.0,9977.0,1.0,0.9074545502662659,0.8333333134651184,0.004892367869615555,0.00010022048809332773,0.9998998045921326
YGL187C,YJL066C,0,8.5608835,5.0,1017.0,9976.0,2.0,0.9073636531829834,0.7142857313156128,0.004892367869615555,0.00020044097618665546,0.9997995495796204
YKL150W,YKL087C,0,8.489501,5.0,1017.0,9975.0,3.0,0.9072727560997009,0.625,0.004892367869615555,0.0003006614570040256,0.9996993541717529
YBR185C,YIL042C,1,8.438008,6.0,1016.0,9975.0,3.0,0.9073636531829834,0.6666666865348816,0.005870841443538666,0.0003006614570040256,0.9996993541717529
YKR016W,YLL041C,0,8.426326,6.0,1016.0,9974.0,4.0,0.9072727560997009,0.6000000238418579,0.005870841443538666,0.0004008819523733109,0.9995990991592407
YOL071W,YDR322W,1,8.421737,7.0,1015.0,9974.0,4.0,0.9073636531829834,0.6363636255264282,0.006849315017461777,0.0004008819523733109,0.9995990991592407
YJR034W,YDR258C,1,8.383156,8.0,1014.0,9974.0,4.0,0.9074545502662659,0.6666666865348816,0.007827788591384888,0.0004008819523733109,0.9995990991592407
YPL098C,YCR079W,1,8.351878,9.0,1013.0,9974.0,4.0,0.9075454473495483,0.692307710647583,0.008806262165307999,0.0004008819523733109,0.9995990991592407
YER058W,YKL195W,1,8.30694,10.0,1012.0,9974.0,4.0,0.9076363444328308,0.7142857313156128,0.00978473573923111,0.0004008819523733109,0.9995990991592407
YDR322C-A,YKL170W,0,8.290365,10.0,1012.0,9973.0,5.0,0.9075454473495483,0.6666666865348816,0.00978473573923111,0.0005011024186387658,0.9994989037513733
YGR028W,YDR493W,1,8.289583,11.0,1011.0,9973.0,5.0,0.9076363444328308,0.6875,0.01076320931315422,0.0005011024186387658,0.9994989037513733
YGR231C,YNL131W,1,8.253241,12.0,1010.0,9973.0,5.0,0.9077273011207581,0.7058823704719543,0.011741682887077332,0.0005011024186387658,0.9994989037513733
YNL185C,YCR036W,0,8.220437,12.0,1010.0,9972.0,6.0,0.9076363444328308,0.6666666865348816,0.011741682887077332,0.0006013229140080512,0.9993986487388611
YHR008C,YPL183W-A,0,8.174588,12.0,1010.0,9971.0,7.0,0.9075454473495483,0.6315789222717285,0.011741682887077332,0.0007015434093773365,0.9992984533309937
YKL003C,YIL136W,0,8.140376,12.0,1010.0,9970.0,8.0,0.9074545502662659,0.6000000238418579,0.011741682887077332,0.0008017639047466218,0.9991982579231262
YBR120C,YEL050C,0,8.078868,12.0,1010.0,9969.0,9.0,0.9073636531829834,0.5714285969734192,0.011741682887077332,0.0009019843419082463,0.999098002910614
YER053C,YKL170W,0,8.038033,12.0,1010.0,9968.0,10.0,0.9072727560997009,0.5454545617103577,0.011741682887077332,0.0010022048372775316,0.9989978075027466
YIL065C,YDR322W,1,8.036597,13.0,1009.0,9968.0,10.0,0.9073636531829834,0.5652173757553101,0.012720156461000443,0.0010022048372775316,0.9989978075027466
YER017C,YDR493W,1,7.984532,14.0,1008.0,9968.0,10.0,0.9074545502662659,0.5833333134651184,0.013698630034923553,0.0010022048372775316,0.9989978075027466
YKL150W,YMR024W,0,7.9060817,14.0,1008.0,9967.0,11.0,0.9073636531829834,0.5600000023841858,0.013698630034923553,0.0011024253908544779,0.9988975524902344
YIL062C,YJR080C,1,7.8803067,15.0,1007.0,9967.0,11.0,0.9074545502662659,0.5769230723381042,0.014677103608846664,0.0011024253908544779,0.9988975524902344
YKL195W,YOR158W,0,7.8681574,15.0,1007.0,9966.0,12.0,0.9073636531829834,0.5555555820465088,0.014677103608846664,0.0012026458280161023,0.9987973570823669
YBL045C,YGR028W,1,7.795323,16.0,1006.0,9966.0,12.0,0.9074545502662659,0.5714285969734192,0.015655577182769775,0.0012026458280161023,0.9987973570823669
YMR257C,YDR493W,1,7.7700906,17.0,1005.0,9966.0,12.0,0.9075454473495483,0.5862069129943848,0.016634050756692886,0.0012026458280161023,0.9987973570823669
YNL131W,YKL195W,1,7.7505603,18.0,1004.0,9966.0,12.0,0.9076363444328308,0.6000000238418579,0.017612524330615997,0.0012026458280161023,0.9987973570823669
YDR393W,YBR230C,1,7.722283,19.0,1003.0,9966.0,12.0,0.9077273011207581,0.6129032373428345,0.01859099790453911,0.0012026458280161023,0.9987973570823669
YKL138C,YJR080C,0,7.684091,19.0,1003.0,9965.0,13.0,0.9076363444328308,0.59375,0.01859099790453911,0.0013028662651777267,0.9986971616744995
YBR185C,YEL020W-A,1,7.671938,20.0,1002.0,9965.0,13.0,0.9077273011207581,0.6060606241226196,0.01956947147846222,0.0013028662651777267,0.9986971616744995
YGR028W,YEL020W-A,1,7.59555,21.0,1001.0,9965.0,13.0,0.9078181982040405,0.6176470518112183,0.02054794505238533,0.0013028662651777267,0.9986971616744995
YBR179C,YGR183C,1,7.5253015,22.0,1000.0,9965.0,13.0,0.907909095287323,0.6285714507102966,0.02152641862630844,0.0013028662651777267,0.9986971616744995
YPL215W,YJL180C,1,7.5151567,23.0,999.0,9965.0,13.0,0.9079999923706055,0.6388888955116272,0.022504892200231552,0.0013028662651777267,0.9986971616744995
YBL078C,YHR024C,1,7.5101337,24.0,998.0,9965.0,13.0,0.9080908894538879,0.6486486196517944,0.023483365774154663,0.0013028662651777267,0.9986971616744995
YDR031W,YFR033C,0,7.4790926,24.0,998.0,9964.0,14.0,0.9079999923706055,0.6315789222717285,0.023483365774154663,0.001403086818754673,0.9985969066619873
YNL315C,YAL054C,0,7.47739,24.0,998.0,9963.0,15.0,0.907909095287323,0.6153846383094788,0.023483365774154663,0.0015033072559162974,0.9984967112541199
YBR185C,YNL009W,0,7.4748287,24.0,998.0,9962.0,16.0,0.9078181982040405,0.6000000238418579,0.023483365774154663,0.0016035278094932437,0.9983964562416077
YKL195W,YMR302C,1,7.4286027,25.0,997.0,9962.0,16.0,0.907909095287323,0.6097561120986938,0.024461839348077774,0.0016035278094932437,0.9983964562416077
YKL138C,YIL101C,0,7.387347,25.0,997.0,9961.0,17.0,0.9078181982040405,0.5952380895614624,0.024461839348077774,0.0017037482466548681,0.9982962608337402
YBL078C,YDR375C,1,7.3650064,26.0,996.0,9961.0,17.0,0.907909095287323,0.604651153087616,0.025440312922000885,0.0017037482466548681,0.9982962608337402
YHR209W,YDR337W,0,7.360212,26.0,996.0,9960.0,18.0,0.9078181982040405,0.5909090638160706,0.025440312922000885,0.0018039686838164926,0.998196005821228
YKL194C,YNL015W,0,7.342726,26.0,996.0,9959.0,19.0,0.9077273011207581,0.5777778029441833,0.025440312922000885,0.0019041892373934388,0.9980958104133606
YOR150W,YFR033C,0,7.316363,26.0,996.0,9958.0,20.0,0.9076363444328308,0.5652173757553101,0.025440312922000885,0.0020044096745550632,0.9979956150054932
YCR079W,YHR005C-A,1,7.3124948,27.0,995.0,9958.0,20.0,0.9077273011207581,0.5744680762290955,0.026418786495923996,0.0020044096745550632,0.9979956150054932
YBR179C,YIL157C,1,7.161431,28.0,994.0,9958.0,20.0,0.9078181982040405,0.5833333134651184,0.027397260069847107,0.0020044096745550632,0.9979956150054932
YNL121C,YBR262C,1,7.156811,29.0,993.0,9958.0,20.0,0.907909095287323,0.5918367505073547,0.028375733643770218,0.0020044096745550632,0.9979956150054932
