Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJL102W,YDR493W,1,9.969043,1.0,1020.0,9979.0,0.0,0.9072727560997009,1.0,0.0009794319048523903,0.0,1.0
YNR017W,YIL098C,1,9.475963,2.0,1019.0,9979.0,0.0,0.9073636531829834,1.0,0.0019588638097047806,0.0,1.0
YJL102W,YDR529C,1,9.347555,3.0,1018.0,9979.0,0.0,0.9074545502662659,1.0,0.002938295714557171,0.0,1.0
YNL315C,YBR230C,1,9.316739,4.0,1017.0,9979.0,0.0,0.9075454473495483,1.0,0.003917727619409561,0.0,1.0
YBR280C,YHR059W,0,9.274993,4.0,1017.0,9978.0,1.0,0.9074545502662659,0.800000011920929,0.003917727619409561,0.00010021043999586254,0.9998998045921326
YKL195W,YDR529C,1,9.13169,5.0,1016.0,9978.0,1.0,0.9075454473495483,0.8333333134651184,0.0048971595242619514,0.00010021043999586254,0.9998998045921326
YPR100W,YKR016W,1,9.103004,6.0,1015.0,9978.0,1.0,0.9076363444328308,0.8571428656578064,0.005876591429114342,0.00010021043999586254,0.9998998045921326
YDR511W,YNR007C,1,8.99706,7.0,1014.0,9978.0,1.0,0.9077273011207581,0.875,0.006856023333966732,0.00010021043999586254,0.9998998045921326
YGR244C,YKL138C,0,8.933836,7.0,1014.0,9977.0,2.0,0.9076363444328308,0.7777777910232544,0.006856023333966732,0.0002004208799917251,0.9997995495796204
YBR120C,YDL234C,0,8.782056,7.0,1014.0,9976.0,3.0,0.9075454473495483,0.699999988079071,0.006856023333966732,0.00030063133453950286,0.9996993541717529
YMR002W,YJR080C,1,8.768078,8.0,1013.0,9976.0,3.0,0.9076363444328308,0.7272727489471436,0.007835455238819122,0.00030063133453950286,0.9996993541717529
YKL141W,YJL180C,1,8.72657,9.0,1012.0,9976.0,3.0,0.9077273011207581,0.75,0.008814887143671513,0.00030063133453950286,0.9996993541717529
