Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_x_b_113x100x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_x_b_113x100x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 436.28633403778076
Time for 100 Batches: 0.04143370389938354
100 Batch Cumulative Loss: 381.71404475972054
Time for 100 Batches: 0.4226466337839762
100 Batch Cumulative Loss: 351.42517891719933
Time for 100 Batches: 0.40282150904337566
100 Batch Cumulative Loss: 335.33557627692824
Time for 100 Batches: 0.4058967192967733
100 Batch Cumulative Loss: 324.2017948573828
Time for 100 Batches: 0.4035384217898051
100 Batch Cumulative Loss: 315.4146754235402
Time for 100 Batches: 0.4041814764340719
100 Batch Cumulative Loss: 314.42493394806985
Time for 100 Batches: 0.40148402055104576
100 Batch Cumulative Loss: 310.82762596998384
Time for 100 Batches: 0.39862635533014934
100 Batch Cumulative Loss: 310.0981613014453
Time for 100 Batches: 0.40094038248062136
100 Batch Cumulative Loss: 306.38584970051426
Time for 100 Batches: 0.40353649059931435
100 Batch Cumulative Loss: 305.79501652918754
Time for 100 Batches: 0.39952511390050255
100 Batch Cumulative Loss: 299.4559706490673
Time for 100 Batches: 0.4007260203361511
100 Batch Cumulative Loss: 295.89045250131755
Time for 100 Batches: 0.4070080041885376
100 Batch Cumulative Loss: 296.1443495700136
Time for 100 Batches: 0.40263206164042153
100 Batch Cumulative Loss: 290.6232902287693
Time for 100 Batches: 0.4049344817797343
100 Batch Cumulative Loss: 290.48103338297466
Time for 100 Batches: 0.39886189699172975
100 Batch Cumulative Loss: 289.11489239472905
Time for 100 Batches: 0.40061029195785525
100 Batch Cumulative Loss: 296.70701137460765
Time for 100 Batches: 0.40730896790822346
100 Batch Cumulative Loss: 287.4943936496973
Time for 100 Batches: 0.4036047418912252
100 Batch Cumulative Loss: 286.24067412007605
Time for 100 Batches: 0.4037141720453898
100 Batch Cumulative Loss: 289.61938716254207
Time for 100 Batches: 0.3996916890144348
100 Batch Cumulative Loss: 286.0452548018098
Time for 100 Batches: 0.4093055287996928
100 Batch Cumulative Loss: 284.64523167256266
Time for 100 Batches: 0.40538825194040934
100 Batch Cumulative Loss: 285.9120408704877
Time for 100 Batches: 0.40291618506113686
100 Batch Cumulative Loss: 289.4573889010539
Time for 100 Batches: 0.39926262696584064
100 Batch Cumulative Loss: 285.35709649077836
Time for 100 Batches: 0.4060269117355347
100 Batch Cumulative Loss: 283.81661061264344
Time for 100 Batches: 0.40255592664082845
100 Batch Cumulative Loss: 287.7476261560618
Time for 100 Batches: 0.40770500898361206
100 Batch Cumulative Loss: 284.67062266893686
Time for 100 Batches: 0.40395196676254275
100 Batch Cumulative Loss: 283.6789173223265
Time for 100 Batches: 0.4027679324150085
100 Batch Cumulative Loss: 280.41365222005174
Time for 100 Batches: 0.4063487768173218
100 Batch Cumulative Loss: 289.141013355325
Time for 100 Batches: 0.4022645433743795
100 Batch Cumulative Loss: 283.3283650270477
Time for 100 Batches: 0.397751514116923
100 Batch Cumulative Loss: 282.1977768041798
Time for 100 Batches: 0.4003918250401815
100 Batch Cumulative Loss: 284.119675892177
Time for 100 Batches: 0.40394060214360555
100 Batch Cumulative Loss: 283.4517307249316
Time for 100 Batches: 0.40359758933385215
100 Batch Cumulative Loss: 276.28221030682323
Time for 100 Batches: 0.40184421141942345
100 Batch Cumulative Loss: 278.93536729786445
Time for 100 Batches: 0.40295769373575846
100 Batch Cumulative Loss: 282.5128854425251
Time for 100 Batches: 0.4017745812733968
100 Batch Cumulative Loss: 272.985467112027
Time for 100 Batches: 0.40360886653264366
100 Batch Cumulative Loss: 281.04037008531384
Time for 100 Batches: 0.40767658154169717
100 Batch Cumulative Loss: 276.38090591299346
Time for 100 Batches: 0.4031592051188151
100 Batch Cumulative Loss: 284.7490058754013
Time for 100 Batches: 0.40379706223805745
100 Batch Cumulative Loss: 278.01258192456794
Time for 100 Batches: 0.4035295923550924
100 Batch Cumulative Loss: 283.294047158393
Time for 100 Batches: 0.40093636910120645
100 Batch Cumulative Loss: 275.78248564183707
Time for 100 Batches: 0.40445974270502727
100 Batch Cumulative Loss: 274.11853719563675
Time for 100 Batches: 0.40161279439926145
100 Batch Cumulative Loss: 276.3945259448792
Time for 100 Batches: 0.39862786134084066
100 Batch Cumulative Loss: 272.08581428136216
Time for 100 Batches: 0.4057617743810018
100 Batch Cumulative Loss: 271.57238605540255
Time for 100 Batches: 0.39724507331848147
100 Batch Cumulative Loss: 272.1840267929998
Time for 100 Batches: 0.4009370525677999
100 Batch Cumulative Loss: 276.2183110338311
Time for 100 Batches: 0.40420053005218504
100 Batch Cumulative Loss: 271.622541834209
Time for 100 Batches: 0.3987479527791341
100 Batch Cumulative Loss: 274.6524387981044
Time for 100 Batches: 0.4023536483446757
100 Batch Cumulative Loss: 272.43521612165034
Time for 100 Batches: 0.40680506229400637
100 Batch Cumulative Loss: 267.87754813255043
Time for 100 Batches: 0.40259774923324587
100 Batch Cumulative Loss: 272.9170147563935
Time for 100 Batches: 0.39795223871866864
100 Batch Cumulative Loss: 275.8237748218678
Time for 100 Batches: 0.4013376434644063
100 Batch Cumulative Loss: 269.95855425838937
Time for 100 Batches: 0.4038968324661255
100 Batch Cumulative Loss: 272.5045171232149
Time for 100 Batches: 0.40674473841985065
100 Batch Cumulative Loss: 268.45508382492
Time for 100 Batches: 0.4018451412518819
100 Batch Cumulative Loss: 266.45294835323705
Time for 100 Batches: 0.4060713688532511
100 Batch Cumulative Loss: 268.660696673859
Time for 100 Batches: 0.40491388241449994
100 Batch Cumulative Loss: 266.3306541284208
Time for 100 Batches: 0.40359246333440146
100 Batch Cumulative Loss: 267.0837244699465
Time for 100 Batches: 0.405851678053538
100 Batch Cumulative Loss: 269.7008316720254
Time for 100 Batches: 0.40178945461908977
100 Batch Cumulative Loss: 270.26440195052885
Time for 100 Batches: 0.40401575962702435
100 Batch Cumulative Loss: 271.3309814336524
Time for 100 Batches: 0.40039228995641074
100 Batch Cumulative Loss: 269.96708267095494
Time for 100 Batches: 0.40382235844930015
100 Batch Cumulative Loss: 266.0225413488631
Time for 100 Batches: 0.4041861097017924
100 Batch Cumulative Loss: 268.3247221274745
Time for 100 Batches: 0.396462877591451
100 Batch Cumulative Loss: 265.85945133630185
Time for 100 Batches: 0.404936683177948
100 Batch Cumulative Loss: 269.51635189767467
Time for 100 Batches: 0.40554752747217815
100 Batch Cumulative Loss: 266.88585762667714
Time for 100 Batches: 0.40243709087371826
100 Batch Cumulative Loss: 267.12672823388135
Time for 100 Batches: 0.3987291892369588
100 Batch Cumulative Loss: 266.71448731767714
Time for 100 Batches: 0.4026609381039937
100 Batch Cumulative Loss: 266.6623593952647
Time for 100 Batches: 0.3964045524597168
100 Batch Cumulative Loss: 265.4377420628631
Time for 100 Batches: 0.4082199295361837
100 Batch Cumulative Loss: 266.0863336931961
Time for 100 Batches: 0.40234060287475587
100 Batch Cumulative Loss: 269.811083366773
Time for 100 Batches: 0.3995439132054647
100 Batch Cumulative Loss: 262.0085628065094
Time for 100 Batches: 0.40638641119003294
100 Batch Cumulative Loss: 267.104589071665
Time for 100 Batches: 0.40608243147532147
100 Batch Cumulative Loss: 270.94137698777024
Time for 100 Batches: 0.3994483232498169
100 Batch Cumulative Loss: 263.9696692871582
Time for 100 Batches: 0.4054649313290914
