Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_x_b_113x200x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_x_b_113x200x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 456.5740752220154
Time for 100 Batches: 0.04415998856226603
100 Batch Cumulative Loss: 376.0276402281968
Time for 100 Batches: 0.41875783205032346
100 Batch Cumulative Loss: 345.35812010660743
Time for 100 Batches: 0.4031559507052104
100 Batch Cumulative Loss: 327.0626207645238
Time for 100 Batches: 0.40287655194600425
100 Batch Cumulative Loss: 327.0370293284952
Time for 100 Batches: 0.404351274172465
100 Batch Cumulative Loss: 316.3908358064295
Time for 100 Batches: 0.4031570553779602
100 Batch Cumulative Loss: 317.5532909115402
Time for 100 Batches: 0.4065974315007528
100 Batch Cumulative Loss: 304.4096791053935
Time for 100 Batches: 0.4019394159317017
100 Batch Cumulative Loss: 309.96110415112224
Time for 100 Batches: 0.40672412713368733
100 Batch Cumulative Loss: 303.52439974009985
Time for 100 Batches: 0.40456937154134115
100 Batch Cumulative Loss: 304.97409820038814
Time for 100 Batches: 0.40423930088678994
100 Batch Cumulative Loss: 302.14401791484096
Time for 100 Batches: 0.4030558943748474
100 Batch Cumulative Loss: 298.28927905479446
Time for 100 Batches: 0.4040292302767436
100 Batch Cumulative Loss: 295.05190787301393
Time for 100 Batches: 0.4036470651626587
100 Batch Cumulative Loss: 289.8929947472736
Time for 100 Batches: 0.40263975858688356
100 Batch Cumulative Loss: 291.7563775371016
Time for 100 Batches: 0.4058566172917684
100 Batch Cumulative Loss: 285.879144624844
Time for 100 Batches: 0.40412882566452024
100 Batch Cumulative Loss: 290.35584055511276
Time for 100 Batches: 0.40390880505243937
100 Batch Cumulative Loss: 289.8044412403648
Time for 100 Batches: 0.4060398697853088
100 Batch Cumulative Loss: 289.2105403913744
Time for 100 Batches: 0.4099058787027995
100 Batch Cumulative Loss: 283.3668039540948
Time for 100 Batches: 0.4062200943628947
100 Batch Cumulative Loss: 283.3725136762484
Time for 100 Batches: 0.408491051197052
100 Batch Cumulative Loss: 285.63413508279234
Time for 100 Batches: 0.40174868106842043
100 Batch Cumulative Loss: 285.98247939977784
Time for 100 Batches: 0.4044344504674276
100 Batch Cumulative Loss: 284.1560649528168
Time for 100 Batches: 0.4023147145907084
100 Batch Cumulative Loss: 274.88382316728104
Time for 100 Batches: 0.40226011276245116
100 Batch Cumulative Loss: 281.74920422384514
Time for 100 Batches: 0.4046973546346029
100 Batch Cumulative Loss: 276.41191322226075
Time for 100 Batches: 0.40358806848526
100 Batch Cumulative Loss: 274.1283176148217
Time for 100 Batches: 0.4006730794906616
100 Batch Cumulative Loss: 275.44874590612943
Time for 100 Batches: 0.4106989860534668
100 Batch Cumulative Loss: 275.3922583255358
Time for 100 Batches: 0.4077314297358195
100 Batch Cumulative Loss: 278.9950372412893
Time for 100 Batches: 0.4036416212717692
100 Batch Cumulative Loss: 275.32024351626643
Time for 100 Batches: 0.40722707509994505
100 Batch Cumulative Loss: 275.3697029637638
Time for 100 Batches: 0.40068193674087527
100 Batch Cumulative Loss: 273.3775494123064
Time for 100 Batches: 0.406399933497111
100 Batch Cumulative Loss: 269.5188517100224
Time for 100 Batches: 0.4084178646405538
100 Batch Cumulative Loss: 274.15372533227327
Time for 100 Batches: 0.40597299734751385
100 Batch Cumulative Loss: 274.5409261665541
Time for 100 Batches: 0.40207000176111857
100 Batch Cumulative Loss: 272.0056892748921
Time for 100 Batches: 0.4092916329701742
100 Batch Cumulative Loss: 270.2408577291574
Time for 100 Batches: 0.4022907892862956
100 Batch Cumulative Loss: 268.2263276905194
Time for 100 Batches: 0.40280171235402423
100 Batch Cumulative Loss: 267.7936072973162
Time for 100 Batches: 0.4067652583122253
100 Batch Cumulative Loss: 267.39177793140755
Time for 100 Batches: 0.4038847287495931
100 Batch Cumulative Loss: 266.5056323983508
Time for 100 Batches: 0.40255638360977175
100 Batch Cumulative Loss: 268.1410471235075
Time for 100 Batches: 0.40570130745569866
100 Batch Cumulative Loss: 270.33741567574435
Time for 100 Batches: 0.4072384238243103
100 Batch Cumulative Loss: 267.24045342308943
Time for 100 Batches: 0.40336162646611534
100 Batch Cumulative Loss: 263.15578503496477
Time for 100 Batches: 0.40638380448023476
100 Batch Cumulative Loss: 265.4424874551897
Time for 100 Batches: 0.4039841135342916
100 Batch Cumulative Loss: 267.10772223207164
Time for 100 Batches: 0.4002962072690328
100 Batch Cumulative Loss: 266.6751501846453
Time for 100 Batches: 0.39919439554214475
100 Batch Cumulative Loss: 268.71852343487546
Time for 100 Batches: 0.40270715951919556
100 Batch Cumulative Loss: 262.54752521839333
Time for 100 Batches: 0.4044021805127462
100 Batch Cumulative Loss: 263.2707648493629
Time for 100 Batches: 0.40211604833602904
100 Batch Cumulative Loss: 258.7220322264359
Time for 100 Batches: 0.4108617424964905
100 Batch Cumulative Loss: 266.411561434858
Time for 100 Batches: 0.40506157477696736
100 Batch Cumulative Loss: 261.4623933333531
Time for 100 Batches: 0.4046643455823263
100 Batch Cumulative Loss: 262.8157007731776
Time for 100 Batches: 0.4016467571258545
100 Batch Cumulative Loss: 263.98161856190757
Time for 100 Batches: 0.40176802476247153
100 Batch Cumulative Loss: 257.84231239163336
Time for 100 Batches: 0.40408825874328613
100 Batch Cumulative Loss: 260.67834593516545
Time for 100 Batches: 0.40620539983113607
100 Batch Cumulative Loss: 258.4809931306913
Time for 100 Batches: 0.40784047842025756
100 Batch Cumulative Loss: 255.89132208097482
Time for 100 Batches: 0.4051329215367635
100 Batch Cumulative Loss: 260.4576482062553
Time for 100 Batches: 0.3988694508870443
100 Batch Cumulative Loss: 255.2415817706706
Time for 100 Batches: 0.4025130828221639
100 Batch Cumulative Loss: 258.9969108205324
Time for 100 Batches: 0.40509883960088094
100 Batch Cumulative Loss: 262.0604337638128
Time for 100 Batches: 0.4020648837089539
100 Batch Cumulative Loss: 258.14189271564476
Time for 100 Batches: 0.40154544115066526
100 Batch Cumulative Loss: 261.5724034139118
Time for 100 Batches: 0.3991837382316589
100 Batch Cumulative Loss: 257.7912618232425
Time for 100 Batches: 0.40220609108606975
100 Batch Cumulative Loss: 258.0489075941779
Time for 100 Batches: 0.4022786021232605
100 Batch Cumulative Loss: 254.9231790948752
Time for 100 Batches: 0.4075244585673014
100 Batch Cumulative Loss: 253.95842374986032
Time for 100 Batches: 0.40769989490509034
100 Batch Cumulative Loss: 260.4555370495934
Time for 100 Batches: 0.40738482475280763
100 Batch Cumulative Loss: 256.69081727020443
Time for 100 Batches: 0.4091973225275675
100 Batch Cumulative Loss: 250.70855546904613
Time for 100 Batches: 0.40570206244786583
100 Batch Cumulative Loss: 256.2962592482404
Time for 100 Batches: 0.40915910005569456
100 Batch Cumulative Loss: 253.95085369943638
Time for 100 Batches: 0.4091406464576721
100 Batch Cumulative Loss: 253.23294507515848
Time for 100 Batches: 0.41287498076756796
100 Batch Cumulative Loss: 252.93676381793298
Time for 100 Batches: 0.3971574584643046
100 Batch Cumulative Loss: 257.37647805812765
Time for 100 Batches: 0.41018681128819784
100 Batch Cumulative Loss: 253.0467016626376
Time for 100 Batches: 0.40531486670176187
100 Batch Cumulative Loss: 251.7685313344304
Time for 100 Batches: 0.4007667104403178
100 Batch Cumulative Loss: 253.20947017548136
Time for 100 Batches: 0.40159328778584796
