Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YOL023W,0,403.72757180547126,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR120C,0,347.0461734214598,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR069C,0,339.0995453257415,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL097W,0,327.44931425556047,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNR045W,0,320.79593320893053,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YHR091C,0,320.5339449456533,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNL073W,0,300.07281739190375,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOL033W,0,272.58340460162685,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPR047W,0,272.2914967097799,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL143C,0,263.76064899338303,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL104W,0,250.11819234855238,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR171C,0,239.43099424485922,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR169C,0,231.45711723205358,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL083C,0,226.32826572454718,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR257C,0,221.17100331760702,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOR201C,0,199.74966524967917,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR067C,0,194.19953357832355,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL236C,0,187.7981498682176,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR023C,0,186.9544146833544,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YDR120C,0,167.53335867007192,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YCL017C,0,160.84683509850856,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR121C,0,155.47549416248046,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YAR008W,0,155.2666500080064,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR105C,0,153.1320625754485,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR059W,0,138.35520394601755,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBL057C,0,136.64551572509012,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLL018C,0,131.81440231843808,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOR274W,0,93.53805149042593,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YKR035W-A,-1,85.0708968588151,0,1,4654,105,0.9777310924369748,0.0,0.0,0.00021482277121374866,0.9997851772287862
YER048W-A,-1,83.78682212624699,0,2,4653,105,0.9775210084033613,0.0,0.0,0.0004296455424274973,0.9995703544575725
YEL020W-A,1,79.18910468695685,1,2,4653,104,0.9777310924369748,0.3333333333333333,0.009523809523809525,0.0004296455424274973,0.9995703544575725
YBR185C,1,78.27395415263163,2,2,4653,103,0.9779411764705882,0.5,0.01904761904761905,0.0004296455424274973,0.9995703544575725
YDL036C,0,75.82228615368815,2,2,4653,103,0.9779411764705882,0.5,0.01904761904761905,0.0004296455424274973,0.9995703544575725
YKL053C-A,1,75.23530965670943,3,2,4653,102,0.9781512605042016,0.6,0.02857142857142857,0.0004296455424274973,0.9995703544575725
YIL124W,-1,73.48267355719292,3,3,4652,102,0.9779411764705882,0.5,0.02857142857142857,0.0006444683136412459,0.9993555316863587
YBR139W,-1,73.33195279587335,3,4,4651,102,0.9777310924369748,0.42857142857142855,0.02857142857142857,0.0008592910848549946,0.9991407089151451
YOR136W,-1,72.54001648613416,3,5,4650,102,0.9775210084033613,0.375,0.02857142857142857,0.0010741138560687433,0.9989258861439313
YBR126C,-1,72.13183838011082,3,6,4649,102,0.9773109243697479,0.3333333333333333,0.02857142857142857,0.0012889366272824919,0.9987110633727175
YBL064C,-1,72.06065853604133,3,7,4648,102,0.9771008403361344,0.3,0.02857142857142857,0.0015037593984962407,0.9984962406015038
YPR184W,-1,71.85781495637275,3,8,4647,102,0.976890756302521,0.2727272727272727,0.02857142857142857,0.0017185821697099893,0.99828141783029
YBR044C,-1,71.60417383391905,3,9,4646,102,0.9766806722689075,0.25,0.02857142857142857,0.001933404940923738,0.9980665950590762
YNL156C,-1,71.01758650039847,3,10,4645,102,0.9764705882352941,0.23076923076923078,0.02857142857142857,0.0021482277121374865,0.9978517722878625
YKL013C,1,70.73278792956535,4,10,4645,101,0.9766806722689075,0.2857142857142857,0.0380952380952381,0.0021482277121374865,0.9978517722878625
YDR363W-A,-1,70.72585535043618,4,11,4644,101,0.9764705882352941,0.26666666666666666,0.0380952380952381,0.002363050483351235,0.9976369495166487
YLR370C,1,69.99454797374165,5,11,4644,100,0.9766806722689075,0.3125,0.047619047619047616,0.002363050483351235,0.9976369495166487
YJL020C,-1,69.58806175555702,5,12,4643,100,0.9764705882352941,0.29411764705882354,0.047619047619047616,0.0025778732545649837,0.9974221267454351
YDR358W,-1,69.33415079525003,5,13,4642,100,0.9762605042016806,0.2777777777777778,0.047619047619047616,0.0027926960257787323,0.9972073039742213
YML057W,-1,68.47538572459598,5,14,4641,100,0.9760504201680672,0.2631578947368421,0.047619047619047616,0.0030075187969924814,0.9969924812030075
YDR511W,-1,68.45538524082431,5,15,4640,100,0.9758403361344538,0.25,0.047619047619047616,0.00322234156820623,0.9967776584317938
YBL045C,-1,68.30054671521066,5,16,4639,100,0.9756302521008403,0.23809523809523808,0.047619047619047616,0.0034371643394199786,0.99656283566058
YIL062C,1,68.08674808743172,6,16,4639,99,0.9758403361344538,0.2727272727272727,0.05714285714285714,0.0034371643394199786,0.99656283566058
YLL001W,1,67.75717693033843,7,16,4639,98,0.9760504201680672,0.30434782608695654,0.06666666666666667,0.0034371643394199786,0.99656283566058
YPR191W,-1,67.4113256401688,7,17,4638,98,0.9758403361344538,0.2916666666666667,0.06666666666666667,0.003651987110633727,0.9963480128893663
YDR296W,1,67.23232705932105,8,17,4638,97,0.9760504201680672,0.32,0.0761904761904762,0.003651987110633727,0.9963480128893663
YDR074W,-1,67.0452169636551,8,18,4637,97,0.9758403361344538,0.3076923076923077,0.0761904761904762,0.003866809881847476,0.9961331901181525
YJR125C,-1,67.01924393209023,8,19,4636,97,0.9756302521008403,0.2962962962962963,0.0761904761904762,0.004081632653061225,0.9959183673469387
YLR382C,-1,66.59093773951076,8,20,4635,97,0.9754201680672269,0.2857142857142857,0.0761904761904762,0.004296455424274973,0.9957035445757251
YER012W,-1,66.37830336985644,8,21,4634,97,0.9752100840336134,0.27586206896551724,0.0761904761904762,0.004511278195488722,0.9954887218045113
YBR024W,-1,66.17884495219914,8,22,4633,97,0.975,0.26666666666666666,0.0761904761904762,0.00472610096670247,0.9952738990332975
YKL192C,-1,66.1705962441988,8,23,4632,97,0.9747899159663865,0.25806451612903225,0.0761904761904762,0.004940923737916219,0.9950590762620838
YPL203W,-1,65.57168240920714,8,24,4631,97,0.9745798319327731,0.25,0.0761904761904762,0.0051557465091299675,0.99484425349087
YGR232W,-1,65.4473682745811,8,25,4630,97,0.9743697478991596,0.24242424242424243,0.0761904761904762,0.0053705692803437165,0.9946294307196563
YGR181W,1,65.20867451753293,9,25,4630,96,0.9745798319327731,0.2647058823529412,0.08571428571428572,0.0053705692803437165,0.9946294307196563
YIL050W,-1,65.1921350440316,9,26,4629,96,0.9743697478991596,0.2571428571428571,0.08571428571428572,0.005585392051557465,0.9944146079484425
YFR032C-A,-1,65.03670694425819,9,27,4628,96,0.9741596638655462,0.25,0.08571428571428572,0.005800214822771214,0.9941997851772287
YER170W,-1,64.92465427136631,9,28,4627,96,0.9739495798319328,0.24324324324324326,0.08571428571428572,0.006015037593984963,0.9939849624060151
YJR065C,1,64.90831976902336,10,28,4627,95,0.9741596638655462,0.2631578947368421,0.09523809523809523,0.006015037593984963,0.9939849624060151
YEL060C,-1,64.64845798667102,10,29,4626,95,0.9739495798319328,0.2564102564102564,0.09523809523809523,0.006229860365198711,0.9937701396348013
YPL098C,1,64.10041546440698,11,29,4626,94,0.9741596638655462,0.275,0.10476190476190476,0.006229860365198711,0.9937701396348013
YNR032C-A,-1,64.08483931206138,11,30,4625,94,0.9739495798319328,0.2682926829268293,0.10476190476190476,0.00644468313641246,0.9935553168635876
YKR067W,-1,64.05261217620614,11,31,4624,94,0.9737394957983193,0.2619047619047619,0.10476190476190476,0.006659505907626208,0.9933404940923738
YBR035C,-1,63.91112518881425,11,32,4623,94,0.9735294117647059,0.2558139534883721,0.10476190476190476,0.006874328678839957,0.99312567132116
YNL121C,1,63.67088926524684,12,32,4623,93,0.9737394957983193,0.2727272727272727,0.11428571428571428,0.006874328678839957,0.99312567132116
YPR021C,-1,63.53471405339951,12,33,4622,93,0.9735294117647059,0.26666666666666666,0.11428571428571428,0.007089151450053705,0.9929108485499463
YKL188C,-1,63.498313726883225,12,34,4621,93,0.9733193277310924,0.2608695652173913,0.11428571428571428,0.007303974221267454,0.9926960257787325
YKR085C,1,63.469235339923216,13,34,4621,92,0.9735294117647059,0.2765957446808511,0.12380952380952381,0.007303974221267454,0.9926960257787325
YIR021W,-1,63.46526620359509,13,35,4620,92,0.9733193277310924,0.2708333333333333,0.12380952380952381,0.007518796992481203,0.9924812030075187
YHR008C,-1,63.462448978867315,13,36,4619,92,0.973109243697479,0.2653061224489796,0.12380952380952381,0.007733619763694952,0.9922663802363051
YDR513W,-1,63.34077575112801,13,37,4618,92,0.9728991596638655,0.26,0.12380952380952381,0.0079484425349087,0.9920515574650913
YNL037C,-1,63.31979833773221,13,38,4617,92,0.9726890756302521,0.2549019607843137,0.12380952380952381,0.00816326530612245,0.9918367346938776
YDR435C,-1,63.267226127602044,13,39,4616,92,0.9724789915966386,0.25,0.12380952380952381,0.008378088077336197,0.9916219119226638
YER053C,-1,62.93844958590671,13,40,4615,92,0.9722689075630252,0.24528301886792453,0.12380952380952381,0.008592910848549946,0.99140708915145
YML100W,-1,62.84626782894114,13,41,4614,92,0.9720588235294118,0.24074074074074073,0.12380952380952381,0.008807733619763695,0.9911922663802363
YKL007W,-1,62.83056604796252,13,42,4613,92,0.9718487394957983,0.23636363636363636,0.12380952380952381,0.009022556390977444,0.9909774436090225
YPR139C,-1,62.561056262602506,13,43,4612,92,0.9716386554621849,0.23214285714285715,0.12380952380952381,0.009237379162191191,0.9907626208378089
YML128C,-1,62.55767051697319,13,44,4611,92,0.9714285714285714,0.22807017543859648,0.12380952380952381,0.00945220193340494,0.9905477980665951
YHR121W,-1,62.30078858083289,13,45,4610,92,0.971218487394958,0.22413793103448276,0.12380952380952381,0.00966702470461869,0.9903329752953813
YMR152W,-1,62.245972025780475,13,46,4609,92,0.9710084033613445,0.22033898305084745,0.12380952380952381,0.009881847475832439,0.9901181525241676
YNL183C,-1,62.20448564169055,13,47,4608,92,0.9707983193277311,0.21666666666666667,0.12380952380952381,0.010096670247046188,0.9899033297529538
YJL063C,1,62.18191120457712,14,47,4608,91,0.9710084033613445,0.22950819672131148,0.13333333333333333,0.010096670247046188,0.9899033297529538
