GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0007005,mitochondrion organization,292,0.504628193714093,0.0,3.0606910933931033,0.0,134,YBR185C;YLR090W;YGL020C;YGR231C;YMR012W;YJR118C;YBR120C;YJR045C;YLL009C;YKR065C;YDR322W;YHR116W;YOR020C;YOL026C;YBR269C;YBL045C;YDR231C;YBR037C;YJR100C;YLR253W;YPR020W;YJL104W;YOR297C;YBR192W;YMR150C;YGR028W;YOL027C;YGR132C;YIR021W;YGR029W;YBR044C;YDR493W;YBR262C;YFR004W;YPL099C;YIL098C;YDR511W;YER125W;YHR083W;YLR077W;YLR163C;YDR079W;YJL143W;YOR124C;YJL102W;YGR082W;YGR174C;YNL169C;YPL215W;YNL070W;YGR062C;YNL026W;YPR131C;YNR020C;YER017C;YMR002W;YHR024C;YNR040W;YMR302C;YLR259C;YGR101W;YPL098C;YNR017W;YNL005C;YNR032W;YPR024W;YJR144W;YBR227C;YLL001W;YMR072W;YNL131W;YOR232W;YKL137W;YIL022W;YPR100W;YDL142C;YML032C;YBL022C;YOR266W;YMR098C;YMR060C;YBR024W;YGR178C;YJL180C;YGR112W;YMR035W;YJR034W;YKL141W;YJL112W;YGL219C;YMR203W;YML129C;YGR181W;YNL315C;YER058W;YPR140W;YLR203C;YJR080C;YOL009C;YGL191W;YNL310C;YOR043W;YLR218C;YKR087C;YJL003W;YFR011C;YNL138W;YLR168C;YLR295C;YJL054W;YML030W;YPL029W;YDR375C;YER154W;YNL213C;YNR018W;YDR512C;YKL195W;YKR016W;YOL071W;YNL100W;YMR257C;YIL157C;YNL121C;YLR008C;YFL036W;YPL063W;YLR304C;YDR296W;YIL062C;YDL029W;YHR117W;YPR125W;YLR038C
GO:0000002,mitochondrial genome maintenance,50,0.4818488324579657,0.0,2.1609417812169522,0.0008049909438518816,20,YJR144W;YMR072W;YPR100W;YML032C;YPL029W;YJR118C;YBL022C;YJL143W;YNL213C;YJL102W;YFL036W;YJL112W;YLR304C;YGL219C;YBR192W;YLR259C;YMR302C;YDR296W;YOL009C;YIR021W
GO:0048308,organelle inheritance,57,0.42478761721946573,0.0,1.9129532351945449,0.006976588180049641,25,YER008C;YOR326W;YLL001W;YMR072W;YBR130C;YHR194W;YPR028W;YGR231C;YOR089C;YNL304W;YNL298W;YFR051C;YGL095C;YMR275C;YPR131C;YEL013W;YDL006W;YOL009C;YIL062C;YML104C;YPR055W;YDL029W;YML001W;YGR132C;YOR147W
GO:0048311,mitochondrion distribution,26,0.5036845706576166,0.005780346820809248,1.8880388682552862,0.005634936606963172,15,YNL304W;YOL009C;YIL062C;YOR326W;YLL001W;YMR072W;YHR194W;YDL029W;YMR275C;YGR132C;YML104C;YPR131C;YGR231C;YMR012W;YOR147W
GO:0000001,mitochondrion inheritance,24,0.49755258835624405,0.0057361376673040155,1.8242087118659887,0.0061179311732743,14,YNL304W;YOL009C;YIL062C;YOR326W;YLL001W;YMR072W;YHR194W;YDL029W;YMR275C;YGR132C;YML104C;YPR131C;YGR231C;YOR147W
GO:0007033,vacuole organization,115,0.32003666982624734,0.0,1.7244386310304989,0.011001542899309049,43,YNL267W;YNL294C;YLR229C;YOR326W;YLR262C;YPR165W;YIL041W;YLR396C;YBR164C;YPL120W;YOR089C;YBL058W;YNL304W;YNL298W;YGR071C;YLR148W;YDL135C;YGL095C;YLR240W;YKL196C;YDL134C;YNL323W;YNL326C;YLR093C;YBL050W;YDL188C;YEL013W;YMR197C;YDR229W;YNL015W;YOR014W;YGL190C;YBR080C;YML001W;YJL036W;YKR007W;YBR109C;YDR456W;YJL178C;YPR173C;YFL038C;YJR138W;YPR185W
GO:0000011,vacuole inheritance,20,0.41752417183925256,0.07851239669421488,1.4343196279190442,0.08969899088635254,10,YOR089C;YNL298W;YOR326W;YML097C;YML001W;YIL138C;YLR043C;YNL079C;YEL013W;YGL095C
GO:1903047,mitotic cell cycle process,368,0.18828218570397015,0.07692307692307693,1.1781589048431074,0.36425840209297644,144,YJR076C;YLR229C;YBR279W;YLR361C;YDR195W;YOR198C;YPR165W;YCR086W;YOR249C;YDL074C;YBR170C;YIL131C;YMR001C;YPL158C;YDR260C;YPL116W;YGL106W;YLR182W;YOL072W;YDL225W;YDL155W;YML109W;YIR010W;YNL330C;YHR158C;YML064C;YBR160W;YAL041W;YNL225C;YGL054C;YDR328C;YPR141C;YDR146C;YMR168C;YMR055C;YLL003W;YDL126C;YCR002C;YBL105C;YOR122C;YPL020C;YOR326W;YKL022C;YFL009W;YPL031C;YER177W;YJL187C;YNL084C;YHR127W;YGL093W;YDL117W;YFR040W;YOL145C;YFR003C;YML085C;YCL016C;YMR199W;YDL134C;YBR017C;YBR038W;YMR153W;YDL047W;YPR188C;YMR109W;YNL102W;YNL243W;YER133W;YPR019W;YOR014W;YGL190C;YHR152W;YML124C;YJL013C;YDL008W;YPL024W;YLR079W;YGL216W;YKR077W;YKL101W;YBL051C;YHR107C;YER016W;YKL048C;YBR274W;YLR212C;YDL064W;YNL298W;YGL173C;YGL058W;YIL106W;YJL030W;YFL037W;YGR262C;YKR088C;YER095W;YLR319C;YNL127W;YIR006C;YOL070C;YNL197C;YCR008W;YGR108W;YLR314C;YDR054C;YLR113W;YOL133W;YLR330W;YHR191C;YLR353W;YMR032W;YPL152W;YNL152W;YOR299W;YDR325W;YKR028W;YLR045C;YNL307C;YOR144C;YIL138C;YAL016W;YNL262W;YDR451C;YDR130C;YHR115C;YNL079C;YNL258C;YDR477W;YDL132W;YOL004W;YOR372C;YJR059W;YLR371W;YFR028C;YOR026W;YOL146W;YGL060W;YML034W;YDL188C;YBL023C;YMR294W;YBR133C;YHR129C;YJL074C;YDR318W
GO:0000022,mitotic spindle elongation,24,0.3079225251685519,0.2948717948717949,1.1338605887900144,0.41430200576910176,7,YDL064W;YMR001C;YGL216W;YGR108W;YFL037W;YKR088C;YBR160W
GO:0007052,mitotic spindle organization,42,0.2568726501730043,0.3188405797101449,1.1063190019203553,0.43067015496075667,19,YGL216W;YJL187C;YBR170C;YHR127W;YLR212C;YDL064W;YMR001C;YFL037W;YKR088C;YDL155W;YGR108W;YGL060W;YMR294W;YBR160W;YPL152W;YNL225C;YPR141C;YLR045C;YDL126C
