GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0009082,branched-chain amino acid biosynthetic process,16,0.8413711805939367,0.0,2.0617812999985343,0.0,8,YCL009C;YER086W;YCL064C;YOR108W;YJR016C;YMR108W;YGL009C;YNL104C
GO:0009081,branched-chain amino acid metabolic process,25,0.7466125042283857,0.0,1.9683017647848686,0.0021593353295938592,8,YCL009C;YER086W;YCL064C;YOR108W;YJR016C;YMR108W;YGL009C;YNL104C
GO:0006549,isoleucine metabolic process,12,0.823930782795462,0.0,1.8469560479783529,0.01799446107994883,5,YCL009C;YER086W;YCL064C;YJR016C;YMR108W
GO:0009084,glutamine family amino acid biosynthetic process,26,0.6594081518459134,0.0035587188612099642,1.8372339176636419,0.015385264223356248,13,YLR142W;YER023W;YPR035W;YDL171C;YJL088W;YOR375C;YMR062C;YHR018C;YOL140W;YAL062W;YHR037W;YER069W;YHR033W
GO:0009097,isoleucine biosynthetic process,11,0.8240760331101722,0.0,1.810273351074553,0.018354350301547806,5,YCL009C;YER086W;YCL064C;YJR016C;YMR108W
GO:0006744,ubiquinone biosynthetic process,16,0.8387458006718903,0.0018315018315018315,1.763180498796174,0.029510916171116078,5,YDR204W;YOL096C;YLR290C;YGR255C;YPL252C
GO:1901607,alpha-amino acid biosynthetic process,114,0.4686601900532989,0.0017793594306049821,1.7609109858807228,0.02637473866861071,38,YMR062C;YMR108W;YBR166C;YLR027C;YNL316C;YER090W;YCL009C;YLR142W;YHR208W;YDL171C;YGL009C;YJR016C;YDR234W;YMR009W;YER069W;YFL030W;YGR012W;YOL058W;YIL094C;YLL062C;YLL058W;YOR108W;YAL062W;YKL211C;YNL104C;YHR033W;YER086W;YLR089C;YER023W;YPR035W;YCL064C;YJL088W;YOR375C;YHR018C;YOL140W;YHR037W;YPR145W;YDR007W
GO:0006743,ubiquinone metabolic process,16,0.8387458006718903,0.0,1.7577101149234733,0.024022605541731686,5,YDR204W;YOL096C;YLR290C;YGR255C;YPL252C
GO:1901663,quinone biosynthetic process,16,0.8387458006718903,0.001763668430335097,1.7546799371102382,0.02279298403460185,5,YDR204W;YOL096C;YLR290C;YGR255C;YPL252C
GO:1901661,quinone metabolic process,16,0.8387458006718903,0.0018083182640144665,1.7520950202237313,0.0214853865294589,5,YDR204W;YOL096C;YLR290C;YGR255C;YPL252C
GO:0042181,ketone biosynthetic process,16,0.8387458006718903,0.0018832391713747645,1.7365604954208138,0.023556385413751192,5,YDR204W;YOL096C;YLR290C;YGR255C;YPL252C
GO:1901605,alpha-amino acid metabolic process,178,0.4609352299336729,0.0,1.7222312234003885,0.026451857787524777,50,YMR062C;YMR108W;YBR166C;YMR189W;YLR027C;YKL106W;YNL316C;YER090W;YCL009C;YDR019C;YGR087C;YLR142W;YHR208W;YDL171C;YGL009C;YJR016C;YDR234W;YMR009W;YER069W;YFL030W;YER091C;YGR012W;YDR502C;YOL058W;YIL094C;YGL196W;YLL062C;YLL058W;YOR108W;YHR112C;YAL062W;YDR111C;YKL211C;YNL104C;YHR033W;YER086W;YLR089C;YER023W;YPR035W;YCL064C;YJL088W;YOR375C;YHR018C;YLR283W;YOL140W;YLR351C;YHR037W;YPR145W;YDR007W;YIL168W
GO:0009064,glutamine family amino acid metabolic process,62,0.5282792702597814,0.005494505494505495,1.6628926165101487,0.05572746177528768,18,YLR142W;YER023W;YPR035W;YDL171C;YJL088W;YOR375C;YMR062C;YLR283W;YHR018C;YOL140W;YLR351C;YHR037W;YAL062W;YKL211C;YPR145W;YER069W;YHR033W;YOL058W
GO:0042180,cellular ketone metabolic process,50,0.7001340112700483,0.008064516129032258,1.6536109037281692,0.05645119504509661,6,YDR204W;YOL096C;YLR290C;YLR283W;YGR255C;YPL252C
GO:0042440,pigment metabolic process,19,0.6377714742755184,0.020036429872495445,1.6122927762360173,0.07523934039053604,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0033013,tetrapyrrole metabolic process,19,0.6377714742755184,0.020036429872495445,1.6122927762360173,0.07523934039053604,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0006778,porphyrin-containing compound metabolic process,19,0.6377714742755184,0.022222222222222223,1.6059372519793838,0.07646587461267666,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0009071,serine family amino acid catabolic process,10,0.8131256952169075,0.012797074954296161,1.5953113468094646,0.08079513024897024,4,YDR019C;YCL064C;YER086W;YGL196W
GO:0008652,cellular amino acid biosynthetic process,129,0.4151736509694175,0.0036429872495446266,1.5952203388109594,0.07659957958664532,38,YMR062C;YMR108W;YBR166C;YLR027C;YNL316C;YER090W;YCL009C;YLR142W;YHR208W;YDL171C;YGL009C;YJR016C;YDR234W;YMR009W;YER069W;YFL030W;YGR012W;YOL058W;YIL094C;YLL062C;YLL058W;YOR108W;YAL062W;YKL211C;YNL104C;YHR033W;YER086W;YLR089C;YER023W;YPR035W;YCL064C;YJL088W;YOR375C;YHR018C;YOL140W;YHR037W;YPR145W;YDR007W
GO:0006779,porphyrin-containing compound biosynthetic process,18,0.6380627768140178,0.032423208191126277,1.5852556672620184,0.0766049914546393,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0006783,heme biosynthetic process,18,0.6380627768140178,0.032423208191126277,1.5852556672620184,0.0766049914546393,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0009099,valine biosynthetic process,6,0.7975362834687778,0.010810810810810811,1.584182735034918,0.0736627802209178,3,YMR108W;YCL009C;YJR016C
GO:0006526,arginine biosynthetic process,11,0.7494432071269499,0.03090909090909091,1.5815419063106104,0.07233773354139429,5,YJL088W;YHR018C;YMR062C;YOL140W;YER069W
GO:0009098,leucine biosynthetic process,7,0.7973978495994505,0.012681159420289856,1.5764495067421345,0.07314748428999199,3,YNL104C;YGL009C;YOR108W
GO:0033014,tetrapyrrole biosynthetic process,18,0.6380627768140178,0.017421602787456445,1.5718718325111467,0.07406520180506938,8,YOR176W;YJR085C;YDR047W;YER014W;YPL252C;YER141W;YPL172C;YDR044W
GO:0046395,carboxylic acid catabolic process,98,0.5357822492604366,0.021321961620469083,1.5682729625824134,0.07416486343566601,17,YDR019C;YGR087C;YLR089C;YER086W;YGL196W;YDL215C;YLR142W;YJR148W;YHR208W;YCL064C;YHR137W;YDR380W;YMR189W;YHR037W;YDR111C;YLR027C;YKL106W
