GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0007005,mitochondrion organization,292,0.4852636403716179,0.0,2.9372706591143998,0.0,132,YNR020C;YDL107W;YNL310C;YLR008C;YKL137W;YHR024C;YJL112W;YNL131W;YOR297C;YLR163C;YIR024C;YPL098C;YDR322W;YGR183C;YAL008W;YBR037C;YOR020C;YDL069C;YOR211C;YNL026W;YIL157C;YDR375C;YLR295C;YJR034W;YOL009C;YGR181W;YMR244C-A;YNL070W;YPL218W;YGR082W;YOR045W;YMR060C;YJL180C;YPL215W;YJR045C;YGR112W;YJL104W;YBR185C;YBR024W;YKL011C;YML030W;YHR116W;YMR203W;YLR077W;YGR029W;YNL005C;YBR120C;YIL062C;YPL029W;YDR296W;YGR028W;YOR232W;YPR020W;YMR098C;YDR511W;YDR393W;YJL143W;YNL100W;YLR253W;YLR203C;YKL141W;YGR101W;YGL191W;YDR079W;YJL003W;YFL036W;YER058W;YMR302C;YGR062C;YGR174C;YNL079C;YGR231C;YBR192W;YMR150C;YOR266W;YJR118C;YLR168C;YBL022C;YFL016C;YBR044C;YIR004W;YPR131C;YMR072W;YIL098C;YJR100C;YFR011C;YNL213C;YIR021W;YFL046W;YKR065C;YIL065C;YLR067C;YLL042C;YKR016W;YDR529C;YBR091C;YGL219C;YJR080C;YLR259C;YLR090W;YDR512C;YPL099C;YNR018W;YOL071W;YJL102W;YBR230C;YHR083W;YML129C;YBR262C;YLR038C;YGL020C;YPR100W;YLR218C;YPR125W;YNL315C;YNR040W;YNR017W;YGR132C;YGR235C;YIL022W;YLL001W;YJL054W;YOR037W;YNL121C;YMR002W;YJR144W;YLL009C;YGR150C;YKL195W;YDR493W;YBR179C;YPR140W
GO:0000002,mitochondrial genome maintenance,50,0.4327025471433461,0.0020964360587002098,1.9480328649992116,0.0023987206823027716,21,YFL036W;YJL102W;YMR302C;YJL112W;YKL011C;YBR192W;YJR118C;YPR100W;YBL022C;YFL016C;YMR072W;YOR211C;YPL029W;YDR296W;YNL213C;YIR021W;YGL219C;YJL143W;YLR259C;YJR144W;YGR150C
GO:0000001,mitochondrion inheritance,24,0.42644662407408024,0.06748466257668712,1.4836978602854984,0.05721393034825871,7,YPR131C;YMR072W;YIL062C;YGR132C;YLL001W;YNL079C;YGR231C
GO:0048311,mitochondrion distribution,26,0.3923547124818692,0.07128712871287128,1.4071209254219388,0.06982942430703624,10,YPR131C;YMR072W;YIL062C;YOR147W;YGR132C;YMR012W;YOL009C;YLL001W;YNL079C;YGR231C
GO:0048308,organelle inheritance,57,0.19941872684543369,0.6565040650406504,0.8887399253100711,0.6666311300639659,11,YPR131C;YML001W;YER120W;YLL001W;YMR072W;YIL062C;YGR132C;YGR209C;YPR028W;YNL079C;YGR231C
GO:0000011,vacuole inheritance,20,-0.2110786675377828,0.842,-0.7300476064694369,0.9120527306967985,7,YNL054W;YNL298W;YBR097W;YHL007C;YDR323C;YFL039C;YEL013W
GO:0051231,spindle elongation,25,-0.3003577207543518,0.3515151515151515,-1.077901532610358,0.3375706214689265,7,YPR119W;YGR140W;YDL155W;YOR058C;YBL063W;YLR210W;YGL216W
GO:0000022,mitotic spindle elongation,24,-0.30973116141911544,0.32448979591836735,-1.0957454664776907,0.33300738809213387,7,YPR119W;YGR140W;YDL155W;YOR058C;YBL063W;YLR210W;YGL216W
GO:0006281,DNA repair,314,-0.19240097200529122,0.21546052631578946,-1.1026744680344,0.3482815442561205,64,YHL025W;YOR141C;YDL017W;YPR175W;YDR311W;YHR164C;YOR386W;YDR419W;YOR014W;YOR328W;YDL164C;YMR167W;YIL132C;YPL167C;YIL143C;YBR163W;YDL102W;YER095W;YGL150C;YGL113W;YLR247C;YOR033C;YBR289W;YBR202W;YDR439W;YDL140C;YDR363W;YNL273W;YCL061C;YER147C;YDR440W;YNL250W;YPL164C;YMR173W;YML010W;YDL059C;YLR357W;YER173W;YPL204W;YDR489W;YFR027W;YGL163C;YJL164C;YDR291W;YIR002C;YAL019W;YLR135W;YGR258C;YJR035W;YKL114C;YML023C;YLR005W;YLR265C;YNL107W;YDL101C;YLR383W;YOR191W;YDR159W;YLR430W;YDR217C;YML060W;YDR030C;YHR079C-A;YPL121C
GO:0000018,regulation of DNA recombination,28,-0.32688508634734853,0.24701195219123506,-1.1545993813072972,0.2864663585002568,5,YDR110W;YDR285W;YOL006C;YIL143C;YIR002C
GO:0007033,vacuole organization,115,-0.24342850979729083,0.10617760617760617,-1.2485370299234417,0.1865819209039548,33,YHL023C;YNL054W;YOR014W;YKL051W;YDR323C;YEL013W;YNL298W;YDL188C;YMR231W;YGR254W;YDR135C;YNL242W;YDR089W;YLR423C;YHR174W;YIR026C;YLR396C;YDL149W;YPL204W;YDL234C;YLR240W;YDR108W;YJL012C;YHR171W;YMR159C;YPL236C;YOL001W;YIL048W;YFR028C;YHL007C;YJR138W;YPR194C;YBR217W
GO:0051052,regulation of DNA metabolic process,126,-0.24931333183334498,0.08670520231213873,-1.2912974433548463,0.16164469554300062,30,YHR197W;YDR110W;YLR233C;YOR359W;YIL143C;YDR069C;YER164W;YKL022C;YOR060C;YDR285W;YOL006C;YHR085W;YNL273W;YJL194W;YCL061C;YNL250W;YNL068C;YML010W;YDL059C;YBR170C;YGL163C;YDR082W;YDR291W;YIR002C;YLR135W;YLR265C;YDL101C;YKL010C;YOR191W;YDR217C
GO:0006312,mitotic recombination,57,-0.31049971123120074,0.12393162393162394,-1.2964081485059884,0.17673022598870058,13,YNL250W;YER095W;YGL150C;YOR141C;YPL017C;YPL283C;YOR033C;YDL059C;YDL227C;YJL051W;YOL006C;YGL163C;YIL143C
GO:0007052,mitotic spindle organization,42,-0.35086604949163186,0.04554455445544554,-1.4630901840877433,0.07142857142857142,12,YBL034C;YGL060W;YPR119W;YOL069W;YGR140W;YDL155W;YOR058C;YBL063W;YLR210W;YBR170C;YKL089W;YPL209C
GO:0006310,DNA recombination,254,-0.29921631878404265,0.0017482517482517483,-1.5549672315891254,0.04001883239171375,61,YOR141C;YDL017W;YLR329W;YDR110W;YDL227C;YIR025W;YHR039C;YOR328W;YOR023C;YDL164C;YMR167W;YIL132C;YPL167C;YHL024W;YIL143C;YJR021C;YGL201C;YER095W;YGL150C;YGR072W;YGL113W;YLR247C;YPL283C;YBR289W;YOR033C;YBR202W;YMR080C;YDR439W;YCR092C;YDR285W;YDR078C;YOL006C;YDR363W;YDR440W;YNL250W;YPL164C;YPL194W;YML032C;YDL059C;YKR038C;YLR357W;YER173W;YJL051W;YDR489W;YGR159C;YGL163C;YMR133W;YNL210W;YIR002C;YLR135W;YDL185W;YPL017C;YML023C;YLR265C;YLR383W;YOR191W;YGL183C;YGL251C;YHR079C-A;YGL250W;YPL121C
GO:0000019,regulation of mitotic recombination,7,-0.6527891545452824,0.04979253112033195,-1.5841439832562554,0.040960451977401134,2,YOL006C;YIL143C
GO:0000070,mitotic sister chromatid segregation,129,-0.3338401457929926,0.0,-1.7283637302343355,0.01942090395480226,38,YGR140W;YDL155W;YLR086W;YGR188C;YHR115C;YDR419W;YIR025W;YLR381W;YGL216W;YDR254W;YIL026C;YOL069W;YKL022C;YML034W;YOR058C;YMR168C;YBL063W;YFR031C;YOL006C;YDR363W;YNL273W;YCL061C;YER147C;YPL209C;YPL233W;YOR178C;YLR127C;YFR027W;YGL116W;YIR010W;YHR166C;YGR113W;YOR339C;YPL017C;YPR119W;YAL034W-A;YLR210W;YKL089W
