GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0051204,protein insertion into mitochondrial membrane,24,0.6956335332263508,0.0,2.7009466600516143,0.0,14,YER154W;YNL121C;YMR060C;YLL006W;YBR091C;YAL010C;YJR135W-A;YHR083W;YJL054W;YDL217C;YGR181W;YEL020W-A;YOL009C;YHR005C-A
GO:0090151,establishment of protein localization to mitochondrial membrane,32,0.6228650138969695,0.0,2.315356803288632,0.0,16,YBR185C;YER154W;YNL121C;YMR060C;YLL006W;YBR091C;YAL010C;YJR135W-A;YHR083W;YJL054W;YDL217C;YGR181W;YEL020W-A;YPR125W;YOL009C;YHR005C-A
GO:0045039,protein insertion into mitochondrial inner membrane,13,0.6675826622012524,0.0,2.1496226762781796,0.0018900185045997776,8,YNL121C;YBR091C;YJR135W-A;YJL054W;YDL217C;YGR181W;YEL020W-A;YHR005C-A
GO:0070096,mitochondrial outer membrane translocase complex assembly,9,0.7283950617283946,0.008645533141210375,1.8013380324375117,0.027405268316696776,4,YMR060C;YLL006W;YAL010C;YOL009C
GO:0034314,Arp2/3 complex-mediated actin nucleation,22,1.0,0.0,1.788136148130629,0.024948244260717064,1,YDL029W
GO:0044396,actin cortical patch organization,25,1.0,0.0,1.7371049625980848,0.03449283770894594,1,YDL029W
GO:0007008,outer mitochondrial membrane organization,15,0.5963428890868374,0.021116138763197588,1.7292793368009047,0.032400317221710474,5,YMR060C;YLL006W;YAL010C;YHR083W;YOL009C
GO:0045040,protein insertion into mitochondrial outer membrane,11,0.6125454207324066,0.014388489208633094,1.7234657448100819,0.029295286821296552,5,YMR060C;YLL006W;YAL010C;YHR083W;YOL009C
GO:0045010,actin nucleation,27,1.0,0.0,1.6785108416453125,0.04326042354972824,1,YDL029W
GO:0007007,inner mitochondrial membrane organization,29,0.533388019133829,0.00423728813559322,1.6368383323431672,0.05698405791368329,10,YBR185C;YNL121C;YBR091C;YJR135W-A;YJL054W;YDL217C;YGR181W;YEL020W-A;YOR211C;YHR005C-A
GO:0051205,protein insertion into membrane,38,0.5699589004001644,0.0,1.5685517793737773,0.08771404059983513,16,YBR185C;YER154W;YNL121C;YMR060C;YLL006W;YBR091C;YAL010C;YJR135W-A;YHR083W;YJL054W;YDL217C;YGR181W;YEL020W-A;YPR125W;YOL009C;YHR005C-A
GO:0015917,aminophospholipid transport,7,0.8192771084337351,0.05008347245409015,1.454362769240668,0.1715979300634548,1,YLL006W
GO:0120009,intermembrane lipid transfer,24,0.7727272727272728,0.09302325581395349,1.3755398809827066,0.2434489219963329,1,YLL006W
GO:0008064,regulation of actin polymerization or depolymerization,18,0.9861111111111112,0.020512820512820513,1.3257684573398467,0.3406758354541099,1,
GO:0030832,regulation of actin filament length,18,0.9861111111111112,0.023310023310023312,1.309951832100467,0.407991994526272,1,
GO:0030833,regulation of actin filament polymerization,18,0.9861111111111112,0.03617571059431524,1.3078058067586866,0.3946594889917411,1,
GO:0030041,actin filament polymerization,19,0.9859154929577465,0.029023746701846966,1.304647160068845,0.39195648458626564,1,
GO:0015886,heme transport,8,0.7317073170731705,0.15761821366024517,1.2864905008414678,0.472714628206011,1,YLL001W
GO:0051646,mitochondrion localization,31,0.3040685404018869,0.16143497757847533,1.280846542247387,0.4777767830311964,7,YOR147W;YNL079C;YAL010C;YIL062C;YLL001W;YDL029W;YOL076W
GO:0032271,regulation of protein polymerization,33,0.9824561403508771,0.0449438202247191,1.248705528645402,0.6281949004663511,1,
GO:1901678,iron coordination entity transport,20,0.6857142857142856,0.19181034482758622,1.2242235207213348,0.7222120709600436,1,YLL001W
GO:0051654,establishment of mitochondrion localization,6,0.5952380952380951,0.21752738654147105,1.2103402570082187,0.758928339528838,2,YDL029W;YAL010C
GO:0045041,protein import into mitochondrial intermembrane space,8,0.8902439024390244,0.2266949152542373,1.176534863074506,0.8954168102335424,1,
GO:0010821,regulation of mitochondrion organization,18,0.5416666666666666,0.2605210420841683,1.1513090943138937,0.9803683484901097,2,YGR101W;YCR028C-A
GO:0000001,mitochondrion inheritance,24,0.2947958872501757,0.2816020025031289,1.149571986212352,0.9507171081837802,6,YOR147W;YNL079C;YIL062C;YLL001W;YDL029W;YOL076W
GO:0031532,actin cytoskeleton reorganization,12,0.8717948717948718,0.2827586206896552,1.1451800232288043,0.9377762968688242,1,
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,30,0.85,0.3178082191780822,1.1223320873025433,1.0072048612382927,1,
