GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0140053,mitochondrial gene expression,157,0.7737978088731603,0.0,3.8764770079770012,0.0,41,YGL129C;YLR069C;YDR115W;YHR011W;YGL143C;YOR150W;YLR382C;YDL033C;YCR071C;YPL097W;YDR175C;YHR059W;YGR222W;YBL090W;YPR134W;YDR036C;YPL118W;YDR337W;YOR187W;YDR194C;YML025C;YGR220C;YDR116C;YLR139C;YPL040C;YKL194C;YNL177C;YOL033W;YDR268W;YMR225C;YHL038C;YMR293C;YGR165W;YGL068W;YOL023W;YKL170W;YMR188C;YHR038W;YDL044C;YNL073W;YMR023C
GO:0032543,mitochondrial translation,131,0.8075780922301462,0.0,3.8755222130449636,0.0,36,YGL129C;YLR069C;YDR115W;YHR011W;YGL143C;YOR150W;YLR382C;YCR071C;YPL097W;YDR175C;YHR059W;YGR222W;YBL090W;YDR036C;YPL118W;YDR337W;YOR187W;YML025C;YGR220C;YDR116C;YLR139C;YPL040C;YKL194C;YNL177C;YOL033W;YDR268W;YMR225C;YMR293C;YGR165W;YGL068W;YOL023W;YKL170W;YMR188C;YHR038W;YDL044C;YNL073W
GO:1902652,secondary alcohol metabolic process,43,0.7178602139913655,0.0,3.34702686528428,0.0,24,YML075C;YMR015C;YLR100W;YML126C;YOR136W;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YNL037C;YKL150W;YNR019W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0016126,sterol biosynthetic process,39,0.7253126102364391,0.0,3.3224006771071983,0.0,23,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YNL111C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W;YNL156C
GO:0097384,cellular lipid biosynthetic process,32,0.7528666937220496,0.0,3.2487734951580554,0.0,21,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0016129,phytosteroid biosynthetic process,32,0.7528666937220496,0.0,3.2436777191448325,0.0,21,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0006696,ergosterol biosynthetic process,32,0.7528666937220496,0.0,3.233692191444052,0.0,21,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:1902653,secondary alcohol biosynthetic process,34,0.7527978243773842,0.0,3.2263970459253635,0.0,21,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0008204,ergosterol metabolic process,36,0.7120840897199225,0.0,3.204151384970288,0.0,22,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YNR019W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0044108,cellular alcohol biosynthetic process,32,0.7528666937220496,0.0,3.201283642208163,0.0,21,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0006694,steroid biosynthetic process,40,0.6911405448753367,0.0,3.1728069708615316,0.0,23,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YPL117C;YNL111C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W;YNL156C
GO:0016128,phytosteroid metabolic process,36,0.7120840897199225,0.0,3.1660291039420483,0.0,22,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YNR019W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0044107,cellular alcohol metabolic process,36,0.7120840897199225,0.0,3.115051185431464,0.0,22,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLR056W;YHR072W;YKL150W;YNR019W;YPL117C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W
GO:0016125,sterol metabolic process,52,0.6214812796139951,0.0,3.0783588651423006,0.0,25,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLL012W;YLR056W;YHR072W;YKL150W;YNR019W;YPL117C;YNL111C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W;YNL156C
GO:0045333,cellular respiration,107,0.5640585256695133,0.0,3.070673150827396,0.0,40,YJR121W;YHR001W-A;YKL148C;YDR298C;YPR021C;YGL018C;YIL066C;YNR001C;YKL085W;YOR136W;YOR142W;YIL070C;YDR178W;YCR005C;YEL024W;YMR267W;YGR244C;YJL209W;YIL125W;YBR136W;YKL055C;YLR139C;YML120C;YDR148C;YNL037C;YOR356W;YPR155C;YPL271W;YBR026C;YPL262W;YML110C;YOL126C;YLL041C;YPR191W;YBR243C;YOR002W;YBR085W;YKR046C;YMR056C;YGL187C
GO:0008202,steroid metabolic process,53,0.6214468248929652,0.0,3.067003824459363,0.0,25,YML075C;YMR015C;YLR100W;YML126C;YGR175C;YMR208W;YNL280C;YMR202W;YHR190W;YLL012W;YLR056W;YHR072W;YKL150W;YNR019W;YPL117C;YNL111C;YPL028W;YHR007C;YNR043W;YGR060W;YGL001C;YER044C;YJL167W;YMR220W;YNL156C
GO:0097435,supramolecular fiber organization,120,0.5240301753468889,0.0,3.023828614773804,0.0,49,YGR080W;YKR054C;YCR088W;YAL029C;YDL226C;YJL020C;YBR059C;YER016W;YCL029C;YOR181W;YKL129C;YMR032W;YOR122C;YLR337C;YDR129C;YFL037W;YNL084C;YGL216W;YOR367W;YIR006C;YBL007C;YEL061C;YDL161W;YCR009C;YNL271C;YLL038C;YLR429W;YPL242C;YLR045C;YFR024C-A;YLR212C;YNL020C;YLR206W;YPL155C;YAL047C;YIL034C;YNL032W;YLL050C;YPL174C;YBL063W;YDR201W;YKL007W;YMR109W;YHR114W;YMR092C;YNL243W;YNL126W;YIL095W;YIL118W
GO:0006084,acetyl-CoA metabolic process,14,0.8850242432799879,0.0,2.9772391662375846,0.0,11,YDR148C;YER178W;YMR208W;YGR193C;YML075C;YNR001C;YNR043W;YLR153C;YMR220W;YML126C;YBR221C
GO:0009060,aerobic respiration,89,0.5740536668651213,0.0,2.960632224441457,0.0,35,YJR121W;YHR001W-A;YKL148C;YDR298C;YGL018C;YNR001C;YKL085W;YOR136W;YOR142W;YIL070C;YDR178W;YCR005C;YEL024W;YMR267W;YGR244C;YJL209W;YIL125W;YKL055C;YLR139C;YML120C;YDR148C;YNL037C;YPR155C;YPL271W;YBR026C;YPL262W;YML110C;YOL126C;YLL041C;YPR191W;YBR243C;YOR002W;YKR046C;YMR056C;YGL187C
GO:0007015,actin filament organization,88,0.5541354373905569,0.0,2.959769130100234,0.0,32,YGR080W;YCR088W;YAL029C;YDL226C;YJL020C;YOR181W;YKL129C;YOR122C;YLR337C;YDR129C;YOR367W;YIR006C;YBL007C;YDL161W;YCR009C;YNL271C;YLL038C;YLR429W;YPL242C;YFR024C-A;YNL020C;YLR206W;YIL034C;YNL032W;YLL050C;YKL007W;YMR109W;YHR114W;YMR092C;YNL243W;YIL095W;YIL118W
GO:0006720,isoprenoid metabolic process,22,0.8231123032351286,0.0,2.9549764020640237,0.0,11,YHR072W;YPL117C;YMR208W;YML075C;YNR043W;YHR190W;YPR183W;YJL167W;YMR220W;YML126C;YPL069C
