GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0007052,mitotic spindle organization,42,0.6113736052251632,0.14541387024608501,1.3625669369347906,0.6233234826096841,3,YKR088C;YMR294W;YGL060W
GO:0007033,vacuole organization,115,0.3840134119401747,0.24188790560471976,1.167727855199331,0.8020004546487839,8,YGR071C;YIL041W;YLR093C;YPL236C;YJR138W;YOR246C;YHL023C;YDR229W
GO:0000022,mitotic spindle elongation,24,0.581785740434879,0.3919491525423729,1.076701847979821,0.7210729711298022,1,YKR088C
GO:0051231,spindle elongation,25,0.58152982109138,0.3919491525423729,1.076583703510841,0.5408047283473517,1,YKR088C
GO:0006312,mitotic recombination,57,0.31611341493745543,0.6633906633906634,0.8414896193673685,0.8126392361900431,2,YER092W;YOR141C
GO:0051052,regulation of DNA metabolic process,126,0.2717878186482274,0.9306930693069307,0.605039854531824,0.9520345533075699,1,YKL010C
GO:0048308,organelle inheritance,57,-0.262459584581599,0.985480943738657,-0.5090275581109718,0.9906259764607853,2,YDR233C;YDL204W
GO:0000018,regulation of DNA recombination,28,-0.7334943639291494,0.5587044534412956,-0.9627651950307953,0.6137455919770262,1,YHR153C
GO:1903047,mitotic cell cycle process,368,-0.5113797489267314,0.39178356713426854,-1.0342379320617063,0.5425823698920251,7,YPL017C;YHR132W-A;YKL161C;YDR014W;YOR339C;YDR161W;YLR053C
GO:0006281,DNA repair,314,-0.4998531098039093,0.36041666666666666,-1.0675816316877365,0.5636079575044266,2,YOL086W-A;YDL160C-A
GO:0005984,disaccharide metabolic process,28,-0.3509188726442807,0.28027681660899656,-1.1384666687120257,0.5064055827517967,4,YIL172C;YJL216C;YGR292W;YOL157C
GO:0006310,DNA recombination,254,-0.534533579343512,0.16972477064220184,-1.2415690615667934,0.42578898031455054,3,YLR445W;YOL086W-A;YDL160C-A
GO:0000070,mitotic sister chromatid segregation,129,-0.5115735038470028,0.12772133526850507,-1.3408700803899383,0.35996250390584317,4,YOR339C;YDR161W;YDR014W;YPL017C
GO:0000003,reproduction,516,-1.0587047315659601,0.0,-1.6571620760395265,0.06832621601916467,40,YJL038C;YGR271C-A;YLR343W;YLR445W;YBR148W;YBR045C;YHR185C;YCR045C;YHR184W;YNL204C;YOR177C;YDR402C;YCR097W;YOL132W;YDL222C;YNL196C;YLR341W;YGR032W;YOL047C;YDL214C;YLR308W;YCL048W;YLR307W;YAL018C;YOL086W-A;YML066C;YDL160C-A;YMR017W;YGL170C;YDR522C;YBR180W;YPR192W;YDR403W;YNL194C;YMR306W;YDR014W;YCL058W-A;YOR255W;YLR054C;YPL027W
