GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0033013,tetrapyrrole metabolic process,19,0.510145101616795,0.02997275204359673,1.5706594845444408,1.9040751383196466,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0006778,porphyrin-containing compound metabolic process,19,0.510145101616795,0.02544529262086514,1.5697884659034658,0.9569403843568074,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0033014,tetrapyrrole biosynthetic process,18,0.5104135297154397,0.040214477211796246,1.5421300827279087,0.791581799076707,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0043248,proteasome assembly,34,0.9411764705882353,0.004975124378109453,1.5309895457254439,0.6491773031279413,1,YGR232W
GO:0006783,heme biosynthetic process,18,0.5104135297154397,0.05181347150259067,1.5192403549206492,0.5662305842044193,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0042440,pigment metabolic process,19,0.510145101616795,0.07086614173228346,1.5087080041468668,0.5143498852108783,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0006782,protoporphyrinogen IX biosynthetic process,7,0.6637403430956479,0.0728476821192053,1.5054871796431246,0.45462468190216276,2,YGL040C;YDR047W
GO:0046500,S-adenosylmethionine metabolic process,8,0.724755573785472,0.07658643326039387,1.502991178447603,0.40448225375118896,2,YJR024C;YPR118W
GO:0017004,cytochrome complex assembly,42,0.9537572254335257,0.0072992700729927005,1.5013556859291106,0.3646902132382927,1,YKL087C
GO:0046148,pigment biosynthetic process,18,0.5104135297154397,0.08163265306122448,1.4977379146609635,0.3364222646076005,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0046501,protoporphyrinogen IX metabolic process,7,0.6637403430956479,0.0737913486005089,1.4960924970292675,0.31053864189823316,2,YGL040C;YDR047W
GO:0006779,porphyrin-containing compound biosynthetic process,18,0.5104135297154397,0.06887052341597796,1.4872401049933675,0.3024145555594289,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0042168,heme metabolic process,19,0.510145101616795,0.06944444444444445,1.483529930329192,0.2860089816310589,4,YGL040C;YOR278W;YDR047W;YPL172C
GO:0070071,proton-transporting two-sector ATPase complex assembly,17,0.8731617647058826,0.0683371298405467,1.3965539024684894,0.46430296644685876,1,YMR123W
GO:0033238,regulation of cellular amine metabolic process,13,0.8387973208065514,0.12280701754385964,1.3661232016160654,0.5179749970534969,1,
GO:0062012,regulation of small molecule metabolic process,59,0.8245841006942998,0.12280701754385964,1.3378072589707155,0.573127953765631,1,
GO:0010565,regulation of cellular ketone metabolic process,19,0.8370802415919634,0.10609480812641084,1.3336646412072701,0.5572954001448889,1,
GO:0045454,cell redox homeostasis,24,0.9869646182495344,0.01910828025477707,1.3215558179055646,0.5870006922207337,1,
GO:0019509,L-methionine salvage from methylthioadenosine,9,0.5308468129845085,0.1595238095238095,1.3078655464665603,0.6311260289935908,2,YJR024C;YPR118W
