GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0009081,branched-chain amino acid metabolic process,25,0.7634357362604226,0.0,2.4535257213238224,0.0,9,YCL064C;YER086W;YHR208W;YDL219W;YMR108W;YJR148W;YNL104C;YGL009C;YGR087C
GO:0009082,branched-chain amino acid biosynthetic process,16,0.7894767126878615,0.0,2.3497704356485722,0.0,7,YCL064C;YER086W;YHR208W;YMR108W;YJR148W;YNL104C;YGL009C
GO:0008652,cellular amino acid biosynthetic process,129,0.454583089980117,0.0,2.286673701510828,0.0005543849791637402,48,YCL064C;YBR166C;YFL030W;YEL046C;YPR118W;YEL038W;YOR375C;YER055C;YBR249C;YAL062W;YLR438W;YGR208W;YMR009W;YBR115C;YCL009C;YIL094C;YHR037W;YER090W;YJR148W;YNL104C;YCL030C;YFR025C;YLR027C;YGL026C;YER069W;YPL023C;YER086W;YBR248C;YDR127W;YDL171C;YKL211C;YMR108W;YDL131W;YGL125W;YJR024C;YGL154C;YDR035W;YHR208W;YPR145W;YMR062C;YNR050C;YGL202W;YOL058W;YER023W;YGL009C;YJR130C;YHR018C;YDR354W
GO:0006551,leucine metabolic process,10,0.8033829251021462,0.0,2.1215732162048173,0.009563140890574518,4,YGL009C;YJR148W;YDL219W;YNL104C
GO:1901607,alpha-amino acid biosynthetic process,114,0.42302145512294803,0.0,2.064359733390578,0.018294704312403428,41,YCL064C;YBR166C;YFL030W;YEL046C;YPR118W;YEL038W;YOR375C;YAL062W;YLR438W;YGR208W;YMR009W;YBR115C;YCL009C;YIL094C;YHR037W;YER090W;YJR148W;YNL104C;YLR027C;YGL026C;YER069W;YPL023C;YER086W;YDL171C;YKL211C;YMR108W;YDL131W;YGL125W;YJR024C;YGL154C;YHR208W;YPR145W;YMR062C;YNR050C;YGL202W;YOL058W;YER023W;YGL009C;YJR130C;YHR018C;YDR354W
GO:0006549,isoleucine metabolic process,12,0.7764854547945941,0.0032258064516129032,2.0047552755011075,0.02882801891651449,5,YCL064C;YER086W;YHR208W;YMR108W;YJR148W
GO:0009097,isoleucine biosynthetic process,11,0.7766890069522467,0.006060606060606061,1.9954939052555882,0.028511227499849495,5,YCL064C;YER086W;YHR208W;YMR108W;YJR148W
GO:0016053,organic acid biosynthetic process,197,0.43272341161427913,0.0,1.9950003714064903,0.02515521842955471,49,YCL064C;YOR278W;YBR166C;YFL030W;YEL046C;YPR118W;YEL038W;YOR375C;YER055C;YBR249C;YAL062W;YLR438W;YGR208W;YMR009W;YBR115C;YCL009C;YIL094C;YHR037W;YER090W;YJR148W;YNL104C;YCL030C;YFR025C;YLR027C;YGL026C;YER069W;YPL023C;YER086W;YBR248C;YDR127W;YDL171C;YKL211C;YMR108W;YDL131W;YGL125W;YJR024C;YGL154C;YDR035W;YHR208W;YPR145W;YMR062C;YNR050C;YGL202W;YOL058W;YER023W;YGL009C;YJR130C;YHR018C;YDR354W
GO:0046148,pigment biosynthetic process,18,0.6005301599066184,0.0,1.9573970737718742,0.032154328791496926,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0009098,leucine biosynthetic process,7,0.8536859219742613,0.005813953488372093,1.9434511469849727,0.03209889029358056,3,YGL009C;YJR148W;YNL104C
GO:0009072,aromatic amino acid family metabolic process,29,0.5229566126684664,0.004629629629629629,1.9232889060949585,0.03265831513619124,10,YGL026C;YDR035W;YDR127W;YDL219W;YKL211C;YGL202W;YER090W;YGR087C;YBR249C;YDR354W
GO:1901605,alpha-amino acid metabolic process,178,0.38282665418573253,0.0,1.9178016749504276,0.03104555883316945,49,YLR351C;YCL064C;YDL219W;YBR166C;YFL030W;YEL046C;YPR118W;YEL038W;YOR375C;YAL062W;YLR438W;YDL215C;YGR208W;YMR009W;YGL196W;YBR115C;YCL009C;YIL094C;YHR037W;YER090W;YJR148W;YNL104C;YGR087C;YLR027C;YGL026C;YER069W;YPL023C;YDR111C;YER086W;YBR248C;YDL171C;YKL211C;YMR108W;YDL131W;YGL125W;YJR024C;YGL154C;YHR208W;YPL111W;YPR145W;YMR062C;YNR050C;YGL202W;YOL058W;YER023W;YGL009C;YJR130C;YHR018C;YDR354W
GO:0009064,glutamine family amino acid metabolic process,62,0.4892282689375417,0.0,1.9142009161916917,0.029808853879650335,15,YLR351C;YLR438W;YER069W;YDL215C;YDL171C;YPL111W;YKL211C;YMR062C;YPR145W;YHR037W;YOL058W;YER023W;YOR375C;YHR018C;YAL062W
GO:0006568,tryptophan metabolic process,17,0.6745711439686082,0.003436426116838488,1.889266592009841,0.03445106656231814,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0042430,indole-containing compound metabolic process,17,0.6745711439686082,0.0,1.8812330041865724,0.03381748372898815,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0046394,carboxylic acid biosynthetic process,196,0.4330061826270299,0.0,1.8734949869023805,0.03388678185138362,49,YCL064C;YOR278W;YBR166C;YFL030W;YEL046C;YPR118W;YEL038W;YOR375C;YER055C;YBR249C;YAL062W;YLR438W;YGR208W;YMR009W;YBR115C;YCL009C;YIL094C;YHR037W;YER090W;YJR148W;YNL104C;YCL030C;YFR025C;YLR027C;YGL026C;YER069W;YPL023C;YER086W;YBR248C;YDR127W;YDL171C;YKL211C;YMR108W;YDL131W;YGL125W;YJR024C;YGL154C;YDR035W;YHR208W;YPR145W;YMR062C;YNR050C;YGL202W;YOL058W;YER023W;YGL009C;YJR130C;YHR018C;YDR354W
GO:0033013,tetrapyrrole metabolic process,19,0.6004566090339316,0.009868421052631578,1.8709538834328714,0.03218693967262421,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0006586,indolalkylamine metabolic process,17,0.6745711439686082,0.014184397163120567,1.8679432301166299,0.03104555883316945,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0033014,tetrapyrrole biosynthetic process,18,0.6005301599066184,0.007782101167315175,1.8675335672489353,0.029411582052476327,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0006778,porphyrin-containing compound metabolic process,19,0.6004566090339316,0.0078125,1.8669224609952673,0.028024160696727068,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0006576,cellular biogenic amine metabolic process,25,0.6738386748080247,0.012422360248447204,1.8559881511654241,0.02906561247901324,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0009084,glutamine family amino acid biosynthetic process,26,0.5387546610624556,0.004098360655737705,1.8525748830004,0.028273633937350752,9,YLR438W;YER069W;YDL171C;YMR062C;YHR037W;YER023W;YOR375C;YHR018C;YAL062W
GO:0006779,porphyrin-containing compound biosynthetic process,18,0.6005301599066184,0.00749063670411985,1.850440881593677,0.02783976743191826,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0042168,heme metabolic process,19,0.6004566090339316,0.007547169811320755,1.8485342062008117,0.0268876714894414,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0009083,branched-chain amino acid catabolic process,11,0.7833264573349985,0.00558659217877095,1.8441942482615166,0.02681005759235848,3,YGR087C;YDL219W;YJR148W
GO:0006783,heme biosynthetic process,18,0.6005301599066184,0.0034965034965034965,1.8433216156682655,0.025842869028709733,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0042440,pigment metabolic process,19,0.6004566090339316,0.007692307692307693,1.838077702011833,0.02568650403458663,5,YPL172C;YOR176W;YDR047W;YGL040C;YER141W
GO:0043094,cellular metabolic compound salvage,31,0.6478693577199183,0.015384615384615385,1.8262374353001405,0.02720446290610639,6,YJR024C;YMR009W;YHR208W;YGL202W;YPR118W;YJR148W
GO:0071267,L-methionine salvage,10,0.6524006227449786,0.0219435736677116,1.8181267961312695,0.027986883086059164,6,YJR024C;YMR009W;YHR208W;YGL202W;YPR118W;YJR148W
GO:0019509,L-methionine salvage from methylthioadenosine,9,0.6526113202223328,0.01644736842105263,1.8017390591055988,0.030768366343587584,6,YJR024C;YMR009W;YHR208W;YGL202W;YPR118W;YJR148W
GO:0044106,cellular amine metabolic process,38,0.6077513347637189,0.010526315789473684,1.7981898009232382,0.030526940626854987,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0009308,amine metabolic process,39,0.6076562046916395,0.014760147601476014,1.797082341689081,0.029780868099452167,4,YGL026C;YER090W;YKL211C;YDR354W
GO:0043102,amino acid salvage,10,0.6524006227449786,0.02364864864864865,1.7855856421856209,0.030894362929761162,6,YJR024C;YMR009W;YHR208W;YGL202W;YPR118W;YJR148W
GO:0019321,pentose metabolic process,10,0.7786280950355874,0.022988505747126436,1.779615240861565,0.031306445882187686,2,YLR070C;YCR036W
GO:0009099,valine biosynthetic process,6,0.7633058686417201,0.027777777777777776,1.7732822192179258,0.031885056087331685,3,YHR208W;YMR108W;YJR148W
GO:0043648,dicarboxylic acid metabolic process,50,0.516243709395683,0.008968609865470852,1.7551636134092505,0.03534204242168844,10,YLR351C;YLR438W;YDL215C;YDR035W;YDR127W;YDL171C;YHR037W;YOR375C;YBR249C;YLR027C
GO:0006528,asparagine metabolic process,11,0.6933941489699109,0.029605263157894735,1.7483147313055043,0.03582525635622981,4,YLR351C;YGR124W;YPR145W;YLR027C
GO:0043650,dicarboxylic acid biosynthetic process,25,0.5559076030066431,0.029197080291970802,1.7204038059389906,0.04258551984681468,7,YDR035W;YDR127W;YDL171C;YHR037W;YOR375C;YBR249C;YLR027C
GO:0009073,aromatic amino acid family biosynthetic process,16,0.4938435285611079,0.020080321285140562,1.7178376610563677,0.04192003342445821,8,YGL026C;YDR035W;YDR127W;YKL211C;YGL202W;YER090W;YBR249C;YDR354W
GO:0006573,valine metabolic process,8,0.7628981089056036,0.020289855072463767,1.6985229238848538,0.04598623402163225,3,YHR208W;YMR108W;YJR148W
GO:0046219,indolalkylamine biosynthetic process,6,0.6728085802346324,0.017964071856287425,1.6773025127958028,0.05151723830765488,3,YER090W;YKL211C;YDR354W
GO:0019878,lysine biosynthetic process via aminoadipic acid,12,0.5636530042094382,0.017857142857142856,1.674213568756987,0.0513202094997291,6,YGL154C;YBR115C;YIL094C;YNR050C;YGL202W;YDL131W
GO:0042401,cellular biogenic amine biosynthetic process,10,0.6724615847136138,0.05,1.6711991848435135,0.05109366680060239,3,YER090W;YKL211C;YDR354W
GO:0000162,tryptophan biosynthetic process,6,0.6728085802346324,0.0364741641337386,1.666388613034588,0.05152000408637577,3,YER090W;YKL211C;YDR354W
GO:0009309,amine biosynthetic process,10,0.6724615847136138,0.04294478527607362,1.6591895471129774,0.05285136801360991,3,YER090W;YKL211C;YDR354W
GO:0006525,arginine metabolic process,16,0.5932483240062819,0.04040404040404041,1.6573698051036914,0.05228091390461533,5,YLR438W;YER069W;YMR062C;YOL058W;YHR018C
GO:0042435,indole-containing compound biosynthetic process,6,0.6728085802346324,0.028735632183908046,1.6563418209158693,0.051593189337493614,3,YER090W;YKL211C;YDR354W
GO:0009085,lysine biosynthetic process,14,0.5631499814580382,0.027586206896551724,1.6549629651214828,0.05128061057264597,6,YGL154C;YBR115C;YIL094C;YNR050C;YGL202W;YDL131W
GO:0006553,lysine metabolic process,15,0.5628976578819893,0.017361111111111112,1.649839550001482,0.05179539662472659,6,YGL154C;YBR115C;YIL094C;YNR050C;YGL202W;YDL131W
GO:0043085,positive regulation of catalytic activity,117,0.774009477273165,0.023333333333333334,1.630164802677264,0.05764495013344571,1,YGR100W
GO:0044093,positive regulation of molecular function,141,0.7522272675297331,0.03162055335968379,1.6300592411527313,0.056612489636956066,1,YGR100W
GO:0016054,organic acid catabolic process,99,0.4356125950373983,0.008130081300813009,1.5933635686501806,0.07129177607053713,14,YLR438W;YDL215C;YCL064C;YDR111C;YGL196W;YER086W;YHR208W;YDL219W;YGL202W;YHR037W;YEL046C;YJR148W;YGR087C;YLR027C
GO:0051336,regulation of hydrolase activity,95,0.7714958775029435,0.039473684210526314,1.5855621582191015,0.07364952147720556,3,YMR174C;YGR100W;YOR070C
GO:0006743,ubiquinone metabolic process,16,0.6241940938782391,0.040880503144654086,1.5699549984562622,0.07853115223026727,2,YOR125C;YOL096C
GO:1901663,quinone biosynthetic process,16,0.6241940938782391,0.040880503144654086,1.5699549984562622,0.07853115223026727,2,YOR125C;YOL096C
GO:0006744,ubiquinone biosynthetic process,16,0.6241940938782391,0.05466237942122187,1.547687992522602,0.09001826099171231,2,YOR125C;YOL096C
GO:0042181,ketone biosynthetic process,16,0.6241940938782391,0.05228758169934641,1.5432671447365667,0.08966699119888012,2,YOR125C;YOL096C
GO:1901661,quinone metabolic process,16,0.6241940938782391,0.05228758169934641,1.5432671447365667,0.08966699119888012,2,YOR125C;YOL096C
GO:0043248,proteasome assembly,34,0.8241758241758248,0.05027932960893855,1.5325079087536972,0.09553274717216521,2,YMR191W;YGR232W
GO:0090630,activation of GTPase activity,14,0.8053590331136155,0.06297229219143577,1.5140977273360277,0.10644191599943811,1,YGR100W
GO:0043547,positive regulation of GTPase activity,36,0.8036656031481948,0.07848837209302326,1.5058057181420264,0.11140411597687094,1,YGR100W
GO:0009066,aspartate family amino acid metabolic process,66,0.3300523324353018,0.015625,1.4988416386064156,0.11497229132398987,24,YLR351C;YCL064C;YEL046C;YPR118W;YEL038W;YIR034C;YMR009W;YGR124W;YBR115C;YIL094C;YJR148W;YLR027C;YML096W;YER086W;YDL131W;YGL125W;YJR024C;YGL154C;YHR208W;YPR145W;YNR050C;YGL202W;YJR130C;YPL023C
GO:0019323,pentose catabolic process,7,0.8228388473852772,0.060453400503778336,1.4929953912445442,0.11737121987438043,2,YLR070C;YCR036W
GO:0043087,regulation of GTPase activity,47,0.8027877381159532,0.07466666666666667,1.4894063638130834,0.11826590813316476,1,YGR100W
GO:0006536,glutamate metabolic process,14,0.5846891714822499,0.06624605678233439,1.489068508815426,0.11672788961284536,5,YDL215C;YLR438W;YDL171C;YHR037W;YOR375C
GO:0017004,cytochrome complex assembly,42,0.9235033259423509,0.0175,1.4840734595667882,0.11899117598232643,1,YKL087C
GO:0071941,nitrogen cycle metabolic process,7,0.8036286019210231,0.058981233243967826,1.484021332200659,0.11726483469714219,2,YOL058W;YBR208C
GO:0046395,carboxylic acid catabolic process,98,0.4174990026726495,0.031746031746031744,1.4747863737929148,0.12295117457012303,13,YLR438W;YDL215C;YCL064C;YDR111C;YGL196W;YER086W;YHR208W;YDL219W;YHR037W;YEL046C;YJR148W;YGR087C;YLR027C
GO:0006591,ornithine metabolic process,9,0.5738637480526093,0.08615384615384615,1.4734587828593806,0.12222983605823158,4,YLR438W;YER069W;YHR018C;YMR062C
GO:0009063,cellular amino acid catabolic process,59,0.3929522541304127,0.03980099502487562,1.456942048018551,0.13376517568679389,12,YLR438W;YDL215C;YCL064C;YDR111C;YGL196W;YER086W;YHR208W;YDL219W;YHR037W;YEL046C;YJR148W;YGR087C
GO:0051345,positive regulation of hydrolase activity,60,0.8017220944671896,0.1,1.4488773846972829,0.13827610698606585,1,YGR100W
GO:0044270,cellular nitrogen compound catabolic process,223,0.7106927719169667,0.05844155844155844,1.438177037205715,0.1459187463907228,2,YLR351C;YGR087C
GO:0044282,small molecule catabolic process,156,0.3701921902779012,0.0,1.4357062727112944,0.14608423916703708,17,YLR438W;YDL215C;YCL064C;YGR194C;YGL196W;YER086W;YHR208W;YBR208C;YDL219W;YCR036W;YGL202W;YHR037W;YEL046C;YJR148W;YGR087C;YLR070C;YLR027C
GO:0043605,cellular amide catabolic process,10,0.778779453001667,0.10471204188481675,1.4344187186776343,0.1455260570304818,1,YLR351C
GO:0071265,L-methionine biosynthetic process,12,0.49170609525765496,0.09885931558935361,1.407705734875672,0.16715815891745092,6,YJR024C;YMR009W;YHR208W;YGL202W;YPR118W;YJR148W
GO:0046501,protoporphyrinogen IX metabolic process,7,0.593880601224382,0.09969788519637462,1.3874282437922716,0.18482903423751118,2,YDR047W;YGL040C
GO:0010256,endomembrane system organization,119,0.5249876265050955,0.09289617486338798,1.3711959978207295,0.19918980303303943,4,YMR251W-A;YHR192W;YOR227W;YMR124W
GO:0006782,protoporphyrinogen IX biosynthetic process,7,0.593880601224382,0.15384615384615385,1.3458384037971804,0.2255493965228479,2,YDR047W;YGL040C
GO:0009067,aspartate family amino acid biosynthetic process,51,0.31280439049838116,0.08333333333333333,1.3394158517505779,0.23256800752487994,20,YPR118W;YEL038W;YIR034C;YMR009W;YGR124W;YBR115C;YIL094C;YJR148W;YLR027C;YML096W;YDL131W;YGL125W;YJR024C;YGL154C;YHR208W;YPR145W;YNR050C;YGL202W;YJR130C;YPL023C
GO:0070682,proteasome regulatory particle assembly,11,0.9914255091103966,0.017892644135188866,1.3292014364031646,0.24939008287680853,1,
GO:0006560,proline metabolic process,10,0.5107851650966564,0.14150943396226415,1.3147705437032395,0.28000548003170095,2,YHR037W;YER023W
GO:0045727,positive regulation of translation,52,0.6843530725781557,0.17391304347826086,1.3039706618281741,0.3046413068429041,1,YLR289W
GO:0006450,regulation of translational fidelity,31,0.8206430126891995,0.16040100250626566,1.3025673856638975,0.30471803776420475,1,
GO:0042732,D-xylose metabolic process,6,0.8219616204690869,0.14878048780487804,1.300609110771295,0.3062185031338003,1,YLR070C
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,10,0.8236228119719843,0.15990453460620524,1.2955319194919375,0.31472761375936803,1,
GO:0007009,plasma membrane organization,11,0.9646302250803859,0.0718562874251497,1.2923103379094911,0.318552187562272,1,
GO:0006526,arginine biosynthetic process,11,0.5255998555931095,0.1687116564417178,1.2835283015755703,0.3376586857575567,3,YER069W;YHR018C;YMR062C
GO:0046364,monosaccharide biosynthetic process,35,0.8021087573003993,0.19950738916256158,1.281701261020673,0.3378850451416823,1,
GO:0009074,aromatic amino acid family catabolic process,13,0.5491236221742298,0.1671388101983003,1.275955634345364,0.3488327327881867,2,YGR087C;YGL202W
GO:0034250,positive regulation of cellular amide metabolic process,53,0.6841895036552434,0.21818181818181817,1.2756861969590982,0.3454927190148429,1,YLR289W
GO:0010962,regulation of glucan biosynthetic process,14,0.7881720430107513,0.20608899297423888,1.275481300111031,0.3420616242866559,1,YLR273C
GO:0006541,glutamine metabolic process,23,0.4394702355222554,0.18835616438356165,1.2703644841733361,0.35067260301581193,6,YLR351C;YGR124W;YBR248C;YDL171C;YPR145W;YKL211C
GO:1901606,alpha-amino acid catabolic process,46,0.34248880958706984,0.16019417475728157,1.2683512459917676,0.3513191263119896,10,YLR438W;YDL215C;YCL064C;YDR111C;YGL196W;YER086W;YDL219W;YHR037W;YEL046C;YGR087C
GO:0009068,aspartate family amino acid catabolic process,12,0.5032868176385639,0.1850828729281768,1.2680132981493952,0.34866097019363823,2,YER086W;YEL046C
GO:0032885,regulation of polysaccharide biosynthetic process,14,0.7881720430107513,0.18382352941176472,1.2659286275145063,0.34991029195407397,1,YLR273C
GO:0010628,positive regulation of gene expression,77,0.6801506530189281,0.22807017543859648,1.25934301063655,0.36064475347661185,1,YLR289W
GO:0046653,tetrahydrofolate metabolic process,12,0.7800429184549349,0.21323529411764705,1.2579557649520798,0.3601844924935884,1,YGL125W
GO:0046700,heterocycle catabolic process,218,0.7333914989617506,0.204,1.2542698825871919,0.364485495841826,1,YGR087C
GO:0005979,regulation of glycogen biosynthetic process,12,0.7886266094420632,0.23557692307692307,1.2494039731002409,0.3720931182878085,1,YLR273C
GO:0043255,regulation of carbohydrate biosynthetic process,32,0.7839912280701726,0.1994949494949495,1.2411963926423104,0.38628436578171094,1,YLR273C
GO:0035999,tetrahydrofolate interconversion,7,0.7812166488794017,0.23515439429928742,1.2364173979410602,0.3933773099180967,1,YGL125W
GO:0006399,tRNA metabolic process,209,0.7885472828309916,0.19093851132686085,1.2363399289293873,0.3896674185898548,1,
GO:0006537,glutamate biosynthetic process,9,0.5284862242114249,0.21367521367521367,1.2332726321471317,0.39282750795423704,3,YOR375C;YHR037W;YDL171C
GO:0072665,protein localization to vacuole,140,0.9253731343283582,0.15714285714285714,1.2295343209585101,0.39723816007001844,1,
GO:0007029,endoplasmic reticulum organization,44,0.5355555555555538,0.22018348623853212,1.218463490394887,0.41802211386029337,4,YDR179W-A;YHR192W;YOR227W;YMR124W
GO:0006071,glycerol metabolic process,14,0.9182795698924732,0.16869918699186992,1.2169540812484436,0.4172479174783399,1,
GO:0031365,N-terminal protein amino acid modification,14,0.9236559139784947,0.1859504132231405,1.2110891342913161,0.42522364135464785,1,
GO:1901361,organic cyclic compound catabolic process,227,0.5736491536525312,0.1774193548387097,1.211019778313274,0.42142498166096987,3,YGR087C;YGL202W;YBR208C
GO:0051247,positive regulation of protein metabolic process,144,0.6675929828920584,0.259927797833935,1.2060005943170085,0.42799537611586,1,YLR289W
GO:0000255,allantoin metabolic process,7,0.8911419423692635,0.20734341252699784,1.1935973868397274,0.4466994428056375,1,
GO:0000256,allantoin catabolic process,7,0.8911419423692635,0.20734341252699784,1.1935973868397274,0.4466994428056375,1,
GO:0061024,membrane organization,237,0.767139693138879,0.2422145328719723,1.1852063723076618,0.4609315112475668,1,
GO:0042180,cellular ketone metabolic process,50,0.41216714753153505,0.23193916349809887,1.1810981848081248,0.46555091882995403,2,YOR125C;YOL096C
GO:0043649,dicarboxylic acid catabolic process,7,0.6289072280913952,0.26869806094182824,1.1664188424651887,0.4924251632029927,1,YLR027C
GO:0019740,nitrogen utilization,22,0.8655097613882865,0.2485089463220676,1.1561719593864754,0.5086650909690541,1,
GO:0052548,regulation of endopeptidase activity,9,0.8534759358288772,0.26195426195426197,1.1558530724339193,0.5050686119224417,1,
GO:0016226,iron-sulfur cluster assembly,25,0.6045952744856604,0.29545454545454547,1.148385095706227,0.5164309305902226,1,
GO:0034727,piecemeal microautophagy of the nucleus,42,0.8569844789356984,0.2863070539419087,1.1452098247080753,0.5186506388966267,1,
GO:0051346,negative regulation of hydrolase activity,11,0.8531618435155415,0.28256513026052105,1.140309476645711,0.524368992434732,1,
GO:0030162,regulation of proteolysis,42,0.8481152993348116,0.3191489361702128,1.1333654855456874,0.5333876480779135,1,
GO:0016237,lysosomal microautophagy,58,0.8544018058690745,0.31614349775784756,1.1328494878015218,0.5301065824316026,1,
GO:0007039,protein catabolic process in the vacuole,13,0.8528464017185823,0.3012295081967213,1.130407384500485,0.5308054409925873,1,
