GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0007033,vacuole organization,115,0.3614336653402842,0.0,1.8695177991602447,0.007011017312920303,40,YOR036W;YMR197C;YDR456W;YDR135C;YDL077C;YLR043C;YEL013W;YFL038C;YHR174W;YBR080C;YDR080W;YBR164C;YBR097W;YBL058W;YGL190C;YBR109C;YLR262C;YOR089C;YGR209C;YGL095C;YKR007W;YKL196C;YML001W;YJL178C;YDL135C;YLR148W;YNL267W;YBL050W;YNL054W;YBR200W;YNL294C;YLR229C;YNL015W;YGR254W;YER072W;YJL012C;YEL027W;YPR165W;YDL134C;YDL188C
GO:0048308,organelle inheritance,57,0.33230165256726885,0.08369098712446352,1.3682664781984695,0.26141078838174275,11,YBR097W;YOR036W;YOR089C;YDL065C;YGR209C;YER120W;YGL095C;YLR043C;YEL013W;YFR051C;YML001W
GO:0005984,disaccharide metabolic process,28,0.4233483753472017,0.13745019920318724,1.329319561705249,0.21166595125673676,7,YLR377C;YLL026W;YBR160W;YBR298C;YBR297W;YKL048C;YBR126C
GO:0000011,vacuole inheritance,20,0.3769498385085663,0.1489795918367347,1.3173220451430103,0.16676205465731866,7,YBR097W;YOR036W;YOR089C;YGR209C;YLR043C;YEL013W;YML001W
GO:1903047,mitotic cell cycle process,368,0.16143453747336117,0.30277777777777776,1.0625541572191275,0.48496208327371587,106,YLR314C;YOR373W;YDL017W;YFL029C;YLL003W;YGL173C;YPL194W;YER177W;YLR337C;YHR191C;YLR079W;YLR319C;YPR111W;YKL101W;YPR135W;YKL092C;YFL037W;YDR328C;YDR130C;YDR477W;YNL307C;YKL049C;YBR017C;YPL256C;YOL146W;YLR381W;YNL102W;YOR198C;YGR262C;YDL188C;YCR086W;YLR127C;YIR006C;YNL262W;YDR052C;YGL116W;YGR098C;YHR107C;YPL116W;YDR247W;YAL016W;YKR054C;YFR003C;YGL106W;YBR107C;YER133W;YFR027W;YMR168C;YDR424C;YML027W;YDL008W;YFL033C;YJL047C;YHR152W;YML064C;YBR160W;YJL074C;YGR044C;YCR002C;YFR040W;YMR190C;YMR273C;YOR122C;YLR310C;YMR199W;YJR076C;YBR038W;YDL225W;YML034W;YLR330W;YOR249C;YDL003W;YNL084C;YLR229C;YGR116W;YPR165W;YDL134C;YDR356W;YLR371W;YML085C;YJR059W;YHR158C;YML124C;YLR212C;YLR361C;YLR353W;YIL153W;YKL129C;YGL190C;YMR109W;YGL054C;YDL056W;YKL185W;YOR372C;YPR019W;YMR001C;YDR318W;YNL197C;YPL031C;YJR140C;YJL030W;YPR188C;YNL330C;YNL243W;YLL021W;YNL127W
GO:0000070,mitotic sister chromatid segregation,129,0.1419353744878371,0.8592436974789915,0.8080517083706147,0.9363046692421425,35,YOR373W;YBR160W;YJL074C;YLR127C;YML124C;YNL262W;YLR212C;YGL116W;YGR098C;YMR190C;YAL016W;YHR191C;YGL190C;YKR054C;YPR135W;YFR003C;YBR107C;YMR001C;YFL037W;YDR318W;YER133W;YFR027W;YMR168C;YJL030W;YML034W;YDR130C;YCR086W;YNL307C;YOR249C;YDL003W;YKL049C;YDL008W;YLR381W;YDR356W;YML085C
GO:0006281,DNA repair,314,0.11559515119029544,0.983957219251337,0.7453356853251102,0.8792388038345972,110,YDL017W;YGR063C;YPL194W;YGL048C;YDR225W;YGL207W;YDR079C-A;YHL006C;YBR087W;YDR363W-A;YPR135W;YKL025C;YGR056W;YOR244W;YKL112W;YPL001W;YNL307C;YKL017C;YMR106C;YEL037C;YDR092W;YOL146W;YLL002W;YNL102W;YNL250W;YHR099W;YER142C;YML069W;YKR095W;YDL140C;YNL262W;YPL127C;YOR290C;YPR164W;YER116C;YKL054C;YOL034W;YPR023C;YML095C;YDR334W;YMR284W;YOR025W;YNL246W;YDR030C;YLR035C;YFR027W;YBL088C;YPL046C;YBR223C;YBR272C;YOR386W;YJL047C;YNL072W;YOR259C;YBR160W;YJL074C;YLR265C;YML010W;YDR381W;YMR190C;YIR002C;YDL084W;YGL150C;YHR164C;YBL019W;YLR394W;YNL031C;YDL200C;YLR274W;YNL290W;YMR076C;YIL126W;YJL173C;YDR097C;YBR089C-A;YDR224C;YNL139C;YJR006W;YDL003W;YPL022W;YPR052C;YBR289W;YJR035W;YMR224C;YNL133C;YBR278W;YAR007C;YIL153W;YML021C;YPL262W;YGL168W;YLR442C;YFL024C;YMR173W;YMR167W;YBR202W;YMR039C;YOR005C;YPR019W;YKL045W;YGL127C;YJL081C;YLR418C;YBL003C;YDR182W;YGL087C;YNL312W;YKL057C;YBR010W;YMR156C
GO:0007052,mitotic spindle organization,42,-0.12953117213411156,0.9860834990059643,-0.551573817282194,0.9890134280324049,12,YGR108W;YKL089W;YLR210W;YPL152W;YJL187C;YGL216W;YGL003C;YPR120C;YNL126W;YOR058C;YNL225C;YCL029C
GO:0051231,spindle elongation,25,-0.15270590537998235,0.9705304518664047,-0.5696283987625067,1.1077710575962714,9,YGR108W;YLR210W;YJL187C;YGL216W;YGL003C;YPR120C;YMR036C;YOR058C;YCL029C
GO:0000022,mitotic spindle elongation,24,-0.16645163731376345,0.9668615984405458,-0.6174775354819289,1.248046038968245,8,YGR108W;YLR210W;YJL187C;YGL216W;YGL003C;YPR120C;YOR058C;YCL029C
