GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly,11,0.5752755569034281,0.043478260869565216,1.5236042763227164,0.40528557767538903,5,YJL180C;YNL315C;YMR098C;YPL099C;YNR020C
GO:0043461,proton-transporting ATP synthase complex assembly,11,0.5752755569034281,0.03820598006644518,1.502722940075275,0.24107504189311932,5,YJL180C;YNL315C;YMR098C;YPL099C;YNR020C
GO:0042407,cristae formation,11,0.5476251767158385,0.057724957555178265,1.4931686123079968,0.17069909798643232,5,YBR262C;YLR168C;YGR235C;YFR011C;YNL100W
GO:0032978,protein insertion into membrane from inner side,9,0.75,0.04938271604938271,1.483853416972855,0.13900496721994562,2,YDL107W;YGR062C
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,9,0.75,0.06043956043956044,1.4563492760236325,0.13496209384658275,2,YDL107W;YGR062C
GO:0070071,proton-transporting two-sector ATPase complex assembly,17,0.5372571237237045,0.07894736842105263,1.4200872214970093,0.13875540713517012,5,YJL180C;YNL315C;YMR098C;YPL099C;YNR020C
GO:1902373,negative regulation of mRNA catabolic process,7,1.0,0.0,1.3294551769047032,0.2305935183325489,1,
GO:1902369,negative regulation of RNA catabolic process,7,1.0,0.0,1.3251867524504457,0.22135979519585597,1,
GO:1903312,negative regulation of mRNA metabolic process,10,1.0,0.0,1.3250704225352097,0.19831708070158607,1,
GO:0052547,regulation of peptidase activity,14,0.9491525423728814,0.07322654462242563,1.2613132666735376,0.4341347234754352,1,
GO:0070131,positive regulation of mitochondrial translation,14,0.5282416077233496,0.2576419213973799,1.1495136838537157,0.8335306831501228,2,YPL215W;YBR120C
GO:0046578,regulation of Ras protein signal transduction,30,0.9302325581395349,0.22631578947368422,1.114859909050901,0.8977508116323478,1,
GO:0071072,negative regulation of phospholipid biosynthetic process,9,0.796875,0.4138755980861244,1.0480310702522,1.0901552380177146,1,
GO:1903726,negative regulation of phospholipid metabolic process,9,0.796875,0.4027777777777778,1.0476462196861627,1.0138556701207524,1,
GO:0046337,phosphatidylethanolamine metabolic process,10,0.7936507936507937,0.44222222222222224,1.0449563440460692,0.9559814980799612,1,
GO:0051055,negative regulation of lipid biosynthetic process,15,0.7758620689655171,0.4121951219512195,1.0372744138977903,0.9198784724824408,1,
GO:0051056,regulation of small GTPase mediated signal transduction,32,0.9268292682926829,0.3049645390070922,1.0367647058823546,0.8676470147394303,1,
GO:0032048,cardiolipin metabolic process,16,0.7719298245614035,0.4199475065616798,1.0357738646895256,0.8236037375557201,1,
GO:0006656,phosphatidylcholine biosynthetic process,18,0.7636363636363636,0.45595854922279794,1.0200717296923174,0.8222348056287061,1,
GO:0045833,negative regulation of lipid metabolic process,16,0.7719298245614035,0.46446700507614214,1.0134455746521682,0.796695614637261,1,
GO:0033617,mitochondrial cytochrome c oxidase assembly,29,0.355234478032869,0.3923076923076923,1.0119952893468662,0.7623704075484271,13,YML030W;YLR038C;YLR203C;YLR218C;YMR244C-A;YKL137W;YIL157C;YER058W;YGR062C;YDR322W;YFL046W;YJR034W;YNL005C
GO:0071071,regulation of phospholipid biosynthetic process,17,0.7678571428571429,0.4637305699481865,1.0106557876149311,0.7317101685617247,1,
GO:0006725,cellular aromatic compound metabolic process,1982,1.033525405971714,0.791,1.000000000000026,0.7636972611668608,8,YBR120C;YGR150C;YDR332W;YLR091W;YLR203C;YNL295W;YMR098C;YBR163W
GO:0009894,regulation of catabolic process,181,1.6481481481481501,0.538,1.0000000000000249,0.7724300557275914,3,YCR079W;YJR100C;YMR098C
