GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0140053,mitochondrial gene expression,Biological Process,157,0.7639491965251578,0.0,4.368527064938022,0.0,125
GO:0032543,mitochondrial translation,Biological Process,131,0.7837224155512881,0.0,4.261324005008702,0.0,108
GO:0007005,mitochondrion organization,Biological Process,292,0.6346095017268738,0.0,3.9099707163357027,0.0,214
GO:0006839,mitochondrial transport,Biological Process,82,0.7033140303632521,0.0,3.555197074382884,0.0,56
GO:0070585,protein localization to mitochondrion,Biological Process,73,0.7151765081387056,0.0,3.5133569534921247,0.0,55
GO:0072655,establishment of protein localization to mitochondrion,Biological Process,73,0.7151765081387056,0.0,3.5131550682526593,0.0,55
GO:0007006,mitochondrial membrane organization,Biological Process,55,0.7434821886256971,0.0,3.4787601033357327,0.0,40
GO:0006626,protein targeting to mitochondrion,Biological Process,65,0.702122895312551,0.0,3.397401616191986,0.0,59
GO:0000002,mitochondrial genome maintenance,Biological Process,50,0.738145400577009,0.0,3.3276924473045897,0.0,41
GO:0090151,establishment of protein localization to mitochondrial membrane,Biological Process,32,0.8110984876211298,0.0,3.284641594902464,0.0,25
GO:1990542,mitochondrial transmembrane transport,Biological Process,62,0.6852936231031708,0.0,3.207994059034968,0.0,57
GO:0017004,cytochrome complex assembly,Biological Process,42,0.7119008693485984,0.0,3.088170527521854,0.0,36
GO:0034314,Arp2/3 complex-mediated actin nucleation,Biological Process,22,0.8618899179748022,0.0,3.0462757971318024,0.0,14
GO:0051205,protein insertion into membrane,Biological Process,38,0.7353848838411906,0.0,3.0439903920856133,0.0,26
GO:0045010,actin nucleation,Biological Process,27,0.8052431789557015,0.0,3.0325142261628613,0.0,17
GO:0016126,sterol biosynthetic process,Biological Process,39,0.6997044392782688,0.0,3.012131723445215,0.0,25
GO:0033108,mitochondrial respiratory chain complex assembly,Biological Process,47,0.6825855908892982,0.0,3.0043836591853914,0.0,38
GO:0000959,mitochondrial RNA metabolic process,Biological Process,42,0.6887880299670527,0.0,2.961454121721514,0.0,28
GO:0007007,inner mitochondrial membrane organization,Biological Process,29,0.7531981113523232,0.0,2.9471363506151107,0.0,25
GO:0044396,actin cortical patch organization,Biological Process,25,0.7733818998452947,0.0,2.9179749293835484,0.0,18
GO:0006696,ergosterol biosynthetic process,Biological Process,32,0.7243116357361333,0.0,2.9152139361485374,0.0,23
GO:0044108,cellular alcohol biosynthetic process,Biological Process,32,0.7243116357361333,0.0,2.9152139361485374,0.0,23
GO:0097384,cellular lipid biosynthetic process,Biological Process,32,0.7243116357361333,0.0,2.911961455508128,0.0,23
GO:0016129,phytosteroid biosynthetic process,Biological Process,32,0.7243116357361333,0.0,2.893789435903218,0.0,23
GO:0030041,actin filament polymerization,Biological Process,19,0.812456107388929,0.0,2.888491189287596,0.0,14
GO:0051646,mitochondrion localization,Biological Process,31,0.7126727401837416,0.0,2.8711096750145946,0.0,22
GO:0051204,protein insertion into mitochondrial membrane,Biological Process,24,0.7757606900742496,0.0,2.8356488265035,0.0,16
GO:0008154,actin polymerization or depolymerization,Biological Process,21,0.7794083224036992,0.0,2.833142867653603,0.0,16
GO:0007015,actin filament organization,Biological Process,88,0.5712047522088082,0.0,2.8301918667970734,0.0,48
GO:0006720,isoprenoid metabolic process,Biological Process,22,0.7851699141373277,0.0,2.825751943565491,0.0,16
GO:0045333,cellular respiration,Biological Process,107,0.5359231444661308,0.0,2.822507594664183,0.0,61
GO:0006694,steroid biosynthetic process,Biological Process,40,0.6685762672742073,0.0,2.8217857228025762,0.0,25
GO:0008204,ergosterol metabolic process,Biological Process,36,0.6874071061283757,0.0,2.8149856020129365,0.0,24
GO:0097435,supramolecular fiber organization,Biological Process,120,0.5304695901199874,0.0,2.793058286754912,0.0,63
GO:0044107,cellular alcohol metabolic process,Biological Process,36,0.6874071061283757,0.0,2.7850460161417225,0.0,24
GO:0009060,aerobic respiration,Biological Process,89,0.5594229576058477,0.0,2.7844416448480476,0.0,57
GO:0008535,respiratory chain complex IV assembly,Biological Process,29,0.6995098531742512,0.0,2.7812168975188163,0.0,23
GO:0016128,phytosteroid metabolic process,Biological Process,36,0.6874071061283757,0.0,2.7781036032568163,0.0,24
GO:1902652,secondary alcohol metabolic process,Biological Process,43,0.6511504431142956,0.0,2.7680539433165388,0.0,27
GO:0008299,isoprenoid biosynthetic process,Biological Process,20,0.7910176602485864,0.0,2.76333594769538,0.0,15
GO:1902653,secondary alcohol biosynthetic process,Biological Process,34,0.6773870026987131,0.0,2.762688159375672,0.0,23
GO:0030029,actin filament-based process,Biological Process,159,0.4875470913321971,0.0,2.760841167511005,0.0,83
GO:0000001,mitochondrion inheritance,Biological Process,24,0.7482352806935654,0.0,2.757936897260812,0.0,16
GO:0008064,regulation of actin polymerization or depolymerization,Biological Process,18,0.8053981992363856,0.0,2.756143383409674,0.0,14
GO:0030150,protein import into mitochondrial matrix,Biological Process,24,0.7415585065595128,0.0,2.7364202840982914,0.0,19
GO:0030832,regulation of actin filament length,Biological Process,18,0.8053981992363856,0.0,2.7302746150012482,0.0,14
GO:0030833,regulation of actin filament polymerization,Biological Process,18,0.8053981992363856,0.0,2.725946423580063,0.0,14
GO:0030865,cortical cytoskeleton organization,Biological Process,62,0.584449978808631,0.0,2.7228873169709527,0.0,41
GO:0071806,protein transmembrane transport,Biological Process,84,0.5493927392866447,0.0,2.7202848329037232,0.0,57
GO:0030036,actin cytoskeleton organization,Biological Process,157,0.48317267803403613,0.0,2.7083919186669165,0.0,81
GO:0022900,electron transport chain,Biological Process,40,0.6299825106449742,0.0,2.7073093246484103,0.0,29
GO:0030866,cortical actin cytoskeleton organization,Biological Process,59,0.5874695152563872,0.0,2.6989797087829204,0.0,40
GO:0033617,mitochondrial cytochrome c oxidase assembly,Biological Process,29,0.6995098531742512,0.0,2.687345504759473,0.0,23
GO:0008202,steroid metabolic process,Biological Process,53,0.5945137218261354,0.0,2.681257586808448,0.0,27
GO:0048311,mitochondrion distribution,Biological Process,26,0.7211301014678057,0.0,2.6804107935709496,0.0,16
GO:0051127,positive regulation of actin nucleation,Biological Process,10,0.9710209885671554,0.0,2.679765403029197,0.0,7
GO:0110053,regulation of actin filament organization,Biological Process,44,0.6238958760337903,0.0,2.679493453885232,0.0,21
GO:0016125,sterol metabolic process,Biological Process,52,0.6008079845149128,0.0,2.648288622295382,0.0,27
GO:0022904,respiratory electron transport chain,Biological Process,33,0.6537760272388254,0.0,2.643979948529147,0.0,26
GO:0062125,regulation of mitochondrial gene expression,Biological Process,18,0.7504229572928093,0.0,2.6263535460109564,0.0,12
GO:0065002,intracellular protein transmembrane transport,Biological Process,77,0.5274853727693951,0.0,2.6091041918622335,0.0,50
GO:0030705,cytoskeleton-dependent intracellular transport,Biological Process,26,0.698634005247776,0.0,2.6019372237809177,0.0,21
GO:0045039,protein insertion into mitochondrial inner membrane,Biological Process,13,0.8176414063278691,0.0,2.600303539494301,0.0,10
GO:0042775,mitochondrial ATP synthesis coupled electron transport,Biological Process,29,0.6523109093525528,0.0,2.5992193686362968,0.0,23
GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation,Biological Process,9,0.9920138888888876,0.0,2.5960678801384978,0.0,7
GO:0000963,mitochondrial RNA processing,Biological Process,22,0.7031057795940704,0.0,2.5912469908178672,0.0,14
GO:0070129,regulation of mitochondrial translation,Biological Process,16,0.7710594623943676,0.0,2.5754636959517025,0.0,11
GO:0042773,ATP synthesis coupled electron transport,Biological Process,29,0.6523109093525528,0.0,2.561426905667123,0.0,23
GO:0007018,microtubule-based movement,Biological Process,24,0.6845649904938579,0.0,2.543109069882959,0.0,19
GO:0051261,protein depolymerization,Biological Process,22,0.7033353982817258,0.0,2.5430864003977702,0.0,15
GO:0032978,protein insertion into membrane from inner side,Biological Process,9,0.919270833333323,0.0,2.5413031424670294,0.0,8
GO:0006119,oxidative phosphorylation,Biological Process,35,0.623261867991083,0.0,2.540831587291151,0.0,25
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.8135424893989569,0.0,2.5388301388512455,0.0,10
GO:0006084,acetyl-CoA metabolic process,Biological Process,14,0.8217880435495555,0.0,2.5349152709644054,0.0,12
GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,Biological Process,16,0.8016064772566978,0.0,2.5300263656791513,0.0,9
GO:0032956,regulation of actin cytoskeleton organization,Biological Process,67,0.5229755693188094,0.0,2.5119390901143532,1.0589497361686962e-05,29
GO:0007008,outer mitochondrial membrane organization,Biological Process,15,0.7847591379687833,0.0,2.511326950859527,1.0589497361686962e-05,8
GO:0044743,protein transmembrane import into intracellular organelle,Biological Process,54,0.5607007921738552,0.0,2.5091617043794536,1.0589497361686962e-05,36
GO:0032970,regulation of actin filament-based process,Biological Process,67,0.5229755693188094,0.0,2.4993637748009436,1.0589497361686962e-05,29
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,Biological Process,9,0.919270833333323,0.0,2.4869797210315583,1.0589497361686962e-05,8
GO:0019646,aerobic electron transport chain,Biological Process,29,0.6346603522530404,0.0,2.4766739004889122,1.0589497361686962e-05,22
GO:0007097,nuclear migration,Biological Process,25,0.657594351307731,0.0,2.472659411694815,1.0589497361686962e-05,20
GO:0051125,regulation of actin nucleation,Biological Process,18,0.7431874082539804,0.0,2.462540114536047,1.0589497361686962e-05,9
GO:0090150,establishment of protein localization to membrane,Biological Process,115,0.45605283239028943,0.0,2.444815142586365,1.0589497361686962e-05,68
GO:0051258,protein polymerization,Biological Process,48,0.5395639560429182,0.0,2.440213707948679,1.0589497361686962e-05,25
GO:0051647,nucleus localization,Biological Process,25,0.657594351307731,0.0,2.428024506010378,1.0589497361686962e-05,20
GO:0015986,proton motive force-driven ATP synthesis,Biological Process,17,0.7255823346881486,0.0,2.4233987778580954,1.0589497361686962e-05,13
GO:0006754,ATP biosynthetic process,Biological Process,17,0.7255823346881486,0.0,2.418448238640692,1.0589497361686962e-05,13
GO:0099111,microtubule-based transport,Biological Process,21,0.6696555822594041,0.0,2.4100572061255634,1.9827143996350056e-05,16
GO:0042407,cristae formation,Biological Process,11,0.7905625488999724,0.0,2.4092739088362696,1.9827143996350056e-05,9
GO:0030473,nuclear migration along microtubule,Biological Process,21,0.6696555822594041,0.0,2.4066980048719806,1.9827143996350056e-05,16
GO:0051494,negative regulation of cytoskeleton organization,Biological Process,30,0.600818446274577,0.0,2.4033858791276126,1.9827143996350056e-05,18
GO:1901879,regulation of protein depolymerization,Biological Process,12,0.7981396566777059,0.0,2.4003051164342364,1.9827143996350056e-05,9
GO:0051493,regulation of cytoskeleton organization,Biological Process,91,0.4667866561627215,0.0,2.3946440646223954,1.9827143996350056e-05,45
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,Biological Process,14,0.7779163176062135,0.0,2.3810919810989,3.8427866714575364e-05,9
GO:0030834,regulation of actin filament depolymerization,Biological Process,9,0.856516722370335,0.0,2.370173631682218,3.8427866714575364e-05,7
GO:0046034,ATP metabolic process,Biological Process,48,0.5326415254024779,0.0,2.3700891306346237,3.8427866714575364e-05,31
GO:0006457,protein folding,Biological Process,123,0.43626912770218,0.0,2.358862918116575,5.6477319262330455e-05,75
GO:0070096,mitochondrial outer membrane translocase complex assembly,Biological Process,9,0.8619207159525815,0.0,2.358061080834448,5.6477319262330455e-05,6
GO:0006637,acyl-CoA metabolic process,Biological Process,24,0.6301989548538572,0.0,2.356012080011121,6.458544925543731e-05,17
GO:0007010,cytoskeleton organization,Biological Process,282,0.3857169474083614,0.0,2.3521419251166207,6.458544925543731e-05,126
GO:0051666,actin cortical patch localization,Biological Process,20,0.6986131982845043,0.0,2.3408702871527534,8.87500731265193e-05,10
GO:0035383,thioester metabolic process,Biological Process,24,0.6301989548538572,0.0,2.336150592249665,8.87500731265193e-05,17
GO:0000372,Group I intron splicing,Biological Process,8,0.9113001215066813,0.0,2.33407801304318,8.87500731265193e-05,7
GO:0000376,"RNA splicing, via transesterification reactions with guanosine as nucleophile",Biological Process,8,0.9113001215066813,0.0,2.33407801304318,8.87500731265193e-05,7
GO:1901880,negative regulation of protein depolymerization,Biological Process,11,0.7937142628723712,0.0,2.332567423903434,9.670408911427339e-05,8
GO:0072384,organelle transport along microtubule,Biological Process,21,0.6696555822594041,0.0,2.3113456358343116,0.00011321855123149425,16
