GO Term ID,GO Term Name,Num Annotations,ES,p-value,NES,FDR q-value,LES size,Leading-edge subset
GO:0140053,mitochondrial gene expression,157,0.8575096240876984,0.0,3.86715686084573,0.0,55,YCR003W;YKL003C;YNL137C;YKL138C;YNL284C;YDR041W;YER050C;YPR166C;YNR036C;YNL185C;YBR251W;YPR047W;YLR439W;YMR286W;YGR215W;YMR024W;YNL252C;YMR193W;YGR076C;YJL096W;YNL081C;YBR282W;YMR282C;YML009C;YJR101W;YBR268W;YPL013C;YJR113C;YLR204W;YNL122C;YDL202W;YHL004W;YNL306W;YBL038W;YKR006C;YDR197W;YDR347W;YCR046C;YOR158W;YPL104W;YIL093C;YGL107C;YMR228W;YDR237W;YHR147C;YKL155C;YPL173W;YBR122C;YNR022C;YNR037C;YBR146W;YDR462W;YMR158W;YGR084C;YDR405W
GO:0032543,mitochondrial translation,131,0.8648094175440412,0.0,3.830874570214346,0.0,53,YCR003W;YKL003C;YNL137C;YKL138C;YNL284C;YDR041W;YER050C;YPR166C;YNR036C;YNL185C;YBR251W;YPR047W;YLR439W;YMR286W;YGR215W;YMR024W;YNL252C;YMR193W;YGR076C;YJL096W;YNL081C;YBR282W;YMR282C;YML009C;YJR101W;YBR268W;YPL013C;YJR113C;YLR204W;YNL122C;YDL202W;YHL004W;YNL306W;YBL038W;YKR006C;YDR197W;YDR347W;YCR046C;YOR158W;YPL104W;YIL093C;YDR237W;YHR147C;YKL155C;YPL173W;YBR122C;YNR022C;YNR037C;YBR146W;YDR462W;YMR158W;YGR084C;YDR405W
GO:0002181,cytoplasmic translation,194,0.5856794570312609,0.0,2.827061841335973,0.0,68,YBL027W;YNL255C;YLR441C;YNL067W;YOR369C;YDR500C;YER007C-A;YKL180W;YGL189C;YNL162W;YOR167C;YJL177W;YDL184C;YLR344W;YDR471W;YOR234C;YOL120C;YML026C;YGL031C;YGR034W;YLR061W;YDR064W;YKL006W;YLR333C;YPL090C;YLR367W;YHR010W;YJL189W;YGL103W;YOR096W;YER074W;YPL079W;YOR312C;YER056C-A;YDR152W;YLR406C;YHR141C;YBR191W;YKL156W;YIL148W;YML063W;YNL178W;YLR388W;YER131W;YLR325C;YMR194W;YPL143W;YDL191W;YHL015W;YPL198W;YOR293W;YMR242C;YBL087C;YLR029C;YBL092W;YPR043W;YGR148C;YDL061C;YGL147C;YJR094W-A;YNL096C;YDL136W;YBR181C;YBR084C-A;YPL220W;YPL081W;YLR287C-A;YJL136C
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",11,0.7398292250970591,0.0,2.0521984076244992,0.01046757363624356,7,YJR048W;YEL039C;YMR256C;YHR051W;YLR395C;YGL226W;YNL052W
GO:0042255,ribosome assembly,80,0.6182882336074375,0.0,2.0195603439266,0.012637216171755864,13,YIL148W;YJR113C;YER131W;YJR123W;YPL143W;YNR037C;YGL064C;YGL189C;YNL306W;YOR167C;YKL006W;YHL001W;YKL156W
GO:0000959,mitochondrial RNA metabolic process,42,0.7734723737068754,0.0,2.016398863409648,0.01141917123953843,4,YMR228W;YPL104W;YPR047W;YGL107C
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",53,0.6848055742089757,0.001996007984031936,1.962194908493603,0.02022824619575379,7,YER131W;YDL191W;YDR500C;YGL189C;YKL180W;YDL136W;YJL177W
GO:0022900,electron transport chain,40,0.6247731569429504,0.005545286506469501,1.9367769379943915,0.025122176726984545,8,YJR048W;YEL039C;YPR004C;YMR256C;YHR051W;YLR395C;YGL226W;YNL052W
GO:0006450,regulation of translational fidelity,31,0.7220063364615886,0.0,1.8661327365005296,0.05540412712516794,5,YNL137C;YBR189W;YJR123W;YPL081W;YLR406C
GO:0022618,ribonucleoprotein complex assembly,176,0.5858405552566742,0.0,1.8597163896754898,0.05389848825062139,12,YIL148W;YJR113C;YER063W;YLR325C;YJR123W;YPL143W;YNR037C;YER007C-A;YNL306W;YOR167C;YKL006W;YKL156W
GO:0097064,ncRNA export from nucleus,40,0.6829660870597694,0.0,1.843496970694817,0.05944889754402128,7,YER131W;YNL178W;YJR123W;YGL189C;YOR167C;YOR293W;YML026C
GO:0071826,ribonucleoprotein complex subunit organization,182,0.583547882064706,0.0,1.8359916919388026,0.06007752868801607,12,YIL148W;YJR113C;YER063W;YLR325C;YJR123W;YPL143W;YNR037C;YER007C-A;YNL306W;YOR167C;YKL006W;YKL156W
GO:0006407,rRNA export from nucleus,18,0.6888408446133716,0.01289134438305709,1.8250497373454524,0.06277616189120613,7,YER131W;YNL178W;YJR123W;YGL189C;YOR167C;YOR293W;YML026C
GO:0042775,mitochondrial ATP synthesis coupled electron transport,29,0.6225979890299542,0.0018587360594795538,1.822657417464555,0.060304099545943415,7,YJR048W;YEL039C;YMR256C;YHR051W;YLR395C;YGL226W;YNL052W
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",107,0.5581366890674538,0.0,1.8113097815009362,0.06430262204664529,13,YML063W;YPL090C;YBR189W;YLR441C;YDR064W;YER074W;YNL306W;YBR181C;YHL015W;YPL081W;YML026C;YJL136C;YKL156W
GO:0051029,rRNA transport,18,0.6888408446133716,0.007561436672967864,1.802041185408526,0.06632635294965239,7,YER131W;YNL178W;YJR123W;YGL189C;YOR167C;YOR293W;YML026C
GO:0000302,response to reactive oxygen species,28,0.7577143804114443,0.007858546168958742,1.7784143810794528,0.07993419867676901,1,YJR101W
GO:0042773,ATP synthesis coupled electron transport,29,0.6225979890299542,0.01125703564727955,1.7779996111190304,0.075916342129524,7,YJR048W;YEL039C;YMR256C;YHR051W;YLR395C;YGL226W;YNL052W
